,RTF1 (23168)
ACH-000401,-0.394721249031
ACH-000402,-0.709790465447
ACH-000403,-0.72460747229
ACH-000404,-0.8354555860100001
ACH-000406,-0.560429885736
ACH-000407,-0.729937043572
ACH-000408,-0.6281290432450001
ACH-000410,-0.776677563307
ACH-000411,-0.662738781307
ACH-000414,-0.74372980376
ACH-000415,-0.671043781454
ACH-000416,-0.820769656287
ACH-000420,-0.764664853828
ACH-000421,-0.8594473043430001
ACH-000424,-0.7215467750579999
ACH-000425,-0.656557700372
ACH-000426,-0.8803372697190001
ACH-000427,-0.582522908053
ACH-000433,-0.757815692603
ACH-000436,-0.713438702285
ACH-000444,-0.665832889738
ACH-000445,-1.09459217832
ACH-000448,-0.8470002722200001
ACH-000450,-0.533981178965
ACH-000452,-0.693254051137
ACH-000454,-0.947229990894
ACH-000458,-0.592084123123
ACH-000459,-0.88821052817
ACH-000460,-0.7933092659379999
ACH-000461,-0.600407478359
ACH-000463,-0.6180730449790001
ACH-000464,-0.804538348954
ACH-000466,-0.756793196437
ACH-000467,-0.800183283093
ACH-000468,-0.599300680409
ACH-000469,-0.767106348712
ACH-000470,-0.8262982636220001
ACH-000471,-0.300730248022
ACH-000472,-0.797986094796
ACH-000473,-0.7015302939679999
ACH-000475,-0.372010132811
ACH-000476,-0.403288098314
ACH-000477,-0.745372295244
ACH-000480,-1.03383455278
ACH-000481,-1.03595212343
ACH-000483,-1.0062488477200002
ACH-000484,-0.661460824243
ACH-000485,-0.727274805613
ACH-000486,-0.7409989802120001
ACH-000487,-0.840656279895
ACH-000488,-0.561285808933
ACH-000490,-0.737176514819
ACH-000491,-0.891201733282
ACH-000495,-0.8445933145919999
ACH-000496,-0.7158403742720001
ACH-000499,-0.755021560179
ACH-000500,-0.932535146561
ACH-000502,-0.718718217246
ACH-000503,-0.48017486401299997
ACH-000505,-0.9834923605149999
ACH-000507,-0.708442689507
ACH-000510,-0.5942632192580001
ACH-000511,-0.765530234912
ACH-000512,-0.6857200370450001
ACH-000516,-0.5925283795840001
ACH-000517,-0.7405602164569999
ACH-000518,-0.65900399615
ACH-000520,-0.831000141525
ACH-000521,-0.677265276582
ACH-000522,-0.687216383455
ACH-000524,-0.903359325941
ACH-000527,-0.819874314055
ACH-000528,-0.6913313993539999
ACH-000537,-0.509108286325
ACH-000541,-0.667422707558
ACH-000542,-0.8488667495559999
ACH-000544,-0.8588677518699999
ACH-000545,-0.522280808599
ACH-000547,-0.618597838507
ACH-000548,-0.552363894193
ACH-000549,-0.498355522671
ACH-000550,-0.582174142272
ACH-000552,-0.5053860969
ACH-000556,-0.66973905692
ACH-000557,-0.8758113339820001
ACH-000570,-0.593886272148
ACH-000571,-0.846385654411
ACH-000573,-0.6398012289989999
ACH-000576,-0.7626171418709999
ACH-000580,-0.742753354088
ACH-000584,-0.525494289085
ACH-000585,-0.460953122157
ACH-000588,-0.77382835905
ACH-000589,-0.776910813026
ACH-000591,-0.767569846517
ACH-000593,-0.732348210165
ACH-000600,-0.84735182504
ACH-000601,-0.753789978804
ACH-000604,-0.8514040069259999
ACH-000605,-0.8156652558390001
ACH-000606,-0.68099087516
ACH-000608,-1.08886131849
ACH-000614,-0.77371475691
ACH-000616,-0.802406773652
ACH-000618,-0.8165577134919999
ACH-000619,-0.712004527711
ACH-000620,-0.9313542474959999
ACH-000621,-0.620997930155
ACH-000622,-0.6722745032549999
ACH-000623,-0.648931007099
ACH-000624,-0.657519328332
ACH-000627,-0.5363475160719999
ACH-000630,-0.57885788207
ACH-000632,-0.574317074854
ACH-000633,-0.668110485101
ACH-000637,-0.5924366698929999
ACH-000638,-0.81556324344
ACH-000646,-0.847405152356
ACH-000647,-0.785802643621
ACH-000648,-0.644272730791
ACH-000649,-0.621614170326
ACH-000651,-0.723439557653
ACH-000652,-0.307392669489
ACH-000653,-0.8031897679019999
ACH-000657,-0.7241024280320001
ACH-000658,-0.37424552366499997
ACH-000661,-0.679628966646
ACH-000662,-0.428909650268
ACH-000663,-0.9404308815539999
ACH-000665,-0.8038996098510001
ACH-000671,-0.883858160373
ACH-000673,-0.643689105677
ACH-000676,-0.5287152085100001
ACH-000677,-0.8258526665710001
ACH-000681,-0.771061149673
ACH-000682,-0.6669690180960001
ACH-000683,-0.763034046947
ACH-000684,-0.42314265619400004
ACH-000688,-0.7217395858300001
ACH-000693,-0.724542641094
ACH-000694,-0.730141268819
ACH-000695,-0.7987617012199999
ACH-000696,-0.7733208448209999
ACH-000697,-0.8402196346780001
ACH-000699,-0.803669680821
ACH-000701,-0.842064536335
ACH-000706,-0.6877534685169999
ACH-000711,-0.709643025822
ACH-000713,-0.6768110470700001
ACH-000714,-0.758275306259
ACH-000718,-0.728749994228
ACH-000720,-0.6870605376279999
ACH-000721,-0.616052924672
ACH-000724,-0.7394330162620001
ACH-000725,-0.69784766281
ACH-000732,-0.6930174172239999
ACH-000734,-0.502464122964
ACH-000735,-0.6434123197339999
ACH-000736,-0.8142121475390001
ACH-000738,-0.695969737906
ACH-000746,-0.959595040447
ACH-000747,-0.651401072144
ACH-000748,-0.5462474910490001
ACH-000753,-0.720912128367
ACH-000756,-0.7317049965469999
ACH-000757,-0.872380682403
ACH-000758,-0.63391633056
ACH-000760,-0.716801511574
ACH-000763,-0.699260101477
ACH-000764,-0.683272143264
ACH-000765,-0.672051984991
ACH-000766,-0.8828181563449999
ACH-000767,-0.7714958134909999
ACH-000768,-0.8354726127009999
ACH-000769,-0.55354954033
ACH-000770,-0.818919622132
ACH-000771,-0.899541979795
ACH-000773,-0.8107578918420001
ACH-000776,-0.766802253038
ACH-000777,-0.747051757035
ACH-000778,-0.900780091059
ACH-000781,-0.855108964364
ACH-000782,-0.964042213458
ACH-000783,-0.532019216839
ACH-000784,-0.78468914845
ACH-000785,-0.54584934645
ACH-000787,-0.7847927985969999
ACH-000788,-0.678917576585
ACH-000791,-0.9101202759360001
ACH-000792,-0.513072059559
ACH-000794,-0.839568320382
ACH-000796,-0.8034068140539999
ACH-000799,-0.984292154875
ACH-000800,-0.612788717808
ACH-000802,-0.6862059934899999
ACH-000804,-0.843341315519
ACH-000805,-0.8470237727169999
ACH-000809,-0.756779753579
ACH-000810,-0.514811467312
ACH-000811,-0.949364445864
ACH-000817,-0.820530216611
ACH-000819,-0.866457718385
ACH-000820,-0.740356868238
ACH-000821,-0.57414139304
ACH-000822,-0.670934896779
ACH-000823,-0.801019790169
ACH-000824,-0.6600986540339999
ACH-000827,-0.910339840463
ACH-000829,-0.39479336434900003
ACH-000831,-0.7135077623289999
ACH-000832,-0.919356933132
ACH-000833,-0.628991534777
ACH-000834,-0.503397876886
ACH-000835,-0.732547081208
ACH-000836,-0.8179339604160001
ACH-000837,-0.608779296968
ACH-000838,-0.588560105842
ACH-000839,-0.64692676157
ACH-000840,-0.686011899373
ACH-000841,-0.570899680527
ACH-000843,-0.574400673737
ACH-000846,-0.602091365047
ACH-000847,-0.439416409551
ACH-000848,-0.704393340723
ACH-000849,-0.42131707279700004
ACH-000851,-0.811684910361
ACH-000855,-0.628933360979
ACH-000856,-0.495279084551
ACH-000858,-0.744393226719
ACH-000859,-0.457612443333
ACH-000861,-1.08060110402
ACH-000862,-0.7395701665440001
ACH-000865,-0.746872861392
ACH-000866,-0.596630083752
ACH-000867,-0.8000372322779999
ACH-000869,-0.9555843354260001
ACH-000872,-0.517462182446
ACH-000873,-0.679001354387
ACH-000876,-0.583445923976
ACH-000878,-0.639202701823
ACH-000880,-0.6372038437740001
ACH-000881,-0.732429614751
ACH-000882,-0.6463375997349999
ACH-000884,-0.799558328151
ACH-000885,-0.700252835879
ACH-000887,-0.397233945082
ACH-000888,-0.7016347784010001
ACH-000889,-0.702598424789
ACH-000890,-0.530803212962
ACH-000896,-0.790173396134
ACH-000898,-0.759764898094
ACH-000900,-0.789188032485
ACH-000901,-0.614268523467
ACH-000905,-0.71172457616
ACH-000906,-0.763024328851
ACH-000907,-0.58826948834
ACH-000910,-0.623427157698
ACH-000911,-0.790240594938
ACH-000912,-0.6282966044
ACH-000913,-0.733532651136
ACH-000915,-0.6839040232879999
ACH-000916,-0.8806088018680001
ACH-000917,-0.49081130164399994
ACH-000921,-0.654765642824
ACH-000924,-0.6789142884
ACH-000926,-0.519414323956
ACH-000928,-0.755826225986
ACH-000929,-0.7149220489939999
ACH-000932,-0.722728937264
ACH-000935,-0.48656003768
ACH-000936,-0.641237945686
ACH-000937,-0.586512102333
ACH-000938,-0.6533812625859999
ACH-000939,-0.644014644785
ACH-000941,-0.649576602614
ACH-000943,-0.670352080648
ACH-000946,-0.634750493961
ACH-000947,-0.7208575035870001
ACH-000948,-0.6822722087299999
ACH-000950,-0.599254225494
ACH-000953,-0.5355296051030001
ACH-000957,-0.908272477323
ACH-000958,-0.881165112043
ACH-000960,-0.6197065730479999
ACH-000963,-0.9566549768070001
ACH-000968,-0.8683301672310001
ACH-000969,-0.939225797782
ACH-000973,-0.629100376239
ACH-000974,-0.665584762254
ACH-000975,-0.7646874678200001
ACH-000976,-0.554964992171
ACH-000978,-0.672845146034
ACH-000980,-0.7389208742640001
ACH-000984,-0.846087866884
ACH-000986,-1.0167218301899998
ACH-000988,-0.9294065756059999
ACH-000993,-0.694696046165
ACH-000994,-1.04096016041
ACH-000996,-0.7645984109649999
ACH-001001,-0.688171052937
ACH-001020,-0.7549508412010001
ACH-001028,-0.526455592832
ACH-001031,-0.9141800208390001
ACH-001038,-0.6694124832899999
ACH-001048,-0.528000802327
ACH-001050,-0.619734044511
ACH-001053,-0.418303475028
ACH-001054,-0.377415158692
ACH-001061,-0.8047133248170001
ACH-001067,-0.722782822254
ACH-001075,-0.788376822269
ACH-001096,-0.69390092585
ACH-001128,-0.583470031678
ACH-001134,-0.6794413993739999
ACH-001151,-0.551783011616
ACH-001163,-0.7518772763349999
ACH-001164,-0.760544786549
ACH-001173,-0.7806297594310001
ACH-001183,-0.602903786397
ACH-001184,-0.811471431674
ACH-001190,-0.910778198293
ACH-001192,-0.6511178530380001
ACH-001193,-0.563112569934
ACH-001196,-0.757565081233
ACH-001197,-0.787034713941
ACH-001205,-0.6802089848720001
ACH-001211,-0.606347987258
ACH-001212,-0.621660011308
ACH-001228,-0.743141439355
ACH-001232,-0.7282520411839999
ACH-001239,-0.34436698341
ACH-001274,-0.582025080203
ACH-001275,-1.0788494108600002
ACH-001277,-0.6860778385870001
ACH-001278,-0.773471918448
ACH-001280,-1.09676344384
ACH-001283,-0.628704087266
ACH-001289,-0.777023933281
ACH-001295,-0.551071388014
ACH-001300,-0.7640635443960001
ACH-001301,-0.719261319901
ACH-001302,-0.6890761141220001
ACH-001303,-0.565235548786
ACH-001306,-0.566883738903
ACH-001318,-0.49115887865099994
ACH-001322,-0.521341388982
ACH-001328,-0.722075244245
ACH-001332,-0.584133770579
ACH-001333,-0.357430366813
ACH-001336,-0.574837265846
ACH-001340,-0.8390312525220001
ACH-001346,-0.711838991169
ACH-001353,-0.6517887587100001
ACH-001354,-0.671856901565
ACH-001367,-0.802180716578
ACH-001368,-0.647667919756
ACH-001374,-0.7190870145010001
ACH-001375,-0.508957781496
ACH-001377,-0.644096331087
ACH-001380,-0.864698398731
ACH-001391,-0.511055949995
ACH-001407,-0.658519297639
ACH-001408,-0.7488830790440001
ACH-001413,-0.816299749888
ACH-001430,-0.776143726257
ACH-001431,-0.657456641245
ACH-001450,-0.661413741996
ACH-001496,-0.594731279552
ACH-001500,-0.622601611795
ACH-001521,-0.335612545183
ACH-001523,-0.5720277819089999
ACH-001532,-0.681602295846
ACH-001536,-0.657774594255
ACH-001550,-0.786323064349
ACH-001552,-0.772670281715
ACH-001554,-0.71076859368
ACH-001645,-0.757642120118
ACH-001654,-0.934405943424
ACH-001715,-0.468872993538
ACH-001735,-0.8812445256579999
ACH-001736,-0.691186028997
ACH-001737,-0.932101744745
ACH-001740,-0.7166490039460001
ACH-001745,-0.8288445038410001
ACH-001750,-0.902944379063
ACH-001765,-0.83801499741
ACH-001956,-0.862589084454
ACH-001957,-0.500482884267
