,VSX1 (30813)
ACH-000004,0.0293117848674
ACH-000007,-0.0672421952768
ACH-000009,0.26220975356
ACH-000011,-0.18754630806800002
ACH-000012,0.17658600438799998
ACH-000013,0.0823545849171
ACH-000014,0.0725193314117
ACH-000015,0.197114266891
ACH-000017,0.212528444716
ACH-000018,-0.256186516534
ACH-000019,0.11118074615199999
ACH-000021,0.268778345144
ACH-000022,0.23697929493900002
ACH-000025,0.199667498258
ACH-000028,-0.025929260996500003
ACH-000030,0.023283810276799998
ACH-000035,-0.10055642109999999
ACH-000036,0.15097998088700001
ACH-000037,0.028324836787099995
ACH-000039,0.473379682271
ACH-000040,-0.0906191158388
ACH-000041,0.0546116249446
ACH-000042,0.11610137389900001
ACH-000045,0.0272179761627
ACH-000047,-0.178695276439
ACH-000052,-0.045898048998
ACH-000053,0.10171113362400001
ACH-000054,0.0817529450033
ACH-000055,-0.0204743614455
ACH-000060,0.0069185329013
ACH-000067,-0.0520869016962
ACH-000070,0.0904012881485
ACH-000075,0.154938853766
ACH-000078,0.12989147409399998
ACH-000082,-0.0704003365556
ACH-000085,-0.18731208954
ACH-000086,0.217421437692
ACH-000087,0.08919462296049999
ACH-000092,-0.0701055233462
ACH-000095,0.07591174097310001
ACH-000097,-0.08381654829360001
ACH-000098,0.0203239593156
ACH-000099,-0.00715642115203
ACH-000108,0.10912612242
ACH-000113,-0.0330068384686
ACH-000115,0.0370141232282
ACH-000116,-0.08914721956
ACH-000118,0.191899734061
ACH-000120,0.239068730372
ACH-000123,-0.00547323792428
ACH-000127,0.132809961634
ACH-000128,0.022287791944499997
ACH-000132,0.05827189250519999
ACH-000133,-0.18590823635
ACH-000137,-0.06484317644530001
ACH-000138,0.251455003966
ACH-000142,-0.0672112553322
ACH-000143,0.133393076339
ACH-000146,0.106532355124
ACH-000148,0.00709694725677
ACH-000150,-0.22737843326699997
ACH-000152,0.243943669974
ACH-000153,0.414644605764
ACH-000159,0.026397462872599996
ACH-000160,0.0660515653884
ACH-000163,0.155325667952
ACH-000167,-0.0150134930023
ACH-000168,-0.219394285479
ACH-000169,-0.0156523063601
ACH-000178,0.242682208681
ACH-000182,0.015868545422799998
ACH-000183,0.231790016757
ACH-000188,0.17324403020399998
ACH-000189,-0.23021888512699998
ACH-000190,-0.0156506817581
ACH-000198,0.0189850104928
ACH-000204,0.217216705191
ACH-000206,0.046437618617400006
ACH-000207,-0.142328042823
ACH-000211,-0.0104836147054
ACH-000215,-0.0223390904527
ACH-000221,0.153315102624
ACH-000222,0.158858191787
ACH-000223,0.218685172364
ACH-000226,0.174556086985
ACH-000227,-0.15809719379
ACH-000228,0.189168537764
ACH-000231,0.049537954199
ACH-000232,-0.021726238965699998
ACH-000233,0.20370375035
ACH-000234,0.112113792565
ACH-000235,-0.0552690208392
ACH-000237,0.11560523944599999
ACH-000238,-0.0404400191908
ACH-000243,0.163651668271
ACH-000244,-0.116356748382
ACH-000246,0.179448970884
ACH-000248,0.0341201977934
ACH-000250,0.144979192401
ACH-000251,0.31319667169300003
ACH-000253,0.10123025525800002
ACH-000255,0.00972992549453
ACH-000256,0.204708841797
ACH-000257,0.223017636796
ACH-000258,-0.08393755169929999
ACH-000259,0.124476594607
ACH-000260,0.058880898671699995
ACH-000261,-0.0084998525512
ACH-000262,0.13472013210300002
ACH-000263,0.0103461490829
ACH-000264,-0.07614919928660001
ACH-000265,0.147894190948
ACH-000266,0.196794013733
ACH-000272,-0.00410019003395
ACH-000273,-0.0716337891935
ACH-000274,0.16845011088700002
ACH-000277,0.0954324071542
ACH-000278,-0.331983544581
ACH-000279,0.0342950865942
ACH-000280,0.052955472477
ACH-000281,0.33575030229599995
ACH-000288,0.0806843140479
ACH-000291,0.21775145700800003
ACH-000293,0.06096755922159999
ACH-000294,0.35929086116400005
ACH-000295,-0.0345942608482
ACH-000296,0.275693537354
ACH-000302,-0.0335501650987
ACH-000304,-0.0391590596754
ACH-000307,0.11278817620300001
ACH-000308,0.0640978846232
ACH-000310,0.234255392682
ACH-000311,0.353725511151
ACH-000312,0.19101712758
ACH-000315,-0.034076445871
ACH-000316,0.0763180791121
ACH-000317,0.169785253114
ACH-000318,0.0346901801713
ACH-000319,0.0380101853983
ACH-000320,0.37518104044399997
ACH-000322,-0.144305049922
ACH-000323,0.0821040955886
ACH-000324,0.118243566765
ACH-000329,0.10719739663999998
ACH-000330,-0.20350819680799997
ACH-000331,0.20438665032499997
ACH-000332,0.0917620716969
ACH-000334,-0.0753497082906
ACH-000335,0.24985295819000003
ACH-000336,0.09715265783350001
ACH-000337,-0.00220744607331
ACH-000339,0.0691625754418
ACH-000341,-0.259309955863
ACH-000348,0.19949396591600002
ACH-000350,0.126670481602
ACH-000352,0.025220712607299998
ACH-000356,-0.107370513167
ACH-000361,0.243227574456
ACH-000362,0.220048334166
ACH-000363,-0.0141353060824
ACH-000364,0.059924785696900004
ACH-000365,0.0825185973284
ACH-000366,0.0796909512282
ACH-000368,-0.0161288233525
ACH-000374,-0.0779934979293
ACH-000375,0.217473493686
ACH-000376,-0.09190601963759999
ACH-000381,0.11142005785499999
ACH-000383,0.029700874340699998
ACH-000387,0.171950121278
ACH-000389,0.126397258428
ACH-000390,0.131818347537
ACH-000393,-0.112192220692
ACH-000395,0.157275313744
ACH-000397,0.156922417574
ACH-000401,0.336824740999
ACH-000402,0.578410449274
ACH-000403,-0.029362371842099996
ACH-000404,0.730375929498
ACH-000406,0.0766664071345
ACH-000407,0.138783786823
ACH-000408,-0.20820747645799997
ACH-000410,0.048500171107
ACH-000411,0.19701994663400002
ACH-000414,0.09239671024900001
ACH-000415,0.0666741763556
ACH-000416,0.090617521977
ACH-000420,-0.25475481708500003
ACH-000421,0.06838111898230001
ACH-000424,0.0447760039361
ACH-000425,0.0137625973973
ACH-000426,-0.10661319026499999
ACH-000427,-0.195987061164
ACH-000433,0.112605121819
ACH-000436,0.19396672144299998
ACH-000444,-0.085935896169
ACH-000445,-0.19967008009599999
ACH-000448,0.20597060504999998
ACH-000450,0.241151169153
ACH-000452,0.0877211678042
ACH-000454,0.04087627228480001
ACH-000458,-0.0415662077991
ACH-000459,0.0761080182223
ACH-000460,0.118936687295
ACH-000461,-0.026464006867299997
ACH-000463,0.012209036223500001
ACH-000464,0.08591413866
ACH-000466,-0.0804828326575
ACH-000467,0.345259809744
ACH-000468,0.350526334388
ACH-000469,0.139483906912
ACH-000470,0.0710703300772
ACH-000471,0.07207302154060001
ACH-000472,0.143388472342
ACH-000473,0.174919907854
ACH-000475,0.08663154919220001
ACH-000476,-0.07709958045139999
ACH-000477,0.454387009961
ACH-000480,0.131776719667
ACH-000481,0.10272109702299999
ACH-000483,-0.293617230108
ACH-000484,-0.0285079194184
ACH-000485,0.0029842485980500003
ACH-000486,-0.0723178546975
ACH-000487,-0.0621968573862
ACH-000488,-0.0447193182915
ACH-000490,-0.08834049221939999
ACH-000491,-0.0110824995838
ACH-000495,0.15184226270099999
ACH-000496,0.15807667901699998
ACH-000499,-0.136898892102
ACH-000500,0.107822770789
ACH-000502,0.11566109101199999
ACH-000503,-0.0625461763111
ACH-000505,-0.038928716714800006
ACH-000507,0.0562803311049
ACH-000510,0.10380030892400001
ACH-000511,0.004809608486069999
ACH-000512,0.390366074673
ACH-000516,0.170587944244
ACH-000517,-0.007395205017970001
ACH-000518,-0.024889948806099998
ACH-000520,-0.289424407697
ACH-000521,0.26220019563700003
ACH-000522,0.17019221054000003
ACH-000524,0.143107529131
ACH-000527,0.00431695216738
ACH-000528,0.056823820284500004
ACH-000537,-0.15318304775900002
ACH-000541,-0.021236508780099996
ACH-000542,0.172731929001
ACH-000544,0.0551264452855
ACH-000545,0.170215963735
ACH-000547,0.12217134673800001
ACH-000548,0.37718511631800006
ACH-000549,0.188313344755
ACH-000550,0.0766846483111
ACH-000552,-0.13497250438
ACH-000556,0.044426601721800005
ACH-000557,-0.198795003384
ACH-000570,-0.0797946400632
ACH-000571,0.0511432089443
ACH-000573,0.14767368375999998
ACH-000576,-0.12436212382999999
ACH-000580,-0.0673827500727
ACH-000584,0.0212137445468
ACH-000585,0.0919345512765
ACH-000588,0.00710397015829
ACH-000589,0.108151959048
ACH-000591,0.230924423389
ACH-000593,0.07596198923839999
ACH-000600,0.139428299306
ACH-000601,0.145507069258
ACH-000604,0.017335387139700002
ACH-000605,-0.23442536476999998
ACH-000606,-0.030657123319799997
ACH-000608,-0.00216215687262
ACH-000614,0.17728833465799998
ACH-000616,0.0596761242367
ACH-000618,0.0642216260238
ACH-000619,0.16649690859000002
ACH-000620,0.27869659369800004
ACH-000621,0.0808128218418
ACH-000622,-0.0366483781013
ACH-000623,0.0273344760579
ACH-000624,0.0865429520871
ACH-000627,0.136249173894
ACH-000630,0.17481788494800002
ACH-000632,0.113912306526
ACH-000633,0.14235345307800001
ACH-000637,0.0614089519634
ACH-000638,0.00827452258894
ACH-000646,0.010797351665499999
ACH-000647,0.0421699214419
ACH-000648,0.0635176513747
ACH-000649,0.0979783686853
ACH-000651,-0.008668079173270001
ACH-000652,0.0834906784184
ACH-000653,-0.035087148721199994
ACH-000657,-0.0792491788759
ACH-000658,-0.000679762259033
