,CMTR2 (55783)
ACH-000004,-0.603557289397
ACH-000007,-0.18186385005999997
ACH-000009,-0.0639638127608
ACH-000011,-0.617668238631
ACH-000012,-0.0577909844108
ACH-000013,-0.11512275615999999
ACH-000014,-0.30873948357
ACH-000015,-0.135503219045
ACH-000017,-0.503603185712
ACH-000018,-0.242022188611
ACH-000019,-0.0918036803263
ACH-000021,-0.14726358194
ACH-000022,-0.134232406147
ACH-000025,-0.37753408969700003
ACH-000028,-0.14031662999000002
ACH-000030,-0.284985847016
ACH-000035,-0.121442503486
ACH-000036,0.376388812562
ACH-000037,-0.198625960883
ACH-000039,-0.229677519188
ACH-000040,-0.052424660571599994
ACH-000041,0.11320519132000001
ACH-000042,0.0966630422163
ACH-000045,0.27209306601
ACH-000047,-0.122237490989
ACH-000052,-0.13714223965800001
ACH-000053,0.09599744903719999
ACH-000054,0.185501553266
ACH-000055,-0.321398533699
ACH-000060,0.0565241062286
ACH-000067,-0.0919148180026
ACH-000070,-0.329500022002
ACH-000075,0.0819318661393
ACH-000078,0.275928273349
ACH-000082,-0.36613170178300003
ACH-000085,0.271372869272
ACH-000086,-0.14952780848799999
ACH-000087,-0.0353614727864
ACH-000092,-0.19838381032699998
ACH-000095,-0.137301635873
ACH-000097,-0.131226901526
ACH-000098,-0.172524382438
ACH-000099,-0.05712431157319999
ACH-000108,-0.13740487578299998
ACH-000113,-0.393370679605
ACH-000115,-0.40160232222900005
ACH-000116,-0.171339062326
ACH-000118,-0.091128699803
ACH-000120,0.39717712973200003
ACH-000123,0.008545863302689999
ACH-000127,-0.112958532603
ACH-000128,-0.06874417249689999
ACH-000132,-0.305422027612
ACH-000133,-0.025643659069400002
ACH-000137,-0.007361913814449999
ACH-000138,-0.215415000186
ACH-000142,-0.0163019375749
ACH-000143,-0.136664541468
ACH-000146,0.12143610327099999
ACH-000148,-0.0182933888961
ACH-000150,-0.315375617569
ACH-000152,-0.057854859260300005
ACH-000153,-0.176111670281
ACH-000159,-0.161126925014
ACH-000160,-0.169532857975
ACH-000163,0.030808516704299998
ACH-000167,-0.323961203573
ACH-000168,-0.0432695213384
ACH-000169,0.005394151127629999
ACH-000178,0.201496339842
ACH-000182,-0.24304932533000004
ACH-000183,-0.39285763763899995
ACH-000188,-0.182669759644
ACH-000189,0.0445447989449
ACH-000190,-0.04642640935240001
ACH-000198,-0.31207031498300003
ACH-000204,-0.09205279431220001
ACH-000206,-0.31530941148
ACH-000207,-0.47289572928400003
ACH-000211,-0.159690006046
ACH-000215,-0.12089184327
ACH-000221,-0.260017058575
ACH-000222,-0.04597376886559999
ACH-000223,-0.08678762285710001
ACH-000226,-0.27008331981899997
ACH-000227,-0.16961121952599997
ACH-000228,0.013857455127700001
ACH-000231,-0.047543175262000005
ACH-000232,0.352552863896
ACH-000233,-0.309061870608
ACH-000234,-0.296812049877
ACH-000235,0.016017836990799998
ACH-000237,0.059531236117500004
ACH-000238,0.00053794564122
ACH-000243,-0.129402383872
ACH-000244,0.10935154736
ACH-000246,-0.240421801593
ACH-000248,-0.36599071069399997
ACH-000250,0.0035808038836700005
ACH-000251,-0.151450797357
ACH-000253,-0.11167968752699999
ACH-000255,-0.306198985927
ACH-000256,0.200919008423
ACH-000257,0.00955938215594
ACH-000258,0.0920797588256
ACH-000259,0.136421237346
ACH-000260,-0.0192096948006
ACH-000261,0.005228618037279999
ACH-000262,-0.380991066342
ACH-000263,0.0655455200861
ACH-000264,-0.129385565459
ACH-000265,-0.107317877557
ACH-000266,-0.00368976606035
ACH-000272,-0.0934750500164
ACH-000273,0.052501004918400006
ACH-000274,0.253780975207
ACH-000277,-0.170293977054
ACH-000278,-0.280394578118
ACH-000279,-0.11058798558
ACH-000280,-0.159365969902
ACH-000281,-0.203269711135
ACH-000288,-0.061755864308500004
ACH-000291,-0.241207839397
ACH-000293,-0.029125650841799997
ACH-000294,-0.187877080059
ACH-000295,-0.22324392775
ACH-000296,-0.44117021086900005
ACH-000302,0.00851921042063
ACH-000304,-0.38572496369099996
ACH-000307,-0.111617811743
ACH-000308,0.116916235144
ACH-000310,0.279837611707
ACH-000311,-0.148219187132
ACH-000312,0.199483289619
ACH-000315,-0.393826495663
ACH-000316,-0.285668103162
ACH-000317,0.0167232672006
ACH-000318,-0.20470099203699998
ACH-000319,-0.234658905434
ACH-000320,0.08765129520539999
ACH-000322,-0.0215396346396
ACH-000323,-0.185547875858
ACH-000324,-0.10950728876700001
ACH-000329,0.0761718469216
ACH-000330,-0.32235520958
ACH-000331,-0.195792184165
ACH-000332,0.0836907432447
ACH-000334,-0.0352731154734
ACH-000335,-0.130061920996
ACH-000336,-0.39378630515699997
ACH-000337,-0.241556183268
ACH-000339,-0.118020726099
ACH-000341,-0.00443428007471
ACH-000348,-0.23489374621599998
ACH-000350,-0.055017795873800006
ACH-000352,-0.136976515234
ACH-000356,-0.580597106441
ACH-000361,-0.266747211022
ACH-000362,-0.055807368920599995
ACH-000363,0.0410080560478
ACH-000364,-0.0070227329376000005
ACH-000365,-0.10434138844799999
ACH-000366,-0.055560549745699996
ACH-000368,0.205085990082
ACH-000374,-0.392421518407
ACH-000375,-0.33128195225
ACH-000376,-0.0730119774733
ACH-000381,-0.209659145981
ACH-000383,-0.23129393327300002
ACH-000387,-0.41962739832900003
ACH-000389,-0.34007286475599996
ACH-000390,-0.145673393907
ACH-000393,0.0030463490012800003
ACH-000395,-0.10001193549699999
ACH-000397,-0.0392380732812
ACH-000401,-0.120203102161
ACH-000402,-0.183923070662
ACH-000403,-0.025267250717500002
ACH-000404,-0.163019742203
ACH-000406,-0.004736844350819999
ACH-000407,0.0913339296448
ACH-000408,-0.127731337484
ACH-000410,-0.130839858698
ACH-000411,-0.31653105461
ACH-000414,0.1989905541
ACH-000415,-0.0152580807363
ACH-000416,-0.251758226417
ACH-000420,-0.302808277826
ACH-000421,-0.17724043295400002
ACH-000424,-0.393032450629
