,SYNGR2 (9144)
ACH-000004,0.0727147809025
ACH-000007,0.128727500981
ACH-000009,-0.0942161417745
ACH-000011,-0.283618196158
ACH-000012,-0.21819151047899998
ACH-000013,-0.15897580021
ACH-000014,-0.0206121294233
ACH-000015,-0.0117325575807
ACH-000017,-0.176366050383
ACH-000018,0.18200897669399999
ACH-000019,-0.174040738075
ACH-000021,-0.170859690944
ACH-000022,-0.259287871123
ACH-000025,-0.11836751050000001
ACH-000028,-0.152764176103
ACH-000030,-0.0409052644481
ACH-000035,-0.142521244918
ACH-000036,-0.194971005001
ACH-000037,-0.0517802630495
ACH-000039,-0.00950553967198
ACH-000040,-0.121514527072
ACH-000041,-0.195145320229
ACH-000042,-0.20364724592
ACH-000045,-0.185326008355
ACH-000047,-0.0954800253304
ACH-000052,-0.07443357621430001
ACH-000053,-0.115664268192
ACH-000054,-0.14902784085999998
ACH-000055,-0.050675389707199994
ACH-000060,-0.156922769177
ACH-000067,-0.135426018413
ACH-000070,0.27504972061099997
ACH-000075,-0.363664294232
ACH-000078,-0.0228677898337
ACH-000082,-0.17299178109700003
ACH-000085,-0.135466529826
ACH-000086,0.0164641207598
ACH-000087,-0.279231337295
ACH-000092,-0.0761420889196
ACH-000095,-0.20715533709399997
ACH-000097,-0.19425524032299998
ACH-000098,-0.0930273003943
ACH-000099,-0.30728991038000003
ACH-000108,-0.174333354346
ACH-000113,0.085112255929
ACH-000115,0.0320411419247
ACH-000116,-0.200949705029
ACH-000118,-0.242195836253
ACH-000120,-0.56266026415
ACH-000123,0.0390470574349
ACH-000127,-0.144863181524
ACH-000128,-0.224359557524
ACH-000132,-0.242572539307
ACH-000133,-0.048352012149
ACH-000137,0.0705004950718
ACH-000138,-0.191143395372
ACH-000142,-0.240471820199
ACH-000143,-0.0179112126054
ACH-000146,-0.0116281077051
ACH-000148,-0.17517128991300002
ACH-000150,-0.365168414381
ACH-000152,-0.193486897617
ACH-000153,-0.0582086529246
ACH-000159,-0.133410221346
ACH-000160,-0.0890178532947
ACH-000163,-0.082064500847
ACH-000167,0.184066544519
ACH-000168,-0.21695950881499998
ACH-000169,-0.17976583607299998
ACH-000178,-0.0558579088715
ACH-000182,-0.264595948316
ACH-000183,-0.06889775802550001
ACH-000188,0.019042712778900003
ACH-000189,-0.0656370998175
ACH-000190,-0.18853391859000002
ACH-000198,-0.0655695262102
ACH-000204,-0.07335540545210001
ACH-000206,-0.467889237161
ACH-000207,-0.152700838446
ACH-000211,-0.141124575155
ACH-000215,-0.106448033146
ACH-000221,-0.162292931349
ACH-000222,-0.101549680206
ACH-000223,-0.110983465704
ACH-000226,-0.11339021437300001
ACH-000227,-0.245965592401
ACH-000228,-0.07336366460089999
ACH-000231,-0.28841249021
ACH-000232,-0.0978016977867
ACH-000233,-0.178753351422
ACH-000234,0.12217514771099999
ACH-000235,-0.0492987829629
ACH-000237,-0.0132989618327
ACH-000238,-0.142127124671
ACH-000243,-0.125435653386
ACH-000244,-0.0448326774255
ACH-000246,-0.269866921818
ACH-000248,-0.267266735659
ACH-000250,-0.103686238371
ACH-000251,-0.103021584935
ACH-000253,-0.154536894598
ACH-000255,-0.29192221072700003
ACH-000256,0.102209735799
ACH-000257,-0.027364193366700002
ACH-000258,-0.44939105943400004
ACH-000259,-0.14694422121099998
ACH-000260,-0.258109260401
ACH-000261,-0.31937887150899996
ACH-000262,-0.0210197680417
ACH-000263,0.082273802978
ACH-000264,-0.35915040454400005
ACH-000265,-0.14092330034199999
ACH-000266,-0.18381341383299998
ACH-000272,-0.110851946725
ACH-000273,-0.159681941466
ACH-000274,-0.132394377854
ACH-000277,-0.02058801869
ACH-000278,-0.05312372292780001
ACH-000279,-0.19257207129599999
ACH-000280,0.041565597771
ACH-000281,0.144224572268
ACH-000288,-0.23076429803100001
ACH-000291,-0.160906427331
ACH-000293,-0.11412972146299999
ACH-000294,-0.21467543355000002
ACH-000295,-0.23263204551600003
ACH-000296,-0.114726780404
ACH-000302,-0.223818955969
ACH-000304,-0.0594565038619
ACH-000307,-0.06094280491
ACH-000308,-0.0827425332317
ACH-000310,-0.103675220773
ACH-000311,-0.04395564260530001
ACH-000312,-0.285662067788
ACH-000315,0.0703336980677
ACH-000316,-0.19122545683400002
ACH-000317,0.15314727911599998
ACH-000318,0.00800431218689
ACH-000319,-0.357982639559
ACH-000320,-0.0929936078493
ACH-000322,-0.09378661515889998
ACH-000323,-0.112191177007
ACH-000324,-0.128657664402
ACH-000329,-0.09125834851980001
ACH-000330,-0.217779918233
ACH-000331,-0.33473552331
ACH-000332,-0.248272683588
ACH-000334,-0.0333400956826
ACH-000335,-0.10284555965299999
ACH-000336,-0.357142525791
ACH-000337,-0.232899012624
ACH-000339,-0.13259225001
ACH-000341,-0.183930852697
ACH-000348,-0.129012686022
ACH-000350,-0.14490486964299998
ACH-000352,-0.128790706587
ACH-000356,-0.307052681468
ACH-000361,-0.13551740902999998
ACH-000362,-0.013425031653400001
ACH-000363,-0.23322630317499998
ACH-000364,-0.051629317403999994
ACH-000365,-0.0995732457787
ACH-000366,-0.126108127823
ACH-000368,0.0715180516703
ACH-000374,-0.15190780481
ACH-000375,-0.0746104849644
ACH-000376,-0.10351560210899999
ACH-000381,0.140933254007
ACH-000383,-0.140252162851
ACH-000387,-0.18325089542300002
ACH-000389,-0.37330296018799997
ACH-000390,-0.0995945944877
ACH-000393,0.0752388609615
ACH-000395,-0.258999227953
ACH-000397,0.0541086000629
ACH-000401,-0.0687121811131
ACH-000402,-0.107766342188
ACH-000403,-0.237322018023
ACH-000404,0.31008943803399996
ACH-000406,-0.103476844496
ACH-000407,-0.24736637448899998
ACH-000408,-0.08741468469139999
ACH-000410,-0.112217723425
ACH-000411,-0.15937281569700001
ACH-000414,-0.172763683138
ACH-000415,-0.0872552975256
ACH-000416,-0.29231192136399997
ACH-000420,-0.22172878608000002
ACH-000421,-0.198041417605
ACH-000424,-0.344339734327
ACH-000425,-0.18017762513
ACH-000426,0.0473755380562
ACH-000427,-0.109406930186
ACH-000433,-0.276649491077
ACH-000436,-0.07079671433069999
ACH-000444,-0.10513667166099999
ACH-000445,0.0650553308011
ACH-000448,-0.0780848207698
ACH-000450,0.102841419597
ACH-000452,-0.178095199647
ACH-000454,-0.0815060814132
ACH-000458,0.008840437189280001
ACH-000459,-0.266597842017
ACH-000460,-0.140736774559
ACH-000461,-0.265251120699
ACH-000463,-0.272750365386
ACH-000464,-0.16595238697599998
ACH-000466,-0.02330928642
ACH-000467,-0.037406964822999995
ACH-000468,0.030640536022000002
ACH-000469,-0.047564885144499996
ACH-000470,-0.211628398636
ACH-000471,-0.200486359304
ACH-000472,-0.200151812361
ACH-000473,-0.191151930077
ACH-000475,-0.136431976834
ACH-000476,-0.10286154615
ACH-000477,-0.213580144685
ACH-000480,-0.24086207888
ACH-000481,-0.26404298613
ACH-000483,-0.129525661516
ACH-000484,-0.18448322724100003
ACH-000485,-0.131683664161
ACH-000486,0.051576917018999996
ACH-000487,0.017955909746
ACH-000488,-0.19393550009500002
ACH-000490,0.0627855427573
ACH-000491,-0.22008865290600002
ACH-000495,-0.144883693431
ACH-000496,-0.235801211649
ACH-000499,-0.417145388215
ACH-000500,-0.264122991641
ACH-000502,-0.23853375036999996
ACH-000503,-0.317691539087
ACH-000505,-0.175216932481
ACH-000507,-0.11190046595
ACH-000510,-0.25385085851399997
ACH-000511,-0.28707590416400003
ACH-000512,0.448534861162
ACH-000516,-0.0788340355248
ACH-000517,-0.103482924187
ACH-000518,-0.0951120126787
ACH-000520,-0.205909817099
ACH-000521,-0.0645768056711
ACH-000522,-0.0630819395709
ACH-000524,-0.0923130093998
ACH-000527,-0.332428818522
ACH-000528,-0.0169000363016
ACH-000537,-0.17440453296100003
ACH-000541,-0.16634033074000001
ACH-000542,-0.223399588873
ACH-000544,-0.303356189795
ACH-000545,-0.260911498526
ACH-000547,-0.198396187716
ACH-000548,-0.09566324554160001
ACH-000549,0.0696877957451
ACH-000550,-0.116736267686
ACH-000552,-0.21872538956
ACH-000556,-0.0688015065181
ACH-000557,-0.0472523637456
ACH-000570,-0.206704767526
ACH-000571,-0.24324426826099999
ACH-000573,-0.20542836599199998
ACH-000576,-0.13965420147500002
ACH-000580,-0.132200310836
ACH-000584,-0.063415303808
ACH-000585,-0.269657094722
ACH-000588,-0.149420796618
ACH-000589,-0.228062857447
ACH-000591,-0.260257366325
ACH-000593,-0.15070162954000002
ACH-000600,-0.103261395671
ACH-000601,-0.19125966209000003
ACH-000604,-0.170567217029
ACH-000605,-0.0307488734098
ACH-000606,-0.0402742793838
ACH-000608,-0.0974145812823
ACH-000614,-0.07449830206760001
ACH-000616,-0.155344720266
ACH-000618,-0.18925313605099997
ACH-000619,-0.16842479795499998
ACH-000620,-0.10342786803
ACH-000621,-0.109044100424
ACH-000622,-0.134787648529
ACH-000623,-0.237808849727
ACH-000624,-0.128563015183
ACH-000627,-0.291743498028
ACH-000630,-0.0917184678774
ACH-000632,-0.123481612274
ACH-000633,-0.322457576329
ACH-000637,-0.403362305295
ACH-000638,-0.22307708569200002
ACH-000646,-0.00429066158224
ACH-000647,-0.28594652224100003
ACH-000648,-0.0388728683597
ACH-000649,-0.0711198185143
ACH-000651,-0.11920281798900001
ACH-000652,-0.178984111189
ACH-000653,-0.0461642430021
ACH-000657,-0.251895546799
ACH-000658,-0.0137505210415
ACH-000661,0.0190168742471
ACH-000662,-0.270657258764
ACH-000663,-0.0853361818525
ACH-000665,-0.133761675869
ACH-000671,-0.0506267903317
ACH-000673,-0.144830261246
ACH-000676,-0.23516376278599999
ACH-000677,0.121231662312
ACH-000681,-0.250290842147
ACH-000682,-0.0847846216973
ACH-000683,-0.0657128498736
ACH-000684,-0.0549190670806
ACH-000688,-0.113852182016
ACH-000693,-0.023721208537499996
ACH-000694,-0.138207918075
ACH-000695,-0.39064677030999995
ACH-000696,-0.19838233361699997
ACH-000697,-0.415545415503
ACH-000699,-0.350219153595
ACH-000701,0.0398142133258
ACH-000706,-0.0272609827997
ACH-000711,-0.20915264570999997
ACH-000713,0.0935483168648
ACH-000714,-0.12426258545800001
ACH-000718,0.018912317363200003
ACH-000720,-0.17986604760000002
ACH-000721,-0.0378440881956
ACH-000724,-0.301566850447
ACH-000725,-0.0792519068568
ACH-000732,-0.193931852571
ACH-000734,0.0777880114845
ACH-000735,-0.0837132864411
ACH-000736,0.103940042554
ACH-000738,-0.269826096966
ACH-000746,-0.11739362184699999
ACH-000747,-0.14134238953
ACH-000748,-0.214544002288
ACH-000753,-0.120345159058
ACH-000756,-0.0857676655916
ACH-000757,0.163419649404
ACH-000758,-0.241185045718
ACH-000760,-0.0704041541081
ACH-000763,-0.140146542381
ACH-000764,-0.126233192616
ACH-000765,-0.130285904722
ACH-000766,-0.18188642872299998
ACH-000767,-0.215353163141
ACH-000768,-0.0629079764521
ACH-000769,-0.125577930979
ACH-000770,-0.005259449747310001
ACH-000771,-0.0611950351177
ACH-000773,-0.24826488100400002
ACH-000776,-0.08982477383310002
ACH-000777,-0.11901421746200001
ACH-000778,-0.10258212972000001
ACH-000781,-0.143192507214
ACH-000782,-0.161290188197
ACH-000783,-0.326653696778
ACH-000784,-0.0428094146418
ACH-000785,-0.252267398235
ACH-000787,-0.0487924287456
ACH-000788,-0.33197037066
ACH-000791,-0.24278250834800003
ACH-000792,-0.0675514149433
ACH-000794,-0.19419416331599998
ACH-000796,-0.173383352791
ACH-000799,-0.329147672093
ACH-000800,-0.155463792055
ACH-000802,0.0204376603616
ACH-000804,0.04523367415440001
ACH-000805,-0.234737354905
ACH-000809,1.26854208428e-05
ACH-000810,-0.326081356001
ACH-000811,-0.24044294515099998
ACH-000817,-0.260121031693
ACH-000819,-0.109464289721
ACH-000820,-0.19182528097399998
ACH-000821,-0.0206983679933
ACH-000822,-0.30319046218
ACH-000823,0.133471425459
ACH-000824,-0.266034064633
ACH-000827,-0.171550060586
ACH-000829,0.0346518351269
ACH-000831,-0.235378569238
ACH-000832,-0.268803560361
ACH-000833,-0.112247538784
ACH-000834,-0.11594072677999999
ACH-000835,-0.128508414509
ACH-000836,0.00117802527692
ACH-000837,-0.0293121932852
ACH-000838,-0.145675004046
ACH-000839,-0.0544581706681
ACH-000840,0.014503645984
ACH-000841,-0.0785600339447
ACH-000843,-0.09041514381389999
ACH-000846,-0.359024803173
ACH-000847,-0.10307244838400001
ACH-000848,0.119694737611
ACH-000849,-0.228815889449
ACH-000851,-0.0831485750425
ACH-000855,-0.282481006756
ACH-000856,-0.058359781938399996
ACH-000858,0.031982022264
ACH-000859,-0.12228420045399999
ACH-000861,-0.2433099554
ACH-000862,-0.214188434515
ACH-000865,-0.131214962806
ACH-000866,-0.145661855948
ACH-000867,-0.223789060426
ACH-000869,-0.029064207549
ACH-000872,-0.104040423235
ACH-000873,-0.09654386822519999
ACH-000876,0.00390162881114
ACH-000878,0.32791860883
ACH-000880,-0.428095353055
ACH-000881,-0.128971891078
ACH-000882,-0.23306604114399998
ACH-000884,-0.131381659454
ACH-000885,0.17344301755999997
ACH-000887,-0.0692387804134
ACH-000888,-0.24311510509
ACH-000889,0.0761196671703
ACH-000890,-0.17686780562100002
ACH-000896,-0.07998148876410001
ACH-000898,-0.18348022649999998
ACH-000900,-0.0388770131892
ACH-000901,-0.20993138105099998
ACH-000905,0.0336172174291
ACH-000906,-0.0243114125111
ACH-000907,-0.058243951585900004
ACH-000910,-0.0184079935111
ACH-000911,-0.29409334918900004
ACH-000912,-0.13248850462099998
ACH-000913,-0.0967401727004
ACH-000915,-0.229444178508
ACH-000916,-0.411247775862
ACH-000917,-0.08193845791339999
ACH-000921,-0.101074845642
ACH-000924,-0.231645302861
ACH-000926,-0.0444490065212
ACH-000928,-0.253906655687
ACH-000929,0.06080083584149999
