,MVB12A (93343)
ACH-000356,-0.011976607285100001
ACH-000361,-0.124588045538
ACH-000362,-0.197129729738
ACH-000363,-0.012736733837700001
ACH-000364,-0.102623867418
ACH-000365,0.110470101491
ACH-000366,-0.122883617104
ACH-000368,0.006573810691600001
ACH-000374,-0.33715640802
ACH-000375,-0.014168044050200002
ACH-000376,0.13170354436599999
ACH-000381,-0.234049922623
ACH-000383,-0.0946847357605
ACH-000387,0.050940619503199995
ACH-000389,-0.21843071707199999
ACH-000390,-0.233685074613
ACH-000393,-0.14621407784600002
ACH-000395,-0.19435386532
ACH-000397,-0.125910833743
ACH-000401,-0.230467651093
ACH-000402,-0.0735654283591
ACH-000403,-0.011239215365
ACH-000404,-0.31727660491
ACH-000406,-0.10302590899
ACH-000407,-0.149730467741
ACH-000408,-0.062310063187499994
ACH-000410,-0.169038180049
ACH-000411,-0.14825733803
ACH-000414,-0.027036951379499997
ACH-000415,-0.14534591563100002
ACH-000416,-0.148193544968
ACH-000420,-0.40380683413699997
ACH-000421,-0.21666152978599998
ACH-000424,-0.23273245037300003
ACH-000425,-0.0164772963778
ACH-000426,-0.196809874724
ACH-000427,-0.00723352314411
ACH-000433,-0.123457496808
ACH-000436,0.12792578553300002
ACH-000444,0.033574179912400005
ACH-000445,-0.318756124568
ACH-000448,-0.126613893176
ACH-000450,-0.187595019763
ACH-000452,-0.128953533909
ACH-000454,-0.21918768189100002
ACH-000458,-0.175524030191
ACH-000459,-0.28981344292399996
ACH-000460,-0.23698682066500001
ACH-000461,-0.0816530849022
ACH-000463,-0.452473141668
ACH-000464,-0.035876132950800006
ACH-000466,-0.134795789154
ACH-000467,-0.182779230656
ACH-000468,-0.17559449545400002
ACH-000469,-0.18823644424400002
ACH-000470,-0.320785241461
ACH-000471,-0.163677361216
ACH-000472,-0.205501631283
ACH-000473,-0.28207626246999995
ACH-000475,-0.04838172340480001
ACH-000476,-0.353961705158
ACH-000477,-0.284062646708
ACH-000480,-0.126681796341
ACH-000481,-0.14707100225
ACH-000483,0.0151328244025
ACH-000484,-0.021598378773599998
ACH-000485,-0.0674960047207
ACH-000486,-0.141703867499
ACH-000487,-0.0681686448513
ACH-000488,-0.0727058410054
ACH-000490,-0.008657130300530001
ACH-000491,-0.156190189206
ACH-000495,-0.10210302283099999
ACH-000496,0.0773747641994
ACH-000499,-0.11112202050799999
ACH-000500,0.885777742838
ACH-000502,-0.0973558496792
ACH-000503,0.0161794780565
ACH-000505,-0.0629650339539
ACH-000507,-0.0682266763473
ACH-000510,-0.112255979737
ACH-000511,-0.108976164077
ACH-000512,0.249134454284
ACH-000516,-0.146334092878
ACH-000517,-0.04598941198
ACH-000518,-0.0323261642934
ACH-000520,-0.045365238464800006
ACH-000521,-0.12160174523600001
ACH-000522,-0.141470986463
ACH-000524,-0.184599094835
ACH-000527,-0.190131420198
ACH-000528,-0.174388686391
ACH-000537,-0.14811901833399999
ACH-000541,-0.16310902403
ACH-000542,-0.030804422400700002
ACH-000544,-0.0912449036115
ACH-000545,-0.127344158501
ACH-000547,-0.0371202869892
ACH-000548,-0.11731913639799998
ACH-000549,-0.167779875191
ACH-000550,0.05851747870830001
ACH-000552,-0.132671092887
ACH-000556,-0.152717876635
ACH-000557,0.17238228239700001
ACH-000570,-0.178238014089
ACH-000571,-0.327520967083
ACH-000573,0.08197901053239999
ACH-000576,-0.008731733236610001
ACH-000580,-0.288308269369
ACH-000584,-0.20349399009100003
ACH-000585,-0.283044341276
ACH-000588,-0.133881223286
ACH-000589,-0.138051127414
ACH-000591,-0.213196356353
ACH-000593,-0.128183556099
ACH-000600,-0.31636564552499996
ACH-000601,0.00041213667018499996
ACH-000604,0.0074189823519599995
ACH-000605,-0.338844153553
ACH-000606,-0.09552380371580001
ACH-000608,-0.144020305737
ACH-000614,-0.030397878909
ACH-000616,-0.0650629246914
ACH-000618,-0.207854353389
ACH-000619,0.0041056768040300005
ACH-000620,-0.23200399143300002
ACH-000621,-0.140756659451
ACH-000622,-0.19701962193
ACH-000623,-0.11891371980399999
ACH-000624,-0.188426048409
ACH-000627,-0.12742611889799998
ACH-000630,0.00421222468324
ACH-000632,-0.20372712249400002
ACH-000633,-0.194884037142
ACH-000637,-0.121806062719
ACH-000638,-0.039839731313099994
ACH-000646,-0.39533903448299995
ACH-000647,0.0406983360418
ACH-000648,-0.10527522924699999
ACH-000649,-0.200382800987
ACH-000651,-0.032237317302599995
ACH-000652,-0.26397184350499997
ACH-000653,-0.148571921687
ACH-000657,-0.164228986764
ACH-000658,-0.057841774408300003
ACH-000661,-0.20681552500599998
ACH-000662,-0.48652953180299996
ACH-000663,-0.34299952914000004
ACH-000665,-0.20730339711800003
ACH-000671,-0.17993046319000003
ACH-000673,0.0966148810321
ACH-000676,-0.0100796255266
ACH-000677,-0.0750345882666
ACH-000681,-0.0122031936273
ACH-000682,-0.130758570317
ACH-000683,-0.193421104276
ACH-000684,-0.140389254214
ACH-000688,-0.041920209767699994
ACH-000693,-0.18023827889600003
ACH-000694,-0.07026163996510001
ACH-000695,0.0130941439671
ACH-000696,-0.14014064523
ACH-000697,-0.12317887805700001
ACH-000699,-0.185553835759
ACH-000701,-0.18253007724800002
ACH-000706,-0.148807988271
ACH-000711,-0.122425549716
ACH-000713,-0.0164094569842
ACH-000714,0.0122736614709
ACH-000718,0.016152123158899998
ACH-000720,-0.13889295381
ACH-000721,-0.271236742782
ACH-000724,-0.143683261679
ACH-000725,-0.23894521304000002
ACH-000732,-0.159813859624
ACH-000734,-0.274598102462
ACH-000735,-0.0529876491247
ACH-000736,-0.325472677873
ACH-000738,0.017774822979599997
ACH-000746,-0.297461128545
ACH-000747,-0.16888528030400002
ACH-000748,-0.0355749804595
ACH-000753,-0.0266823510481
ACH-000756,-0.27366874583399997
ACH-000757,-0.160021250659
ACH-000758,-0.0156525742898
ACH-000760,-0.189264888134
ACH-000763,-0.114262479736
ACH-000764,-0.333207024383
ACH-000765,0.0407489158339
ACH-000766,-0.113244624902
ACH-000767,-0.00171858689308
ACH-000768,-0.355463654272
ACH-000769,0.00235925179721
ACH-000770,-0.116664437223
ACH-000771,-0.135317565582
ACH-000773,0.0892788390252
ACH-000776,-0.21622151374499998
ACH-000777,-0.06995085420250001
ACH-000778,-0.11850007343
ACH-000781,-0.0461591335274
ACH-000782,-0.18905981285
ACH-000783,-0.12048355639799999
ACH-000784,-0.06775934696870001
ACH-000785,-0.116976430715
ACH-000787,-0.130706197807
ACH-000788,-0.00853612863088
ACH-000791,-0.0573972712473
ACH-000792,-0.117556852501
ACH-000794,-0.18219030215100002
ACH-000796,-0.0015061538454100001
ACH-000799,-0.158104680004
ACH-000800,-0.21547977778900002
ACH-000802,-0.139224861114
ACH-000804,-0.139243751173
ACH-000805,-0.38972099768299995
ACH-000809,-0.0219352062213
ACH-000810,-0.019097940032400004
ACH-000811,-0.029675321572500003
ACH-000817,0.0771983567359
ACH-000819,-0.0398569501673
ACH-000820,0.23751459609900002
ACH-000821,0.0717748123452
ACH-000822,-0.237849122347
ACH-000823,-0.19206163944899998
ACH-000824,-0.174339258445
ACH-000827,-0.163694721314
ACH-000829,-0.276447677149
ACH-000831,-0.140315707872
ACH-000832,-0.240640993523
ACH-000833,-0.412865472689
ACH-000834,-0.17193528433699998
ACH-000835,-0.06531131382090001
ACH-000836,-0.189255605764
ACH-000837,-0.228033223798
ACH-000838,-0.163327064297
ACH-000839,-0.134183437918
ACH-000840,-0.290059753634
ACH-000841,-0.18392759625799998
ACH-000843,-0.185896527896
ACH-000846,-0.22827172259
ACH-000847,-0.164025247446
ACH-000848,-0.259446744184
ACH-000849,0.0610630631704
ACH-000851,-0.120929363824
ACH-000855,-0.132717190799
ACH-000856,-0.148618031713
ACH-000858,-0.013304215097100001
ACH-000859,-0.419268680419
ACH-000861,-0.196202855196
ACH-000862,-0.0105526637455
ACH-000865,-0.20968861322500001
ACH-000866,-0.11106878385600001
ACH-000867,-0.24721403936900002
ACH-000869,-0.281757634357
ACH-000872,-0.0698873896407
ACH-000873,-0.163095277289
ACH-000876,-0.23183610161499998
ACH-000878,-0.09531952496719999
ACH-000880,0.035150826773300003
ACH-000881,-0.00720824605353
ACH-000882,-0.0147650406071
ACH-000884,-0.020730239467
ACH-000885,-0.0808900400974
ACH-000887,-0.20836838237999997
ACH-000888,-0.0332963510029
ACH-000889,-0.0402694129253
ACH-000890,-0.08024867952010001
ACH-000896,-0.13750109487099998
ACH-000898,-0.0940809260357
ACH-000900,-0.338884721217
ACH-000901,-0.000468229685894
ACH-000905,-0.104061324805
ACH-000906,-0.17864090825399997
ACH-000907,-0.34469738548699996
ACH-000910,0.0927082202243
ACH-000911,-0.0959949676393
ACH-000912,-0.268863498447
ACH-000913,-0.08560680968039999
ACH-000915,-0.16568745884400002
ACH-000916,-0.0385488700674
ACH-000917,-0.319008637896
ACH-000921,-0.190713914907
ACH-000924,-0.0822465942034
ACH-000926,0.0129849317778
ACH-000928,0.0023982854800000003
ACH-000929,-0.534048918604
ACH-000932,-0.0880459996982
ACH-000935,-0.138435816708
ACH-000936,-0.0645313013827
ACH-000937,-0.09485103532150001
ACH-000938,-0.163131999152
ACH-000939,-0.0480081581177
ACH-000941,-0.30148945418
ACH-000943,-0.148149772859
ACH-000946,-0.185960654932
ACH-000947,0.09054625859439999
ACH-000948,-0.22865386722300002
ACH-000950,-0.21144223929
ACH-000953,-0.15060459232
ACH-000957,0.00100452463738
ACH-000958,-0.228163434601
ACH-000960,-0.208789258142
ACH-000963,-0.109057137092
ACH-000968,0.0571033454784
ACH-000969,-0.371373711546
ACH-000973,-0.0424485963638
ACH-000974,-0.0347082432138
ACH-000975,-0.0103535586144
ACH-000976,-0.23187543968899998
ACH-000978,-0.149617985827
ACH-000980,-0.041451949777500004
ACH-000984,-0.172023561932
ACH-000986,-0.038697155939099996
ACH-000988,-0.305369988881
ACH-000993,-0.524476851048
ACH-000994,-0.156189117109
ACH-000996,0.00187463748104
ACH-001001,-0.028947331426300002
ACH-001020,0.0223064435018
ACH-001028,-0.162366404041
ACH-001031,-0.021633931518999998
ACH-001038,-0.0027542429728400005
ACH-001048,-0.11163778282299999
ACH-001050,-0.22857351011
ACH-001053,-0.10453088730900001
ACH-001054,-0.140648734345
ACH-001061,-0.10267984502000001
ACH-001067,-0.25445892312199997
ACH-001075,-0.00265556198234
ACH-001096,-0.171736255075
ACH-001128,0.04626666184119999
ACH-001134,-0.14497931047
ACH-001151,-0.14630577318399998
ACH-001163,0.059132998326000004
ACH-001164,-0.451421210215
ACH-001173,-0.133058536907
ACH-001183,-0.132096184395
ACH-001184,-0.0614062317965
ACH-001190,-0.296551084428
ACH-001192,-0.08890330553310001
ACH-001193,0.455751617995
ACH-001196,-0.266374981647
ACH-001197,0.00984089898542
ACH-001205,-0.0511142114482
ACH-001211,-0.34219421982000003
ACH-001212,-0.604624704266
ACH-001228,-0.39689272737899994
ACH-001232,-0.111823682368
ACH-001239,-0.00291624851579
ACH-001274,-0.0453436711696
ACH-001275,-0.33957916030100005
ACH-001277,-0.256812151651
ACH-001278,-0.0337609416932
ACH-001280,-0.25496862483399996
ACH-001283,-0.16795056305300002
ACH-001289,-0.307371410645
ACH-001295,0.054834038253
ACH-001300,-0.0342291246465
ACH-001301,0.022948881095599998
ACH-001302,0.00318983939346
ACH-001303,0.09712579787289999
ACH-001306,-0.225290209199
ACH-001318,-0.119324538134
ACH-001322,0.09860340913030001
ACH-001328,-0.16064213023
ACH-001332,-0.18159905005600002
ACH-001333,-0.273433408358
ACH-001336,-0.0350726920756
ACH-001340,0.0700424900032
ACH-001346,-0.219904955772
ACH-001353,-0.11160854461400001
ACH-001354,-0.18380251726799998
ACH-001367,-0.32102354358199997
ACH-001368,-0.23080730535100002
ACH-001374,-0.346830472025
ACH-001375,-0.135555590547
ACH-001377,-0.11302196021500001
ACH-001380,-0.231720401796
ACH-001391,-0.13916631165100002
ACH-001407,-0.0349637011561
ACH-001408,-0.18912329279100001
ACH-001413,0.024248004418900005
ACH-001430,-0.185420080427
ACH-001431,-0.129933384174
ACH-001450,-0.18104544710099998
ACH-001496,-0.288608449388
ACH-001500,0.0708555174768
ACH-001521,-0.23292456346
ACH-001523,-0.122185981284
ACH-001532,-0.127965046995
ACH-001536,0.108060588057
ACH-001550,0.00222607516162
ACH-001552,-0.19444850899500002
ACH-001554,-0.131658724342
ACH-001645,-0.0271199695326
ACH-001654,-0.11943285004899999
ACH-001715,-0.355155680436
ACH-001735,-0.19161342246
ACH-001736,0.027306450662700002
ACH-001737,-0.36937046174599997
ACH-001740,-0.15836061757300002
ACH-001745,-0.323267870849
ACH-001750,-0.362738878509
ACH-001765,-0.212016733599
ACH-001956,-0.239970848549
ACH-001957,0.023399832996200003
