,ERCC3 (2071)
ACH-000004,-0.45235979078599997
ACH-000007,-0.596860191507
ACH-000009,-0.355027931232
ACH-000011,-0.64681385365
ACH-000012,-0.425673640764
ACH-000013,-0.667466498097
ACH-000014,-0.723161078691
ACH-000015,-0.465819568899
ACH-000017,-0.49390992892499996
ACH-000018,-0.847891625282
ACH-000019,-0.557903934221
ACH-000021,-0.438171580225
ACH-000022,-0.549607441296
ACH-000025,-0.659274866876
ACH-000028,-0.445283767621
ACH-000030,-0.45323029947099996
ACH-000035,-0.699377905472
ACH-000036,-0.458487146705
ACH-000037,-1.21199023437
ACH-000039,-0.6078191687610001
ACH-000040,-0.780403687738
ACH-000041,-0.641896308699
ACH-000042,-0.5543536555740001
ACH-000045,-0.690603294824
ACH-000047,-0.542910766696
ACH-000052,-0.839940130306
ACH-000053,-0.6824346430310001
ACH-000054,-0.7116015978460001
ACH-000055,-0.62585323085
ACH-000060,-0.642606602299
ACH-000067,-0.7331128465719999
ACH-000070,-0.509752024089
ACH-000075,-0.936503964222
ACH-000078,-0.5832502578350001
ACH-000082,-0.52012942077
ACH-000085,-0.9943051515670001
ACH-000086,-0.704738174052
ACH-000087,-0.783052697678
ACH-000092,-0.6282357755100001
ACH-000095,-0.611359787494
ACH-000097,-0.537777009777
ACH-000098,-0.759230564431
ACH-000099,-0.437583929458
ACH-000108,-0.623654651022
ACH-000113,-0.675112808616
ACH-000115,-0.558251193824
ACH-000116,-0.49380512405500004
ACH-000118,-0.569621358597
ACH-000120,-0.7917197185609999
ACH-000123,-0.520733334056
ACH-000127,-0.546511075108
ACH-000128,-0.555404826033
ACH-000132,-0.645311798991
ACH-000133,-0.663753993182
ACH-000137,-0.963106239347
ACH-000138,-0.425124613578
ACH-000142,-0.486978531822
ACH-000143,-0.695420535537
ACH-000146,-0.871415417138
ACH-000148,-0.570302265014
ACH-000150,-0.796295065918
ACH-000152,-0.7460940247200001
ACH-000153,-0.28549556903
ACH-000159,-0.622903145409
ACH-000160,-0.293583383704
ACH-000163,-0.962082178935
ACH-000167,-0.0331295605243
ACH-000168,-0.698169402021
ACH-000169,-0.588758552654
ACH-000178,-0.785501922017
ACH-000182,-0.519913176275
ACH-000183,-0.752683686399
ACH-000188,-0.341035407475
ACH-000189,-0.46201857137100005
ACH-000190,-0.107201894442
ACH-000198,-0.696384582121
ACH-000204,-1.0424884215299999
ACH-000206,-0.8640005288279999
ACH-000207,-0.137990388995
ACH-000211,-0.642254010823
ACH-000215,-0.800365775399
ACH-000221,-0.894642599867
ACH-000222,-0.638452296589
ACH-000223,-0.604092164637
ACH-000226,-0.674185414075
ACH-000227,-0.539835596179
ACH-000228,-0.655830907281
ACH-000231,-0.78481070576
ACH-000232,-0.47649836766599996
ACH-000233,-0.621558663833
ACH-000234,-0.663586647236
ACH-000235,-0.560311135469
ACH-000237,-0.7638882103110001
ACH-000238,-0.422761572015
ACH-000243,-0.463776399235
ACH-000244,-0.586724469604
ACH-000246,-0.46358520581100005
ACH-000248,-0.463864653789
ACH-000250,-0.5136219208380001
ACH-000251,-0.649910168742
ACH-000253,-0.608751889854
ACH-000255,-0.657047268101
ACH-000256,-0.343572629746
ACH-000257,-0.628615522543
ACH-000258,-1.01933343945
ACH-000259,-0.8537781611740001
ACH-000260,-0.657632534782
ACH-000261,-0.621832556159
ACH-000262,-0.686271399481
ACH-000263,-0.6356813565070001
ACH-000264,-0.737300320893
ACH-000265,-0.748928942554
ACH-000266,-0.777292625156
ACH-000272,-0.580167633626
ACH-000273,-0.7093810764849999
ACH-000274,-0.6992399817300001
ACH-000277,-0.618229354541
ACH-000278,-0.665618752069
ACH-000279,-0.443377496482
ACH-000280,-0.7281114059780001
ACH-000281,-0.6060739459160001
ACH-000288,-0.70168519083
ACH-000291,-0.450607189268
ACH-000293,-0.495790152315
ACH-000294,-0.263794921036
