,TNNI3K (51086)
ACH-000262,0.218710836056
ACH-000263,0.0065046165693199995
ACH-000264,-0.038532614500699995
ACH-000265,-0.037408974344
ACH-000266,0.011336634705399999
ACH-000272,-0.101975203395
ACH-000273,0.0212555860599
ACH-000274,0.0176329454892
ACH-000277,0.07775128716739999
ACH-000278,-0.09496402679610001
ACH-000279,-0.022734770179499996
ACH-000280,0.07495771965760001
ACH-000281,0.187590921037
ACH-000288,0.0073123005837
ACH-000291,-0.000403686408803
ACH-000293,0.09525078454369999
ACH-000294,0.0378641907055
ACH-000295,0.0685320085403
ACH-000296,-0.0225448240918
ACH-000302,-0.038433611268199996
ACH-000304,-0.219907436545
ACH-000307,0.06569214622219999
ACH-000308,0.00907094184597
ACH-000310,-0.0438178228151
ACH-000311,0.0232154638755
ACH-000312,0.00043260476408999994
ACH-000315,-0.0018163836613800002
ACH-000316,0.010994949894000001
ACH-000317,0.17399830955099999
ACH-000318,0.17623915260499998
ACH-000319,-0.039714004243
ACH-000320,-0.09563495048630001
ACH-000322,0.0112706373419
ACH-000323,0.0226757456463
ACH-000324,0.07384407204789999
ACH-000329,-0.0870355703535
ACH-000330,-0.156970154832
ACH-000331,-0.148889774826
ACH-000332,-0.0830893495611
ACH-000334,-0.042262397378
ACH-000335,-0.184845247604
ACH-000336,0.011989815402799999
ACH-000337,0.164427129683
ACH-000339,-0.0424149267549
ACH-000341,0.0515346291197
ACH-000348,-0.039418738602100004
ACH-000350,0.0294210415815
ACH-000352,0.163770828555
ACH-000356,-0.0867549336448
ACH-000361,-0.07767985775519999
ACH-000362,-0.08014049221639999
ACH-000363,-0.0723983475236
ACH-000364,-0.135119771059
ACH-000365,0.0358643245571
ACH-000366,0.0346678528096
ACH-000368,0.0343454590807
ACH-000374,-0.129834556272
ACH-000375,-0.0354178943499
ACH-000376,0.00810610496373
ACH-000381,0.00326914468017
ACH-000383,-0.0746344720099
ACH-000387,0.0120971305461
ACH-000389,-0.0101937030236
ACH-000390,0.0223115865747
ACH-000393,-0.041289272342
ACH-000395,-0.00994191529369
ACH-000397,-0.0306627659571
ACH-000401,-0.050737219801900005
ACH-000402,0.120549954707
ACH-000403,-0.0653143168864
ACH-000404,0.11317990740999999
ACH-000406,-0.0179071514559
ACH-000407,-0.051471968339
ACH-000408,0.05038731963280001
ACH-000410,-0.16155898942
ACH-000411,-0.0425551301209
ACH-000414,0.00660850052222
ACH-000415,-0.017194863410599996
ACH-000416,-0.0039785697106
ACH-000420,-0.0152742124596
ACH-000421,-0.0797128853006
ACH-000424,0.045814427752900004
ACH-000425,-0.055002438992999995
ACH-000426,0.105632915082
ACH-000427,-0.0727892950189
ACH-000433,-0.014047346072899999
ACH-000436,0.069906339963
ACH-000444,0.0021892384696700004
ACH-000445,-0.136535670911
ACH-000448,-0.0310809144105
ACH-000450,0.0124359937918
ACH-000452,0.0968175848165
ACH-000454,0.134063245656
ACH-000458,0.0613009594212
ACH-000459,0.0239433948882
ACH-000460,0.0304910069797
ACH-000461,-0.13701310749099999
ACH-000463,0.118335164476
ACH-000464,0.023089499901099996
ACH-000466,0.0211649671166
ACH-000467,-0.0144382824156
ACH-000468,-0.0626330530159
ACH-000469,0.09597349135839998
ACH-000470,0.029748193853700002
ACH-000471,-0.116489346922
ACH-000472,0.0719055139881
ACH-000473,-0.09846330831419998
ACH-000475,0.028952557623
ACH-000476,0.0360342544574
ACH-000477,-0.136841947242
ACH-000480,-0.0536607599385
ACH-000481,-0.140018191085
ACH-000483,0.0799419550677
ACH-000484,0.155828211336
ACH-000485,-0.0133280699089
ACH-000486,-0.0641437878564
ACH-000487,-0.0257225067598
ACH-000488,-0.07437582415680001
ACH-000490,-0.059184117089599995
ACH-000491,0.16904639430500001
ACH-000495,-0.0967393410113
ACH-000496,-0.20432780658799998
ACH-000499,0.0756491695208
ACH-000500,-0.27704524273000003
ACH-000502,0.0376758756596
ACH-000503,0.0906571289546
ACH-000505,0.113970559564
ACH-000507,-0.058612783399300004
ACH-000510,-0.0679613233798
ACH-000511,0.10419134687899999
ACH-000512,0.121167547904
ACH-000516,0.0700958958044
ACH-000517,0.022604132203900004
ACH-000518,-0.0596433701953
ACH-000520,-0.0925201086324
ACH-000521,-0.073323767019
ACH-000522,-0.098888468444
ACH-000524,0.0063893820698199995
ACH-000527,0.019119097156799998
ACH-000528,-0.00059032573637
ACH-000537,0.149174904711
ACH-000541,-0.00437830026401
ACH-000542,-0.0890506209217
ACH-000544,0.0236974604098
ACH-000545,-0.0650131769961
ACH-000547,0.157232720956
ACH-000548,-0.119807142511
ACH-000549,-0.0692087550855
ACH-000550,-0.0986307942846
ACH-000552,-0.182638538511
ACH-000556,-0.0824125676539
ACH-000557,0.00466707257349
ACH-000570,-0.006515974667569999
ACH-000571,0.160051914787
ACH-000573,0.018646823141700002
ACH-000576,0.016475883506599998
ACH-000580,0.113901567994
ACH-000584,0.058602690428900005
ACH-000585,-0.00417236742453
ACH-000588,0.00732901578097
ACH-000589,-0.0214209352453
ACH-000591,-0.000777542375031
ACH-000593,0.0633309059487
ACH-000600,0.011142696289899999
ACH-000601,0.0164455280194
ACH-000604,0.177754309989
ACH-000605,-0.19928403164099998
ACH-000606,-0.0928247800137
ACH-000608,0.0371028075995
ACH-000614,-0.0480808057794
ACH-000616,0.00028764941187800003
ACH-000618,-0.0653200765611
ACH-000619,0.08525483709439999
ACH-000620,-0.079911108115
ACH-000621,-0.0614654540773
ACH-000622,-0.10454981257899999
ACH-000623,-0.0120762181566
ACH-000624,-0.00221420995347
ACH-000627,-0.123042742261
ACH-000630,0.015165789209700001
ACH-000632,-0.120947832884
ACH-000633,0.0453133534699
ACH-000637,-0.050149146545900004
ACH-000638,-0.135323373173
ACH-000646,-0.062647376254
ACH-000647,0.0355298705636
ACH-000648,-0.00789440065127
ACH-000649,0.09064390065539998
ACH-000651,-0.0563342018004
ACH-000652,-0.0051724264322099995
ACH-000653,-0.0168780239253
ACH-000657,0.026389282369
ACH-000658,-0.0455952823522
ACH-000661,0.015196761339399999
ACH-000662,0.0541786926812
ACH-000663,0.0905216274986
ACH-000665,-0.0271850858048
ACH-000671,0.0697662333815
ACH-000673,0.0273577095953
ACH-000676,-0.0332194669414
ACH-000677,-0.0422137025201
ACH-000681,0.17958998186099998
ACH-000682,-0.0118016406724
ACH-000683,-0.060071029991199995
ACH-000684,-0.138331206552
ACH-000688,-0.156206568962
ACH-000693,-0.0901632018368
ACH-000694,-0.0058896687708
ACH-000695,0.131315867465
ACH-000696,-0.08865097725610001
ACH-000697,-0.052988702147199994
ACH-000699,0.010471745799000001
ACH-000701,0.0637795562765
ACH-000706,-0.0970243576692
ACH-000711,-0.06886719147
ACH-000713,-0.00872507540205
ACH-000714,-0.0474649704395
ACH-000718,0.0629607195534
ACH-000720,0.010973037533
ACH-000721,-0.11755468779000001
ACH-000724,-0.309139262781
ACH-000725,0.21891441764800001
ACH-000732,-0.015753459757299998
ACH-000734,0.0663502156683
ACH-000735,-0.124763098779
ACH-000736,0.0200627455381
ACH-000738,-0.0124189927851
ACH-000746,-0.0798277249122
ACH-000747,0.057774240950699995
ACH-000748,0.11241463354900001
ACH-000753,-0.0009569664729260002
ACH-000756,0.0324764716759
ACH-000757,-0.0966841671067
ACH-000758,-0.09081744051519999
ACH-000760,-0.060287036534400006
ACH-000763,-0.153246044999
ACH-000764,-0.009313323168000001
ACH-000765,0.08842746885189999
ACH-000766,0.10425716707699999
ACH-000767,0.0363477818811
ACH-000768,0.0403361004275
ACH-000769,-0.008711136059959998
ACH-000770,-0.041601594595
ACH-000771,0.0894814632018
ACH-000773,0.055119161739499996
ACH-000776,0.055424790658999995
ACH-000777,0.05694992871230001
ACH-000778,-0.012675792415100001
ACH-000781,0.012918370342899999
ACH-000782,0.129859935977
ACH-000783,0.0126501364987
ACH-000784,-0.0955331570078
ACH-000785,0.009059069201180001
ACH-000787,-0.046195184148500004
ACH-000788,-0.00523240494538
ACH-000791,-0.142066187304
ACH-000792,0.08737787029619999
ACH-000794,-0.021159424261500002
ACH-000796,-0.08520350404239999
ACH-000799,0.026939784584599998
ACH-000800,-0.0778202886707
ACH-000802,0.040409326665500005
ACH-000804,-0.0224948462084
ACH-000805,-0.005455233461130001
ACH-000809,0.0878237872594
ACH-000810,0.187750442409
ACH-000811,0.013689806092299998
ACH-000817,0.0036082672031999994
ACH-000819,-0.0375195521709
ACH-000820,-0.05060933395719999
ACH-000821,0.137368870739
ACH-000822,0.08242632665039999
ACH-000823,-0.0176427602966
ACH-000824,0.131845287044
ACH-000827,-0.0139170917838
ACH-000829,0.024608892525599998
ACH-000831,-0.108488288123
ACH-000832,0.04581271613869999
ACH-000833,0.119075304108
ACH-000834,-0.127116576588
ACH-000835,0.130543608068
ACH-000836,-0.036064146339699996
ACH-000837,-0.011448075189
ACH-000838,0.044557534450000005
ACH-000839,-0.0356532843185
ACH-000840,0.129834698694
ACH-000841,0.0834294254478
ACH-000843,-0.0052093100211
ACH-000846,-0.149094046127
ACH-000847,0.200914808717
ACH-000848,-0.0695492402264
ACH-000849,-0.028323877639099996
ACH-000851,-0.00575137055008
ACH-000855,-0.181082129249
ACH-000856,-0.063435947354
ACH-000858,0.032634651984299996
ACH-000859,0.046119757345699994
ACH-000861,-0.042902028058
ACH-000862,-0.0165274142428
ACH-000865,-0.018128532816999998
ACH-000866,-0.0138791539683
ACH-000867,0.0164394795633
ACH-000869,-0.08480298743989999
ACH-000872,-0.161177659441
ACH-000873,0.0296804507926
ACH-000876,0.0611125393624
ACH-000878,0.0200017271574
ACH-000880,0.100784217697
ACH-000881,0.0466206822222
ACH-000882,0.0187060100363
ACH-000884,-0.0110330305168
ACH-000885,-0.013896605997899998
ACH-000887,-0.0195465970047
ACH-000888,-0.0136715346358
ACH-000889,-0.016493633791499998
ACH-000890,-0.179802914536
ACH-000896,0.0886734191932
ACH-000898,0.122858880082
ACH-000900,-0.16887998083500003
ACH-000901,-0.0689558464597
ACH-000905,0.041418452027300004
ACH-000906,-0.0613862655659
ACH-000907,0.12268850401900001
ACH-000910,0.11409231460899999
ACH-000911,-0.0300282892244
ACH-000912,0.0170125952941
ACH-000913,0.0620247696069
ACH-000915,0.0684859477699
ACH-000916,-0.00875334131391
ACH-000917,0.19444192692099999
ACH-000921,-0.11204705014
ACH-000924,-0.049063885949400005
ACH-000926,0.00983073611076
ACH-000928,-0.250320068929
ACH-000929,0.183835073955
ACH-000932,-0.0585262773094
ACH-000935,-0.165295621951
ACH-000936,0.0173209415511
ACH-000937,0.0653841212071
ACH-000938,0.04837133276930001
ACH-000939,0.0540042412794
ACH-000941,-0.0563390878611
ACH-000943,-0.126456442479
ACH-000946,-0.023804416990799996
ACH-000947,0.0149853009448
ACH-000948,0.0503718856831
ACH-000950,0.0736437447019
ACH-000953,-0.0593647544864
ACH-000957,-0.111086563498
ACH-000958,-0.144508953781
ACH-000960,0.0428220559569
ACH-000963,0.16960480787300003
ACH-000968,0.053934706336400004
ACH-000969,0.0221887368047
ACH-000973,0.124868165856
ACH-000974,0.004810924953260001
ACH-000975,-0.00723943274569
ACH-000976,-0.10113342070499999
ACH-000978,-0.029112819818799998
ACH-000980,0.0435161826884
ACH-000984,0.0632030319219
ACH-000986,0.100874960842
ACH-000988,-0.01228514917
ACH-000993,-0.0259637202196
ACH-000994,-0.028980366361099998
ACH-000996,0.125378236262
ACH-001001,0.035646958659
ACH-001020,-0.316140649635
ACH-001028,-0.0171899343551
ACH-001031,0.0178123185955
ACH-001038,0.014462430342000001
ACH-001048,0.0427641851725
ACH-001050,-0.0675389025259
ACH-001053,0.08871526560189999
ACH-001054,0.131167145555
ACH-001061,-0.130107668801
ACH-001067,0.005279772571
ACH-001075,0.00988042409582
ACH-001096,0.14935458229
ACH-001128,0.164597153793
ACH-001134,-0.016633002148100002
ACH-001151,-0.0204910593775
ACH-001163,-0.0790653675778
ACH-001164,-0.0446957320193
ACH-001173,0.08309285948810001
ACH-001183,0.0100819804648
ACH-001184,0.119152880023
ACH-001190,-0.107903091337
ACH-001192,0.025309672456099996
ACH-001193,0.0186363419391
ACH-001196,-0.0697714496229
ACH-001197,0.029840446518
ACH-001205,0.0408862624568
ACH-001211,0.00173218468929
ACH-001212,0.222302857947
ACH-001228,0.0679367161944
ACH-001232,-0.029896625885200003
ACH-001239,0.0370159092524
ACH-001274,0.0449353723149
ACH-001275,0.145449108814
ACH-001277,0.07987160903089999
ACH-001278,0.019320402108499998
ACH-001280,0.08364533521669999
ACH-001283,0.08790346597200001
ACH-001289,0.048349917762000004
ACH-001295,-0.0308533379408
ACH-001300,0.0397668688358
ACH-001301,-0.0193799704832
ACH-001302,0.124363155535
ACH-001303,-0.00198200592224
ACH-001306,-0.036933167286400004
ACH-001318,-0.20569587588500002
ACH-001322,0.040144215917500004
ACH-001328,-0.041572028951
ACH-001332,-0.225786967275
ACH-001333,-0.039274163337400005
ACH-001336,-0.0304151657783
ACH-001340,0.0115844510925
ACH-001346,0.027060176356599998
ACH-001353,0.0745379968379
ACH-001354,0.203825015931
ACH-001367,-0.0359626064396
ACH-001368,-0.020537461398099997
ACH-001374,0.017626776928400003
ACH-001375,-0.0088331161142
ACH-001377,-0.0567032878613
ACH-001380,0.038719581700400005
ACH-001391,-0.0604482987043
ACH-001407,0.0366215055574
ACH-001408,-0.07676844891149999
ACH-001413,-0.132800613101
ACH-001430,-0.123805649848
ACH-001431,-0.0408085966986
ACH-001450,0.205754929725
ACH-001496,0.00927708371978
ACH-001500,0.059031467326100005
ACH-001521,0.116021517678
ACH-001523,-0.07251788335680001
ACH-001532,-0.044736180389400006
ACH-001536,0.0494193790659
ACH-001550,-0.0433690585173
ACH-001552,-0.112026607335
ACH-001554,0.112674676446
ACH-001645,-0.0431450347007
ACH-001654,0.0359389345979
ACH-001715,-0.0176009011455
ACH-001735,0.0112258573343
ACH-001736,0.0975608344682
ACH-001737,-0.0683933384069
ACH-001740,0.12342712783399999
ACH-001745,0.00738326833214
ACH-001750,-0.0922384943088
ACH-001765,0.0248218741125
ACH-001956,0.046845200258099996
ACH-001957,0.028121473119299998
