,HUS1B (135458)
ACH-000004,0.182183212572
ACH-000007,0.34976946467
ACH-000009,0.158981051938
ACH-000011,0.265994853081
ACH-000012,0.246231208849
ACH-000013,0.311290452117
ACH-000014,0.17309872498300002
ACH-000015,0.245357776389
ACH-000017,0.0812471697696
ACH-000018,0.18692372092700002
ACH-000019,0.19075393507
ACH-000021,0.225281265355
ACH-000022,0.132720635393
ACH-000025,0.26227166944200003
ACH-000028,0.30941288244000004
ACH-000030,0.21644579169
ACH-000035,0.321440294901
ACH-000036,0.41761657677599995
ACH-000037,-0.0343995401396
ACH-000039,0.356483440348
ACH-000040,0.211644296043
ACH-000041,0.14153095617
ACH-000042,0.21104576842599998
ACH-000045,0.291431450877
ACH-000047,0.09026888952539999
ACH-000052,0.20610230943
ACH-000053,0.139370850153
ACH-000054,0.19047450844900002
ACH-000055,-0.00274526973497
ACH-000060,0.119084192992
ACH-000067,0.284320169825
ACH-000070,0.214633810546
ACH-000075,0.164725025589
ACH-000078,0.150828574029
ACH-000082,0.129749785182
ACH-000085,0.0719258243069
ACH-000086,0.322371644403
ACH-000087,0.26346035473900004
ACH-000092,0.178606742753
ACH-000095,0.185619254565
ACH-000097,0.137786830679
ACH-000098,0.07006659152160001
ACH-000099,0.21278183132
ACH-000108,0.184795316611
ACH-000113,0.061439111911
ACH-000115,0.0244032666359
ACH-000116,0.188987289876
ACH-000118,0.226895790108
ACH-000120,0.105667526124
ACH-000123,0.38153982505500006
ACH-000127,0.10033818423100001
ACH-000128,0.117808849317
ACH-000132,0.321563337975
ACH-000133,0.101972927606
ACH-000137,0.0976736133643
ACH-000138,0.17728763747200002
ACH-000142,0.17729283763599998
ACH-000143,0.29755163721
ACH-000146,0.200733209622
ACH-000148,0.202022664938
ACH-000150,0.279668337533
ACH-000152,0.164457700988
ACH-000153,0.279525311125
ACH-000159,0.07201058556310001
ACH-000160,0.223439832223
ACH-000163,0.10568483061
ACH-000167,-0.154698898893
ACH-000168,0.179842703371
ACH-000169,0.0792581334288
ACH-000178,0.07229475270499999
ACH-000182,0.0717262727849
ACH-000183,0.035931001941400004
ACH-000188,0.298820417283
ACH-000189,0.317612176067
ACH-000190,0.450881176351
ACH-000198,0.205412470046
ACH-000204,0.260810019058
ACH-000206,0.141922455002
ACH-000207,0.37743906445299996
ACH-000211,0.18071852789
ACH-000215,0.0766181209993
ACH-000221,0.26565552228
ACH-000222,0.220321153246
ACH-000223,0.157703148751
ACH-000226,0.37458663487099997
ACH-000227,0.189494083572
ACH-000228,0.08605529714299999
ACH-000231,0.052318251907099995
ACH-000232,0.169472941561
ACH-000233,-0.07700555136210001
ACH-000234,0.217543330183
ACH-000235,0.232433549031
ACH-000237,0.19389051501
ACH-000238,0.19399934670299998
ACH-000243,0.31288621489999996
ACH-000244,0.327629501336
ACH-000246,0.172062220289
ACH-000248,0.170531094654
ACH-000250,0.18211942099800002
ACH-000251,0.208933588629
ACH-000253,0.134706552892
ACH-000255,0.09031895519639999
ACH-000256,0.107228960927
ACH-000257,0.057691012533099995
ACH-000258,0.301321207287
ACH-000259,0.13652938770099998
ACH-000260,0.20928798669100002
ACH-000261,0.175609054872
ACH-000262,0.0764604947436
ACH-000263,0.0568484529209
ACH-000264,0.155685956342
ACH-000265,0.309020739471
ACH-000266,0.171695866163
ACH-000272,0.0943624321067
ACH-000273,0.0762894530654
ACH-000274,-0.0284347254904
ACH-000277,0.259518097423
ACH-000278,0.14486016727499998
ACH-000279,0.11420129803899999
ACH-000280,0.343704993214
ACH-000281,0.296365889168
ACH-000288,0.216680233664
ACH-000291,0.211817408944
ACH-000293,0.225233159958
ACH-000294,0.280605671951
ACH-000295,0.0686878395188
ACH-000296,0.32467363952
ACH-000302,0.127890015011
ACH-000304,-0.0950534366934
ACH-000307,0.314591626242
ACH-000308,0.09311242894310001
ACH-000310,0.601460219416
ACH-000311,0.286960265636
ACH-000312,0.253102111455
ACH-000315,0.113638709978
ACH-000316,-0.0313147296742
ACH-000317,0.166767512017
ACH-000318,0.155747315075
ACH-000319,0.19749328847300002
ACH-000320,0.334190252759
ACH-000322,0.430757529727
ACH-000323,0.124218515748
ACH-000324,0.19119377416799999
ACH-000329,0.10114512729399999
ACH-000330,0.28892030425799997
ACH-000331,0.10987221105999999
ACH-000332,0.226974852466
ACH-000334,0.154569646577
ACH-000335,0.227226278056
ACH-000336,0.21604087138300002
ACH-000337,0.189440784407
ACH-000339,0.28878369897100004
ACH-000341,0.285550253223
ACH-000348,0.23959604399
ACH-000350,0.333306700154
ACH-000352,0.11906474816500001
ACH-000356,0.0853561746899
ACH-000361,0.122984180616
ACH-000362,0.31993444186299996
ACH-000363,0.1042451811
ACH-000364,0.319863127668
ACH-000365,0.236746742244
ACH-000366,0.190342351478
ACH-000368,0.0973004774893
ACH-000374,-0.034492572622699995
ACH-000375,0.116435805201
ACH-000376,0.13928715884600001
ACH-000381,0.146715579876
ACH-000383,0.07908968196310001
ACH-000387,0.37905327727399996
ACH-000389,0.049990181914900005
ACH-000390,0.23015019185600002
ACH-000393,0.23894313450500002
ACH-000395,0.337095838952
ACH-000397,0.250991268305
ACH-000401,0.11447819917799999
ACH-000402,-0.00168266686949
ACH-000403,0.16007394959899998
ACH-000404,0.0264450137465
ACH-000406,0.207863916132
ACH-000407,0.0131293934024
ACH-000408,0.366233100889
ACH-000410,0.21313627682599998
ACH-000411,0.35879815087899997
ACH-000414,0.263692225331
ACH-000415,0.178990002019
ACH-000416,0.18863240871599998
ACH-000420,0.181255975986
ACH-000421,0.170399953938
ACH-000424,0.284732039351
ACH-000425,0.18332461836800001
ACH-000426,0.07605913837389999
ACH-000427,0.0190250044948
ACH-000433,0.24435714865
ACH-000436,-0.166426648793
ACH-000444,0.053000368563800006
ACH-000445,0.21353113684799999
ACH-000448,0.13513435347000002
ACH-000450,0.137982048841
ACH-000452,0.0958906276035
ACH-000454,0.20584201549400002
ACH-000458,0.179429593031
ACH-000459,0.132954284329
ACH-000460,0.244017330201
ACH-000461,0.275229835318
