,AICDA (57379)
ACH-000004,-0.010400296049700001
ACH-000007,0.125591157241
ACH-000009,0.0127231235421
ACH-000011,-0.0486039812548
ACH-000012,0.13421892432
ACH-000013,-0.00562551284996
ACH-000014,0.07930151608160001
ACH-000015,0.0832436835932
ACH-000017,-0.057602483409599996
ACH-000018,-0.10394129600600001
ACH-000019,-0.04277259131569999
ACH-000021,0.0478436209263
ACH-000022,0.0151810131342
ACH-000025,0.0892546441028
ACH-000028,0.055484007521599994
ACH-000030,0.0492457994487
ACH-000035,0.0576637991061
ACH-000036,0.0331265510923
ACH-000037,0.000347115701677
ACH-000039,-0.24174088207299999
ACH-000040,0.051554402718699995
ACH-000041,-0.121069850357
ACH-000042,0.062159184916000004
ACH-000045,-0.010503279217299998
ACH-000047,-0.06647889174049999
ACH-000052,0.0457040935887
ACH-000053,-0.0839688343159
ACH-000054,0.123294668511
ACH-000055,-0.0394128393995
ACH-000060,-0.0681462952852
ACH-000067,0.08298670473450001
ACH-000070,-0.100635404385
ACH-000075,0.0713894239897
ACH-000078,0.160594335041
ACH-000082,0.08642522377810001
ACH-000085,0.0165687856876
ACH-000086,-0.154781793675
ACH-000087,0.0541092985061
ACH-000092,0.0170743259579
ACH-000095,0.0194739932492
ACH-000097,-0.0321300435433
ACH-000098,0.04443676785180001
ACH-000099,-0.160766033252
ACH-000108,0.125160662362
ACH-000113,-0.05332883969359999
ACH-000115,0.0775274778647
ACH-000116,0.014389271501499998
ACH-000118,-0.0285205434859
ACH-000120,-0.0296445653389
ACH-000123,0.09370560791210002
ACH-000127,-0.0147513669963
ACH-000128,-0.221813388639
ACH-000132,0.0665460749018
ACH-000133,0.133725268236
ACH-000137,0.11222333445999999
ACH-000138,0.020412778738400004
ACH-000142,0.0735698682158
ACH-000143,-0.00535714637124
ACH-000146,0.079697436263
ACH-000148,0.051139042168699994
ACH-000150,-0.0537026929089
ACH-000152,-0.0279093638688
ACH-000153,0.206709638889
ACH-000159,-0.07573721571019999
ACH-000160,0.178195979002
ACH-000163,0.022978672080299998
ACH-000167,0.43969808172200003
ACH-000168,-0.112222894386
ACH-000169,0.123900007676
ACH-000178,-0.0646227243083
ACH-000182,-0.0426872022029
ACH-000183,-0.0314822425827
ACH-000188,-0.10072670260700001
ACH-000189,0.0554704279912
ACH-000190,0.295967903959
ACH-000198,0.00562174121242
ACH-000204,-0.25793066514
ACH-000206,-0.0180117005642
ACH-000207,0.175514507117
ACH-000211,-0.0471231342585
ACH-000215,-0.109355565539
ACH-000221,-0.087126966707
ACH-000222,0.23701939511999998
ACH-000223,-0.09224724749749999
ACH-000226,0.0165267861738
ACH-000227,0.251756698883
ACH-000228,-0.0734055781555
ACH-000231,-0.023580098325900002
ACH-000232,-0.0209908641881
ACH-000233,0.0166036919645
ACH-000234,-0.13420241901399999
ACH-000235,-0.025119766858799998
ACH-000237,-0.0681048587361
ACH-000238,0.110279113383
ACH-000243,0.023669901785
ACH-000244,0.066041322056
ACH-000246,0.07735395354960001
ACH-000248,0.11900654406700001
ACH-000250,-0.0522987441491
ACH-000251,0.0213801667601
ACH-000253,-0.056647214077699994
ACH-000255,-0.206288670952
ACH-000256,-0.164614023749
ACH-000257,0.029850975995900003
ACH-000258,-0.18451238613899998
ACH-000259,0.0009719327970310001
ACH-000260,0.058973870626499995
ACH-000261,0.0666398102484
ACH-000262,0.0380400027925
ACH-000263,0.00418442867654
ACH-000264,0.0661518706843
ACH-000265,0.035841022409300004
ACH-000266,0.006683333878180001
ACH-000272,-0.076627032558
ACH-000273,-0.0545049054435
ACH-000274,-0.038389632533800004
ACH-000277,0.013307677394000001
ACH-000278,0.20537107817400002
ACH-000279,-0.0378328112212
ACH-000280,-0.044085574644599994
ACH-000281,-0.176029850009
ACH-000288,-0.0747356551514
ACH-000291,0.07231460276769999
ACH-000293,-0.010052469849700001
ACH-000294,-0.053487199837999995
ACH-000295,-0.166669889049
ACH-000296,-0.17970013361499998
ACH-000302,0.11822084157299999
ACH-000304,0.148342762447
ACH-000307,-0.21654339109
ACH-000308,-0.0152511743455
ACH-000310,0.19544520422400002
ACH-000311,-0.05265527235780001
ACH-000312,0.0770582630077
ACH-000315,-0.024569181931699997
ACH-000316,0.0867958509861
ACH-000317,-0.056301775002199995
ACH-000318,-0.0925168432162
ACH-000319,0.029734929983900003
ACH-000320,-0.09757464035319999
ACH-000322,0.153107645166
ACH-000323,-0.0792333124624
ACH-000324,-0.0202160581814
ACH-000329,0.00017478424008000003
ACH-000330,0.0331054838913
ACH-000331,-0.0564422023102
ACH-000332,0.012369062593799999
ACH-000334,-0.00591692091352
ACH-000335,-0.225656827992
ACH-000336,-0.21399710972600003
ACH-000337,-0.029472111210000002
ACH-000339,0.04962454448340001
ACH-000341,-0.00265065285677
ACH-000348,-0.018057417213000002
ACH-000350,-0.054122253019400005
ACH-000352,-0.0997817174563
ACH-000356,0.22755626470899998
ACH-000361,-0.019302512427599998
ACH-000362,0.0520732981411
ACH-000363,-0.0322064879932
ACH-000364,-0.0869366903115
ACH-000365,0.0866112360367
ACH-000366,0.0414467589088
ACH-000368,-0.12147077151699999
ACH-000374,0.0634614247251
ACH-000375,0.08588204080669999
ACH-000376,0.0509093328484
ACH-000381,0.152761208539
ACH-000383,0.12410366524599999
ACH-000387,0.11302865214400001
ACH-000389,-0.292841657448
ACH-000390,0.0013822200691500002
ACH-000393,-0.243201984631
ACH-000395,0.138175353293
ACH-000397,-0.105439818047
ACH-000401,-0.0944359433681
ACH-000402,0.0161129273414
ACH-000403,0.158179047682
ACH-000404,-0.112232144851
ACH-000406,-0.025031315134799996
ACH-000407,0.13707787033
ACH-000408,-0.10127437380899999
ACH-000410,-0.102265947082
ACH-000411,-0.0075648616634600005
ACH-000414,0.0052944264878000006
ACH-000415,0.10623885321599999
ACH-000416,0.110698862308
ACH-000420,0.0166749638234
ACH-000421,-0.0767110708025
ACH-000424,0.09170937945720001
ACH-000425,0.0473884120501
ACH-000426,-0.027972504749400003
