,OR51F1 (256892)
ACH-000004,-0.0798183638593
ACH-000007,-0.175073215557
ACH-000009,-0.16567197367
ACH-000011,0.0597899149713
ACH-000012,-0.0713002047142
ACH-000013,0.0220936782526
ACH-000014,-0.046193288849
ACH-000015,-0.0816825836232
ACH-000017,0.206608261056
ACH-000018,0.17236650447700003
ACH-000019,-0.105634167492
ACH-000021,-0.126342632578
ACH-000022,-0.00475162672345
ACH-000025,-0.285533118675
ACH-000028,-0.32489212352499997
ACH-000030,-0.180717636021
ACH-000035,-0.0570554024189
ACH-000036,-0.011093223670399999
ACH-000037,-0.030743066908299997
ACH-000039,0.047549388024
ACH-000040,-0.205763852728
ACH-000041,-0.0970423800696
ACH-000042,-0.203445999542
ACH-000045,-0.14954191723
ACH-000047,-0.0284097426712
ACH-000052,-0.159354150409
ACH-000053,-0.21516524564300002
ACH-000054,-0.17202552934700002
ACH-000055,-0.537278035191
ACH-000060,-0.10582840354699999
ACH-000067,-0.15222134290300002
ACH-000070,-0.0669059882469
ACH-000075,0.04282088962669999
ACH-000078,-0.372880448538
ACH-000082,-0.204665931209
ACH-000085,-0.18312377347199998
ACH-000086,0.0476083206597
ACH-000087,-0.058540552140100004
ACH-000092,-0.113501650715
ACH-000095,-0.224833150021
ACH-000097,-0.13179504405
ACH-000098,-0.0394955968824
ACH-000099,-0.37403231666000003
ACH-000108,-0.18847797815
ACH-000113,-0.0605471053924
ACH-000115,-0.285432601953
ACH-000116,-0.0671511627152
ACH-000118,0.0042378832141899995
ACH-000120,-0.246926123253
ACH-000123,-0.07749797844089999
ACH-000127,-0.313073744952
ACH-000128,-0.0516093828591
ACH-000132,-0.0929300079304
ACH-000133,-0.18495089787
ACH-000137,0.0587799014205
ACH-000138,-0.113089944419
ACH-000142,-0.055682678655400004
ACH-000143,0.035204004295300004
ACH-000146,-0.152807564079
ACH-000148,-0.0269989788856
ACH-000150,-0.011169623729100001
ACH-000152,0.241209084064
ACH-000153,0.17582297485599999
ACH-000159,-0.19553389371399998
ACH-000160,-0.48510296900300004
ACH-000163,-0.014620552593
ACH-000167,-0.46290682917900006
ACH-000168,-0.10160240866
ACH-000169,-0.013044915220500001
ACH-000178,-0.122773326488
ACH-000182,-0.0881528204746
ACH-000183,-0.00470361334517
ACH-000188,0.0647581193205
ACH-000189,-0.37640616406099997
ACH-000190,-0.316791327153
ACH-000198,-0.243368686683
ACH-000204,0.157589551636
ACH-000206,-0.157696565124
ACH-000207,0.270153330252
ACH-000211,-0.0191615098497
ACH-000215,-0.0674473214639
ACH-000221,0.0623521662548
ACH-000222,-0.145787401383
ACH-000223,-0.155817427845
ACH-000226,0.131588167728
ACH-000227,-0.348329013023
ACH-000228,-0.105312669882
ACH-000231,0.047812373270899995
ACH-000232,-0.10815508771099999
ACH-000233,-0.171188171559
ACH-000234,0.159477694295
ACH-000235,-0.0781461184017
ACH-000237,-0.279250584751
ACH-000238,-0.157280371182
ACH-000243,-0.12079838060699999
ACH-000244,-0.105488152025
ACH-000246,-0.244607162233
ACH-000248,0.300423322574
ACH-000250,-0.19085680539900002
ACH-000251,-0.18955352114500001
ACH-000253,-0.157118918672
ACH-000255,-0.0553244754588
ACH-000256,-0.451336168716
ACH-000257,-0.10979800787499999
ACH-000258,-0.285943819496
ACH-000259,-0.0492484962652
ACH-000260,-0.108647558388
ACH-000261,-0.407868549302
ACH-000262,-0.024807038449
ACH-000263,-0.31691385207899997
ACH-000264,0.014765753397500001
ACH-000265,-0.119869929857
ACH-000266,-0.17812023147599998
ACH-000272,0.010120633482100001
ACH-000273,-0.17609156652600003
ACH-000274,-0.160059644161
ACH-000277,-0.018027703868
ACH-000278,-0.21156821104
ACH-000279,-0.129884474718
ACH-000280,0.104193026916
ACH-000281,-0.247676486598
ACH-000288,-0.0773996056555
ACH-000291,0.0446640575685
ACH-000293,0.0066251626569799995
ACH-000294,0.0520710309815
ACH-000295,-0.107098185705
ACH-000296,-0.0688763692442
ACH-000302,-0.10704622594699999
ACH-000304,-0.0454632972516
ACH-000307,-0.12449595678400001
ACH-000308,-0.237786038589
ACH-000310,-0.332761934784
ACH-000311,-0.0202139296667
ACH-000312,-0.043310516052599994
ACH-000315,0.162909408811
ACH-000316,-0.161305395072
ACH-000317,-0.163305197368
ACH-000318,-0.0676812211548
ACH-000319,-0.0180361240845
ACH-000320,-0.121739551613
ACH-000322,-0.14361436892899998
ACH-000323,-0.0831682994988
ACH-000324,-0.39008821548
ACH-000329,-0.275603673011
ACH-000330,-0.141448813711
ACH-000331,-0.0872684456793
ACH-000332,-0.189887555373
ACH-000334,-0.38038274917099996
ACH-000335,-0.126979789366
ACH-000336,-0.25505333703
ACH-000337,-0.352435474073
ACH-000339,-0.154323032863
ACH-000341,-0.0720501114762
ACH-000348,-0.172417824849
ACH-000350,0.014914181753799998
ACH-000352,-0.0018027322124700002
ACH-000356,-0.373118961867
ACH-000361,0.0947845709886
ACH-000362,-0.27801374242800003
ACH-000363,-0.028650211267
ACH-000364,-0.303368561596
ACH-000365,-0.150500246507
ACH-000366,-0.157101392659
ACH-000368,-0.106278573543
ACH-000374,-0.345280344945
ACH-000375,0.261260951461
ACH-000376,-0.048664925634500006
ACH-000381,-0.212220417524
ACH-000383,-0.18148685085900002
ACH-000387,-0.183301076816
ACH-000389,0.177471033435
ACH-000390,-0.0336150378319
ACH-000393,-0.20909264494899998
ACH-000395,-0.205657376922
ACH-000397,-0.25459183554299997
ACH-000401,-0.159702252953
ACH-000402,-0.20534914475699997
ACH-000403,-0.33052777335
ACH-000404,0.0344985716963
ACH-000406,-0.10404883781400001
