,DepMap_ID
48382,ACH-000156
53065,ACH-000173
77517,ACH-000253
92995,ACH-000302
100247,ACH-000319
131232,ACH-000405
203215,ACH-000582
245382,ACH-000668
258899,ACH-000694
262688,ACH-000700
349612,ACH-000788
350480,ACH-000789
361505,ACH-000804
412655,ACH-000868
416406,ACH-000871
424099,ACH-000878
454071,ACH-000904
499860,ACH-000930
514462,ACH-000937
567171,ACH-000955
610452,ACH-000968
655385,ACH-000979
680069,ACH-000984
694541,ACH-000986
716333,ACH-000989
728306,ACH-000990
738288,ACH-000991
738289,ACH-000991
822374,ACH-000994
822375,ACH-000994
841295,ACH-000996
841296,ACH-000996
885607,ACH-000999
896634,ACH-001039
897239,ACH-001047
931577,ACH-001132
932714,ACH-001136
932715,ACH-001136
939160,ACH-001151
997506,ACH-001413
1006914,ACH-001489
1015065,ACH-001517
1091052,ACH-002089
1092879,ACH-002096
1129996,ACH-002188
1137491,ACH-002209
1169025,ACH-002256
1173567,ACH-002263
