,DBN1 (1627)
ACH-000004,0.0292278169338
ACH-000007,0.159875592993
ACH-000009,0.057359381434399996
ACH-000011,0.343317793892
ACH-000012,-0.141029064465
ACH-000013,-0.07818573439660001
ACH-000014,-0.161884798288
ACH-000015,0.0307291150175
ACH-000017,0.151388790074
ACH-000018,-0.055746423971600005
ACH-000019,-0.100057391272
ACH-000021,-0.0611519472851
ACH-000022,-0.256189652393
ACH-000025,0.18888088714499998
ACH-000028,0.12219191804099999
ACH-000030,0.026397826348900002
ACH-000035,0.005889519602399999
ACH-000036,0.0808429903278
ACH-000037,0.0497675000821
ACH-000039,-0.171499733403
ACH-000040,-0.010256044903600001
ACH-000041,0.256215200986
ACH-000042,-0.251253454081
ACH-000045,0.21165586264000003
ACH-000047,-0.33768323318000004
ACH-000052,-0.12023590718499999
ACH-000053,-0.0605542533875
ACH-000054,-0.105860021225
ACH-000055,-0.12278412294000002
ACH-000060,-0.10710855798800001
ACH-000067,0.187298167095
ACH-000070,0.0576352110374
ACH-000075,0.0218059205761
ACH-000078,0.271430905431
ACH-000082,-0.133045769437
ACH-000085,-0.110780612382
ACH-000086,-0.00282756932011
ACH-000087,-0.0075733473139
ACH-000092,-0.10536291992499999
ACH-000095,-0.10960710246
ACH-000097,0.0970310380256
ACH-000098,-0.0769708738058
ACH-000099,0.0770241561648
ACH-000108,-0.0374843716185
ACH-000113,0.06443096716
ACH-000115,-0.242910962846
ACH-000116,0.0859734435674
ACH-000118,0.101676666984
ACH-000120,-0.0906905089483
ACH-000123,-0.121606206361
ACH-000127,-0.104771561579
ACH-000128,-0.156613690041
ACH-000132,0.050060428869500004
ACH-000133,0.073583120185
ACH-000137,0.218913672422
ACH-000138,0.07970638021080001
ACH-000142,-0.126952373198
ACH-000143,-0.128550084607
ACH-000146,-0.0337326317054
ACH-000148,-0.007412231447120001
ACH-000150,-0.31072646769900003
ACH-000152,-0.221719246886
ACH-000153,0.000381196178191
ACH-000159,-0.122505435252
ACH-000160,0.0934831198467
ACH-000163,-0.05497925731930001
ACH-000167,-0.014589485835799998
ACH-000168,-0.0568272183706
ACH-000169,-0.0614675018655
ACH-000178,-0.0865492840219
ACH-000182,0.155979488561
ACH-000183,-0.114542624075
ACH-000188,-0.0141691628304
ACH-000189,-0.026833975430799996
ACH-000190,0.119604890261
ACH-000198,-0.185744705872
ACH-000204,0.13768696188
ACH-000206,-0.158525896952
ACH-000207,0.197349266514
ACH-000211,-0.045790824580699996
ACH-000215,0.13667472760399998
ACH-000221,0.047435183819000006
ACH-000222,-0.08457541366289999
ACH-000223,-0.047340649250800004
ACH-000226,-0.0144902177545
ACH-000227,0.121959706294
ACH-000228,0.005303937074119999
ACH-000231,0.044224523589900006
ACH-000232,0.023693117251499998
ACH-000233,-0.11441875479800001
ACH-000234,-0.00690497090983
ACH-000235,-0.0172229258291
ACH-000237,0.10882047619999999
ACH-000238,0.0898135686291
ACH-000243,-0.0451989684633
ACH-000244,0.100895161932
ACH-000246,-0.0414769669845
ACH-000248,-0.0254666447953
ACH-000250,-0.0914328719218
ACH-000251,-0.07459024563569999
ACH-000253,0.0186861632082
ACH-000255,-0.0210856141477
ACH-000256,0.0303333327536
ACH-000257,0.013099549628700002
ACH-000258,0.07523576845860001
ACH-000259,-0.036321165480499996
ACH-000260,0.073394676896
ACH-000261,-0.08822194884870001
ACH-000262,-0.0869515183595
ACH-000263,-0.49729147274499996
ACH-000264,0.0736677149934
ACH-000265,-0.0871556554573
ACH-000266,-0.00922650594315
ACH-000272,0.0840357761221
ACH-000273,0.107530319662
ACH-000274,-0.047249564766800006
ACH-000277,-0.18688420298900002
ACH-000278,0.235926810885
ACH-000279,0.052625330752999994
ACH-000280,-0.0913601992085
ACH-000281,-0.08417058575139999
ACH-000288,-0.157934093074
ACH-000291,-0.21827833460999999
ACH-000293,-0.0007412200052420001
ACH-000294,0.006839565908479999
ACH-000295,-0.31691601303399997
ACH-000296,-0.22470013794100002
ACH-000302,-0.0506359804331
ACH-000304,0.10257747763399999
ACH-000307,-0.14019561957999999
ACH-000308,-0.0673867530101
ACH-000310,0.121894259451
ACH-000311,-0.026359208617199998
ACH-000312,-0.0468905777449
ACH-000315,-0.152129942451
ACH-000316,0.09630839184560001
ACH-000317,0.120084006343
ACH-000318,-0.059577176778100004
ACH-000319,0.153164028184
ACH-000320,-0.23588569319699998
ACH-000322,-0.061489893362300006
ACH-000323,0.0213868087337
ACH-000324,-0.0441015643611
ACH-000329,0.0239373722241
ACH-000330,0.0388565684728
ACH-000331,0.12730193973099999
ACH-000332,0.00999232391926
ACH-000334,-0.110349142049
ACH-000335,-0.08469589391389999
ACH-000336,0.164760895173
ACH-000337,-0.378444989183
ACH-000339,0.151542132355
ACH-000341,0.258581686145
ACH-000348,-0.0263568770732
ACH-000350,-0.18894567173500001
ACH-000352,-0.191708939037
ACH-000356,-9.56443981677e-05
ACH-000361,0.202520948922
ACH-000362,-0.16669920451099998
ACH-000363,-0.127073427976
ACH-000364,-0.18771907853
ACH-000365,-0.0404919514095
ACH-000366,-0.0213999075302
ACH-000368,-0.08941394821979999
ACH-000374,-0.051998721086
ACH-000375,-0.18792931248
ACH-000376,0.0820947964786
ACH-000381,-0.017930966279900002
ACH-000383,-0.20212304840700002
ACH-000387,0.0357823225219
ACH-000389,-0.0322421535271
ACH-000390,-0.000488324149228
ACH-000393,0.0067585033734700005
