,CYP1A2 (1544)
ACH-000004,-0.258785273637
ACH-000007,-0.402932027789
ACH-000009,-0.309676904537
ACH-000011,-0.41262640382
ACH-000012,-0.169238406129
ACH-000013,-0.076059222832
ACH-000014,-0.29076119145999996
ACH-000015,-0.282201459468
ACH-000017,-0.220738649567
ACH-000018,-0.102289027774
ACH-000019,-0.150944254558
ACH-000021,-0.16860797645700001
ACH-000022,-0.302020111918
ACH-000025,-0.22147301722100002
ACH-000028,0.0430116020864
ACH-000030,-0.191374048193
ACH-000035,-0.362676277651
ACH-000036,0.0230330225742
ACH-000037,-0.13224501839000002
ACH-000039,-0.517242093882
ACH-000040,-0.167756365159
ACH-000041,-0.0492395345037
ACH-000042,-0.340823768182
ACH-000045,-0.15588094349
ACH-000047,-0.262055617169
ACH-000052,0.181007237899
ACH-000053,-0.231312462346
ACH-000054,-0.34026358224799996
ACH-000055,-0.26450599906
ACH-000060,0.0650613285403
ACH-000067,-0.224835565222
ACH-000070,-0.0588516271334
ACH-000075,-0.267004356441
ACH-000078,-0.23238220496
ACH-000082,-0.0281319644404
ACH-000085,-0.336313368828
ACH-000086,-0.13053330252
ACH-000087,-0.239836020076
ACH-000092,-0.0811570997274
ACH-000095,-0.312402577657
ACH-000097,-0.124437572487
ACH-000098,-0.114100802949
ACH-000099,-0.270196166504
ACH-000108,-0.303736000738
ACH-000113,-0.279220619819
ACH-000115,-0.329186724113
ACH-000116,-0.26571085908799996
ACH-000118,-0.318281127751
ACH-000120,-0.297937725177
ACH-000123,-0.16668876922599998
ACH-000127,-0.175671208894
ACH-000128,-0.42579550843900005
ACH-000132,-0.17422166269
ACH-000133,-0.166175194986
ACH-000137,-0.217090524655
ACH-000138,-0.181070834677
ACH-000142,-0.138229106153
ACH-000143,0.0008069891854830001
ACH-000146,-0.274511570037
ACH-000148,-0.10822558680700001
ACH-000150,-0.15718458229
ACH-000152,-0.249030402305
ACH-000153,0.115505066817
ACH-000159,-0.0372171698034
ACH-000160,-0.360121748209
ACH-000163,-0.126465848139
ACH-000167,-0.34491271385399996
ACH-000168,-0.48869685135700003
ACH-000169,0.0240665876821
ACH-000178,-0.13206305008
ACH-000182,-0.00911812768377
ACH-000183,-0.308027911488
ACH-000188,-0.12401947672000001
ACH-000189,-0.030406636716400003
ACH-000190,-0.0391639158762
ACH-000198,-0.263519745078
ACH-000204,-0.134946103958
ACH-000206,-0.11636182402300001
ACH-000207,-0.054372948866
ACH-000211,-0.191591716395
ACH-000215,-0.106469616207
ACH-000221,-0.170217722139
ACH-000222,-0.224353291574
ACH-000223,-0.294805830511
ACH-000226,0.0787739510646
ACH-000227,-0.03791520774359999
