,KAAG1 (353219)
ACH-000004,0.168126561874
ACH-000007,0.135920742435
ACH-000009,0.026063487217
ACH-000011,0.147770939257
ACH-000012,0.07193302302299999
ACH-000013,0.0213038983262
ACH-000014,0.0511770304535
ACH-000015,-0.0128827261948
ACH-000017,-0.164669352999
ACH-000018,0.100510566825
ACH-000019,-0.0374634507782
ACH-000021,0.0475508630081
ACH-000022,0.0628235261637
ACH-000025,0.015961596805100002
ACH-000028,0.167107904427
ACH-000030,0.0153133186434
ACH-000035,0.07557591140719999
ACH-000036,0.027420039185099998
ACH-000037,-0.284637828669
ACH-000039,0.047635682148400006
ACH-000040,-0.0236700527135
ACH-000041,0.170921714121
ACH-000042,0.0748780194712
ACH-000045,-0.0635761911184
ACH-000047,0.0635891400277
ACH-000052,0.12313593922700002
ACH-000053,-0.0598991335128
ACH-000054,-0.0735778197022
ACH-000055,-0.0032623306167899996
ACH-000060,0.162444447181
ACH-000067,0.0239919599055
ACH-000070,-0.308597787645
ACH-000075,0.0469842826386
ACH-000078,-0.06205444374750001
ACH-000082,0.0213230541042
ACH-000085,-0.15213513861199998
ACH-000086,0.119399962655
ACH-000087,-0.16101477605599998
ACH-000092,0.0650148785771
ACH-000095,-0.135164809275
ACH-000097,0.08999803656500001
ACH-000098,0.018117911653499998
ACH-000099,0.0845641054173
ACH-000108,-0.038982320288
ACH-000113,-0.144749792029
ACH-000115,-0.07033743945899999
ACH-000116,0.123157243031
ACH-000118,0.137192472852
ACH-000120,0.24567143087699997
ACH-000123,0.044019118093
ACH-000127,0.034410475757499996
ACH-000128,-0.143761770766
ACH-000132,0.11441668400800001
ACH-000133,0.0930545711018
ACH-000137,0.10859213257099999
ACH-000138,0.146439841841
ACH-000142,-0.07773468504839999
ACH-000143,-0.163068669794
ACH-000146,-0.00019097113337900002
ACH-000148,0.17618785868700002
ACH-000150,0.06644305288380001
ACH-000152,0.010588960097
ACH-000153,0.08472030595039999
ACH-000159,0.0365520253532
ACH-000160,0.0466515805903
ACH-000163,0.142265911656
ACH-000167,-0.111114292932
ACH-000168,0.056150813163599995
ACH-000169,-0.06668247845
ACH-000178,-0.12163401487400001
ACH-000182,0.08342676138039999
ACH-000183,-0.0495371455704
ACH-000188,0.0261815128546
ACH-000189,0.165853880557
ACH-000190,0.0753755337243
ACH-000198,0.0725590193421
ACH-000204,0.12245504217700001
ACH-000206,0.05850591818030001
ACH-000207,0.12419120467
ACH-000211,0.0461809934057
ACH-000215,0.037387621457300006
ACH-000221,0.09639589418639999
ACH-000222,-0.022531594670799997
