,PRAMEF4 (400735)
ACH-000004,0.219969972571
ACH-000007,0.0884487763873
ACH-000009,0.342819195995
ACH-000011,0.211344939585
ACH-000012,0.321432223658
ACH-000013,0.370673449788
ACH-000014,0.225070363738
ACH-000015,0.353106393144
ACH-000017,0.161558674908
ACH-000018,0.130362574123
ACH-000019,0.384289108842
ACH-000021,0.312045530753
ACH-000022,0.124047354109
ACH-000025,0.239474328994
ACH-000028,0.4636270689
ACH-000030,0.266104503499
ACH-000035,0.316837964609
ACH-000036,0.413411683247
ACH-000037,0.428753602306
ACH-000039,0.525392208395
ACH-000040,0.199556194884
ACH-000041,0.507601909381
ACH-000042,0.45421431143799995
ACH-000045,0.570890301331
ACH-000047,0.247174089868
ACH-000052,0.21828569130699998
ACH-000053,0.289141736199
ACH-000054,0.15774439452199998
ACH-000055,0.36229276743100003
ACH-000060,0.371440085762
ACH-000067,0.349776078649
ACH-000070,0.109499892147
ACH-000075,0.108841950813
ACH-000078,0.449297426576
ACH-000082,0.382953101527
ACH-000085,0.294959315222
ACH-000086,0.157582847134
ACH-000087,0.21626315260899998
ACH-000092,0.337460945417
ACH-000095,0.36820610584299995
ACH-000097,0.23010959399999997
ACH-000098,0.308783193059
ACH-000099,0.239798990575
ACH-000108,0.20590853517299998
ACH-000113,0.238662900399
ACH-000115,0.303840346704
ACH-000116,0.271010520392
ACH-000118,0.245374332241
ACH-000120,0.468512574761
ACH-000123,0.300868438493
ACH-000127,0.345654563526
ACH-000128,0.148394930439
ACH-000132,0.382900986078
ACH-000133,0.311505815018
ACH-000137,0.305061255037
ACH-000138,0.2528768576
ACH-000142,0.23364287970699998
ACH-000143,0.319574030031
ACH-000146,0.42997252515199996
ACH-000148,0.20880675172200003
ACH-000150,0.151560579594
ACH-000152,0.20349733784000001
ACH-000153,0.312126237918
ACH-000159,0.23701756483000003
ACH-000160,0.29778746968
ACH-000163,0.22127043516699998
ACH-000167,0.187958516769
ACH-000168,0.460464654799
ACH-000169,0.21846476839600001
ACH-000178,0.13644214749000003
ACH-000182,0.352660344178
ACH-000183,0.477133924805
ACH-000188,0.15448959378399998
ACH-000189,0.274597370918
ACH-000190,0.36470765169200003
ACH-000198,0.244681623915
ACH-000204,0.309971458296
ACH-000206,0.325281432876
ACH-000207,0.58811889108
ACH-000211,0.355161914685
ACH-000215,0.282726959
ACH-000221,0.16905187527100002
ACH-000222,0.411580607726
ACH-000223,0.207395370954
ACH-000226,0.158279399872
ACH-000227,0.285242745402
ACH-000228,0.271352723714
ACH-000231,0.29186971501200004
ACH-000232,0.415507470418
ACH-000233,0.15686103736999998
