,CFAP44 (55779)
ACH-000004,-0.062101990552900006
ACH-000007,-0.30170145868500003
ACH-000009,-0.22258671951200001
ACH-000011,-0.17593889916299998
ACH-000012,-0.130963755076
ACH-000013,-0.330925945743
ACH-000014,-0.23339669524599999
ACH-000015,-0.0622466780718
ACH-000017,-0.38395374601899995
ACH-000018,-0.038648194684699995
ACH-000019,-0.046867919402000004
ACH-000021,-0.246350344749
ACH-000022,-0.135022694696
ACH-000025,-0.322396055729
ACH-000028,-0.239330597267
ACH-000030,-0.283643939008
ACH-000035,-0.31605114339699997
ACH-000036,-0.0976222954236
ACH-000037,0.0424615615773
ACH-000039,-0.45919989668600003
ACH-000040,-0.19861614034699998
ACH-000041,-0.10214013095699999
ACH-000042,-0.135012102822
ACH-000045,-0.13637315798900002
ACH-000047,-0.269925054012
ACH-000052,-0.225674167805
ACH-000053,-0.32418004297499997
ACH-000054,-0.254067002448
ACH-000055,-0.366106768451
ACH-000060,-0.18827539810600002
ACH-000067,-0.267194702622
ACH-000070,-0.11386772875999998
ACH-000075,-0.376189810616
ACH-000078,-0.255578051133
ACH-000082,-0.126421654027
ACH-000085,-0.254489349262
ACH-000086,-0.0361222903169
ACH-000087,-0.205765011892
ACH-000092,-0.254125822313
ACH-000095,-0.0458088552702
ACH-000097,-0.25385603266199996
ACH-000098,-0.149231416889
ACH-000099,0.017469787429400002
ACH-000108,-0.0954026000348
ACH-000113,-0.163976488063
ACH-000115,-4.33099542607e-05
ACH-000116,-0.219864770663
ACH-000118,-0.317288037003
ACH-000120,-0.21076545044300002
ACH-000123,-0.10461043434499999
ACH-000127,-0.163837732223
ACH-000128,-0.393323497694
ACH-000132,-0.340003061466
ACH-000133,-0.0835420673862
ACH-000137,0.0633805679964
ACH-000138,-0.17448944810699998
ACH-000142,-0.23460327231699998
ACH-000143,9.68317069302e-05
ACH-000146,-0.11156804706800001
ACH-000148,-0.0687644486225
ACH-000150,-0.108923951951
ACH-000152,-0.284413943895
ACH-000153,-0.24105872887899998
ACH-000159,-0.09088023392780001
ACH-000160,-0.279834205888
ACH-000163,-0.269355448628
ACH-000167,-0.564236322548
ACH-000168,-0.29672755992
ACH-000169,-0.193074126268
ACH-000178,-0.328592788215
ACH-000182,-0.125120080247
ACH-000183,0.030234555249900003
ACH-000188,-0.188280460114
ACH-000189,-0.0927385355223
ACH-000190,-0.366276562243
ACH-000198,-0.221041040698
ACH-000204,-0.584188697572
ACH-000206,-0.206439567799
ACH-000207,-0.127586432692
ACH-000211,-0.26905770309
ACH-000215,-0.280413194172
ACH-000221,-0.011921749750600001
ACH-000222,-0.249075357905
ACH-000223,-0.32257562584399996
ACH-000226,-0.285800228065
ACH-000227,-0.28590538747600003
ACH-000228,-0.125471732477
ACH-000231,-0.0797689917305
ACH-000232,-0.0966155989082
ACH-000233,-0.306358600715
ACH-000234,-0.101343163495
ACH-000235,-0.20810209993
ACH-000237,-0.215527726769
ACH-000238,-0.0600750174816
ACH-000243,-0.258543000638
ACH-000244,-0.19177541265599998
ACH-000246,-0.21486352374899997
ACH-000248,-0.0475452967026
ACH-000250,-0.263940243434
ACH-000251,-0.358764215554
ACH-000253,-0.125792865513
ACH-000255,-0.11124456302300001
ACH-000256,0.08063772750810001
ACH-000257,-0.357410855476
ACH-000258,-0.415278719759
ACH-000259,-0.08220740920410001
ACH-000260,-0.109389883157
ACH-000261,-0.0819897717115
ACH-000262,-0.284272938116
ACH-000263,0.00175739493022
ACH-000264,-0.23170037075599997
ACH-000265,-0.220850530535
ACH-000266,-0.09776714182469999
ACH-000272,-0.39011509380500003
ACH-000273,-0.10196942184499999
ACH-000274,-0.299825474519
ACH-000277,-0.151725007061
ACH-000278,-0.296206396213
ACH-000279,-0.145092417304
ACH-000280,-0.11727550072699999
ACH-000281,-0.214283847713
ACH-000288,0.043206719249099995
ACH-000291,-0.23352098449
ACH-000293,-0.348170632017
ACH-000294,-0.113334326459
ACH-000295,0.013445801465399998
ACH-000296,-0.318875675574
ACH-000302,-0.313779794226
ACH-000304,-0.453559794557
ACH-000307,-0.285794683047
ACH-000308,-0.0814328697195
ACH-000310,-0.31200854474899997
ACH-000311,-0.0865408881845
ACH-000312,-0.17961125571800002
ACH-000315,-0.0793930940976
ACH-000316,-0.277455652368
ACH-000317,-0.255054984773
ACH-000318,-0.15571215567299998
ACH-000319,-0.0476937799424
ACH-000320,-0.28277390014000003
ACH-000322,-0.287458475308
ACH-000323,-0.133850442126
ACH-000324,-0.189832979063
ACH-000329,-0.13962367540999998
ACH-000330,-0.238795917565
ACH-000331,-0.39089492616800003
ACH-000332,-0.236847899669
ACH-000334,-0.390267264564
ACH-000335,-0.561044530846
ACH-000336,-0.35015009184600004
ACH-000337,-0.135146238145
ACH-000339,-0.184375109769
ACH-000341,-0.39514988827799996
ACH-000348,-0.11771778957999998
ACH-000350,-0.108805722239
ACH-000352,-0.126081538709
ACH-000356,-0.08662875288930001
ACH-000361,-0.14226646297700002
ACH-000362,-0.141369597795
ACH-000363,-0.130673020437
ACH-000364,-0.135516116662
ACH-000365,-0.0520138076711
ACH-000366,-0.168962838584
ACH-000368,-0.303016892431
ACH-000374,-0.025799643430099998
ACH-000375,-0.101088099222
ACH-000376,-0.121176889279
ACH-000381,-0.18724230112
ACH-000383,-0.171548141932
ACH-000387,0.0725833046345
ACH-000389,-0.29248034799600003
ACH-000390,-0.262466442771
ACH-000393,-0.384090970418
ACH-000395,-0.175638677876
ACH-000397,-0.215770431908
ACH-000401,0.015246774808499999
ACH-000402,-0.05096821992119999
ACH-000403,-0.16521062674599998
ACH-000404,0.13239757649800002
ACH-000406,-0.267089188241
ACH-000407,-0.24152840090799998
ACH-000408,-0.0975854293207
ACH-000410,-0.216890321043
ACH-000411,-0.115437388777
ACH-000414,-0.38862145144500004
ACH-000415,-0.26084218904199996
ACH-000416,-0.292631118224
ACH-000420,-0.0981337552795
ACH-000421,-0.19491443371
ACH-000424,0.0904854482094
ACH-000425,-0.188192028581
ACH-000426,0.028026363196400002
ACH-000427,-0.461855397241
ACH-000433,-0.17869202545899998
ACH-000436,-0.230239833871
ACH-000444,-0.029492267543099998
ACH-000445,-0.0629783602488
ACH-000448,-0.229813477417
ACH-000450,-0.287033148542
ACH-000452,-0.278334655599
ACH-000454,-0.122473035765
ACH-000458,-0.11195995027899999
ACH-000459,0.0102236699104
ACH-000460,-0.29775304530499996
ACH-000461,-0.263874216283
ACH-000463,-0.11929641113600001
ACH-000464,-0.108187672498
ACH-000466,-0.31389043517799997
ACH-000467,-0.182493853906
ACH-000468,-0.114854532121
ACH-000469,-0.0363163974892
ACH-000470,-0.21809646261399998
ACH-000471,-0.21976905489100002
ACH-000472,-0.140123731437
ACH-000473,0.0130940833372
ACH-000475,-0.343622514806
ACH-000476,-0.244438826219
ACH-000477,-0.449314221712
ACH-000480,-0.272341425072
ACH-000481,-0.045272316389499995
ACH-000483,-0.304098734916
ACH-000484,-0.25939598353599996
ACH-000485,-0.290411940139
ACH-000486,-0.265272574284
ACH-000487,0.030356252510599997
ACH-000488,-0.208095515299
ACH-000490,-0.24955914663400003
ACH-000491,-0.163528790175
ACH-000495,-0.309775958035
ACH-000496,-0.278720029605
ACH-000499,-0.23972866569600002
ACH-000500,0.46693922420100004
ACH-000502,-0.250995702935
ACH-000503,-0.24798439099599998
ACH-000505,-0.359500716744
ACH-000507,-0.125193724172
ACH-000510,-0.047536915994499995
ACH-000511,-0.255579583567
ACH-000512,-0.432223188552
ACH-000516,-0.283512162871
ACH-000517,-0.156201092942
ACH-000518,-0.152598881642
ACH-000520,-0.216265926793
ACH-000521,-0.309908676541
ACH-000522,-0.279522682841
ACH-000524,-0.144307211903
ACH-000527,-0.201384802024
ACH-000528,-0.15114060952
ACH-000537,-0.0146975891448
ACH-000541,-0.31923196349800004
ACH-000542,-0.22390400097600002
ACH-000544,-0.233279598887
ACH-000545,-0.263943740875
ACH-000547,0.0223749537506
ACH-000548,-0.257269419888
ACH-000549,-0.13346077832999997
ACH-000550,-0.3767823632
ACH-000552,-0.23626050374000002
ACH-000556,-0.19941594278299998
ACH-000557,0.0349533545769
ACH-000570,-0.210734616044
ACH-000571,-0.275835476021
ACH-000573,-0.131461113905
ACH-000576,-0.220147041404
ACH-000580,0.0559911226334
ACH-000584,0.0127199961658
ACH-000585,-0.20003099545699998
ACH-000588,-0.322609833791
ACH-000589,-0.0661034782533
ACH-000591,-0.239916018526
ACH-000593,-0.320412696336
ACH-000600,-0.200792283451
ACH-000601,-0.179233705822
ACH-000604,0.027828812363999998
ACH-000605,-0.19101592136700002
ACH-000606,-0.0392711967878
ACH-000608,0.0574392438385
ACH-000614,0.0165795949822
ACH-000616,-0.111767574864
ACH-000618,-0.21893168546300001
