,ASB8 (140461)
ACH-000004,-0.312619488926
ACH-000007,-0.155371596968
ACH-000009,-0.32659052218199996
ACH-000011,-0.178144646722
ACH-000012,-0.0670538506006
ACH-000013,-0.348479980757
ACH-000014,-0.290015641163
ACH-000015,-0.26888089013099997
ACH-000017,-0.276423503856
ACH-000018,-0.135131631099
ACH-000019,-0.133523549808
ACH-000021,-0.21640132843499998
ACH-000022,-0.19546679271200001
ACH-000025,-0.37344063358999996
ACH-000028,-0.235350798758
ACH-000030,-0.140874785101
ACH-000035,-0.21789040068000004
ACH-000036,-0.111350513565
ACH-000037,-0.133559558575
ACH-000039,-0.246338921417
ACH-000040,-0.09718655638910001
ACH-000041,-0.19340356076200002
ACH-000042,-0.151918979564
ACH-000045,-0.25933996194200004
ACH-000047,-0.07386526483610001
ACH-000052,0.0300609069494
ACH-000053,-0.0905418383018
ACH-000054,-0.182735414498
ACH-000055,-0.09255939086310001
ACH-000060,-0.0043438580223
ACH-000067,-0.44507330861999994
ACH-000070,-0.13035646014799998
ACH-000075,-0.21617347992400002
ACH-000078,-0.0872172674161
ACH-000082,-0.046495622045
ACH-000085,-0.298187779695
ACH-000086,-0.371467503786
ACH-000087,-0.08239107146489999
ACH-000092,-0.14588104646199998
ACH-000095,0.00976344830584
ACH-000097,-0.223539577987
ACH-000098,0.0941361723648
ACH-000099,-0.0635292022671
ACH-000108,-0.0917746717192
ACH-000113,-0.122201777363
ACH-000115,-0.12376103539000001
ACH-000116,-0.198781333226
ACH-000118,-0.224328414731
ACH-000120,-0.14430642394200002
ACH-000123,-0.272062484454
ACH-000127,-0.122182881554
ACH-000128,-0.258713452568
ACH-000132,-0.17659889146699997
ACH-000133,-0.135408702759
ACH-000137,-0.34471451922300006
ACH-000138,-0.33945081919299996
ACH-000142,-0.119851741324
ACH-000143,-0.15763217524599998
ACH-000146,-0.11830356606100001
ACH-000148,-0.183508457885
ACH-000150,-0.10664031219799999
ACH-000152,-0.2468905229
ACH-000153,-0.283540213805
ACH-000159,-0.167772052644
ACH-000160,-0.400690813826
ACH-000163,-0.321554691827
ACH-000167,-0.320058257463
ACH-000168,-0.167328325359
ACH-000169,-0.299568525878
ACH-000178,-0.0449427821274
ACH-000182,-0.11182577261299999
ACH-000183,-0.05526142465969999
ACH-000188,-0.25744398642
ACH-000189,-0.208559500364
ACH-000190,-0.321984830896
ACH-000198,-0.203353308059
ACH-000204,0.0200431812425
ACH-000206,-0.0911757769345
ACH-000207,-0.240960358431
ACH-000211,-0.20441751218899998
ACH-000215,-0.298779904311
ACH-000221,-0.08468092106560002
ACH-000222,0.037611986546
ACH-000223,-0.419225980646
ACH-000226,-0.200279175779
ACH-000227,-0.258041211138
