,SUCLA2 (8803)
ACH-000235,-0.30654161598499996
ACH-000237,-0.267715298998
ACH-000238,-0.310435763798
ACH-000243,-0.12722032524399998
ACH-000244,-0.207147288671
ACH-000246,-0.218039931478
ACH-000248,-0.305291165124
ACH-000250,-0.0796717151142
ACH-000251,-0.48530788236
ACH-000253,-0.23396245044199998
ACH-000255,-0.052586446684
ACH-000256,0.0224562260635
ACH-000257,-0.443450828722
ACH-000258,-0.11902952776799999
ACH-000259,-0.319939508416
ACH-000260,-0.176823718349
ACH-000261,-0.21248912087699998
ACH-000262,0.0469278172819
ACH-000263,-0.00779977270358
ACH-000264,-0.42724502622
ACH-000265,-0.289327648219
ACH-000266,-0.18497635317699998
ACH-000272,-0.179740809635
ACH-000273,-0.186425752596
ACH-000274,-0.14667934844699998
ACH-000277,-0.135295848407
ACH-000278,-0.115609994765
ACH-000279,-0.0760181396632
ACH-000280,-0.184272526407
ACH-000281,-0.195241060986
ACH-000288,-0.363103002667
ACH-000291,-0.12806320746
ACH-000293,-0.232330601641
ACH-000294,-0.138490714154
ACH-000295,-0.04543306248290001
ACH-000296,-0.220443435006
ACH-000302,-0.269931158951
ACH-000304,-0.34261885290399996
ACH-000307,-0.252808053449
ACH-000308,-0.154895113621
ACH-000310,-0.49383846181999996
ACH-000311,-0.323429308167
ACH-000312,-0.2774187001
ACH-000315,0.0178892142636
ACH-000316,-0.24117223299499999
ACH-000317,-0.402083289124
ACH-000318,-0.10390145736199999
ACH-000319,0.019967971493900002
ACH-000320,-0.455459165201
ACH-000322,-0.18754850224800002
ACH-000323,-0.254749993457
ACH-000324,-0.172136320407
ACH-000329,-0.301592953459
ACH-000330,-0.178327459411
ACH-000331,-0.11050060427000001
ACH-000332,-0.143593955227
ACH-000334,0.0180049993837
ACH-000335,-0.0740829016989
ACH-000336,-0.04335890916040001
ACH-000337,-0.166723629237
ACH-000339,-0.203482861597
ACH-000341,-0.0444774943463
ACH-000348,-0.151538147614
ACH-000350,-0.320329677031
ACH-000352,-0.490007924865
ACH-000356,-0.19893417327
ACH-000361,-0.365921420184
ACH-000362,-0.110559720999
ACH-000363,-0.252315563266
ACH-000364,-0.145417572743
ACH-000365,-0.694015917596
ACH-000366,-0.19245401833099998
ACH-000368,-0.2053745884
ACH-000374,-0.154647511562
ACH-000375,-0.17349050638
ACH-000376,-0.151548406006
ACH-000381,-0.261587296716
ACH-000383,-0.351015512216
ACH-000387,-0.264944707605
ACH-000389,-0.31867684115
ACH-000390,-0.329482627802
ACH-000393,-0.138851512422
ACH-000395,-0.492954357976
ACH-000397,-0.293662267163
ACH-000401,-0.28220655076900003
ACH-000402,-0.452947968491
ACH-000403,-0.322338558827
ACH-000404,-0.40648463047899996
ACH-000406,-0.275057601206
ACH-000407,-0.107210425197
ACH-000408,-0.11020931748
ACH-000410,-0.302369033809
ACH-000411,-0.121946174296
ACH-000414,-0.234400465696
ACH-000415,-0.30454645221
ACH-000416,-0.291671533855
ACH-000420,-0.271851938213
ACH-000421,-0.09680434163910001
ACH-000424,-0.41538842783600005
ACH-000425,-0.32541572093000004
ACH-000426,-0.217893038783
ACH-000427,-0.39235051438
ACH-000433,-0.481275983658
ACH-000436,0.124081387089
ACH-000444,-0.174995231361
ACH-000445,-0.13887680932
ACH-000448,-0.26718378655999997
ACH-000450,-0.213963808107
ACH-000452,-0.11766905292999999
ACH-000454,-0.238789185146
ACH-000458,-0.35742926022699995
ACH-000459,-0.018204028434400003
ACH-000460,-0.22588228648699998
ACH-000461,-0.217571401531
ACH-000463,-0.06946836165239999
ACH-000464,-0.238594532792
ACH-000466,-0.47856664348899997
ACH-000467,-0.175687286782
ACH-000468,-0.278333697366
ACH-000469,-0.07522984219829999
ACH-000470,-0.138857354986
ACH-000471,-0.00531366611864
ACH-000472,-0.24259266102
ACH-000473,0.0174510635266
ACH-000475,-0.191457556063
ACH-000476,-0.051236205236999996
ACH-000477,-0.12714457610899998
ACH-000480,-0.09988099434070001
ACH-000481,-0.182832022165
ACH-000483,-0.194134448746
ACH-000484,-0.286218738754
ACH-000485,-0.0643256897473
ACH-000486,-0.381699733099
ACH-000487,-0.175783691635
ACH-000488,-0.194732291467
ACH-000490,-0.0890886929198
ACH-000491,0.04671689004099999
ACH-000495,-0.147601910172
ACH-000496,-0.404348783988
ACH-000499,-0.0243579729342
ACH-000500,0.38524996192
ACH-000502,-0.136095536067
ACH-000503,-0.386956555835
ACH-000505,-0.347336938115
ACH-000507,-0.126396533975
ACH-000510,-0.182716164416
ACH-000511,-0.193194326793
ACH-000512,-0.33626604268700006
ACH-000516,-0.104034146578
ACH-000517,-0.21639961685800002
ACH-000518,-0.196431677139
ACH-000520,-0.144741518988
ACH-000521,-0.373066561598
ACH-000522,-0.249451818078
ACH-000524,-0.38269750939900005
ACH-000527,-0.32881472339400003
ACH-000528,-0.23530836595899998
ACH-000537,-0.317041986389
ACH-000541,-0.315476924516
ACH-000542,-0.183810909383
ACH-000544,-0.10143561988500001
ACH-000545,-0.307476032174
ACH-000547,-0.269332770259
ACH-000548,-0.128920232313
ACH-000549,-0.309346286798
ACH-000550,-0.28862035270799996
ACH-000552,-0.145129043235
ACH-000556,-0.27435817645
ACH-000557,-0.341293009824
ACH-000570,-0.35173730285
ACH-000571,-0.15601341994999998
ACH-000573,-0.316435900256
ACH-000576,-0.464335005044
ACH-000580,-0.30672207286200004
ACH-000584,-0.0879516726604
ACH-000585,-0.0886414972847
ACH-000588,-0.144744342323
ACH-000589,-0.111159242736
ACH-000591,-0.211919839634
ACH-000593,-0.180313840951
ACH-000600,-0.186589880957
ACH-000601,-0.22260386233100002
ACH-000604,-0.0710904954795
ACH-000605,-0.235265889936
ACH-000606,-0.189902349964
ACH-000608,-0.130754033377
ACH-000614,-0.134266410815
ACH-000616,-0.277624224124
ACH-000618,-0.25921014794799996
ACH-000619,-0.238019692261
ACH-000620,-0.178773260768
ACH-000621,-0.278909040286
ACH-000622,-0.265843400545
ACH-000623,-0.21797327523899998
ACH-000624,-0.487471393693
ACH-000627,-0.280704348578
ACH-000630,-0.16944083897700002
ACH-000632,-0.26314191070799997
ACH-000633,-0.278000173867
ACH-000637,-0.247260978477
ACH-000638,-0.321141356754
ACH-000646,-0.134168944671
ACH-000647,-0.317234283898
ACH-000648,-0.482183877031
ACH-000649,-0.21784282511999997
ACH-000651,-0.286216527371
ACH-000652,-0.34796826660400004
ACH-000653,-0.273382124256
ACH-000657,-0.12446258589999999
ACH-000658,-0.201049915015
ACH-000661,-0.138041597448
ACH-000662,-0.367977425673
ACH-000663,-0.22102319856999997
ACH-000665,-0.325231274365
ACH-000671,-0.155731646837
ACH-000673,-0.17837175210099998
ACH-000676,-0.225678867438
ACH-000677,-0.186643191168
ACH-000681,-0.125383169956
ACH-000682,-0.212878695387
ACH-000683,-0.234061569677
ACH-000684,-0.236768691547
ACH-000688,-0.427920286354
ACH-000693,-0.126720086082
ACH-000694,-0.217886103639
ACH-000695,-0.256459728155
ACH-000696,-0.126656566987
ACH-000697,-0.16892431592300003
ACH-000699,-0.270259668362
ACH-000701,-0.204639231394
ACH-000706,-0.10033006599
ACH-000711,-0.186870869188
ACH-000713,-0.0693663819349
ACH-000714,-0.245099175757
ACH-000718,-0.26819850954999996
ACH-000720,-0.157672997438
ACH-000721,-0.111506259486
ACH-000724,-0.416286111707
ACH-000725,-0.21398477224100002
ACH-000732,-0.21139791825999998
ACH-000734,-0.24297666901999998
ACH-000735,-0.194951894863
ACH-000736,-0.0150244361028
ACH-000738,-0.161914070147
ACH-000746,-0.29607408478
ACH-000747,-0.114016571869
ACH-000748,-0.09604572471480001
ACH-000753,-0.264383868284
ACH-000756,-0.075021294381
ACH-000757,-0.015323051857399999
ACH-000758,-0.100373995442
ACH-000760,-0.09082558600780001
ACH-000763,-0.31865876715999997
ACH-000764,-0.179428806503
ACH-000765,-0.175011540548
ACH-000766,-0.33918798404
ACH-000767,-0.12140634233799999
ACH-000768,-0.115864084297
ACH-000769,-0.25543107695399997
ACH-000770,-0.132002688651
ACH-000771,-0.172139528944
ACH-000773,-0.453483246442
ACH-000776,-0.161327640243
ACH-000777,-0.33601208730899995
ACH-000778,-0.320185013257
ACH-000781,-0.189096458025
ACH-000782,-0.669326470176
ACH-000783,-0.129500045911
ACH-000784,-0.264710439932
ACH-000785,-0.185404717141
ACH-000787,-0.42280238542900006
ACH-000788,-0.040077180570900005
ACH-000791,-0.218233213149
ACH-000792,-0.288908622393
ACH-000794,-0.189150967235
ACH-000796,-0.147451385027
ACH-000799,-0.36299798365999997
ACH-000800,-0.330585572727
ACH-000802,-0.205600435072
ACH-000804,-0.054070354181
ACH-000805,-0.207176769397
ACH-000809,-0.17321045074400002
ACH-000810,0.0474507921087
ACH-000811,-0.268978335924
ACH-000817,-0.0493032851282
ACH-000819,-0.13977162507500002
ACH-000820,-0.455006838669
ACH-000821,-0.104449724367
ACH-000822,-0.3332655424
ACH-000823,-0.150183890965
ACH-000824,-0.1119525697
ACH-000827,-0.0959800858734
ACH-000829,0.0041308008700900005
ACH-000831,-0.18006005055100002
ACH-000832,-0.11647686218
ACH-000833,-0.120931916869
ACH-000834,-0.151503797198
ACH-000835,-0.216125401443
ACH-000836,-0.189855157439
ACH-000837,-0.215868068059
ACH-000838,0.120040767636
ACH-000839,-0.240075512791
ACH-000840,0.056757069792
ACH-000841,-0.348746137305
ACH-000843,-0.236948247414
ACH-000846,-0.0825844675426
ACH-000847,-0.18369483093400002
ACH-000848,-0.00560055730293
ACH-000849,-0.148350773703
ACH-000851,-0.39016251615099995
ACH-000855,-0.18760256812800002
ACH-000856,-0.24224266144499998
ACH-000858,-0.206345532538
ACH-000859,-0.486104554917
ACH-000861,-0.356398594028
ACH-000862,-0.482821886512
ACH-000865,-0.146620258824
ACH-000866,-0.362894112557
ACH-000867,-0.187474145857
ACH-000869,-0.16884247152600002
ACH-000872,-0.0644453362609
ACH-000873,-0.45770872974200005
ACH-000876,-0.28867935367499997
ACH-000878,-0.07192576239310002
ACH-000880,-0.0638548920914
ACH-000881,-0.285411092499
ACH-000882,-0.207818593384
ACH-000884,-0.259788617244
ACH-000885,-0.3935540725
ACH-000887,-0.125325299735
ACH-000888,-0.217270360033
ACH-000889,-0.29742908109099997
ACH-000890,-0.567118319178
ACH-000896,-0.270651199219
ACH-000898,-0.21038043627
ACH-000900,-0.2199816711
ACH-000901,-0.294689165557
ACH-000905,-0.531857083074
ACH-000906,-0.286751296207
ACH-000907,-0.43588473878600004
ACH-000910,-0.188585082342
ACH-000911,-0.221017833194
ACH-000912,-0.141564713398
ACH-000913,-0.22327832755999996
ACH-000915,-0.184256502096
ACH-000916,0.137058839349
ACH-000917,-0.136190678614
ACH-000921,-0.25464130976300003
ACH-000924,-0.12487196890499999
ACH-000926,-0.23232766768000002
ACH-000928,-0.107989221877
ACH-000929,-0.0789469195168
ACH-000932,-0.19346200205400002
ACH-000935,-0.334536076571
ACH-000936,-0.242813080105
ACH-000937,-1.26135056828
ACH-000938,0.0527011103701
ACH-000939,-0.296076721317
ACH-000941,-0.301590635623
ACH-000943,-0.27343650623599997
ACH-000946,-0.282521147369
ACH-000947,-0.0578725095572
ACH-000948,-0.31194509713
ACH-000950,-0.438378036363
ACH-000953,-0.9264013169859999
ACH-000957,-0.315792113997
ACH-000958,-0.134972317116
ACH-000960,-0.0742280413247
ACH-000963,-0.237087485647
ACH-000968,-0.230866182424
ACH-000969,-0.16995149345199997
ACH-000973,-0.262824124662
ACH-000974,-0.245693051621
ACH-000975,-0.43383520232
ACH-000976,-0.204561668836
ACH-000978,-0.475764542019
ACH-000980,-0.279682769437
ACH-000984,-0.34876944341899996
ACH-000986,-0.333747933066
ACH-000988,-0.317731997388
ACH-000993,-0.19721356365200002
ACH-000994,-0.332036321706
ACH-000996,-0.232587444329
ACH-001001,-0.18060256296500002
ACH-001020,-0.31577708339899996
ACH-001028,-0.267651068736
ACH-001031,-0.11871990177200001
ACH-001038,-0.0987759784565
ACH-001048,-0.11005738353399999
ACH-001050,-0.18786396288100002
ACH-001053,-0.11494254417300001
ACH-001054,-0.286245442609
ACH-001061,-0.137092692755
ACH-001067,-0.212905767915
ACH-001075,-0.22403465289500002
ACH-001096,-0.147890297507
ACH-001128,0.102062873598
ACH-001134,-0.132011993364
ACH-001151,-0.136673650491
ACH-001163,-0.21792254566799998
ACH-001164,-0.36607933881899996
ACH-001173,-0.38662113339299997
ACH-001183,-0.12169185037699999
ACH-001184,-0.19075121751
ACH-001190,-0.36182110608400003
ACH-001192,-0.33698441683499997
ACH-001193,-0.0548702674202
ACH-001196,-0.270162557089
ACH-001197,-0.262817072736
ACH-001205,-0.200794305434
ACH-001211,-0.346215565485
ACH-001212,-0.077698311176
ACH-001228,-0.101044306338
ACH-001232,-0.323994801016
ACH-001239,-0.273973055497
ACH-001274,-0.244130041927
ACH-001275,-0.0280129095694
ACH-001277,-0.234549557524
ACH-001278,-0.29945638750799997
ACH-001280,0.0174426094612
ACH-001283,0.062216002181400006
ACH-001289,-0.0813710273713
ACH-001295,-0.24924389118700002
ACH-001300,0.031862114943
ACH-001301,-0.0829299823042
ACH-001302,0.0904914480458
ACH-001303,-0.228479917515
ACH-001306,-0.35965391390900003
ACH-001318,-0.10648891189099999
ACH-001322,-0.23723469300900002
ACH-001328,-0.170017692807
ACH-001332,-0.217409287046
ACH-001333,-0.24432490804
ACH-001336,-0.286619749982
ACH-001340,-0.0576375158261
ACH-001346,-0.425517676146
ACH-001353,-0.05639034660969999
ACH-001354,-0.36555097310900003
ACH-001367,-0.18212028456300003
ACH-001368,-0.192830420632
ACH-001374,-0.145839314147
ACH-001375,-0.19564849993500003
ACH-001377,-0.204987305779
ACH-001380,-0.124367633017
ACH-001391,-0.368828277843
ACH-001407,-0.06853667367930001
ACH-001408,0.038449535215
ACH-001413,-0.0860564990718
ACH-001430,-0.283983953347
ACH-001431,-0.245777200433
ACH-001450,-1.00727768582
ACH-001496,-0.13510935548699998
ACH-001500,-0.191632988959
ACH-001521,-0.225098563659
ACH-001523,-0.18497103810499999
ACH-001532,-0.0618777560463
ACH-001536,-0.321274338902
ACH-001550,-0.256189655117
ACH-001552,-0.28158436383499996
ACH-001554,-0.229978000242
ACH-001645,-0.42726813572899996
ACH-001654,-0.214270806112
ACH-001715,-0.505199497405
ACH-001735,-0.15205559242
ACH-001736,-0.25765582104400003
ACH-001737,-0.45482324857600004
ACH-001740,-0.0416087243349
ACH-001745,-0.227343658186
ACH-001750,-0.100644696035
ACH-001765,-0.181167881032
ACH-001956,-0.15678232582999999
ACH-001957,-0.10107002391799999
