,STAMBP (10617)
ACH-000397,-0.368929951061
ACH-000401,-0.258846682063
ACH-000402,-0.218775646048
ACH-000403,-0.41493198941
ACH-000404,-0.396308530725
ACH-000406,-0.221834117419
ACH-000407,-0.400685661341
ACH-000408,-1.20173530901
ACH-000410,-0.430079659772
ACH-000411,-0.9925331405210001
ACH-000414,-0.35120607198200005
ACH-000415,-0.547641540413
ACH-000416,-0.22500228758000002
ACH-000420,-0.359975346924
ACH-000421,-0.252573706597
ACH-000424,-0.250479310422
ACH-000425,-0.456936909592
ACH-000426,-0.00619202665132
ACH-000427,-0.968271537266
ACH-000433,0.097888174123
ACH-000436,-0.25785331317
ACH-000444,-0.12239896557600001
ACH-000445,-0.19536009674899998
ACH-000448,-0.815420668467
ACH-000450,-0.837105004541
ACH-000452,-0.24332620823399997
ACH-000454,-1.29595962623
ACH-000458,-0.464386127472
ACH-000459,-0.927130872597
ACH-000460,-0.405954920806
ACH-000461,-0.239146473158
ACH-000463,-0.177980769267
ACH-000464,-0.131157894637
ACH-000466,-0.8425971812849999
ACH-000467,-0.393389288188
ACH-000468,-0.33006287325100003
ACH-000469,-0.21733550499499998
ACH-000470,-1.29272448412
ACH-000471,-0.109776196985
ACH-000472,-0.182809476089
ACH-000473,-0.377065734098
ACH-000475,-0.19219762090999998
ACH-000476,-0.19468079430799998
ACH-000477,-0.164024895216
ACH-000480,-0.44461767495099996
ACH-000481,-0.49323678501999996
ACH-000483,-0.429302342431
ACH-000484,-1.28076963729
ACH-000485,-0.8491819723530001
ACH-000486,-0.422464401789
ACH-000487,-0.39389017904
ACH-000488,-0.293349299032
ACH-000490,-0.221154436613
ACH-000491,-0.207418634871
ACH-000495,-1.31589351641
ACH-000496,-0.4152717348800001
ACH-000499,-0.8229623618699999
ACH-000500,-0.8774267313230001
ACH-000502,-0.737182219774
ACH-000503,-1.10894754553
ACH-000505,-0.28118501138
ACH-000507,-0.229686350678
ACH-000510,-0.274246183772
ACH-000511,-0.445785376659
ACH-000512,-0.29342509535
ACH-000516,-0.18852542809300002
ACH-000517,-0.314358319054
ACH-000518,-0.658888428653
ACH-000520,-0.28914866681699997
ACH-000521,-0.0289784700838
ACH-000522,-0.556115773934
ACH-000524,-0.201912182222
ACH-000527,-1.2944732996200001
ACH-000528,-1.07585166679
ACH-000537,-0.397009214657
ACH-000541,-1.01668153577
ACH-000542,-0.5264417611810001
ACH-000544,-0.52361448577
ACH-000545,-0.532762492009
ACH-000547,-0.42214300943099997
ACH-000548,-1.07148332626
ACH-000549,-1.2970670262100001
ACH-000550,-0.16953369322999998
ACH-000552,-0.699260375256
ACH-000556,-0.181385419212
ACH-000557,-0.228177013037
ACH-000570,-0.290157248514
ACH-000571,-0.147695935051
ACH-000573,-0.278175351473
ACH-000576,-0.135857256319
ACH-000580,-0.7260639660349999
ACH-000584,-0.520440196628
ACH-000585,-0.327008878322
ACH-000588,-0.480735637961
ACH-000589,-0.224501907266
ACH-000591,-0.337266778389
ACH-000593,-0.259786908483
ACH-000600,-0.375461953019
ACH-000601,-0.968489558446
ACH-000604,-0.289761229956
ACH-000605,-0.260836274451
ACH-000606,-0.300819458129
ACH-000608,-0.0907331694798
ACH-000614,-1.54539126336
ACH-000616,-0.6763634391419999
ACH-000618,-1.19033751162
ACH-000619,-1.14403992797
ACH-000620,-0.47846073804899997
ACH-000621,-0.378938484424
ACH-000622,-0.207255900559
ACH-000623,-0.223878119171
ACH-000624,-1.20664773247
ACH-000627,-0.296203500575
ACH-000630,-0.19201251102400002
ACH-000632,-0.316691041193
ACH-000633,-1.4805718820700002
ACH-000637,-0.921617048294
ACH-000638,-1.0268215279200001
ACH-000646,-1.15415202859
ACH-000647,-0.12668690691099999
ACH-000648,-0.355926420145
ACH-000649,-1.15073433594
ACH-000651,-0.6453700826609999
ACH-000652,-0.37371906226499996
ACH-000653,-0.6581460008410001
ACH-000657,-0.28329505290999996
ACH-000658,-0.283312108687
ACH-000661,-0.126722627159
ACH-000662,-1.21683696907
ACH-000663,-0.250866436926
ACH-000665,-0.657898889581
ACH-000671,-0.6270685773520001
ACH-000673,-0.490472358855
ACH-000676,-1.16193714486
ACH-000677,0.0576406042698
ACH-000681,-0.188249622697
ACH-000682,-1.27302738395
ACH-000683,-0.0766805409751
ACH-000684,-0.39397745258100003
ACH-000688,-0.558181061595
ACH-000693,-0.22310859924899998
ACH-000694,-1.2046532022399998
ACH-000695,-0.45018819569799995
ACH-000696,-0.388928853704
ACH-000697,-0.39151416667800004
ACH-000699,-0.213569051782
ACH-000701,-0.35136507391800004
ACH-000706,-0.47661437714599997
ACH-000711,-0.356977854671
ACH-000713,-0.17833412635
ACH-000714,-0.7014821412510001
ACH-000718,-0.8554539218539999
ACH-000720,-0.25023104569800003
ACH-000721,-0.710426990227
ACH-000724,-0.7927608491570001
ACH-000725,-0.5596119753909999
ACH-000732,-1.0735396140200002
ACH-000734,-0.402812997567
ACH-000735,-0.496190258635
ACH-000736,-0.525804777731
ACH-000738,-0.209155617553
ACH-000746,-1.4515623539200002
ACH-000747,-0.92565857111
ACH-000748,-0.365088686488
ACH-000753,-0.361109752535
ACH-000756,-0.18194252523899998
ACH-000757,-0.693219416401
ACH-000758,-0.183821316337
ACH-000760,-0.600116546692
ACH-000763,-0.228368024593
ACH-000764,-0.326847004126
ACH-000765,-0.162837357609
ACH-000766,-0.38038914337499996
ACH-000767,-0.506375223381
ACH-000768,-0.315460758086
ACH-000769,-0.269319453832
ACH-000770,-0.381289173938
ACH-000771,-0.256517796263
ACH-000773,-0.235989459596
ACH-000776,-0.260070396902
ACH-000777,-0.45065400549999995
ACH-000778,-0.538552944896
ACH-000781,-0.22815981028700003
ACH-000782,-0.214101214317
ACH-000783,-0.163148630524
ACH-000784,-0.38227687128
ACH-000785,-0.37320575153200003
ACH-000787,-0.300893563444
ACH-000788,-0.47453502704800005
ACH-000791,-0.33734146746
ACH-000792,-0.376725670166
ACH-000794,-1.0045045994700001
ACH-000796,-0.579324091926
ACH-000799,-0.26056452876200004
ACH-000800,-0.402422822423
ACH-000802,-0.397508958551
ACH-000804,-0.482937616043
ACH-000805,-1.09344308512
ACH-000809,-0.803095293786
ACH-000810,-0.32651763555700003
ACH-000811,-0.278199831198
ACH-000817,-0.649443054069
ACH-000819,-0.316863593052
ACH-000820,-0.705244986687
ACH-000821,-0.0462923638071
ACH-000822,-0.273572398138
ACH-000823,-0.7043737412800001
ACH-000824,-0.422851928561
ACH-000827,-0.52836617322
ACH-000829,-0.435434319113
ACH-000831,-0.453041136794
ACH-000832,-0.43657115773
ACH-000833,-0.967939152939
ACH-000834,-0.47248400378300004
ACH-000835,-0.226969780997
ACH-000836,-0.799920490392
ACH-000837,-0.6945443187289999
ACH-000838,-0.492125293083
ACH-000839,-1.30334231246
ACH-000840,-0.420308133912
ACH-000841,-0.19044919544799999
ACH-000843,-0.308875600947
ACH-000846,-0.384454313399
ACH-000847,-0.253546740502
ACH-000848,-1.1244504576
ACH-000849,-0.5146727286789999
ACH-000851,-0.543677029935
ACH-000855,-0.29880473134700003
ACH-000856,-0.39778823210600006
ACH-000858,-0.570543206081
ACH-000859,-1.189112355
ACH-000861,-0.264827106258
ACH-000862,-0.303916925227
ACH-000865,-0.275616975286
ACH-000866,-0.33873680372500004
ACH-000867,-0.265476166373
ACH-000869,-0.13175217672
ACH-000872,-0.077955919609
ACH-000873,-0.44351907627400006
ACH-000876,-0.39552150111400003
ACH-000878,0.392447177617
ACH-000880,-0.108495096513
ACH-000881,-0.7750896016259999
ACH-000882,-1.07735132249
ACH-000884,-0.32736622587299996
ACH-000885,-0.34688029054700004
ACH-000887,-0.696577497857
ACH-000888,-0.167224995213
ACH-000889,-0.456716780679
ACH-000890,-1.10297483611
ACH-000896,-0.182743381206
ACH-000898,-0.421315775118
ACH-000900,-0.289161082623
ACH-000901,-0.258151450879
ACH-000905,-0.786151227944
ACH-000906,-0.231262908713
ACH-000907,-0.7211987662970001
ACH-000910,-0.43245852500299997
ACH-000911,-1.17027119725
ACH-000912,-0.263805436355
ACH-000913,-0.12389305526799999
ACH-000915,-0.114079758378
ACH-000916,-0.490474055693
ACH-000917,-0.109313107976
ACH-000921,-0.42196250880999997
ACH-000924,-0.358079400725
ACH-000926,-0.33040077592399997
ACH-000928,-0.406442387434
ACH-000929,-0.108009495385
ACH-000932,-0.626048676278
ACH-000935,-0.06544927433119999
ACH-000936,-0.440126293876
ACH-000937,-0.339404320664
ACH-000938,-0.51861075792
ACH-000939,-0.40785442225
ACH-000941,-0.0381385977888
ACH-000943,-1.02061028761
ACH-000946,-0.426318868152
ACH-000947,-0.285111484318
ACH-000948,-0.289753027375
ACH-000950,-0.39404427861
ACH-000953,-0.7630435841150001
ACH-000957,-0.271585104501
ACH-000958,-0.24878947334899998
ACH-000960,-0.489887535075
ACH-000963,-0.00895200252728
ACH-000968,-0.43422991991400006
ACH-000969,-0.245788478756
ACH-000973,-0.36190630026
ACH-000974,-0.49108455227799996
ACH-000975,-0.8682055037549999
ACH-000976,-0.282328666967
ACH-000978,-0.541861483262
ACH-000980,-0.32570751904
ACH-000984,-0.27301620774199997
ACH-000986,-0.7950421061
ACH-000988,-0.47214935249300005
ACH-000993,-0.766161294789
ACH-000994,-0.594924658575
ACH-000996,-0.294488955378
ACH-001001,-0.378313890426
ACH-001020,-0.33732248022600003
ACH-001028,-0.20263423108800002
ACH-001031,-0.7053822203560001
ACH-001038,-0.426640080217
ACH-001048,-0.266040731365
ACH-001050,-0.153140090275
ACH-001053,-0.18947001543900002
ACH-001054,-0.381717825691
ACH-001061,-0.208698377953
ACH-001067,-0.683133276944
ACH-001075,-1.2466242914499999
ACH-001096,-0.23962715657699998
ACH-001128,-0.924132660511
ACH-001134,-0.34279562986100004
ACH-001151,-0.17286396175000002
ACH-001163,-1.04354194848
ACH-001164,-0.303972530944
ACH-001173,-0.445037047912
ACH-001183,-0.545623265146
ACH-001184,-0.364957840904
ACH-001190,-0.285811118583
ACH-001192,-1.1668957736299999
ACH-001193,-0.195437360792
ACH-001196,-0.307310821393
ACH-001197,-0.591241149001
ACH-001205,-0.500662163733
ACH-001211,-0.419009665233
ACH-001212,-0.195029586031
ACH-001228,-0.332578851737
ACH-001232,-0.409018005055
ACH-001239,-0.9603761277670001
ACH-001274,-0.138772795818
ACH-001275,-0.630146094785
ACH-001277,-0.41578725998000005
ACH-001278,-0.23449742793699999
ACH-001280,-0.34489670819300006
ACH-001283,-1.1090797301200002
ACH-001289,-0.486570067755
ACH-001295,-0.24389758512899998
ACH-001300,-0.41861687867299996
ACH-001301,-0.208166562099
ACH-001302,-0.160974469216
ACH-001303,-0.439562162389
ACH-001306,-0.157452489024
ACH-001318,-0.291264150296
ACH-001322,-0.33916397205399995
ACH-001328,-1.0155801265200002
ACH-001332,-1.1615835640999999
ACH-001333,-1.06016212636
ACH-001336,-1.17139337083
ACH-001340,-0.23532027448600001
ACH-001346,-1.06208010059
ACH-001353,-0.146972025817
ACH-001354,-0.158776066203
ACH-001367,-0.86769371795
ACH-001368,-0.447810384709
ACH-001374,-0.163555369879
ACH-001375,-0.196014635805
ACH-001377,-1.1211464606100001
ACH-001380,-1.05622960534
ACH-001391,-0.33865314629
ACH-001407,-0.25364500312800004
ACH-001408,-0.438255010901
ACH-001413,0.00247298130637
ACH-001430,-0.7222280716399999
ACH-001431,-0.291887488892
ACH-001450,-0.20296607084399998
ACH-001496,-0.458096388059
ACH-001500,-0.264149412102
ACH-001521,-0.144223422116
ACH-001523,-1.31502944871
ACH-001532,-0.30715481719
ACH-001536,-0.180803671576
ACH-001550,-0.823636885368
ACH-001552,-0.172666386219
ACH-001554,-0.551921538472
ACH-001645,-0.270152212096
ACH-001654,-0.23455941701400002
ACH-001715,-0.31007134419599996
ACH-001735,-0.572670659956
ACH-001736,-0.430347662094
ACH-001737,-0.575747924787
ACH-001740,-0.8875329567799999
ACH-001745,-1.0308832364899998
ACH-001750,-0.332747142083
ACH-001765,-1.18451008125
ACH-001956,-0.235269353671
ACH-001957,-0.747873526126
