,COPE (11316)
ACH-000004,-1.04662045254
ACH-000007,-1.28311783938
ACH-000009,-1.3150910381299998
ACH-000011,-0.985045736478
ACH-000012,-1.26950616573
ACH-000013,-1.10287848784
ACH-000014,-0.798444965996
ACH-000015,-1.1687500790799998
ACH-000017,-0.7186427834729999
ACH-000018,-0.9255231983709999
ACH-000019,-1.56545979738
ACH-000021,-1.1967195204
ACH-000022,-0.996614409391
ACH-000025,-1.49599342759
ACH-000028,-1.05249294956
ACH-000030,-1.13231807046
ACH-000035,-1.17774611344
ACH-000036,-1.2640361384899998
ACH-000037,-0.595919425889
ACH-000039,-1.3600470709299999
ACH-000040,-1.31814765683
ACH-000041,-0.783905167523
ACH-000042,-1.2750849526399999
ACH-000045,-1.13343255335
ACH-000047,-0.534694948155
ACH-000052,-0.947845244261
ACH-000053,-1.23457147898
ACH-000054,-1.0791335677399998
ACH-000055,-1.02155150031
ACH-000060,-1.22515279115
ACH-000067,-1.2925387263299999
ACH-000070,-1.25942687241
ACH-000075,-1.1948121838299999
ACH-000078,-0.9220347963590001
ACH-000082,-1.0737488835200002
ACH-000085,-1.38186279128
ACH-000086,-1.4444080809200002
ACH-000087,-1.40705842398
ACH-000092,-1.2686636075700002
ACH-000095,-1.10839021237
ACH-000097,-1.2798811050499999
ACH-000098,-1.3499960390099999
ACH-000099,-0.862410834088
ACH-000108,-1.54460094929
ACH-000113,-1.21615325583
ACH-000115,-1.428154954
ACH-000116,-0.7351178126100001
ACH-000118,-1.01549499462
ACH-000120,-0.772425168882
ACH-000123,-1.12066630091
ACH-000127,-1.26478122674
ACH-000128,-0.9548196870219999
ACH-000132,-1.1585252258299998
ACH-000133,-1.02272224126
ACH-000137,-0.6507714219990001
ACH-000138,-1.09091154003
ACH-000142,-0.982988451938
ACH-000143,-1.1546799637799998
ACH-000146,-0.8470400999
ACH-000148,-1.11807205207
ACH-000150,-1.0923041706999999
ACH-000152,-1.07683356353
ACH-000153,-2.1532289056900002
ACH-000159,-1.35047227555
ACH-000160,-1.31754553669
ACH-000163,-1.36509815588
ACH-000167,-0.9995007484999999
ACH-000168,-1.20393778296
ACH-000169,-1.3296135953000001
ACH-000178,-1.06263879784
ACH-000182,-1.38047121822
ACH-000183,-1.36054424882
ACH-000188,-1.20279134629
ACH-000189,-0.894836181769
ACH-000190,-1.13180376593
ACH-000198,-1.01137494111
ACH-000204,-1.5223914490200001
ACH-000206,-1.4805648713400001
ACH-000207,-1.13814436463
ACH-000211,-0.780731051418
ACH-000215,-0.606513786632
ACH-000221,-1.20800827438
ACH-000222,-1.30939695953
ACH-000223,-0.430514151051
ACH-000226,-1.1739510421600001
ACH-000227,-0.9174465237010001
ACH-000228,-1.1189848747700002
ACH-000231,-0.8511674716709999
ACH-000232,-1.06070434901
ACH-000233,-1.5513181805
ACH-000234,-1.30462465113
ACH-000235,-1.29190480365
ACH-000237,-1.12095110063
ACH-000238,-1.20616344713
ACH-000243,-1.11491282998
ACH-000244,-1.22630738044
ACH-000246,-1.21213949433
ACH-000248,-0.9346695835609999
ACH-000250,-1.40720352312
ACH-000251,-1.10765594776
ACH-000253,-1.3431194601899998
ACH-000255,-1.06683949302
ACH-000256,-0.8645287529629999
ACH-000257,-1.2218212913
ACH-000258,-1.49840627678
ACH-000259,-0.699001196743
ACH-000260,-0.630990684397
ACH-000261,-1.0032039579
ACH-000262,-1.16831785547
ACH-000263,-1.12729885399
ACH-000264,-0.424515870347
ACH-000265,-1.1201833608399998
ACH-000266,-1.31574266971
ACH-000272,-1.34213733347
ACH-000273,-1.26328386876
ACH-000274,-0.58015408005
ACH-000277,-0.7781898925640001
ACH-000278,-1.28281944054
ACH-000279,-0.6384204292
ACH-000280,-0.942039058969
ACH-000281,-0.7221730994969999
ACH-000288,-0.729860406266
ACH-000291,-1.11041509722
ACH-000293,-1.1586754430500001
ACH-000294,-0.9531229754989999
ACH-000295,-0.908431728484
ACH-000296,-1.29887294844
ACH-000302,-1.46097841731
ACH-000304,-0.807913137332
ACH-000307,-1.47314546368
ACH-000308,-1.2157618959999998
ACH-000310,-0.7766738544059999
ACH-000311,-1.11085832788
ACH-000312,-0.49230871665
ACH-000315,-1.3702899097
ACH-000316,-0.986023536517
ACH-000317,-1.0855443665
ACH-000318,-1.3592550966699999
