,YIF1B (90522)
ACH-000265,-0.00778895033682
ACH-000266,-0.00030094158353299996
ACH-000272,-0.06585251143569999
ACH-000273,-0.023594303165700003
ACH-000274,-0.00067491703574
ACH-000277,0.010540876011600002
ACH-000278,0.0121748078334
ACH-000279,0.021941585136599998
ACH-000280,-0.233424013212
ACH-000281,0.106827508223
ACH-000288,0.11624260214299999
ACH-000291,-0.099777111583
ACH-000293,-0.251467623717
ACH-000294,-0.167938009089
ACH-000295,0.08819205904750001
ACH-000296,0.0738972530998
ACH-000302,-0.297216789088
ACH-000304,0.137921845523
ACH-000307,0.133078561092
ACH-000308,-0.034784222119300004
ACH-000310,-0.155471845626
ACH-000311,0.058229631518199994
ACH-000312,0.163277039757
ACH-000315,-0.190456840134
ACH-000316,0.166371097685
ACH-000317,0.13545505944
ACH-000318,-0.17458906567899998
ACH-000319,0.0632567101781
ACH-000320,0.258345542711
ACH-000322,0.23285346062800003
ACH-000323,-0.167260911818
ACH-000324,-0.167712630883
ACH-000329,0.056808892628800005
ACH-000330,0.07526768965439999
ACH-000331,0.010170830993
ACH-000332,-0.046209749936899996
ACH-000334,-0.119682729639
ACH-000335,0.139155225366
ACH-000336,-0.18130064874000001
ACH-000337,-0.0851230788682
ACH-000339,-0.14519151264
ACH-000341,-0.221748068293
ACH-000348,-0.141795390841
ACH-000350,-0.11328290170199999
ACH-000352,-0.149156679992
ACH-000356,0.285465102441
ACH-000361,-0.22649791872699998
ACH-000362,-0.034593771480300003
ACH-000363,-0.0040782010436
ACH-000364,-0.128398070591
ACH-000365,-0.11726217639799999
ACH-000366,-0.12913580845
ACH-000368,0.0189136138883
ACH-000374,0.186182926487
ACH-000375,-0.107467294312
ACH-000376,0.09523718580700001
ACH-000381,-0.0967099238007
ACH-000383,0.00332391673122
ACH-000387,-0.031636751993400006
ACH-000389,-0.350182407984
ACH-000390,-0.24003080322700002
ACH-000393,-0.0797074434798
ACH-000395,-0.2382887487
ACH-000397,-0.0546244177917
ACH-000401,-0.200545064593
ACH-000402,0.0296863002413
ACH-000403,-0.0817397437158
ACH-000404,0.043257789732800006
ACH-000406,-0.0955852887693
ACH-000407,-0.11246393952
ACH-000408,-0.020792329203700003
ACH-000410,-0.00358522367565
ACH-000411,-0.0970297687889
ACH-000414,0.0614678947191
ACH-000415,0.0366514890381
ACH-000416,0.013471437834700001
ACH-000420,0.0543534422328
ACH-000421,-0.0284107141862
ACH-000424,-0.0592513030222
ACH-000425,-0.008500741857399999
ACH-000426,0.13586619492000002
ACH-000427,0.017182927659599997
ACH-000433,-0.16978259830400003
ACH-000436,-0.252587151575
ACH-000444,-0.0300844422878
ACH-000445,-0.07782777783610001
ACH-000448,-0.112665614286
ACH-000450,-0.0169841848165
ACH-000452,0.0567268959258
ACH-000454,-0.302071373006
ACH-000458,0.037454333271699995
ACH-000459,0.14211943296
ACH-000460,-0.13051838171
ACH-000461,-0.166646577577
ACH-000463,-0.06127913381019999
ACH-000464,0.0512097618264
ACH-000466,-0.0321604261006
ACH-000467,0.00183441664032
ACH-000468,-0.301918165971
ACH-000469,-0.0867637344802
ACH-000470,-0.10858627771700001
ACH-000471,-0.0776239099499
ACH-000472,-0.08450613161260001
ACH-000473,0.041587458188800004
ACH-000475,-0.0776397748305
ACH-000476,-0.247362502942
ACH-000477,-0.24629032511399998
ACH-000480,-0.0746303729942
ACH-000481,-0.103004268255
ACH-000483,-0.0130281661019
ACH-000484,-0.301866326315
ACH-000485,-0.08731652268899999
ACH-000486,-0.020480216045999998
ACH-000487,0.005381922002560001
ACH-000488,0.07941042065510001
ACH-000490,0.0779774624315
ACH-000491,-0.38628062252400003
ACH-000495,-0.0737312544591
ACH-000496,-0.0754928030387
ACH-000499,-0.251969506176
ACH-000500,-0.572110794324
ACH-000502,-0.0301524819685
ACH-000503,0.0647963113067
ACH-000505,-0.18443829515000001
ACH-000507,-0.164504723469
ACH-000510,-0.339238712538
ACH-000511,-0.037002339953
ACH-000512,-0.44094454735699995
ACH-000516,-0.144233709975
ACH-000517,-0.280476840851
ACH-000518,0.0455586811584
ACH-000520,-0.131380896087
ACH-000521,-0.0815956544642
ACH-000522,-0.046277526267800004
ACH-000524,-0.182618279936
ACH-000527,-0.13520905734400002
ACH-000528,-0.10111486853
ACH-000537,-0.126589298887
ACH-000541,-0.41001608799999995
ACH-000542,-0.187575150106
ACH-000544,-0.0130401622851
ACH-000545,-0.10841725545700001
ACH-000547,-0.349520483573
ACH-000548,-0.2157166835
ACH-000549,0.0264085482186
ACH-000550,-0.109185317895
ACH-000552,-0.051610170086199995
ACH-000556,-0.0842352878547
ACH-000557,0.00616361472306
ACH-000570,-0.0258984518994
ACH-000571,-0.18863331965
ACH-000573,0.00736173630225
ACH-000576,-0.0435407549653
ACH-000580,-0.0239694559337
ACH-000584,-0.12044985855399999
ACH-000585,-0.116484857426
ACH-000588,0.0574026664716
ACH-000589,-0.000636388327026
ACH-000591,-0.09793134829
ACH-000593,-0.04314873366219999
ACH-000600,-0.0529533499359
ACH-000601,0.0689164506969
ACH-000604,-0.222405695938
ACH-000605,0.0267473812819
ACH-000606,-0.0760648506131
ACH-000608,-0.103397120811
ACH-000614,0.24154983723
ACH-000616,-0.07117813416089999
ACH-000618,0.00932016859448
ACH-000619,0.0453697288019
ACH-000620,-0.179741679238
ACH-000621,-0.37454828266900003
ACH-000622,0.128594922622
ACH-000623,0.0361074908281
ACH-000624,-0.0766218325369
ACH-000627,-0.17797394709199998
ACH-000630,-0.0338804076186
ACH-000632,0.0417031040113
ACH-000633,-0.050920493072899996
ACH-000637,-0.0453315838755
ACH-000638,0.109867796936
ACH-000646,-0.290796631296
ACH-000647,0.0108809758791
ACH-000648,-0.10092013218599999
ACH-000649,-0.0373324782169
ACH-000651,-0.0340956148193
ACH-000652,0.09546455509139999
ACH-000653,-0.010192714447
ACH-000657,-0.0595788884195
ACH-000658,-0.148257695185
ACH-000661,-0.21240229800299998
ACH-000662,-0.3960160814
ACH-000663,-0.32917129448800003
ACH-000665,-0.0181532318736
ACH-000671,0.103944011506
ACH-000673,-0.112043676773
ACH-000676,0.051349812942
ACH-000677,-0.199936300942
ACH-000681,-0.186670002388
ACH-000682,-0.0673104475988
ACH-000683,0.102074897052
ACH-000684,0.33887589775700006
ACH-000688,-0.141012469734
ACH-000693,0.026768740907200002
ACH-000694,-0.0577107286575
ACH-000695,-0.0378784603593
ACH-000696,-0.0668013422536
ACH-000697,0.050062299208000004
ACH-000699,-0.192191676636
ACH-000701,-0.0795508445657
ACH-000706,-0.09309511877660001
ACH-000711,-0.068156664666
ACH-000713,-0.20609323895999998
ACH-000714,-0.162377995881
ACH-000718,0.100441613763
ACH-000720,-0.0511318455453
ACH-000721,-0.00395866522203
ACH-000724,-0.089167821135
ACH-000725,-0.304118111658
ACH-000732,0.197542490088
ACH-000734,-0.10983947022700001
ACH-000735,-0.0461620839209
ACH-000736,-0.0177552353828
ACH-000738,-0.0788586429819
ACH-000746,-0.20443324061700002
ACH-000747,0.026296419875599997
ACH-000748,-0.0692642545113
ACH-000753,0.0858457918141
ACH-000756,0.00972741083108
ACH-000757,-0.195362247364
ACH-000758,-0.234757582627
ACH-000760,-0.094582288699
ACH-000763,-0.0652928887902
ACH-000764,-0.12173200584300001
ACH-000765,-0.0651437144475
ACH-000766,0.143805295228
ACH-000767,-0.20479826099100001
ACH-000768,-0.042990107339900004
ACH-000769,-0.241875571466
ACH-000770,-0.12488159273
ACH-000771,0.0464580874724
ACH-000773,-0.39696958697400003
ACH-000776,-0.116439576733
ACH-000777,-0.155623184503
ACH-000778,-0.12056197958900002
ACH-000781,-0.0651757908186
ACH-000782,-0.0291373630705
ACH-000783,-0.0807820660497
ACH-000784,-0.198014885136
ACH-000785,0.0744599545222
ACH-000787,-0.185113537987
ACH-000788,-0.034360870844199996
ACH-000791,0.0776369736746
ACH-000792,-0.18184452274000001
ACH-000794,0.0054299076518599994
ACH-000796,-0.09447961044
ACH-000799,-0.075600545967
ACH-000800,-0.11929364432
ACH-000802,-0.018604877318099997
ACH-000804,-0.263037814441
ACH-000805,-0.12556391611099998
ACH-000809,-3.48153513835e-05
ACH-000810,-0.0594923700503
ACH-000811,-0.0167615300042
ACH-000817,0.0721028253013
ACH-000819,-0.370135783636
ACH-000820,0.08312201939489999
ACH-000821,-0.389659793727
ACH-000822,-0.117809252985
ACH-000823,-0.030144456717599997
ACH-000824,-0.335210200603
ACH-000827,-0.07658526574260001
ACH-000829,-0.0713471799854
ACH-000831,-0.135855769749
ACH-000832,0.12306480390100001
ACH-000833,-0.0626471271816
ACH-000834,-0.023479635882
ACH-000835,-0.0732433571896
ACH-000836,-0.048390868475500004
ACH-000837,0.10737967806700001
ACH-000838,-0.18148487730300003
ACH-000839,-0.103624243785
ACH-000840,-0.34872345459200005
ACH-000841,0.155713564627
ACH-000843,-0.0568364013341
ACH-000846,-0.146606202643
ACH-000847,-0.162563885395
ACH-000848,-0.132002241418
ACH-000849,-0.006374793347479999
ACH-000851,0.017305926734400002
ACH-000855,0.0682139317754
ACH-000856,-0.0480983202768
ACH-000858,-0.18267320930199998
ACH-000859,-0.16273709498800001
ACH-000861,-0.334771283961
ACH-000862,-0.101986266548
ACH-000865,0.0488822958977
ACH-000866,-0.0588989985456
ACH-000867,-0.102247532633
ACH-000869,-0.165384493352
ACH-000872,-0.179040201459
ACH-000873,0.121144771143
ACH-000876,-0.08056896320569999
ACH-000878,0.0272042069451
ACH-000880,-0.0208669876221
ACH-000881,0.0796783959831
ACH-000882,-0.160408645832
ACH-000884,0.0109255531672
ACH-000885,0.00517748598749
ACH-000887,-0.101662184133
ACH-000888,-0.0667166371485
ACH-000889,-0.166859987157
ACH-000890,-0.18766240224300001
ACH-000896,-0.05360942945640001
ACH-000898,-0.153551660342
ACH-000900,0.12249009943499999
ACH-000901,-0.159058303374
ACH-000905,-0.021077062101599996
ACH-000906,-0.143618474981
ACH-000907,-0.042921860403699996
ACH-000910,-0.0318795571888
ACH-000911,-0.18832816311500003
ACH-000912,-0.15898637929099999
ACH-000913,0.10579322335699999
ACH-000915,-0.247864512742
ACH-000916,-0.226683267358
ACH-000917,-0.263150034388
ACH-000921,-0.000418818341446
ACH-000924,-0.166438356189
ACH-000926,0.113487672668
ACH-000928,0.0749852890732
ACH-000929,-0.320498167487
ACH-000932,-0.00561982442697
ACH-000935,-0.212028527227
ACH-000936,-0.14839939693600002
ACH-000937,-0.0287701824353
ACH-000938,-0.0365981512421
ACH-000939,0.0407209658726
ACH-000941,-0.207588869956
ACH-000943,0.0379180731727
ACH-000946,-0.0917303294265
ACH-000947,-0.045143018998999994
ACH-000948,-0.0920255784466
ACH-000950,0.0167065071431
ACH-000953,-0.125446391565
ACH-000957,0.051660419635300006
ACH-000958,-0.0037461333976499997
ACH-000960,0.15846788836200001
ACH-000963,-0.0220126898576
ACH-000968,-0.0262354104894
ACH-000969,-0.213086057521
ACH-000973,-0.0355622521209
ACH-000974,-0.08267557008569999
ACH-000975,-0.104683295021
ACH-000976,-0.025209827898499997
ACH-000978,-0.07385147132889999
ACH-000980,-0.0886484848871
ACH-000984,-0.105298946973
ACH-000986,-0.0069438776254399995
ACH-000988,-0.295404318328
ACH-000993,0.056655324977199994
ACH-000994,-0.0485991050971
ACH-000996,-0.237736085821
ACH-001001,-0.149416788754
ACH-001020,0.0391220482873
ACH-001028,0.00484845413548
ACH-001031,-0.00311485052869
ACH-001038,0.0108000917373
ACH-001048,-0.134782462947
ACH-001050,-0.010979706540600001
ACH-001053,0.011633211672
ACH-001054,0.11329847655400001
ACH-001061,0.014334724138
ACH-001067,-0.121500512732
ACH-001075,0.00543439846014
ACH-001096,-0.0695629102066
ACH-001128,-0.125360410207
ACH-001134,-0.104892412859
ACH-001151,-0.131102420112
ACH-001163,-0.0492968821221
ACH-001164,-0.16865597060899998
ACH-001173,-0.21474485727
ACH-001183,-0.028233231578000003
ACH-001184,-0.0915374803783
ACH-001190,-0.240065252623
ACH-001192,-0.165820335074
ACH-001193,-0.125774362696
ACH-001196,-0.15105454782
ACH-001197,0.065965581504
ACH-001205,-0.09134056792810001
ACH-001211,-0.143416777798
ACH-001212,-0.027552766168
ACH-001228,0.016626313145000002
ACH-001232,0.010044648766299999
ACH-001239,0.0648026342308
ACH-001274,0.057360394265
ACH-001275,-0.13417615323100002
ACH-001277,0.151232791561
ACH-001278,-0.084992226494
ACH-001280,0.16994603912999998
ACH-001283,-0.09068464098989999
ACH-001289,-0.047851060030500006
ACH-001295,0.0332799330472
ACH-001300,0.014703954984899998
ACH-001301,0.257586822666
ACH-001302,-0.386333150638
ACH-001303,-0.0272370909072
ACH-001306,0.167570051473
ACH-001318,0.106359842804
ACH-001322,-0.412663731037
ACH-001328,0.0608025075795
ACH-001332,-0.173575064202
ACH-001333,-0.054720794564199995
ACH-001336,-0.144656040317
ACH-001340,0.0382930671023
ACH-001346,0.163994796208
ACH-001353,-0.024001102332099997
ACH-001354,0.137471823336
ACH-001367,-0.021760976749499998
ACH-001368,-0.00589550938049
ACH-001374,-0.0174797844282
ACH-001375,-0.126466810872
ACH-001377,-0.018612989018
ACH-001380,0.0049089678136
ACH-001391,-0.205818389653
ACH-001407,-0.265159964794
ACH-001408,-0.149314642302
ACH-001413,-0.36100518824600003
ACH-001430,-0.0333281830595
ACH-001431,0.155672366249
ACH-001450,0.04767099071499999
ACH-001496,-0.0453408051882
ACH-001500,-0.22964000509100002
ACH-001521,0.00811962813715
ACH-001523,0.00039648558458800005
ACH-001532,-0.124817618214
ACH-001536,-0.0743381755061
ACH-001550,-0.023654974168700004
ACH-001552,0.10315339523
ACH-001554,-0.0330649017779
ACH-001645,-0.25925984929699997
ACH-001654,-0.00920174725169
ACH-001715,-0.0652962846971
ACH-001735,-0.056960068309500005
ACH-001736,0.183422148561
ACH-001737,0.5157861476250001
ACH-001740,-0.209044857366
ACH-001745,-0.18337950751600002
ACH-001750,-0.331512676223
ACH-001765,-0.08882201758439999
ACH-001956,-0.076927754231
ACH-001957,-0.0163719149511
