,PSPH (5723)
ACH-000312,-0.343856108117
ACH-000315,-0.119625097872
ACH-000316,-0.165351939462
ACH-000317,0.0327282290401
ACH-000318,-0.131510883497
ACH-000319,-0.144209494998
ACH-000320,-0.416643626017
ACH-000322,-0.0682983815954
ACH-000323,-0.16464965569499998
ACH-000324,-0.384670803637
ACH-000329,-0.173115621474
ACH-000330,-0.21834947063000001
ACH-000331,-0.298454172354
ACH-000332,-0.303128289167
ACH-000334,-0.21265448063700002
ACH-000335,0.11195459634800001
ACH-000336,-0.286208343017
ACH-000337,-0.187163463686
ACH-000339,-0.310469777976
ACH-000341,-0.14710742820599998
ACH-000348,-0.174499183388
ACH-000350,-0.308570806568
ACH-000352,-0.1312603656
ACH-000356,-0.31612683126200003
ACH-000361,0.000168595239618
ACH-000362,-0.408363774857
ACH-000363,-0.11795542079600001
ACH-000364,-0.282774649462
ACH-000365,-0.306826379839
ACH-000366,-0.229529324525
ACH-000368,0.11017499659000002
ACH-000374,-0.181721176862
ACH-000375,-0.100355676287
ACH-000376,-0.310242519911
ACH-000381,-0.280340021867
ACH-000383,-0.159332263771
ACH-000387,-0.19031609561
ACH-000389,-0.216059147271
ACH-000390,-0.356246993485
ACH-000393,-0.403870625391
ACH-000395,-0.31984192280900003
ACH-000397,-0.221967316844
ACH-000401,-0.133606361583
ACH-000402,-0.43860130166
ACH-000403,-0.161307160629
ACH-000404,-0.304265073753
ACH-000406,-0.28023478795
ACH-000407,-0.09323678644519999
ACH-000408,-0.23087777408799998
ACH-000410,-0.20194523020100003
ACH-000411,-0.223505103747
ACH-000414,-0.294516034267
ACH-000415,-0.243628817242
ACH-000416,-0.391377271681
ACH-000420,-0.20124586814
ACH-000421,-0.219948236067
ACH-000424,-0.28954544542800004
ACH-000425,-0.279287789443
ACH-000426,-0.45096555034999997
ACH-000427,-0.182396841083
ACH-000433,-0.182886081625
ACH-000436,-0.174533299542
ACH-000444,-0.346791892608
ACH-000445,-0.00155587669894
ACH-000448,-0.149807860464
ACH-000450,-0.142485681545
ACH-000452,-0.378708968542
ACH-000454,-0.264949782722
ACH-000458,-0.10289761520400001
ACH-000459,-0.369118489626
ACH-000460,-0.365206267365
ACH-000461,-0.114883440901
ACH-000463,-0.260809208623
ACH-000464,-0.230735158966
ACH-000466,-0.34654407321999997
ACH-000467,-0.43762389302599997
ACH-000468,-0.18488433224300002
ACH-000469,-0.11313888556099999
ACH-000470,-0.280505739032
ACH-000471,-0.28513240507800003
ACH-000472,-0.505907922114
ACH-000473,-0.14194294556
ACH-000475,-0.210315981866
ACH-000476,-0.395284533226
ACH-000477,-0.215086729208
ACH-000480,-0.22328435760200002
ACH-000481,-0.0707473610317
ACH-000483,-0.340497842033
ACH-000484,-0.0629357454595
ACH-000485,-0.271505358413
ACH-000486,-0.280447906152
ACH-000487,-0.255200257165
ACH-000488,-0.314189422842
ACH-000490,-0.262346886281
ACH-000491,0.054964641420300005
ACH-000495,-0.10962285230900001
ACH-000496,-0.319020148766
ACH-000499,-0.304474784072
ACH-000500,-0.119641423696
ACH-000502,-0.278179907048
ACH-000503,-0.3414571464
ACH-000505,-0.219266855486
ACH-000507,-0.16656858583200002
ACH-000510,-0.21577811801199998
ACH-000511,-0.296089243109
ACH-000512,-0.152200940624
ACH-000516,-0.266737912339
ACH-000517,-0.157383957165
ACH-000518,-0.17652027438999998
ACH-000520,-0.129790087519
ACH-000521,-0.056743588353399994
ACH-000522,-0.669369298142
ACH-000524,-0.32182818507100003
ACH-000527,-0.309748922812
ACH-000528,-0.285690361204
ACH-000537,-0.267098014893
ACH-000541,-0.123994667013
ACH-000542,-0.309753937254
ACH-000544,-0.39186783586199997
ACH-000545,-0.154366764811
ACH-000547,-0.36650591604500005
ACH-000548,-0.253304450788
ACH-000549,-0.257935768607
ACH-000550,-0.340136742103
ACH-000552,-0.11609414088199999
ACH-000556,-0.0356369586814
ACH-000557,-0.292889650754
ACH-000570,-0.0674949753616
ACH-000571,-0.370934439516
ACH-000573,-0.227153086935
ACH-000576,-0.0248209061823
ACH-000580,-0.194456169468
ACH-000584,-0.19618855432
ACH-000585,-0.24055856392900002
ACH-000588,-0.452294439468
ACH-000589,-0.261767619778
ACH-000591,-0.140831711253
ACH-000593,-0.256409567117
ACH-000600,-0.0686935887989
ACH-000601,-0.135110809496
ACH-000604,-0.15921936960799998
ACH-000605,-0.46307699572
ACH-000606,-0.269347835067
ACH-000608,-0.299781036733
ACH-000614,-0.12641625213500002
ACH-000616,-0.35510066449199995
ACH-000618,-0.426852910762
ACH-000619,-0.0774735424333
ACH-000620,-0.467935000126
ACH-000621,-0.36362808357500004
ACH-000622,-0.348108799628
ACH-000623,-0.257619511769
ACH-000624,-0.31489406482
ACH-000627,-0.30197979350299997
ACH-000630,-0.274523036718
ACH-000632,-0.214391710748
ACH-000633,-0.149904551636
ACH-000637,-0.445867217758
ACH-000638,-0.16740617490499998
ACH-000646,-0.214461539317
ACH-000647,-0.069883025954
ACH-000648,-0.234006143317
ACH-000649,-0.219608429455
ACH-000651,-0.317342875445
ACH-000652,-0.22199512928100001
ACH-000653,-0.18267263989
ACH-000657,-0.303784752395
ACH-000658,-0.466362605698
ACH-000661,-0.04710504791259999
ACH-000662,-0.09260195137749999
ACH-000663,-0.32932009781599997
ACH-000665,-0.0750447298129
ACH-000671,-0.188772397154
ACH-000673,-0.214887768141
ACH-000676,-0.21463260772700002
ACH-000677,-0.16653061963
ACH-000681,-0.223596128636
ACH-000682,-0.153644004814
ACH-000683,-0.35521952607600005
ACH-000684,-0.214116209025
ACH-000688,-0.15564563652000002
ACH-000693,-0.17427534447999998
ACH-000694,-0.35332095606200004
ACH-000695,-0.36756856006300004
ACH-000696,-0.14964693510500002
ACH-000697,-0.43729449816699995
ACH-000699,-0.200434791035
ACH-000701,-0.5335798749740001
ACH-000706,-0.277418491432
ACH-000711,-0.224330856523
ACH-000713,-0.409354040101
ACH-000714,-0.189921192875
ACH-000718,-0.237325757884
ACH-000720,-0.184638047028
ACH-000721,-0.25647375257800004
ACH-000724,-0.464728066286
ACH-000725,-0.17843689622699999
ACH-000732,-0.0208426707872
ACH-000734,-0.263956168234
ACH-000735,-0.137780551336
ACH-000736,-0.0541718227918
ACH-000738,-0.209389107544
ACH-000746,-0.46037335436300003
ACH-000747,-0.13604021737400002
ACH-000748,-0.249234983292
ACH-000753,-0.333607921332
ACH-000756,-0.0486637168389
ACH-000757,-0.135404492765
ACH-000758,-0.0565213140446
ACH-000760,-0.156332081899
ACH-000763,-0.485438009857
ACH-000764,-0.251286043555
ACH-000765,-0.0738442912264
ACH-000766,-0.512332116661
ACH-000767,-0.26914865372200003
ACH-000768,-0.171833753
ACH-000769,-0.0799879704865
ACH-000770,-0.521738844553
ACH-000771,-0.17201626909200002
ACH-000773,-0.146180789135
ACH-000776,-0.36105144015900004
ACH-000777,-0.8602336103820001
ACH-000778,-0.24613733934700002
ACH-000781,-0.434088169018
ACH-000782,-0.25715645693399997
ACH-000783,-0.188346139447
ACH-000784,-0.10429341342399999
ACH-000785,-0.335478546888
ACH-000787,-0.160946059379
ACH-000788,-0.179135595993
ACH-000791,-0.205779707467
ACH-000792,-0.127892098695
ACH-000794,-0.211038794366
ACH-000796,-0.542568568963
ACH-000799,-0.38450372809100003
ACH-000800,-0.253353671437
ACH-000802,-0.384106916574
ACH-000804,-0.296932935278
ACH-000805,-0.0674902291834
ACH-000809,-0.214059073249
ACH-000810,-0.22630438109
ACH-000811,-0.317817595539
ACH-000817,-0.34441885799500005
ACH-000819,-0.268651295961
ACH-000820,-0.35319295446599996
ACH-000821,-0.09230415661760001
ACH-000822,-0.150402065625
ACH-000823,-0.160950436757
ACH-000824,-0.126864256831
ACH-000827,-0.146672181514
ACH-000829,0.00801216422045
ACH-000831,-0.26068799437600004
ACH-000832,-0.24842037536999997
ACH-000833,-0.14332204568499998
ACH-000834,-0.255428151388
ACH-000835,-0.270563382362
ACH-000836,-0.442943329675
ACH-000837,-0.236340246259
ACH-000838,-0.17657563437899998
ACH-000839,-0.409941480731
ACH-000840,-0.149390489157
ACH-000841,-0.18258566018300001
ACH-000843,-0.35066278167099996
ACH-000846,-0.0674279856333
ACH-000847,-0.532057290868
ACH-000848,-0.230717208658
ACH-000849,-0.302571319459
ACH-000851,-0.322561343366
ACH-000855,-0.270185256468
ACH-000856,-0.357762918748
ACH-000858,-0.20647172232
ACH-000859,-0.103400438148
ACH-000861,-0.08385314029180001
ACH-000862,-0.325992642592
ACH-000865,-0.38204853413
ACH-000866,-0.387597722881
ACH-000867,-0.314010280924
ACH-000869,-0.132038196767
ACH-000872,-0.232123473119
ACH-000873,-0.36785937900399995
ACH-000876,-0.204797079708
ACH-000878,-0.173019465898
ACH-000880,-0.0588675382165
ACH-000881,-0.19120364182500002
ACH-000882,-0.275494586191
ACH-000884,-0.06977404250510001
ACH-000885,-0.187157901752
ACH-000887,-0.32861137832
ACH-000888,-0.21780543035500002
ACH-000889,-0.549387310409
ACH-000890,-0.255509614902
ACH-000896,-0.360062012145
ACH-000898,-0.36067133504199994
ACH-000900,-0.501792692491
ACH-000901,-0.215251502813
ACH-000905,-0.327367308786
ACH-000906,-0.23521296691399998
ACH-000907,-0.08875389676860002
ACH-000910,-0.183539938624
ACH-000911,-0.23306923952599998
ACH-000912,-0.16675505278
ACH-000913,-0.126314991982
ACH-000915,-0.344901348891
ACH-000916,0.110324076566
ACH-000917,-0.211023961044
ACH-000921,-0.193455958978
ACH-000924,-0.28123620868500004
ACH-000926,-0.329327472687
ACH-000928,-0.43232450384599996
ACH-000929,-0.186458869549
ACH-000932,-0.37584002568400005
ACH-000935,-0.36238158645400004
ACH-000936,-0.334332856384
ACH-000937,-0.09369089423699999
ACH-000938,-0.369153217569
ACH-000939,-0.0942027674027
ACH-000941,-0.233101514647
ACH-000943,-0.30225927529
ACH-000946,-0.232335351305
ACH-000947,-0.274432534515
ACH-000948,-0.38683583002800004
ACH-000950,-0.336591911363
ACH-000953,0.028822496950099998
ACH-000957,-0.297953685678
ACH-000958,-0.412157993119
ACH-000960,-0.09529635642920001
ACH-000963,-0.17927809977
ACH-000968,-0.14338487332900002
ACH-000969,-0.28945875374499996
ACH-000973,-0.19161302050299997
ACH-000974,-0.333788262716
ACH-000975,-0.153080797924
ACH-000976,-0.0126540872856
ACH-000978,-0.147978125895
ACH-000980,-0.24659227633699998
ACH-000984,-0.148767989141
ACH-000986,-0.216246100971
ACH-000988,-0.07657454190560001
ACH-000993,-0.11985639572899999
ACH-000994,-0.0783172187657
ACH-000996,-0.103533434396
ACH-001001,-0.104679174395
ACH-001020,-0.239280215149
ACH-001028,-0.265796069832
ACH-001031,-0.48257131874799997
ACH-001038,-0.14251469617100002
ACH-001048,-0.19379867271899998
ACH-001050,-0.036832217521800006
ACH-001053,-0.222405636042
ACH-001054,-0.160967270929
ACH-001061,-0.17804111969099998
ACH-001067,-0.025621168577200003
ACH-001075,-0.5958290783569999
ACH-001096,-0.317182840982
ACH-001128,-0.24316743349300002
ACH-001134,-0.30619875373100003
ACH-001151,-0.330867361955
ACH-001163,-0.250432702316
ACH-001164,-0.07274225545039999
ACH-001173,-0.0862432340575
ACH-001183,-0.293268679544
ACH-001184,-0.163663171326
ACH-001190,-0.319165700997
ACH-001192,-0.21034424154599998
ACH-001193,-0.193557946754
ACH-001196,-0.146614850873
ACH-001197,-0.249611684943
ACH-001205,-0.427274872059
ACH-001211,-0.18274618824
ACH-001212,-0.315717732596
ACH-001228,-0.21290507382100002
ACH-001232,-0.32791885071800003
ACH-001239,-0.14668590582399998
ACH-001274,-0.274672162367
ACH-001275,-0.37647371294299997
ACH-001277,-0.0240579708035
ACH-001278,-0.353334769996
ACH-001280,-0.491014874335
ACH-001283,-0.181440757081
ACH-001289,-0.35867055752300003
ACH-001295,-0.169256530047
ACH-001300,-0.399914551312
ACH-001301,-0.244462994581
ACH-001302,-0.280654516305
ACH-001303,-0.277934013655
ACH-001306,-0.473990404278
ACH-001318,-0.337969696288
ACH-001322,-0.37835687521
ACH-001328,-0.265773471795
ACH-001332,-0.373686690679
ACH-001333,-0.22402133290100001
ACH-001336,-0.381711222729
ACH-001340,-0.143259221022
ACH-001346,-0.17705216996800002
ACH-001353,-0.174905543391
ACH-001354,-0.09491629585729999
ACH-001367,-0.100673077048
ACH-001368,-0.201412006607
ACH-001374,-0.331322291863
ACH-001375,-0.243015671808
ACH-001377,-0.285120014741
ACH-001380,-0.24258852618700003
ACH-001391,-0.151688514861
ACH-001407,-0.535362977824
ACH-001408,-0.09587334329289998
ACH-001413,-0.252012374416
ACH-001430,-0.120153892784
ACH-001431,-0.485287759521
ACH-001450,-0.07596744826310001
ACH-001496,-0.06325492416419999
ACH-001500,-0.045280852629300004
ACH-001521,-0.141818302918
ACH-001523,-0.49059444296800003
ACH-001532,-0.249236457382
ACH-001536,-0.289807935226
ACH-001550,-0.21955851053800002
ACH-001552,-0.058154104374199996
ACH-001554,-0.19434776971700002
ACH-001645,-0.148131326838
ACH-001654,-0.121850110788
ACH-001715,0.0218589851492
ACH-001735,-0.273260346981
ACH-001736,-0.0412911616713
ACH-001737,0.169031245786
ACH-001740,-0.196555533592
ACH-001745,-0.0995850093413
ACH-001750,-0.11178247220000001
ACH-001765,-0.19502308040199998
ACH-001956,-0.24354968694600002
ACH-001957,-0.303391248346
