,SLC35D1 (23169)
ACH-000281,-0.204124076193
ACH-000288,-0.262138690579
ACH-000291,-0.29372202800700004
ACH-000293,-0.342119634144
ACH-000294,-0.229725593374
ACH-000295,-0.374031906425
ACH-000296,-0.483768682579
ACH-000302,-0.203954077838
ACH-000304,-0.345420945067
ACH-000307,-0.20922825604000003
ACH-000308,-0.242832756972
ACH-000310,-0.534210051936
ACH-000311,-0.479065514262
ACH-000312,-0.415722810213
ACH-000315,-0.0747759186795
ACH-000316,-0.20287135562800002
ACH-000317,-0.37369998283100003
ACH-000318,-0.273909750082
ACH-000319,-0.042600816461300005
ACH-000320,-0.715780796865
ACH-000322,-0.36508528882200003
ACH-000323,-0.24957458108000002
ACH-000324,-0.123669762055
ACH-000329,-0.29912071354499997
ACH-000330,-0.28994316261799996
ACH-000331,-0.37026449945699996
ACH-000332,-0.324973232898
ACH-000334,0.150266731008
ACH-000335,-0.569841426542
ACH-000336,-0.140531508597
ACH-000337,-0.23628102498700002
ACH-000339,-0.34814354692599997
ACH-000341,-0.318308724964
ACH-000348,-0.258591990407
ACH-000350,-0.07504954400660001
ACH-000352,-0.05352252897319999
ACH-000356,-0.0643707621763
ACH-000361,-0.443613102033
ACH-000362,-0.334905169147
ACH-000363,-0.22789394411400002
ACH-000364,-0.285404134259
ACH-000365,-0.20452305648
ACH-000366,-0.302147885003
ACH-000368,-0.4008147948
ACH-000374,-0.39421283359700005
ACH-000375,-0.573672476668
ACH-000376,-0.301499217547
ACH-000381,-0.28983334336
ACH-000383,-0.19552990590100003
ACH-000387,-0.330820949871
ACH-000389,-0.396014981386
ACH-000390,-0.228212995152
ACH-000393,-0.452900543433
ACH-000395,-0.141300694835
ACH-000397,-0.14518598296399998
ACH-000401,-0.177491061677
ACH-000402,-0.363477847774
ACH-000403,-0.241970703365
ACH-000404,-0.361109967141
ACH-000406,-0.273139175539
ACH-000407,-0.229113410519
ACH-000408,-0.37330529646399996
ACH-000410,-0.607798725653
ACH-000411,-0.261108784161
ACH-000414,-0.41345717797200005
ACH-000415,-0.392667734926
ACH-000416,-0.258554395605
ACH-000420,0.023807172231299998
ACH-000421,-0.12071811083799999
ACH-000424,-0.504431317637
ACH-000425,-0.119245902953
ACH-000426,0.0549763781085
ACH-000427,-0.6025099516669999
ACH-000433,-0.118074529151
ACH-000436,-0.171148199952
ACH-000444,-0.256071469463
ACH-000445,-0.0157875402312
ACH-000448,-0.191243536378
ACH-000450,-0.36255440075
ACH-000452,-0.101582273966
ACH-000454,-0.287866734128
ACH-000458,-0.316830254802
ACH-000459,-0.225255780964
ACH-000460,-0.162684470964
ACH-000461,-0.32129640925
ACH-000463,-0.30126061399
ACH-000464,0.12793003599199998
ACH-000466,-0.201436468244
ACH-000467,-0.366076743758
ACH-000468,-0.190954372293
ACH-000469,-0.115356326011
ACH-000470,-0.19776183530299998
ACH-000471,-0.0880027884128
ACH-000472,-0.079304630661
ACH-000473,-0.25929685153099996
ACH-000475,-0.16335744271299998
ACH-000476,-0.319433822783
ACH-000477,-0.34028312055
ACH-000480,-0.12015124148600001
ACH-000481,-0.290196042903
ACH-000483,-0.205799805375
ACH-000484,-0.09581494638890001
ACH-000485,-0.31275616315
ACH-000486,-0.189442687143
ACH-000487,-0.23697652921999998
ACH-000488,-0.280197197476
ACH-000490,-0.242722002687
ACH-000491,-0.04407262932369999
ACH-000495,-0.611999383085
ACH-000496,-0.514562409108
ACH-000499,-0.17127301291900002
ACH-000500,0.243064280308
ACH-000502,-0.192556021351
ACH-000503,-0.144804835562
ACH-000505,-0.312108300777
ACH-000507,-0.339350060838
ACH-000510,-0.290732372774
ACH-000511,-0.353663016251
ACH-000512,-0.400839447579
ACH-000516,-0.301122865053
ACH-000517,-0.27576426987
ACH-000518,-0.242043993233
ACH-000520,-0.479331381134
ACH-000521,-0.228479242902
ACH-000522,-0.18918085045000002
ACH-000524,-0.34541327258
ACH-000527,-0.155616486475
ACH-000528,-0.2605485953
ACH-000537,-0.255816243052
ACH-000541,-0.0570195759567
ACH-000542,-0.29506369644499997
ACH-000544,-0.368933719489
ACH-000545,-0.423448370445
ACH-000547,-0.422607603322
ACH-000548,-0.150812634462
ACH-000549,-0.283524833391
ACH-000550,-0.39331032250299996
ACH-000552,-0.164170866116
ACH-000556,-0.121395941181
ACH-000557,0.12261621078400001
ACH-000570,-0.431827708172
ACH-000571,-0.266079177093
ACH-000573,-0.291912538414
ACH-000576,-0.29240354160500004
ACH-000580,-0.186850074421
ACH-000584,-0.0998745162866
ACH-000585,-0.334315489533
ACH-000588,-0.282080236803
ACH-000589,-0.41800562808799996
ACH-000591,-0.248161315404
ACH-000593,-0.25830614837
ACH-000600,-0.299393881692
ACH-000601,-0.369940551067
ACH-000604,-0.241434937185
ACH-000605,-0.418904438403
ACH-000606,-0.19890166350299998
ACH-000608,-0.294038989239
ACH-000614,-0.43390662805
ACH-000616,-0.35229068321199997
ACH-000618,-0.12718326329000001
ACH-000619,-0.13818116113099999
ACH-000620,-0.326608363427
ACH-000621,-0.389699223702
ACH-000622,-0.425877523812
ACH-000623,-0.242675286359
ACH-000624,-0.319823278048
ACH-000627,-0.23105316353100003
ACH-000630,-0.23305249167
ACH-000632,-0.34182732657399995
ACH-000633,-0.427148970013
ACH-000637,-0.30778619248100003
ACH-000638,-0.257062430237
ACH-000646,-0.149274906856
ACH-000647,-0.31832921353599997
ACH-000648,-0.46763251722599997
ACH-000649,-0.169511959256
ACH-000651,-0.221915788601
ACH-000652,-0.325224066687
ACH-000653,-0.399771335894
ACH-000657,-0.31597326003000004
ACH-000658,-0.273447089681
ACH-000661,-0.09988020797489999
ACH-000662,0.0187918984787
ACH-000663,-0.16013404402200002
ACH-000665,-0.217442213558
ACH-000671,-0.11491662181199999
ACH-000673,-0.177468693625
ACH-000676,-0.200608162982
ACH-000677,-0.329432819053
ACH-000681,-0.26322521843
ACH-000682,-0.34962885274800004
ACH-000683,-0.403854091093
ACH-000684,-0.140929680487
ACH-000688,-0.410756464986
ACH-000693,-0.307768425127
ACH-000694,-0.139731699321
ACH-000695,-0.32554544546999997
ACH-000696,-0.329094220852
ACH-000697,-0.302586049523
ACH-000699,-0.30682762658
ACH-000701,-0.437286245933
ACH-000706,-0.318508329606
ACH-000711,-0.363652292314
ACH-000713,-0.437962273279
ACH-000714,-0.11449232990800001
ACH-000718,-0.499985006332
ACH-000720,-0.32279866938
ACH-000721,-0.245888340925
ACH-000724,-0.350841343385
ACH-000725,-0.134025078788
ACH-000732,-0.314480656965
ACH-000734,-0.205218129424
ACH-000735,-0.45290306021000004
ACH-000736,-0.20814163513099998
ACH-000738,-0.223479374234
ACH-000746,-0.116614769778
ACH-000747,-0.300819265646
ACH-000748,-0.246648366221
ACH-000753,-0.153703928656
ACH-000756,-0.374083575147
ACH-000757,-0.224445256807
ACH-000758,-0.0420857744178
ACH-000760,-0.452405393305
ACH-000763,-0.665626883577
ACH-000764,-0.336719437826
ACH-000765,-0.267367202339
ACH-000766,-0.349105935969
ACH-000767,-0.35837106517899997
ACH-000768,-0.330849340227
ACH-000769,-0.16691823596
ACH-000770,-0.39671444505599995
ACH-000771,-0.35669085698299996
ACH-000773,-0.29804478493500003
ACH-000776,-0.236476935152
ACH-000777,-0.142528133636
ACH-000778,-0.218134237395
ACH-000781,-0.357238037748
ACH-000782,-0.39833639111100005
ACH-000783,-0.219292726837
ACH-000784,-0.23981784176999998
ACH-000785,-0.450073371387
ACH-000787,-0.187665813501
ACH-000788,-0.26433702981
ACH-000791,-0.446171916646
ACH-000792,-0.125907165953
ACH-000794,-0.449376983753
ACH-000796,-0.275319019593
ACH-000799,-0.675446748498
ACH-000800,0.019662970976099998
ACH-000802,-0.07234224518789999
ACH-000804,-0.315614812759
ACH-000805,-0.24132795472
ACH-000809,-0.0854989181137
ACH-000810,-0.106217456226
ACH-000811,-0.193607466768
ACH-000817,-0.051300809734199995
ACH-000819,-0.356129167302
ACH-000820,-0.290542112667
ACH-000821,0.308846528882
ACH-000822,-0.146698882311
ACH-000823,-0.47386805811899996
ACH-000824,-0.16132746123
ACH-000827,-0.346171036378
ACH-000829,0.0571805889295
ACH-000831,-0.185190782167
ACH-000832,-0.339555440586
ACH-000833,-0.192693234694
ACH-000834,-0.21575256068799997
ACH-000835,-0.41991189101099996
ACH-000836,-0.23953273638300002
ACH-000837,-0.276909963194
ACH-000838,-0.0308523701186
ACH-000839,-0.16812599341899997
ACH-000840,-0.358877081492
ACH-000841,-0.221970081847
ACH-000843,-0.147990371645
ACH-000846,-0.33139477674600004
ACH-000847,-0.0470696902563
ACH-000848,-0.102223634065
ACH-000849,-0.184759550165
ACH-000851,-0.281252098508
ACH-000855,-0.521957481307
ACH-000856,-0.240605655077
ACH-000858,-0.24958372521299999
ACH-000859,-0.222719280587
ACH-000861,-0.253050776622
ACH-000862,-0.19702690698800002
ACH-000865,-0.241995989425
ACH-000866,-0.25278783286999995
ACH-000867,-0.35842428639799995
ACH-000869,-0.34538866014499997
ACH-000872,-0.314303848913
ACH-000873,-0.30051569246300003
ACH-000876,-0.31107792027
ACH-000878,-0.173287708897
ACH-000880,-0.20277342392099998
ACH-000881,-0.306687573525
ACH-000882,-0.214083069198
ACH-000884,-0.18749732073699998
ACH-000885,-0.255137656996
ACH-000887,-0.453319003889
ACH-000888,-0.240088085563
ACH-000889,-0.21590453913899998
ACH-000890,-0.356789457192
ACH-000896,-0.29762438589400003
ACH-000898,-0.248235565277
ACH-000900,-0.308219924017
ACH-000901,-0.309377988954
ACH-000905,-0.13346789315
ACH-000906,-0.155566457544
ACH-000907,-0.33734247039399995
ACH-000910,-0.15133313830999998
ACH-000911,-0.432594569717
ACH-000912,-0.240308389958
ACH-000913,-0.339302094185
ACH-000915,-0.24835670459000003
ACH-000916,-0.390156870035
ACH-000917,-0.274998783823
ACH-000921,-0.32973046004
ACH-000924,-0.28585513985100003
ACH-000926,-0.136657956591
ACH-000928,-0.19564329673
ACH-000929,-0.14663106799
ACH-000932,-0.352120644859
ACH-000935,-0.015882186477099998
ACH-000936,-0.35192778640600003
ACH-000937,-0.43279187027500005
ACH-000938,-0.266102581189
ACH-000939,0.0469217067533
ACH-000941,-0.15793366508
ACH-000943,-0.16138390286499998
ACH-000946,-0.393515648729
ACH-000947,-0.210364993112
ACH-000948,-0.336024758856
ACH-000950,-0.30576663886100003
ACH-000953,-0.35984282143299995
ACH-000957,-0.416130449992
ACH-000958,-0.49275770129199997
ACH-000960,-0.239444694668
ACH-000963,-0.320321524903
ACH-000968,-0.321036951811
ACH-000969,-0.151396920743
ACH-000973,-0.226971920889
ACH-000974,-0.30122076034899997
ACH-000975,-0.17716055874400002
ACH-000976,-0.424577120501
ACH-000978,-0.630597966209
ACH-000980,-0.331166789129
ACH-000984,-0.229102179925
ACH-000986,-0.109649175313
ACH-000988,-0.384911320818
ACH-000993,0.030514998783400003
ACH-000994,-0.397352182429
ACH-000996,-0.45845779741000003
ACH-001001,-0.359197990146
ACH-001020,-0.155920336849
ACH-001028,-0.17483010315000003
ACH-001031,-0.265203185786
ACH-001038,-0.312640409075
ACH-001048,-0.124884149719
ACH-001050,-0.408713554735
ACH-001053,-0.645431017176
ACH-001054,-0.238059009842
ACH-001061,-0.271192701066
ACH-001067,-0.156751112626
ACH-001075,-0.0817538598555
ACH-001096,-0.203369387549
ACH-001128,-0.168064939563
ACH-001134,-0.25001048143800003
ACH-001151,-0.16977022443300002
ACH-001163,-0.08777068392719999
ACH-001164,-0.261530621453
ACH-001173,-0.219585470268
ACH-001183,-0.16415995984600001
ACH-001184,-0.10447192182399999
ACH-001190,-0.271038218303
ACH-001192,-0.10009561366900001
ACH-001193,-0.419824213455
ACH-001196,-0.447897471679
ACH-001197,-0.179535490051
ACH-001205,0.0792260893794
ACH-001211,-0.404908982155
ACH-001212,0.0631302578669
ACH-001228,-0.25301562815900003
ACH-001232,-0.40098934614
ACH-001239,-0.262411961874
ACH-001274,-0.21664681463100002
ACH-001275,-0.271805393354
ACH-001277,-0.251163554386
ACH-001278,-0.662748137663
ACH-001280,-0.16120017885
ACH-001283,-0.248527976135
ACH-001289,-0.188441013518
ACH-001295,-0.516072836387
ACH-001300,-0.337544708179
ACH-001301,-0.40461829412100003
ACH-001302,0.150863418636
ACH-001303,-0.6806139148370001
ACH-001306,-0.32048880781800004
ACH-001318,-0.401739239824
ACH-001322,-0.285184973096
ACH-001328,-0.297615124549
ACH-001332,0.0350757594353
ACH-001333,-0.10013129883199999
ACH-001336,-0.346855526262
ACH-001340,-0.301065200709
ACH-001346,-0.289429660862
ACH-001353,-0.387704403313
ACH-001354,-0.345538301546
ACH-001367,-0.320712480736
ACH-001368,-0.429580112863
ACH-001374,-0.171985280037
ACH-001375,-0.024277161889299997
ACH-001377,-0.268237257943
ACH-001380,-0.41531631823200005
ACH-001391,-0.23067102218199997
ACH-001407,-0.36814606350100004
ACH-001408,-0.389319365154
ACH-001413,-0.608392926345
ACH-001430,-0.41233682350999995
ACH-001431,-0.305341268835
ACH-001450,0.168469864164
ACH-001496,-0.212380649604
ACH-001500,0.0790138950852
ACH-001521,-0.245712631544
ACH-001523,-0.38748157669100003
ACH-001532,-0.33384047253000004
ACH-001536,-0.213601240584
ACH-001550,-0.286584623193
ACH-001552,-0.25706397230300004
ACH-001554,-0.379606358681
ACH-001645,-0.318088712622
ACH-001654,-0.270296459453
ACH-001715,-0.45881196102300004
ACH-001735,-0.27172858874899997
ACH-001736,-0.177542148717
ACH-001737,-0.296886519423
ACH-001740,-0.198103607826
ACH-001745,-0.219617069232
ACH-001750,-0.485538768902
ACH-001765,-0.29119568988
ACH-001956,-0.21892344886100001
ACH-001957,-0.293049459562
