,DDI2 (84301)
ACH-000004,-0.131836150242
ACH-000007,-0.12309130852900001
ACH-000009,-0.19117080899500002
ACH-000011,-0.030923852790599997
ACH-000012,-0.55361758447
ACH-000013,-0.26514368001
ACH-000014,-0.43793690665
ACH-000015,-0.634739325336
ACH-000017,-0.623271791428
ACH-000018,-0.183898139571
ACH-000019,-0.0483687208885
ACH-000021,-0.18857864751800002
ACH-000022,-0.41994214335100005
ACH-000025,-0.46009730564499995
ACH-000028,-0.30356895069699996
ACH-000030,-0.10212496606100001
ACH-000035,-0.39396944417199997
ACH-000036,-0.557537410401
ACH-000037,-0.546735290585
ACH-000039,-0.326564183463
ACH-000040,-0.566837961029
ACH-000041,-0.46974947621000007
ACH-000042,-0.49709650907999997
ACH-000045,0.0172160417924
ACH-000047,-0.0555871923001
ACH-000052,-0.44011916440399995
ACH-000053,0.0234953657626
ACH-000054,-0.0592705319247
ACH-000055,-0.579181964467
ACH-000060,-0.276588939953
ACH-000067,-0.275083328982
ACH-000070,-0.18205890180599998
ACH-000075,-0.37276020791500003
ACH-000078,0.0671439614512
ACH-000082,-0.22920992590199998
ACH-000085,-0.25682210558400004
ACH-000086,-0.07735915107010001
ACH-000087,-0.406899567251
ACH-000092,-0.314355239479
ACH-000095,-0.352199183983
ACH-000097,-0.515572380355
ACH-000098,-0.0835191438923
ACH-000099,-0.18847256258499998
ACH-000108,-0.07161194471530001
ACH-000113,-0.435388545691
ACH-000115,-0.669562989466
ACH-000116,-0.438586567354
ACH-000118,-0.0223330912036
ACH-000120,-0.525901473142
ACH-000123,-0.207114890308
ACH-000127,0.0413838847617
ACH-000128,-0.27842804689899997
ACH-000132,0.014444141484299998
ACH-000133,-0.49698977069899997
ACH-000137,-0.451839523927
ACH-000138,-0.624065507494
ACH-000142,-0.166629769737
ACH-000143,-0.54520883172
ACH-000146,0.020796248105299998
ACH-000148,-0.611429166251
ACH-000150,-0.5732909276929999
ACH-000152,-0.6754623097820001
ACH-000153,-0.371035452064
ACH-000159,-0.467672966186
ACH-000160,-0.347488517706
ACH-000163,-0.397833030854
ACH-000167,-0.25234054491
ACH-000168,-0.159569883733
ACH-000169,-0.388018474021
ACH-000178,-0.16897250670699998
ACH-000182,-0.318355090962
ACH-000183,-0.453972905473
ACH-000188,-0.695486018482
ACH-000189,-0.548331181227
ACH-000190,-0.63716701465
ACH-000198,-0.545894668957
ACH-000204,-0.587338044856
ACH-000206,-0.43824349076700003
ACH-000207,-0.33849079090499995
ACH-000211,-0.09434532847989999
ACH-000215,-0.346275597634
ACH-000221,-0.162407158404
ACH-000222,-0.40918860267499996
ACH-000223,-0.20982428269900003
ACH-000226,-0.0988925302995
ACH-000227,-0.332959712615
ACH-000228,-0.187178760517
ACH-000231,-0.208612469214
ACH-000232,-0.109096957724
ACH-000233,-0.350171198864
ACH-000234,-0.15261586183
ACH-000235,-0.35003639076399995
ACH-000237,-0.284322782122
ACH-000238,-0.76610103198
ACH-000243,0.09505040525800001
ACH-000244,-0.884246958214
ACH-000246,-0.84249566637
ACH-000248,-0.6475343557240001
ACH-000250,-0.312115718134
ACH-000251,-0.326891297626
ACH-000253,-0.0812644841589
ACH-000255,-0.32433279114
ACH-000256,-0.370109537228
ACH-000257,-0.342336122293
ACH-000258,-0.48111334145499995
ACH-000259,-0.950977498562
ACH-000260,-0.0594215987635
ACH-000261,-0.285797709631
ACH-000262,-0.560290889765
ACH-000263,-0.110738593685
ACH-000264,-0.0609555042128
ACH-000265,-0.110345293382
ACH-000266,-0.00907685631692
ACH-000272,-0.46005145005500003
ACH-000273,-0.307708740406
ACH-000274,-0.504937950842
ACH-000277,-0.608172173954
ACH-000278,-0.20276393004
ACH-000279,-0.828039880484
ACH-000280,-0.0969421911096
ACH-000281,-0.0961918665218
ACH-000288,-0.614677954499
ACH-000291,-0.161912784137
ACH-000293,-0.390170182078
ACH-000294,-0.0227831598801
ACH-000295,-1.1706062029200002
ACH-000296,0.0407710522071
ACH-000302,-0.35036152579400004
ACH-000304,-0.0200184139938
ACH-000307,-0.154434518433
ACH-000308,-1.0389195706999999
ACH-000310,0.19364112982099999
ACH-000311,-0.303217454661
ACH-000312,-0.135036021216
ACH-000315,-0.41941758618600006
ACH-000316,0.0497973260841
ACH-000317,-0.380810889947
ACH-000318,-0.15680732909700001
ACH-000319,-0.24300257457199997
ACH-000320,-0.10243522619999999
ACH-000322,-0.466254163162
ACH-000323,-0.256342300365
ACH-000324,0.0449202631656
ACH-000329,-0.297000962675
ACH-000330,-0.375418227411
ACH-000331,-0.9657500580589999
ACH-000332,-0.17071111098000002
ACH-000334,-0.363228748842
ACH-000335,-0.409303202966
ACH-000336,-0.598862982003
ACH-000337,-1.13221264625
ACH-000339,-0.224454416131
ACH-000341,-0.12976800215999998
ACH-000348,-0.161955168772
ACH-000350,-0.0571838166754
ACH-000352,-0.40299747446
ACH-000356,-0.17504454908300002
ACH-000361,-0.15394088354399998
ACH-000362,-0.254905107076
ACH-000363,-0.45408773986400003
ACH-000364,-0.206276284856
ACH-000365,-0.104691456838
ACH-000366,-0.764218797065
ACH-000368,0.00130455212502
ACH-000374,-0.498919509586
ACH-000375,-0.267472535893
ACH-000376,-0.47714837423199996
ACH-000381,-0.264860084237
ACH-000383,-0.127724855921
ACH-000387,-0.24136711349599999
ACH-000389,-0.135122364223
ACH-000390,-0.18638201881400002
ACH-000393,-0.039058850173199995
ACH-000395,-0.0378705419784
ACH-000397,-0.272960651627
ACH-000401,-0.226898096066
ACH-000402,0.30329872489500004
ACH-000403,-0.20880589705299998
ACH-000404,-0.404968147002
ACH-000406,-0.520393716205
ACH-000407,-0.428403979521
ACH-000408,-0.30959762876200003
ACH-000410,-0.25956438313200003
ACH-000411,-0.480735617641
ACH-000414,-0.23319132372600002
ACH-000415,0.059975144631900006
ACH-000416,-0.137677673789
ACH-000420,-0.212850191325
ACH-000421,-0.291787635853
ACH-000424,-0.445782025034
ACH-000425,-0.119687612862
ACH-000426,-0.457475808056
ACH-000427,0.397952956539
ACH-000433,-0.337422533372
ACH-000436,-0.418468105572
ACH-000444,-0.199309995873
ACH-000445,-0.0688980200788
ACH-000448,-0.35196545501500004
ACH-000450,-1.02961262539
ACH-000452,-0.343454887769
ACH-000454,-0.265859025109
ACH-000458,-0.12024047506300001
ACH-000459,-0.186418602513
ACH-000460,0.0502261160813
ACH-000461,-0.0330720976988
ACH-000463,-0.056890688771199995
ACH-000464,-0.125206737034
ACH-000466,-0.126808467194
ACH-000467,0.021407770655799997
ACH-000468,0.0563747460106
ACH-000469,-0.0303975049762
ACH-000470,-0.329740192845
ACH-000471,-0.132737780286
ACH-000472,-0.38166020479
ACH-000473,-0.0126707166783
ACH-000475,-0.0834376516618
ACH-000476,-0.0961734807109
