,HAPLN4 (404037)
ACH-000004,-0.0195877272209
ACH-000007,-0.0472581730313
ACH-000009,0.0421413747842
ACH-000011,-0.19628966956
ACH-000012,-0.325394774178
ACH-000013,-0.340034809617
ACH-000014,0.0486151981269
ACH-000015,-0.328738784852
ACH-000017,-0.351224924107
ACH-000018,-0.162770652247
ACH-000019,-0.0740710658083
ACH-000021,-0.49969410170699996
ACH-000022,-0.30977649938
ACH-000025,-0.37579450482199994
ACH-000028,-0.403125366178
ACH-000030,-0.367144341838
ACH-000035,-0.586060719835
ACH-000036,-0.330258136996
ACH-000037,-0.244886236289
ACH-000039,-0.458064234834
ACH-000040,-0.20506715459199998
ACH-000041,-0.0273069372712
ACH-000042,-0.41592599783699996
ACH-000045,-0.243695413946
ACH-000047,-0.275305011181
ACH-000052,-0.049059014955199994
ACH-000053,-0.311766373115
ACH-000054,-0.266778150884
ACH-000055,-0.153310786679
ACH-000060,-0.161987836364
ACH-000067,-0.041996879154
ACH-000070,-0.155193762727
ACH-000075,-0.396787741445
ACH-000078,-0.172561706978
ACH-000082,-0.249628558358
ACH-000085,-0.24516232197700003
ACH-000086,-0.479332365119
ACH-000087,-0.0737146579571
ACH-000092,-0.557428596088
ACH-000095,-0.12649995120899998
ACH-000097,-0.312146536613
ACH-000098,-0.358297377919
ACH-000099,-0.24781044432799998
ACH-000108,-0.509848622499
ACH-000113,-0.332433196014
ACH-000115,-0.28489665068799996
ACH-000116,-0.34284460279
ACH-000118,-0.27574981648
ACH-000120,-0.0918709136947
ACH-000123,-0.11343073441700001
ACH-000127,-0.354698653096
ACH-000128,-0.298078813725
ACH-000132,-0.198508170647
ACH-000133,-0.12852783885299998
ACH-000137,-0.265807361386
ACH-000138,-0.329496457628
ACH-000142,-0.400452771704
ACH-000143,-0.35296957920999994
ACH-000146,-0.369695759876
ACH-000148,-0.251186331008
ACH-000150,-0.324597400295
ACH-000152,-0.272632194477
ACH-000153,-0.0234743142772
ACH-000159,-0.140302917908
ACH-000160,-0.188564869338
ACH-000163,-0.206745106343
ACH-000167,0.026074429711700004
ACH-000168,-0.49707570453
ACH-000169,-0.134888911676
ACH-000178,-0.32785699709000005
ACH-000182,-0.43719289940899997
ACH-000183,-0.300244340315
ACH-000188,-0.39890444780100004
ACH-000189,-0.398135909133
ACH-000190,-0.18596844717900002
ACH-000198,-0.196447315601
ACH-000204,-0.376475015307
ACH-000206,-0.315532140043
ACH-000207,-0.261707028539
ACH-000211,-0.15266414763
ACH-000215,-0.249495195915
ACH-000221,-0.166388106039
ACH-000222,-0.502235396379
ACH-000223,-0.213102163688
ACH-000226,-0.092145328711
ACH-000227,-0.29134986634599996
ACH-000228,-0.478282725093
ACH-000231,-0.100168713348
ACH-000232,-0.30306497087699996
ACH-000233,-0.285324823002
ACH-000234,-0.424676679074
ACH-000235,-0.35700494051299997
ACH-000237,-0.39864339382299996
ACH-000238,-0.0125403646195
ACH-000243,-0.38664718041999996
ACH-000244,-0.374041172173
ACH-000246,-0.20599079184099997
ACH-000248,-0.410636605444
ACH-000250,-0.267849081435
ACH-000251,-0.514962444147
ACH-000253,-0.429554456796
ACH-000255,-0.278818599276
ACH-000256,-0.18237138206300002
ACH-000257,0.0834070062812
ACH-000258,-0.23455978935
ACH-000259,-0.208717736628
ACH-000260,-0.24897824799
ACH-000261,-0.24916320428199998
ACH-000262,-0.33195060549000005
ACH-000263,-0.316702762861
ACH-000264,-0.0976160008729
ACH-000265,-0.108531361904
ACH-000266,-0.337623052385
ACH-000272,-0.201209645231
ACH-000273,-0.186664752287
ACH-000274,-0.0778617917993
ACH-000277,-0.016626573499
ACH-000278,-0.428965049701
ACH-000279,0.016367290817499998
ACH-000280,-0.294306553614
ACH-000281,-0.44185414921800004
ACH-000288,-0.0108250706216
ACH-000291,-0.235136069067
ACH-000293,-0.283082895766
ACH-000294,-0.418282187421
ACH-000295,-0.0749806188922
ACH-000296,-0.104564651845
ACH-000302,-0.422444859675
ACH-000304,-0.199172267906
ACH-000307,-0.38474441505999996
ACH-000308,-0.207346696554
ACH-000310,-0.23416929862799998
ACH-000311,-0.266709827047
ACH-000312,-0.278560132082
ACH-000315,-0.456536137063
ACH-000316,-0.264090916907
ACH-000317,0.0516762347492
ACH-000318,-0.338487658077
ACH-000319,-0.032321873568599994
ACH-000320,0.011575920061999999
ACH-000322,0.0832331162017
ACH-000323,-0.16956255796599998
ACH-000324,-0.0790940840237
ACH-000329,-0.226194511868
ACH-000330,-0.28216262467799996
ACH-000331,-0.323778123854
ACH-000332,-0.165629128113
ACH-000334,-0.232070326327
ACH-000335,-0.192332627723
ACH-000336,-0.291408349497
ACH-000337,-0.318867268589
ACH-000339,-0.299504540055
ACH-000341,-0.46716439750100003
ACH-000348,-0.122838603816
ACH-000350,-0.08703578244789999
ACH-000352,-0.282877538596
ACH-000356,-0.08047319907850001
ACH-000361,-0.292092711743
ACH-000362,-0.30292147607700004
ACH-000363,-0.291473115668
ACH-000364,-0.09122889169410002
ACH-000365,-0.239019896367
ACH-000366,-0.30092041193700003
ACH-000368,-0.16769295544
ACH-000374,-0.36881908761999993
ACH-000375,-0.372216919014
ACH-000376,-0.116556106339
ACH-000381,0.025959692342500004
ACH-000383,-0.285058184117
ACH-000387,-0.428645050911
ACH-000389,-0.17462654146499998
ACH-000390,-0.35198337173699995
ACH-000393,-0.327563860542
ACH-000395,-0.25162051859900003
ACH-000397,-0.0734651094822
ACH-000401,-0.436047829376
ACH-000402,-0.742829863344
ACH-000403,-0.152055372651
ACH-000404,-0.0329618138098
ACH-000406,-0.396505465318
ACH-000407,-0.354706611053
ACH-000408,-0.38100953950099997
ACH-000410,-0.260516869549
ACH-000411,-0.23530059830299999
ACH-000414,-0.121933512201
ACH-000415,-0.402170577355
ACH-000416,-0.248717382957
ACH-000420,-0.00662322168266
ACH-000421,-0.15267036580499999
ACH-000424,-0.422272447111
ACH-000425,-0.218352886212
ACH-000426,-0.22317723633900002
ACH-000427,-0.254161119874
ACH-000433,-0.36508039329899994
ACH-000436,0.0207088735419
ACH-000444,-0.217527152348
ACH-000445,-0.34461327912699996
ACH-000448,-0.366774271805
ACH-000450,-0.452712985552
ACH-000452,-0.26312649727
ACH-000454,-0.68660670755
ACH-000458,-0.286243890877
ACH-000459,-0.270980978641
ACH-000460,-0.182220999816
ACH-000461,-0.35488797594599997
ACH-000463,-0.103588874256
ACH-000464,0.133338384101
ACH-000466,-0.403512155185
ACH-000467,-0.07532875751660001
ACH-000468,-0.527246538465
ACH-000469,-0.316120722598
ACH-000470,-0.055811645192099996
ACH-000471,-0.542007395584
ACH-000472,-0.110681923986
ACH-000473,-0.16096952741599999
ACH-000475,-0.269752537299
ACH-000476,-0.286846492494
ACH-000477,0.00901172813578
ACH-000480,-0.297605253435
ACH-000481,-0.08799611486060001
ACH-000483,-0.129319511717
ACH-000484,-0.0622616656562
ACH-000485,-0.172326549519
ACH-000486,-0.22660988097100002
ACH-000487,-0.282024164988
ACH-000488,-0.19302053399799998
ACH-000490,-0.264015157437
ACH-000491,-0.155798067714
ACH-000495,-0.015857321813
ACH-000496,-0.162832013155
ACH-000499,-0.353027393367
ACH-000500,0.41045044787699997
ACH-000502,-0.478314036233
ACH-000503,-0.234819763583
ACH-000505,-0.136371739592
ACH-000507,-0.073543841629
ACH-000510,-0.25372180193599997
ACH-000511,-0.372698160308
ACH-000512,-0.18886191967399998
ACH-000516,-0.332985079543
ACH-000517,-0.205673072771
ACH-000518,-0.0747826857685
ACH-000520,-0.410808718118
ACH-000521,-0.147436863662
ACH-000522,-0.35942729106700005
ACH-000524,-0.20474605165600002
ACH-000527,-0.37850044350199996
ACH-000528,-0.32382440947200003
ACH-000537,-0.183202796107
ACH-000541,-0.0243977859192
ACH-000542,-0.22727528829799998
ACH-000544,-0.264357636787
ACH-000545,-0.38545380038099997
ACH-000547,-0.569666813963
ACH-000548,-0.324530666637
ACH-000549,-0.26573895673000003
ACH-000550,-0.07936441637910001
ACH-000552,-0.5083611669820001
ACH-000556,-0.521441260238
ACH-000557,-0.168008319043
ACH-000570,-0.051814197139400005
ACH-000571,-0.366610480194
ACH-000573,-0.215811719585
ACH-000576,-0.060415797808499996
ACH-000580,-0.187881345015
ACH-000584,-0.266351592547
ACH-000585,-0.33018961137499997
ACH-000588,-0.438454396293
ACH-000589,-0.306173386501
ACH-000591,-0.434757300172
ACH-000593,-0.34275257694
ACH-000600,-0.293301610887
ACH-000601,-0.42575072130900005
ACH-000604,-0.26157386657299997
ACH-000605,-0.24512172559099998
ACH-000606,-0.32924537955600003
ACH-000608,-0.304504897216
ACH-000614,0.005779110075600001
ACH-000616,-0.397348582554
ACH-000618,-0.407122783938
ACH-000619,-0.144232982728
ACH-000620,-0.262991693264
ACH-000621,-0.49828517827299995
ACH-000622,-0.163072293408
ACH-000623,-0.609480894578
ACH-000624,-0.200987668158
ACH-000627,-0.219786183912
ACH-000630,-0.159033671696
ACH-000632,-0.151828020655
ACH-000633,-0.527700021039
ACH-000637,-0.446871819318
ACH-000638,-0.128385214275
ACH-000646,-0.21356998893100002
ACH-000647,-0.318277370853
ACH-000648,-0.276279042872
ACH-000649,-0.109145330336
ACH-000651,-0.27366572457800004
ACH-000652,-0.34668619906
ACH-000653,-0.299064110304
ACH-000657,-0.197724278589
ACH-000658,-0.141185011427
ACH-000661,-0.288899783443
ACH-000662,0.0141234674389
ACH-000663,-0.24524435433800001
ACH-000665,-0.369233544215
ACH-000671,-0.115794195684
ACH-000673,-0.192770110954
ACH-000676,-0.28204296447
ACH-000677,-0.65954001358
ACH-000681,-0.120626078114
ACH-000682,-0.282522090479
ACH-000683,-0.38147571432800004
ACH-000684,-0.131141591213
ACH-000688,-0.37285903319200003
ACH-000693,-0.407129389079
ACH-000694,-0.189490887491
ACH-000695,0.059881366110699996
ACH-000696,-0.26748306594
ACH-000697,-0.29772357724599996
ACH-000699,0.0162940220211
ACH-000701,-0.329690751037
ACH-000706,-0.153709256682
ACH-000711,-0.36067398643200005
ACH-000713,-0.27381992039
ACH-000714,-0.294699118691
ACH-000718,-0.0346940293494
ACH-000720,-0.398133935434
ACH-000721,-0.234658105545
ACH-000724,-0.0427094693265
ACH-000725,-0.689645612736
ACH-000732,-0.20871012153700003
ACH-000734,-0.478284484127
ACH-000735,-0.11203308449
ACH-000736,-0.0790791865301
ACH-000738,-0.160902896697
ACH-000746,-0.36091910770400004
ACH-000747,-0.422364884858
ACH-000748,-0.32423947033000006
ACH-000753,-0.320039160103
ACH-000756,-0.340354744928
ACH-000757,-0.46855914652099995
ACH-000758,-0.376687170745
ACH-000760,-0.33664585823700005
ACH-000763,-0.136412659159
ACH-000764,-0.465582714539
ACH-000765,-0.24279700712699998
ACH-000766,-0.24465093005600003
ACH-000767,-0.100033621259
ACH-000768,-0.290491071718
ACH-000769,-0.38186283875
ACH-000770,-0.22398548339899998
ACH-000771,-0.259380851745
ACH-000773,-0.101891636644
ACH-000776,-0.249368911246
ACH-000777,-0.19743087416900001
ACH-000778,-0.36619940063600004
ACH-000781,-0.269483134582
ACH-000782,-0.19351525839699998
ACH-000783,-0.21033816344099998
ACH-000784,-0.386361378897
ACH-000785,-0.225500492254
ACH-000787,-0.27635128945500004
ACH-000788,-0.137432011665
ACH-000791,-0.285078699893
ACH-000792,-0.278315219707
ACH-000794,-0.329742870868
ACH-000796,-0.161478735544
ACH-000799,-0.392106416008
ACH-000800,-0.09791424741669999
ACH-000802,-0.30268559260600003
ACH-000804,-0.0197742002551
ACH-000805,-0.171114069014
ACH-000809,-0.34480265757100004
ACH-000810,0.0249043711044
ACH-000811,0.044063150599999996
ACH-000817,-0.415541410384
ACH-000819,-0.502148906717
ACH-000820,-0.134272239814
ACH-000821,-0.28059687409899997
ACH-000822,-0.273012185677
ACH-000823,-0.42507418120800006
ACH-000824,-0.0887713084928
ACH-000827,-0.18649065247299998
ACH-000829,-0.38172072988600003
ACH-000831,-0.211262608235
ACH-000832,-0.341246273202
ACH-000833,-0.124485866623
ACH-000834,-0.19126723876200002
ACH-000835,-0.245445902004
ACH-000836,-0.24967461452700002
ACH-000837,-0.473953923006
ACH-000838,-0.06535743020219999
ACH-000839,-0.09680260749710001
ACH-000840,-0.221078216073
ACH-000841,-0.272389630501
ACH-000843,-0.24952116979699998
ACH-000846,-0.275270574185
ACH-000847,-0.220924672131
ACH-000848,-0.181421476336
ACH-000849,-0.147903147923
ACH-000851,-0.141849500477
ACH-000855,-0.191187885425
ACH-000856,-0.16927359270300002
ACH-000858,-0.322387292953
ACH-000859,-0.18763284511199999
ACH-000861,-0.43399448383199996
ACH-000862,-0.2690479897
ACH-000865,-0.310646996164
ACH-000866,-0.169796269569
ACH-000867,-0.263064721676
ACH-000869,-0.27229382452
ACH-000872,-0.12302307603599999
ACH-000873,-0.248530131024
ACH-000876,-0.296417751875
ACH-000878,-0.208873105035
ACH-000880,-0.344478596995
ACH-000881,-0.08130880286780001
ACH-000882,-0.21842318971900002
ACH-000884,-0.0890961137773
ACH-000885,-0.118074089482
ACH-000887,-0.388727256219
ACH-000888,-0.14185429448200002
ACH-000889,-0.08045654536239999
ACH-000890,-0.267244808547
ACH-000896,-0.213688140377
ACH-000898,-0.17912632396400002
ACH-000900,-0.24843280011100002
ACH-000901,-0.137855521435
ACH-000905,-0.11378655979699999
ACH-000906,-0.23374835907400002
ACH-000907,0.0928029874666
ACH-000910,-0.125579544662
ACH-000911,-0.147420002324
ACH-000912,-0.26478659717799996
ACH-000913,-0.17536996919700001
ACH-000915,-0.29018038609700003
ACH-000916,-0.643401109632
ACH-000917,-0.316621829342
ACH-000921,-0.193389547553
ACH-000924,-0.106062508204
ACH-000926,-0.13898069760600001
ACH-000928,-0.013114798583100001
ACH-000929,-0.136107680875
ACH-000932,-0.378721060704
ACH-000935,-0.17590083243500002
ACH-000936,-0.24986367784400002
ACH-000937,-0.231326490879
ACH-000938,-0.12156371344900001
