,TRAPPC3L (100128327)
ACH-000004,0.22852737331599998
ACH-000007,0.039744625893800005
ACH-000009,0.240948912559
ACH-000011,0.21954685338000005
ACH-000012,0.235426987181
ACH-000013,0.11728993948899999
ACH-000014,0.247377450053
ACH-000015,0.160312102345
ACH-000017,0.18439958128199999
ACH-000018,0.271346710063
ACH-000019,0.0933521616109
ACH-000021,-0.0373181164612
ACH-000022,0.2195049022
ACH-000025,0.25096570243
ACH-000028,0.162798220337
ACH-000030,0.25215074528299997
ACH-000035,0.140777079031
ACH-000036,0.258918873597
ACH-000037,0.312973377311
ACH-000039,0.23187548637
ACH-000040,0.27792809804499996
ACH-000041,0.19512831797200003
ACH-000042,0.128474477543
ACH-000045,0.155969388024
ACH-000047,0.0716710739298
ACH-000052,0.11181836795700001
ACH-000053,0.229053578423
ACH-000054,0.266280893728
ACH-000055,0.14762946339400002
ACH-000060,0.20394945550500002
ACH-000067,0.09355519223570001
ACH-000070,0.0249861038388
ACH-000075,0.00802343782842
ACH-000078,0.287908036415
ACH-000082,0.22996116526799998
ACH-000085,0.295196096866
ACH-000086,0.171189669476
ACH-000087,0.08551189158119998
ACH-000092,0.146384148578
ACH-000095,0.178917481907
ACH-000097,0.254793437173
ACH-000098,0.0816696563516
ACH-000099,0.22473070921
ACH-000108,0.0104494550302
ACH-000113,0.174156488253
ACH-000115,0.260339146978
ACH-000116,0.12273622831700001
ACH-000118,0.126991199168
ACH-000120,0.121025689692
ACH-000123,0.10387750204500001
ACH-000127,0.264208626562
ACH-000128,0.156188282263
ACH-000132,0.158135538179
ACH-000133,0.144430598459
ACH-000137,0.235813124584
ACH-000138,0.12610794148600002
ACH-000142,0.11059790170499999
ACH-000143,0.284896691013
ACH-000146,0.258638004501
ACH-000148,0.285281207963
ACH-000150,0.0012907229379
ACH-000152,0.35178250607199996
ACH-000153,0.175633171545
ACH-000159,0.243122146333
ACH-000160,0.113838405386
ACH-000163,0.37449680955799997
ACH-000167,0.0471800874299
ACH-000168,0.259532184227
ACH-000169,0.127595999273
ACH-000178,0.0927212130989
ACH-000182,0.08656732729630001
ACH-000183,0.22054886615699998
