,HPN (3249)
ACH-000004,0.235783305011
ACH-000007,0.291049818497
ACH-000009,0.143134487725
ACH-000011,-0.0131471126832
ACH-000012,0.0194313966261
ACH-000013,-0.154678507584
ACH-000014,0.0169058133688
ACH-000015,-0.107143096304
ACH-000017,0.152074321458
ACH-000018,-0.0232189893939
ACH-000019,0.289728111006
ACH-000021,-0.0554750194115
ACH-000022,-0.0697679926933
ACH-000025,0.140265772554
ACH-000028,0.10134642320800001
ACH-000030,-0.016794128458
ACH-000035,0.00418951925878
ACH-000036,0.18544686171500002
ACH-000037,0.09477392971210001
ACH-000039,0.138389426677
ACH-000040,0.133352100203
ACH-000041,0.0893968991457
ACH-000042,0.18158173324000002
ACH-000045,0.037202211724099994
ACH-000047,0.0335842484393
ACH-000052,0.269140997019
ACH-000053,0.0313306618491
ACH-000054,0.031271924235099995
ACH-000055,-0.0186663972433
ACH-000060,0.06551765534609999
ACH-000067,0.026327771576900003
ACH-000070,-0.147124139893
ACH-000075,0.08014530486810001
ACH-000078,0.184865683452
ACH-000082,0.148536417471
ACH-000085,0.048059979417
ACH-000086,0.011827872074200002
ACH-000087,0.0646431054118
ACH-000092,-0.17723582635899998
ACH-000095,0.054111769488000006
ACH-000097,-0.023517865493900003
ACH-000098,-0.0601436861847
ACH-000099,0.11069077574899999
ACH-000108,0.0223250134477
ACH-000113,-0.022138315982499997
ACH-000115,-0.04208849107
ACH-000116,0.245713561928
ACH-000118,-0.017325770703
ACH-000120,-0.0877897197302
ACH-000123,-0.122665135976
ACH-000127,-0.051159327019100004
ACH-000128,0.139415923489
ACH-000132,0.298436294789
ACH-000133,-0.04895420368430001
ACH-000137,0.0086380798869
ACH-000138,0.0293133294257
ACH-000142,-0.147919877678
ACH-000143,-0.134346048165
ACH-000146,0.0125679281502
ACH-000148,0.065342373449
ACH-000150,-0.166918212645
ACH-000152,-0.190713634139
ACH-000153,0.134092106356
ACH-000159,0.122965458575
ACH-000160,-0.09435224846939999
ACH-000163,0.08627284864319999
ACH-000167,0.225683543997
ACH-000168,-0.074717173554
ACH-000169,0.147509208699
ACH-000178,0.0445057654237
ACH-000182,0.0588435165668
ACH-000183,0.059213579478199996
ACH-000188,0.06649841221990001
ACH-000189,0.0330827032424
ACH-000190,-0.0589677518241
ACH-000198,0.19175932926300002
ACH-000204,0.10994388478299999
ACH-000206,-0.005640017489510001
ACH-000207,0.0652139285851
ACH-000211,0.11335168474000001
ACH-000215,0.0433832669406
ACH-000221,0.122767831099
ACH-000222,-0.0607634333522
ACH-000223,0.17528907413199998
ACH-000226,-0.0657334747167
ACH-000227,-0.000177150538567
ACH-000228,0.0060107478185100005
ACH-000231,0.0749125022705
ACH-000232,0.0612593626086
ACH-000233,-0.000382747394559
ACH-000234,-0.025906277133999997
ACH-000235,0.12059472295700001
ACH-000237,0.12040200887800001
ACH-000238,0.06389485508640001
ACH-000243,0.13157243802500002
ACH-000244,-0.119180429649
ACH-000246,-0.0403185367576
ACH-000248,0.0366496326475
ACH-000250,0.122008477642
ACH-000251,0.09466370960960001
ACH-000253,-0.0196645248392
ACH-000255,-0.120154871533
ACH-000256,0.19392484951900002
ACH-000257,0.17508709200300002
ACH-000258,-0.038659919005199994
ACH-000259,0.0695237140683
ACH-000260,0.043347739098699996
ACH-000261,-0.009395677713510001
ACH-000262,0.0036522065191300006
ACH-000263,0.38218206664399995
ACH-000264,0.17006359573600002
ACH-000265,-0.0506504671821
ACH-000266,0.060562872673699995
ACH-000272,0.0619631567638
ACH-000273,0.10576287848799999
ACH-000274,0.066963161872
ACH-000277,0.08854795885649999
ACH-000278,0.142329046973
ACH-000279,0.249648980812
ACH-000280,-0.0645900172594
ACH-000281,0.266864493638
ACH-000288,0.0999828768769
ACH-000291,-0.141835960864
ACH-000293,-0.172887103211
ACH-000294,-0.07400424306210002
ACH-000295,0.127225882196
ACH-000296,0.238175801235
ACH-000302,-0.116833564936
ACH-000304,0.351377700093
ACH-000307,0.14969174255599998
ACH-000308,0.0596791319615
ACH-000310,0.199414873627
ACH-000311,0.272493529884
ACH-000312,0.118053801842
ACH-000315,0.0893655798748
ACH-000316,0.08554889205800001
ACH-000317,0.19303162620499997
ACH-000318,0.0149854048047
ACH-000319,0.09213151953479999
ACH-000320,0.171239380873
ACH-000322,0.31910807845899997
ACH-000323,-0.07451558868260001
ACH-000324,0.0948230772782
ACH-000329,0.045083759446199995
ACH-000330,0.07698474887500001
ACH-000331,0.148929520127
ACH-000332,0.040522394876800004
ACH-000334,0.321884677481
ACH-000335,-0.087336349708
ACH-000336,-0.022006879545400003
ACH-000337,0.0945226219073
ACH-000339,0.11378633256100001
ACH-000341,0.18049898359799998
ACH-000348,0.132815670593
ACH-000350,0.0218229249437
ACH-000352,0.08102974060710001
ACH-000356,0.053177919690699994
ACH-000361,0.130029835354
ACH-000362,0.14298396112700001
ACH-000363,0.284188599759
ACH-000364,-0.055492876158499994
ACH-000365,-0.07209907900689999
ACH-000366,0.0228133100313
ACH-000368,0.11305433601399999
ACH-000374,0.509459652222
ACH-000375,0.00805436208374
ACH-000376,-0.011065866183200001
ACH-000381,0.00314860112686
ACH-000383,0.108120605196
ACH-000387,0.13607105399
ACH-000389,-0.122723712915
ACH-000390,-0.12361820806299999
ACH-000393,-0.0400704542212
ACH-000395,-0.06640177411230001
ACH-000397,0.08782356955430001
ACH-000401,-0.251203103301
ACH-000402,0.0253614333755
ACH-000403,0.118234496183
ACH-000404,0.162108406379
ACH-000406,0.0759068857655
ACH-000407,0.140901985779
ACH-000408,-0.129087223567
ACH-000410,-0.0605828869137
ACH-000411,0.0718343277913
ACH-000414,0.0991568086438
ACH-000415,0.0379357566731
ACH-000416,0.142970283499
ACH-000420,0.0381819277255
ACH-000421,0.119896078015
ACH-000424,0.381244530264
ACH-000425,0.026758032044500002
ACH-000426,-0.130498563202
ACH-000427,0.04237016536169999
ACH-000433,-0.051175046246800006
ACH-000436,0.126608650326
ACH-000444,-0.0152838248924
ACH-000445,0.134020201257
ACH-000448,0.031421055531599996
ACH-000450,0.0025102557229699997
ACH-000452,0.0679403664126
ACH-000454,0.00489077768931
ACH-000458,0.0297552151624
ACH-000459,-0.125392107927
ACH-000460,0.0636575723351
ACH-000461,0.22207472797
ACH-000463,0.11915012837300001
ACH-000464,-0.0630335852525
ACH-000466,0.0326427611362
ACH-000467,0.0515311410675
ACH-000468,-0.115318275028
ACH-000469,0.244737272634
ACH-000470,-0.05989951173690001
ACH-000471,0.0943593284554
ACH-000472,-0.0347752178948
ACH-000473,0.0780588837909
