,PDC (5132)
ACH-000004,-0.0444588325299
ACH-000007,0.0505463980417
ACH-000009,-0.094092937193
ACH-000011,0.22864953262899998
ACH-000012,0.0308279174732
ACH-000013,0.0117808122206
ACH-000014,0.047117322318400004
ACH-000015,0.0857425769874
ACH-000017,-0.0034625512737300004
ACH-000018,0.000251050459932
ACH-000019,-0.0405969380063
ACH-000021,-0.08600284270739998
ACH-000022,-0.006884552455229999
ACH-000025,-0.118373763654
ACH-000028,-0.07356659328139999
ACH-000030,-0.020987236813400003
ACH-000035,-0.0036781395868000005
ACH-000036,-0.18702607016
ACH-000037,0.0989974372161
ACH-000039,-0.215505937346
ACH-000040,-0.0315993949313
ACH-000041,0.0280849251192
ACH-000042,-0.0414146867653
ACH-000045,0.124100881538
ACH-000047,-0.006012907676670001
ACH-000052,-0.253092202873
ACH-000053,-0.0294048333923
ACH-000054,0.013886740675800001
ACH-000055,0.0543163833465
ACH-000060,0.149594953501
ACH-000067,0.221830571564
ACH-000070,-0.0388424928992
ACH-000075,-0.010432950762799998
ACH-000078,0.0423736813938
ACH-000082,0.00292872997775
ACH-000085,-0.0664395190233
ACH-000086,-0.206500028108
ACH-000087,0.0770380984804
ACH-000092,-0.0203863870829
ACH-000095,0.0157017434099
ACH-000097,0.0405144051874
ACH-000098,-0.07683207195839999
ACH-000099,0.045087403395999995
ACH-000108,0.07743457026169999
ACH-000113,0.0791535743457
ACH-000115,0.100315897176
ACH-000116,-0.00627707878705
ACH-000118,0.0459138237667
ACH-000120,0.067605737337
ACH-000123,-0.0950680323923
ACH-000127,0.0139586428284
ACH-000128,0.121286010107
ACH-000132,-0.0407561921525
ACH-000133,-0.142769907302
ACH-000137,-0.103332643355
ACH-000138,-0.0134331548305
ACH-000142,-0.0646580164958
ACH-000143,0.125139915874
ACH-000146,-0.00766799841975
ACH-000148,-0.0806105122255
ACH-000150,0.0408975364942
ACH-000152,0.0127842532879
ACH-000153,0.102869027313
ACH-000159,-0.0356255190716
ACH-000160,-0.162766342285
ACH-000163,-0.162642253214
ACH-000167,-0.0447846644891
ACH-000168,-0.09514474408460001
ACH-000169,-0.0236051291034
ACH-000178,0.145717675891
ACH-000182,0.136223346618
ACH-000183,0.0823726591553
ACH-000188,0.0549374550343
ACH-000189,0.050795405182
ACH-000190,0.0753021265662
ACH-000198,0.104547423422
ACH-000204,-0.251164900917
ACH-000206,-0.218096729457
ACH-000207,-0.0242292334845
ACH-000211,0.0677309224594
ACH-000215,0.0735586762722
ACH-000221,0.166727103575
ACH-000222,-0.101206967772
ACH-000223,0.0478648254893
ACH-000226,-0.139141343403
ACH-000227,-0.034503593969099994
ACH-000228,-0.142585384352
ACH-000231,0.06997489942969999
ACH-000232,0.07124876368710001
ACH-000233,0.014975081775100001
ACH-000234,0.035755119632599995
ACH-000235,-0.0515704899527
ACH-000237,-0.006287254895839999
ACH-000238,0.0022379120947299998
ACH-000243,0.017755795187900002
ACH-000244,-0.08300241489110001
ACH-000246,0.05800299869580001
ACH-000248,0.0640237581339
ACH-000250,0.0364378275966
ACH-000251,-0.106396732622
ACH-000253,0.038196780500099996
ACH-000255,0.011280740773
ACH-000256,-0.098556188308
ACH-000257,0.033112969128299995
ACH-000258,-0.020933644015
ACH-000259,0.00715493561781
ACH-000260,0.007282677249510001
ACH-000261,0.0537377671926
ACH-000262,0.053649021583699996
ACH-000263,0.289041052741
ACH-000264,-0.0711115413545
ACH-000265,0.0980826338093
ACH-000266,0.0003544095712130001
ACH-000272,-0.0466249983208
ACH-000273,-0.11932818502
ACH-000274,-0.0484564803407
ACH-000277,0.10979483173599999
ACH-000278,-0.038621961124
ACH-000279,0.0371846015519
ACH-000280,0.0129874452703
ACH-000281,0.0233772955308
ACH-000288,-0.0635297392701
ACH-000291,-0.0195263515496
ACH-000293,-0.0906815803497
ACH-000294,-0.0109249194227
ACH-000295,-0.0610175781561
ACH-000296,0.0047053751276899996
ACH-000302,-0.0239732871821
ACH-000304,0.125363959937
ACH-000307,0.04252109804830001
ACH-000308,0.0662579592537
ACH-000310,-0.0508442628434
ACH-000311,-0.0473910371103
ACH-000312,0.05969210058090001
ACH-000315,0.296752496437
ACH-000316,0.0985568859307
ACH-000317,-0.045156838778599995
ACH-000318,0.051561144696399996
ACH-000319,0.0782741552651
ACH-000320,-0.0485852178804
ACH-000322,-0.13866703613700002
ACH-000323,-0.11965119958699999
ACH-000324,-0.044496075577499995
ACH-000329,0.00318006384212
ACH-000330,0.026257763889000002
ACH-000331,0.0429292593248
ACH-000332,-0.046924684842499995
ACH-000334,0.18203488321
ACH-000335,0.20500889068599998
ACH-000336,-0.00441461589024
ACH-000337,-0.061909700137099996
ACH-000339,0.006706456468139999
ACH-000341,-0.00130449460821
ACH-000348,-0.00397517607448
ACH-000350,0.0872785944234
ACH-000352,0.0640160301681
ACH-000356,-0.0531765243045
ACH-000361,0.07574895901119999
ACH-000362,-0.0742139980297
ACH-000363,-0.0554156944373
ACH-000364,0.0595839697052
ACH-000365,0.0721846328763
ACH-000366,0.13103093545299999
ACH-000368,0.0358112690297
ACH-000374,0.09923407969239999
ACH-000375,0.0249857734191
ACH-000376,-0.0028856423645300007
ACH-000381,0.0149584086311
ACH-000383,0.0425142446625
ACH-000387,-0.0991757200812
ACH-000389,0.0355790357594
ACH-000390,0.11117371570399999
ACH-000393,0.0140882482152
ACH-000395,-0.03872606561
ACH-000397,-0.0571885434109
ACH-000401,0.0539938781613
ACH-000402,-0.10236572087500001
ACH-000403,-0.014450092038200002
ACH-000404,0.27519922868700003
ACH-000406,-0.006466674103890001
ACH-000407,0.0781291888697
ACH-000408,0.132917748005
ACH-000410,-0.11862053245
ACH-000411,-0.17684853654899998
ACH-000414,-0.06165560566790001
ACH-000415,-0.0545923712264
ACH-000416,0.059624779056400005
ACH-000420,-0.00018311717896999998
ACH-000421,0.011877542553100001
ACH-000424,-0.08809565772360001
ACH-000425,-0.06279930552099999
ACH-000426,0.163716785912
ACH-000427,0.16485937471599998
ACH-000433,-0.144519734038
ACH-000436,0.0662504548492
ACH-000444,0.0359854185708
ACH-000445,-0.0530715784012
ACH-000448,-0.0293334553321
ACH-000450,0.270304751157
ACH-000452,0.0253979794722
ACH-000454,-0.29004277572
ACH-000458,-0.0248328261675
ACH-000459,0.042526003053699996
ACH-000460,0.044315604648
ACH-000461,0.006673780828689999
ACH-000463,0.0223492641244
ACH-000464,-0.11708866015000001
ACH-000466,0.037229561208
ACH-000467,0.0192434178787
ACH-000468,-0.0115727673398
ACH-000469,0.065721810797
ACH-000470,0.155640713126
ACH-000471,0.124490936794
ACH-000472,0.04318743587180001
ACH-000473,0.23916601062600001
ACH-000475,0.0310691821812
ACH-000476,0.157918716274
ACH-000477,0.15702085513699998
ACH-000480,0.0878395735091
ACH-000481,-0.0791956753457
ACH-000483,0.00824819329257
ACH-000484,0.04362227403519999
ACH-000485,0.014199644448799998
ACH-000486,0.038862006138699993
ACH-000487,0.079006305508
ACH-000488,-0.06645099680319999
ACH-000490,0.107970987413
ACH-000491,0.0190430761124
ACH-000495,-0.0293686195597
ACH-000496,0.0321107812625
ACH-000499,0.125938193356
ACH-000500,-0.460410572937
ACH-000502,0.0166492761895
ACH-000503,-0.09553147808389999
ACH-000505,-0.0162154938212
ACH-000507,-0.0966037249103
ACH-000510,-0.0375453352235
ACH-000511,0.00101268545826
ACH-000512,0.0351882296108
ACH-000516,-0.149822053344
ACH-000517,-0.0118759706605
ACH-000518,0.120192601704
ACH-000520,0.109135606752
ACH-000521,0.068859745181
ACH-000522,0.0265919417471
ACH-000524,-0.0400939243834
ACH-000527,-0.014220671200000002
ACH-000528,0.028871254431
ACH-000537,-0.191238347411
ACH-000541,0.157667827382
ACH-000542,0.0347812894269
ACH-000544,-0.012824033611299999
ACH-000545,-0.111041258595
ACH-000547,0.0917521458938
ACH-000548,0.0343315811091
ACH-000549,-0.0313929276971
ACH-000550,0.160382135022
ACH-000552,0.132303949453
ACH-000556,0.018829448834500002
ACH-000557,0.023746355168300003
ACH-000570,0.21681656469900001
ACH-000571,0.00856140322993
ACH-000573,-0.0471348529521
ACH-000576,0.168243617077
ACH-000580,-0.15978515193099999
ACH-000584,0.0114707487014
ACH-000585,0.00687059550087
ACH-000588,-0.0214877449908
ACH-000589,-0.029822909479099997
ACH-000591,0.313469375128
ACH-000593,-0.009439564031790002
ACH-000600,0.0158520733489
ACH-000601,-0.00674675063648
ACH-000604,-0.12751806995200002
ACH-000605,0.0578670493314
ACH-000606,-0.0972665602804
ACH-000608,0.051967804952499995
ACH-000614,0.116440881548
ACH-000616,-0.0642645791234
ACH-000618,-0.0306386877341
ACH-000619,-0.0652287206621
ACH-000620,0.0979047159388
ACH-000621,0.0274728127255
ACH-000622,-0.141345281203
ACH-000623,-0.0412406489935
ACH-000624,-0.00320542766931
ACH-000627,-0.0857307529722
ACH-000630,0.07192974546139999
ACH-000632,0.0948826886142
ACH-000633,0.0076930008213900005
ACH-000637,0.196681574364
ACH-000638,0.00866543634207
ACH-000646,0.32018235883
ACH-000647,0.00774655803066
ACH-000648,-0.0801206702697
ACH-000649,0.0712868416682
ACH-000651,0.013488917524899998
ACH-000652,-0.024310468651400005
ACH-000653,-0.14736619243
ACH-000657,0.0409749772106
ACH-000658,-0.0724721440044
ACH-000661,-0.0037660982289
ACH-000662,-0.0683365935358
ACH-000663,0.07229136498960001
ACH-000665,0.0270361119273
ACH-000671,-0.09666454735189998
ACH-000673,-0.168174454813
ACH-000676,-0.020818364275900003
ACH-000677,0.10550181599300001
ACH-000681,0.0235751682472
ACH-000682,0.0299578085768
ACH-000683,-0.013311141253200001
ACH-000684,-0.109881187162
ACH-000688,-0.0998447106089
ACH-000693,0.0520721116526
ACH-000694,0.0290610497585
ACH-000695,-0.35920454879600006
ACH-000696,-0.06960742852910001
ACH-000697,0.08306928696110001
ACH-000699,0.126755021989
ACH-000701,0.0809549386329
ACH-000706,-0.053128915724400004
ACH-000711,-0.0129359030283
ACH-000713,-0.0271470792331
ACH-000714,0.09635881037910002
ACH-000718,0.0217043825691
ACH-000720,0.0414731928321
ACH-000721,0.00897515220106
ACH-000724,0.132297354097
ACH-000725,0.013607373285600001
ACH-000732,-0.024639657810900002
ACH-000734,0.0509282134675
ACH-000735,-0.0552095338104
ACH-000736,-0.0374561871362
ACH-000738,0.0362528417742
ACH-000746,-0.08391051217800001
ACH-000747,0.014917927941100001
ACH-000748,0.172826460217
ACH-000753,-0.0260477722547
ACH-000756,-0.00430611448379
ACH-000757,-0.0239476515258
ACH-000758,-0.0428483605075
ACH-000760,-0.0991119606203
ACH-000763,-0.0503983086767
ACH-000764,0.22686933869399997
ACH-000765,0.034019142521199995
ACH-000766,-0.0612221298545
ACH-000767,0.0665397680464
ACH-000768,0.0882431406752
ACH-000769,-0.24697723297600002
ACH-000770,-0.06903187072910001
ACH-000771,0.0846140270345
ACH-000773,-0.0490057460686
ACH-000776,0.122701021397
ACH-000777,-0.0293851541302
ACH-000778,0.038023136011699994
ACH-000781,0.009115443136120002
ACH-000782,0.0920652659863
ACH-000783,0.143458297801
ACH-000784,0.0472163200874
ACH-000785,-0.10979789461799999
ACH-000787,0.125203542521
ACH-000788,-0.0452932643337
ACH-000791,-0.00773732060582
ACH-000792,0.0196025770204
ACH-000794,0.014036086733799998
ACH-000796,-0.0233556024943
ACH-000799,-0.255597795449
ACH-000800,-0.0629136294482
ACH-000802,0.0342136486602
ACH-000804,-0.0537146684862
ACH-000805,-0.021670746478
ACH-000809,0.049780310268
ACH-000810,0.265793317628
ACH-000811,-0.023274047349299998
ACH-000817,0.0114015309084
ACH-000819,0.0720750639179
ACH-000820,0.0586959050246
ACH-000821,0.132509470847
ACH-000822,0.0339744313885
ACH-000823,0.08657261029110001
ACH-000824,0.043582372392300006
ACH-000827,0.12158534975600001
ACH-000829,-0.057750840751900005
ACH-000831,0.072097500683
ACH-000832,-0.012022701124599999
ACH-000833,0.08880439838439999
ACH-000834,0.0698794168074
ACH-000835,-0.062097779868000004
