,KLF17 (128209)
ACH-000004,-0.33180514873000005
ACH-000007,-0.122752263476
ACH-000009,-0.108609699334
ACH-000011,-0.21283848951200002
ACH-000012,-0.25145195822599997
ACH-000013,-0.124616211665
ACH-000014,0.0762830334203
ACH-000015,-0.131135727946
ACH-000017,-0.00758641103959
ACH-000018,-0.09087123350500001
ACH-000019,-0.116423534701
ACH-000021,-0.078381870153
ACH-000022,0.0859806472047
ACH-000025,-0.34546548007700006
ACH-000028,-0.0766989377745
ACH-000030,-0.13747205332999998
ACH-000035,-0.262697832726
ACH-000036,-0.0198823025586
ACH-000037,-0.027593747711299996
ACH-000039,-0.08616902179460001
ACH-000040,-0.257988076528
ACH-000041,-0.133114942426
ACH-000042,0.025701644492500002
ACH-000045,-0.295373236429
ACH-000047,-0.0043835507909
ACH-000052,-0.300328216686
ACH-000053,-0.114507541353
ACH-000054,-0.20973508341699998
ACH-000055,-0.122624039428
ACH-000060,0.0131659534702
ACH-000067,-0.09219958148150001
ACH-000070,-0.14576883783
ACH-000075,-0.113552104272
ACH-000078,-0.390016838544
ACH-000082,-0.21504094335499999
ACH-000085,-0.308222920973
ACH-000086,-0.218720242026
ACH-000087,-0.13678156392000002
ACH-000092,-0.380212917715
ACH-000095,-0.149919306171
ACH-000097,-0.128349230356
ACH-000098,-0.102581010336
ACH-000099,-0.0333635168882
ACH-000108,-0.044790512964900005
ACH-000113,-0.105510733108
ACH-000115,-0.0170110214481
ACH-000116,-0.104647566918
ACH-000118,-0.0426348610702
ACH-000120,-0.0602554328079
ACH-000123,-0.183135204356
ACH-000127,-0.250209185494
ACH-000128,-0.173397221314
ACH-000132,-0.34786061697
ACH-000133,-0.310728165931
ACH-000137,-0.394700657809
ACH-000138,-0.0848725951542
ACH-000142,-0.20454989292
ACH-000143,0.0284510686698
ACH-000146,-0.127960856309
ACH-000148,-0.0210307167711
ACH-000150,-0.33903233588
ACH-000152,-0.166731852483
ACH-000153,-0.100978946024
ACH-000159,-0.0928944152258
ACH-000160,-0.12990465043899999
ACH-000163,0.134512475561
ACH-000167,-0.413635446769
ACH-000168,-0.288950229231
ACH-000169,-0.222969653208
ACH-000178,-0.114370352513
ACH-000182,-0.048323955822999996
ACH-000183,-0.18954793984299997
ACH-000188,-0.246985730616
ACH-000189,0.0211441500095
ACH-000190,-0.197739963836
ACH-000198,-0.055264516669500004
ACH-000204,-0.0145790060149
ACH-000206,-0.050423664128
ACH-000207,-0.24920982766999997
ACH-000211,-0.08765260138810001
ACH-000215,-0.258545089465
ACH-000221,-0.194220386959
ACH-000222,-0.228575698721
ACH-000223,-0.158958816125
ACH-000226,-0.0175700533367
ACH-000227,-0.15743033935599998
ACH-000228,0.0098538931894
ACH-000231,-0.055852527560999995
ACH-000232,-0.048591968453699994
ACH-000233,-0.179385758127
ACH-000234,-0.08857317166860001
ACH-000235,-0.08054298934700001
ACH-000237,-0.17417049585900002
ACH-000238,-0.433059576799
ACH-000243,-0.0536436739927
ACH-000244,0.0355276347898
ACH-000246,-0.157898330545
ACH-000248,-0.176507517609
ACH-000250,-0.044870575938499996
ACH-000251,-0.281970054929
ACH-000253,-0.13751608194
ACH-000255,-0.26254449997400003
ACH-000256,-0.0171459969681
ACH-000257,-0.08300893305389999
ACH-000258,0.17792925384599997
ACH-000259,-0.117977372717
ACH-000260,-0.111516234191
ACH-000261,-0.08145712461400001
ACH-000262,-0.0047647391552200005
ACH-000263,-0.10884404946799998
ACH-000264,-0.027055332639099997
ACH-000265,-0.0177580473768
ACH-000266,-0.0140973435317
ACH-000272,-0.19609471557500002
ACH-000273,-0.00218817061217
ACH-000274,-0.22751280680799998
ACH-000277,-0.19872963206500002
ACH-000278,-0.0422038129228
ACH-000279,-0.1776136693
ACH-000280,-0.228597457276
ACH-000281,-0.0328111275566
ACH-000288,-0.213172989675
ACH-000291,-0.0131288805923
ACH-000293,-0.019770558102500002
ACH-000294,-0.197367050135
ACH-000295,-0.0948614470906
ACH-000296,-0.19169255256700002
ACH-000302,-0.0874785799325
ACH-000304,-0.07814249838210001
ACH-000307,-0.0246585843528
ACH-000308,-0.0404259161515
ACH-000310,-0.0547843924952
ACH-000311,-0.08146213615430001
ACH-000312,-0.17020705497000002
ACH-000315,-0.20760752176199998
ACH-000316,-0.109672925881
ACH-000317,-0.21313882869000003
ACH-000318,-0.264390971671
ACH-000319,-0.0609210794615
ACH-000320,-0.221110660742
ACH-000322,-0.0791621109007
ACH-000323,-0.182138970939
ACH-000324,-0.123150344727
ACH-000329,-0.22755505175700003
ACH-000330,-0.22871484860599997
ACH-000331,-0.131505042315
ACH-000332,-0.085674201928
ACH-000334,-0.102051637282
ACH-000335,-0.0103609770549
ACH-000336,-0.039970865207
ACH-000337,-0.0872999029648
ACH-000339,0.046721523104
ACH-000341,-0.320837811623
ACH-000348,-0.028687335164499998
ACH-000350,-0.0992279851792
ACH-000352,-0.09556223678860001
ACH-000356,-0.496315264914
ACH-000361,-0.0918534560817
ACH-000362,-0.0901561156291
ACH-000363,-0.015228261698300001
ACH-000364,-0.18130414678399998
ACH-000365,-0.0920006265033
ACH-000366,-0.22351517389199999
ACH-000368,-0.370543540505
ACH-000374,-0.218697240877
ACH-000375,-0.032432516611900004
ACH-000376,-0.0709874623829
ACH-000381,-0.0245238062653
ACH-000383,-0.0773979329883
ACH-000387,-0.0679998650302
ACH-000389,-0.240803454452
ACH-000390,-0.025865512609099996
ACH-000393,0.021271020517000003
ACH-000395,0.254011545643
ACH-000397,0.0612207083947
ACH-000401,-0.406798883747
ACH-000402,0.147986542444
ACH-000403,0.000462573814609
ACH-000404,-0.163100334292
ACH-000406,-0.101295491435
ACH-000407,-0.22387121558200002
ACH-000408,-0.24522893014199998
ACH-000410,-0.111089432566
ACH-000411,-0.07310709499439999
ACH-000414,-0.17447661316100002
ACH-000415,-0.215697058806
ACH-000416,-0.0582688277002
ACH-000420,-0.205694428455
ACH-000421,-0.0808458376028
ACH-000424,0.000331265307112
ACH-000425,-0.0831608928346
ACH-000426,0.110379665814
ACH-000427,-0.19153213843699998
ACH-000433,-0.12302011254
ACH-000436,-0.235763454016
ACH-000444,-0.0022292480562800003
ACH-000445,-0.142608207805
ACH-000448,0.00781869002103
ACH-000450,-0.499554801014
ACH-000452,-0.133480956256
ACH-000454,-0.248041981226
ACH-000458,-0.473442804811
ACH-000459,-0.0819713555766
ACH-000460,-0.0177624049662
ACH-000461,-0.110293764047
ACH-000463,0.0038831986034800004
ACH-000464,-0.089679601966
ACH-000466,-0.0750519132646
ACH-000467,-0.07129394159689999
ACH-000468,-0.211747038119
ACH-000469,-0.21835640420699998
ACH-000470,0.235748257311
ACH-000471,0.0109023446019
