,PTGDS (5730)
ACH-000004,0.140901550369
ACH-000007,0.356579369256
ACH-000009,0.125301836937
ACH-000011,0.146350059861
ACH-000012,-0.050917334353400005
ACH-000013,-0.0546854083309
ACH-000014,0.0680307495606
ACH-000015,0.0975692369345
ACH-000017,0.24228606551399998
ACH-000018,0.126514034559
ACH-000019,-0.0809952950935
ACH-000021,0.103744862437
ACH-000022,0.21132236468600002
ACH-000025,0.19899845612300002
ACH-000028,0.15355082767699998
ACH-000030,0.190217112922
ACH-000035,0.38780313764200003
ACH-000036,0.154921428893
ACH-000037,-0.09151231654570001
ACH-000039,0.299511496864
ACH-000040,-0.0717594817655
ACH-000041,0.223253535775
ACH-000042,0.163941337321
ACH-000045,0.030757312337000003
ACH-000047,-0.025038783960599997
ACH-000052,0.155771176889
ACH-000053,0.0920495760912
ACH-000054,0.148658406293
ACH-000055,0.317679542594
ACH-000060,-0.016263726175
ACH-000067,-0.025269127226599998
ACH-000070,0.25941837783599997
ACH-000075,0.0034028242478200002
ACH-000078,0.10315375849
ACH-000082,0.144416723246
ACH-000085,0.130692035736
ACH-000086,0.12130824283500001
ACH-000087,0.20335852770799998
ACH-000092,0.264105065981
ACH-000095,0.143939316663
ACH-000097,0.168381135531
ACH-000098,0.140005470524
ACH-000099,0.200034066179
ACH-000108,-0.00753865209836
ACH-000113,0.177190706283
ACH-000115,0.0453269462858
ACH-000116,0.08138378509239999
ACH-000118,0.168487790159
ACH-000120,0.18150885735599998
ACH-000123,0.15201246778799998
ACH-000127,0.164167072346
ACH-000128,0.0142981340996
ACH-000132,0.177722281689
ACH-000133,0.252480108689
ACH-000137,0.094704491953
ACH-000138,0.148770829243
ACH-000142,0.0361775665865
ACH-000143,0.17971260667
ACH-000146,0.0761526971957
ACH-000148,-0.0580139757261
ACH-000150,0.11675718402100001
ACH-000152,0.18612363785900002
ACH-000153,0.215689301745
ACH-000159,0.014949652250899998
ACH-000160,0.17220084180700002
ACH-000163,0.09035749309760001
ACH-000167,-0.126082830288
ACH-000168,0.141170476885
ACH-000169,0.0750589433375
ACH-000178,0.114243928587
ACH-000182,-0.026648654093
ACH-000183,0.0638866246069
ACH-000188,0.125311546856
ACH-000189,0.19026493232299999
ACH-000190,0.0596530089301
ACH-000198,0.014491609754999999
ACH-000204,0.072535865746
ACH-000206,0.117061023813
ACH-000207,-0.0669727701955
ACH-000211,0.12095221250499999
ACH-000215,0.021319382976700003
ACH-000221,0.132426056759
ACH-000222,0.181805130633
ACH-000223,0.183634999219
ACH-000226,0.16983444299400002
ACH-000227,0.0516663004971
ACH-000228,0.214401191124
ACH-000231,0.234679200484
ACH-000232,0.174860489102
ACH-000233,0.08609524143330001
ACH-000234,-0.0550165542337
ACH-000235,0.171925481994
ACH-000237,0.103107553955
ACH-000238,0.179526315176
ACH-000243,0.14706487574899998
ACH-000244,0.167087318462
ACH-000246,0.022688391414600002
ACH-000248,-0.0026211619620799998
ACH-000250,-0.0051202638636999994
ACH-000251,-0.136976966282
ACH-000253,0.020393785865900002
ACH-000255,0.043879237884099996
ACH-000256,0.221187535731
ACH-000257,0.252926937861
ACH-000258,0.428994015002
ACH-000259,0.013298866705200002
ACH-000260,0.17642777786299998
ACH-000261,0.27033574701900004
ACH-000262,-0.0414103094087
ACH-000263,0.18933655401799998
ACH-000264,0.0917089377234
ACH-000265,0.0934003009529
ACH-000266,0.124992448295
ACH-000272,0.24766292884100002
ACH-000273,0.060527303522399996
ACH-000274,0.0990766077706
ACH-000277,0.21028661039000002
ACH-000278,0.058727124183300006
ACH-000279,0.170674046736
ACH-000280,0.0624230213816
ACH-000281,0.104442957749
ACH-000288,0.234411400647
ACH-000291,0.151921568741
ACH-000293,0.157562648092
ACH-000294,0.313053166333
ACH-000295,0.359630486171
ACH-000296,0.34871111651299996
ACH-000302,0.147809228839
ACH-000304,-0.0415022332698
ACH-000307,0.14390631974
ACH-000308,0.057712426398800004
ACH-000310,0.34672213167099997
ACH-000311,0.0558386616265
ACH-000312,0.04501081021409999
ACH-000315,0.061035885267199996
ACH-000316,0.10465827307299999
ACH-000317,0.0401942200772
ACH-000318,0.0278393129998
ACH-000319,0.054849356880099995
ACH-000320,0.101300255984
ACH-000322,0.169095142057
ACH-000323,0.0721578182791
ACH-000324,0.123138433276
ACH-000329,0.125834975504
ACH-000330,0.367999640403
ACH-000331,0.115950599274
ACH-000332,0.0907769490811
ACH-000334,0.3522308123
ACH-000335,0.135835408458
ACH-000336,0.182351659465
ACH-000337,-0.06254969244400001
ACH-000339,0.124048957105
ACH-000341,0.17553948534699998
ACH-000348,0.181635335065
ACH-000350,0.248815527912
ACH-000352,-0.10862623214400001
ACH-000356,0.224172662103
ACH-000361,0.341614347581
ACH-000362,0.0714755628754
ACH-000363,0.09252977932189999
ACH-000364,0.291168773367
ACH-000365,0.0141972673721
ACH-000366,0.0162721812798
ACH-000368,-0.0274915653638
ACH-000374,0.17323639075599997
ACH-000375,-0.054863520767999996
ACH-000376,0.10940596896
ACH-000381,0.00775400584119
ACH-000383,0.108145488339
ACH-000387,0.326375763165
ACH-000389,-0.039752420647800005
ACH-000390,0.169585486799
ACH-000393,0.0604390975733
ACH-000395,0.047204500509800004
ACH-000397,0.226244696667
ACH-000401,0.4290979448800001
ACH-000402,0.191452525132
ACH-000403,-0.0027511725907800005
ACH-000404,0.295009684065
ACH-000406,0.12492622259500001
ACH-000407,0.030674767189799997
ACH-000408,-0.0628564673343
ACH-000410,0.152974839532
ACH-000411,0.064660782221
ACH-000414,0.164719807356
ACH-000415,0.26081810299
ACH-000416,0.172277139628
ACH-000420,0.0611298049694
ACH-000421,0.06676759563819999
ACH-000424,0.19776694300900002
ACH-000425,0.179700550099
ACH-000426,0.17127714360500002
ACH-000427,-0.0362051146849
ACH-000433,0.250324858195
ACH-000436,0.085368510954
ACH-000444,0.10824091589299999
ACH-000445,0.09468063267719999
ACH-000448,0.144446601075
ACH-000450,0.09559409184319999
ACH-000452,0.134254918491
ACH-000454,0.102557511106
ACH-000458,0.20377096325599997
ACH-000459,0.28338632294599997
ACH-000460,0.0759837573455
ACH-000461,0.0356702591709
ACH-000463,0.211279224446
ACH-000464,0.013244763812899999
ACH-000466,0.152037435539
ACH-000467,0.04781734861359999
ACH-000468,0.279995258385
ACH-000469,0.0107584625686
ACH-000470,0.32712315675500003
ACH-000471,0.0207330412191
ACH-000472,0.10629582119999999
ACH-000473,-0.044246020214599995
ACH-000475,-0.0363443565452
ACH-000476,0.0861206607432
ACH-000477,0.17930589760899998
ACH-000480,0.0677430072364
ACH-000481,0.041173561623999995
ACH-000483,0.0207026042468
ACH-000484,-0.0475205860563
ACH-000485,0.24466461539599998
ACH-000486,0.166011095943
ACH-000487,0.146682021518
ACH-000488,0.0750516072204
ACH-000490,-0.051118989060300005
ACH-000491,0.0614407851014
