,GDE1 (51573)
ACH-000472,-0.23425258074900002
ACH-000473,-0.347850067002
ACH-000475,-0.251471976881
ACH-000476,-0.283789260096
ACH-000477,-0.491472733982
ACH-000480,-0.397523399275
ACH-000481,-0.297164940125
ACH-000483,-0.390689214033
ACH-000484,-0.7124866596770001
ACH-000485,-0.374443482942
ACH-000486,-0.234712148903
ACH-000487,-0.108926858628
ACH-000488,-0.183189535266
ACH-000490,-0.25984571305599996
ACH-000491,-0.313613644242
ACH-000495,-0.361915521245
ACH-000496,-0.365646093904
ACH-000499,-0.21807481360300002
ACH-000500,-0.568859685953
ACH-000502,-0.321700728356
ACH-000503,-0.227357141826
ACH-000505,-0.350551245891
ACH-000507,-0.24764965251899998
ACH-000510,-0.350006315138
ACH-000511,-0.323467105469
ACH-000512,0.210027092947
ACH-000516,-0.302754860114
ACH-000517,-0.324114205047
ACH-000518,-0.26274432791700003
ACH-000520,-0.346360437304
ACH-000521,-0.171928007923
ACH-000522,-0.263361030541
ACH-000524,-0.215210719144
ACH-000527,-0.40150451743199994
ACH-000528,-0.218039897858
ACH-000537,-0.195647766854
ACH-000541,-0.296829929754
ACH-000542,-0.242965635955
ACH-000544,-0.478353134558
ACH-000545,-0.29439103705499997
ACH-000547,-0.21859100321999997
ACH-000548,-0.365476083878
ACH-000549,-0.2993802293
ACH-000550,-0.42099907033100004
ACH-000552,-0.225753593803
ACH-000556,-0.372769786589
ACH-000557,-0.05473263011559999
ACH-000570,-0.36434798186899997
ACH-000571,-0.157305279216
ACH-000573,-0.307169746531
ACH-000576,-0.33408130042399997
ACH-000580,-0.33485863272
ACH-000584,-0.276244157529
ACH-000585,-0.397390144085
ACH-000588,-0.489309144274
ACH-000589,-0.402875775522
ACH-000591,-0.35493678515
ACH-000593,-0.257582761508
ACH-000600,-0.33990804028000005
ACH-000601,-0.223225903636
ACH-000604,-0.0682435915298
ACH-000605,-0.302733323549
ACH-000606,-0.344035737693
ACH-000608,-0.21752144455400002
ACH-000614,-0.161387583181
ACH-000616,-0.286936609635
ACH-000618,-0.276387160294
ACH-000619,-0.332203336584
ACH-000620,-0.408626981517
ACH-000621,-0.303018608227
ACH-000622,-0.16499176278799998
ACH-000623,-0.35395151331200003
ACH-000624,-0.23601439934500001
ACH-000627,-0.230940279881
ACH-000630,-0.32332134913800004
ACH-000632,-0.314367320399
ACH-000633,-0.222330610208
ACH-000637,-0.352902878019
ACH-000638,-0.459908951922
ACH-000646,-0.298885920722
ACH-000647,-0.199019203309
ACH-000648,-0.548922190806
ACH-000649,-0.239315394473
ACH-000651,-0.20381720453
ACH-000652,-0.174798827322
ACH-000653,-0.32294977264
ACH-000657,-0.361295609965
ACH-000658,-0.479872720568
ACH-000661,-0.327232559153
ACH-000662,-0.297777831822
ACH-000663,-0.386723124378
ACH-000665,-0.23937346170899998
ACH-000671,-0.230088704786
ACH-000673,-0.260109580132
ACH-000676,-0.376591434307
ACH-000677,-0.345275993461
ACH-000681,-0.352675550158
ACH-000682,-0.170837836144
ACH-000683,-0.177907759406
ACH-000684,-0.234778044374
ACH-000688,-0.11119940169600001
ACH-000693,-0.149479892553
ACH-000694,-0.12378474920600001
ACH-000695,-0.42327289864100004
ACH-000696,-0.266154353125
ACH-000697,-0.171596316853
ACH-000699,-0.54589945533
ACH-000701,-0.276114138647
ACH-000706,-0.37266096229199996
ACH-000711,-0.259486463575
ACH-000713,-0.470014258872
ACH-000714,-0.215751862613
ACH-000718,-0.23003193676999997
ACH-000720,-0.05833822344740001
ACH-000721,-0.211989915739
ACH-000724,-0.275009355145
ACH-000725,-0.384239890137
ACH-000732,-0.348955427482
ACH-000734,-0.27579471815699996
ACH-000735,-0.365089504702
ACH-000736,-0.37603720896799997
ACH-000738,-0.28780335130999996
ACH-000746,-0.38890105167800004
ACH-000747,-0.46485029532899996
ACH-000748,-0.342471895017
ACH-000753,-0.260961531966
ACH-000756,-0.22880994002399999
ACH-000757,-0.25344972492
ACH-000758,-0.285358344515
ACH-000760,-0.279920715383
ACH-000763,-0.502955317014
ACH-000764,-0.215098258144
ACH-000765,-0.302892943561
ACH-000766,-0.296417561481
ACH-000767,-0.48668579208499996
ACH-000768,-0.431991845772
ACH-000769,-0.00045551158497900005
ACH-000770,-0.137453170096
ACH-000771,-0.25279617334000004
ACH-000773,-0.23336901498799997
ACH-000776,-0.449522358755
ACH-000777,-0.262048151608
ACH-000778,-0.20159773604200001
ACH-000781,-0.302540522
ACH-000782,-0.12415533490599999
ACH-000783,-0.177053942027
ACH-000784,-0.170449786697
ACH-000785,-0.294490056482
ACH-000787,-0.25866775828
ACH-000788,-0.270388012983
ACH-000791,-0.34742625845700004
ACH-000792,-0.301172479032
ACH-000794,-0.325206070276
ACH-000796,-0.281419319791
ACH-000799,-0.449578444022
ACH-000800,-0.230355016294
ACH-000802,-0.19071259221500003
ACH-000804,-0.33368446534400004
ACH-000805,-0.36133446408299996
ACH-000809,-0.218692851077
ACH-000810,-0.199681301459
ACH-000811,-0.402476453936
ACH-000817,-0.38759635546
ACH-000819,-0.21722243966999996
ACH-000820,-0.30212167514000005
ACH-000821,-0.279782007448
ACH-000822,-0.265600797231
ACH-000823,-0.22316231639000003
ACH-000824,-0.140381891599
ACH-000827,-0.39879677300399996
ACH-000829,-0.463478756056
ACH-000831,-0.457274102851
ACH-000832,-0.286267632581
ACH-000833,0.0025773489279699996
ACH-000834,-0.140875487949
ACH-000835,-0.32962521719099996
ACH-000836,-0.252631102767
ACH-000837,-0.18997825544
ACH-000838,-0.015875581473900002
ACH-000839,-0.398438454251
ACH-000840,-0.485960317298
ACH-000841,-0.189896069065
ACH-000843,-0.09872825743909999
ACH-000846,-0.298828468028
ACH-000847,-0.108346784398
ACH-000848,-0.374002277079
ACH-000849,-0.243632982365
ACH-000851,-0.266433561635
ACH-000855,-0.487995209049
ACH-000856,-0.199061286992
ACH-000858,-0.315717198546
ACH-000859,-0.161539781114
ACH-000861,-0.329335354816
ACH-000862,-0.16455415352
ACH-000865,-0.101500819867
ACH-000866,-0.307889103345
ACH-000867,-0.31353761346000003
ACH-000869,-0.339278565683
ACH-000872,-0.325201265918
ACH-000873,-0.317019843147
ACH-000876,-0.312514477601
ACH-000878,-0.09643683208360002
ACH-000880,-0.148155021957
ACH-000881,-0.40560740749799995
ACH-000882,-0.473054644661
ACH-000884,-0.345503997498
ACH-000885,-0.33577910621699997
ACH-000887,-0.258417743481
ACH-000888,-0.41775359777300003
ACH-000889,-0.135935047275
ACH-000890,-0.296072748882
ACH-000896,-0.38646229909400004
ACH-000898,-0.130069642411
ACH-000900,-0.168723591878
ACH-000901,-0.27503595036600004
ACH-000905,-0.465430800541
ACH-000906,-0.181656381238
ACH-000907,-0.203775915896
ACH-000910,-0.29147852510600003
ACH-000911,-0.452400539042
ACH-000912,-0.17267152303599997
ACH-000913,-0.299839565855
ACH-000915,-0.48452312594499997
ACH-000916,-0.333097895416
ACH-000917,-0.36993049016699997
ACH-000921,-0.360790668863
ACH-000924,0.0261625902654
ACH-000926,-0.11855021705999999
ACH-000928,-0.31121486124000003
ACH-000929,-0.59212583477
ACH-000932,-0.18249300376400002
ACH-000935,-0.36593067784500005
ACH-000936,-0.34160225897200003
ACH-000937,-0.27537855046500004
ACH-000938,-0.205434172441
ACH-000939,-0.28137262865699997
ACH-000941,-0.257750934903
ACH-000943,-0.24684746625700002
ACH-000946,-0.283269800852
ACH-000947,-0.18044942473
ACH-000948,-0.305836388001
ACH-000950,-0.032309031446599995
ACH-000953,-0.298913342493
ACH-000957,-0.308854442222
ACH-000958,-0.237009759537
ACH-000960,-0.282315621606
ACH-000963,-0.334471829298
ACH-000968,-0.345092308746
ACH-000969,-0.327946942965
ACH-000973,-0.44416757312
ACH-000974,-0.19036171173099997
ACH-000975,-0.33256256281999996
ACH-000976,-0.510747208599
ACH-000978,-0.312777361862
ACH-000980,-0.246584943139
ACH-000984,-0.21190119543699998
ACH-000986,-0.225324509304
ACH-000988,-0.305499098903
ACH-000993,-0.126553846152
ACH-000994,-0.334926340306
ACH-000996,-0.33842136804799994
ACH-001001,-0.342030459555
ACH-001020,-0.252669293345
ACH-001028,-0.215931340712
ACH-001031,-0.131233149592
ACH-001038,-0.347497339773
ACH-001048,-0.289061990891
ACH-001050,-0.279616044191
ACH-001053,-0.266016689677
ACH-001054,-0.18357846932
ACH-001061,-0.379062666826
ACH-001067,-0.486169728108
ACH-001075,-0.220465768446
ACH-001096,-0.198962218627
ACH-001128,-0.532174035435
ACH-001134,-0.484489720859
ACH-001151,-0.310192674517
ACH-001163,-0.109598812177
ACH-001164,-0.153229830178
ACH-001173,-0.2790274519
ACH-001183,-0.164906562149
ACH-001184,-0.336129037393
ACH-001190,-0.252269677688
ACH-001192,-0.190024072676
ACH-001193,-0.35340104086900004
ACH-001196,-0.35798289925099996
ACH-001197,-0.128082147304
ACH-001205,-0.375412242306
ACH-001211,-0.334419854011
ACH-001212,-0.365681434378
ACH-001228,-0.115616353309
ACH-001232,-0.22275122298099997
ACH-001239,-0.31042383656
ACH-001274,-0.389987775237
ACH-001275,-0.15260086532
ACH-001277,-0.3267559236
ACH-001278,-0.13710800574
ACH-001280,-0.158950174049
ACH-001283,-0.237353883515
ACH-001289,-0.534094964707
ACH-001295,-0.305334451149
ACH-001300,-0.231745645672
ACH-001301,-0.433085553297
ACH-001302,-0.747376351633
ACH-001303,-0.0404623076118
ACH-001306,-0.297025692009
ACH-001318,-0.378908082008
ACH-001322,-0.232283122672
ACH-001328,-0.290706621346
ACH-001332,-0.672183701775
ACH-001333,-0.311826165781
ACH-001336,-0.319464402949
ACH-001340,-0.362120367552
ACH-001346,-0.185930661925
ACH-001353,-0.25222381529599996
ACH-001354,-0.208831495991
ACH-001367,-0.0858179143561
ACH-001368,-0.29118927336899997
ACH-001374,0.052073885740800005
ACH-001375,-0.364513929388
ACH-001377,-0.429942968523
ACH-001380,-0.239480946285
ACH-001391,-0.248119077558
ACH-001407,-0.26004847680300003
ACH-001408,-0.24065965871
ACH-001413,-0.52507662061
ACH-001430,-0.20451407885899997
ACH-001431,-0.330230685423
ACH-001450,-0.224504533488
ACH-001496,-0.37281397314099995
ACH-001500,-0.11973967624000002
ACH-001521,-0.19979467185400002
ACH-001523,-0.413761776627
ACH-001532,-0.436028640485
ACH-001536,-0.591803813896
ACH-001550,-0.148996242883
ACH-001552,-0.0780746013325
ACH-001554,-0.28527344662799997
ACH-001645,-0.4436192194
ACH-001654,-0.289945578466
ACH-001715,0.0785741718758
ACH-001735,-0.0473374476815
ACH-001736,-0.193078359886
ACH-001737,-0.42448838391599997
ACH-001740,-0.232854319929
ACH-001745,-0.398822669034
ACH-001750,-0.499374020968
ACH-001765,-0.331859339309
ACH-001956,-0.33418772653
ACH-001957,-0.323084448611
