,MED10 (84246)
ACH-000004,-0.853721138942
ACH-000007,-0.452183290913
ACH-000009,-0.514717699406
ACH-000011,-0.908174581417
ACH-000012,-0.5643665885629999
ACH-000013,-0.616261912343
ACH-000014,-0.6555569941139999
ACH-000015,-0.44215705723300003
ACH-000017,-0.591692474799
ACH-000018,-0.48081924600500003
ACH-000019,-0.671476987738
ACH-000021,-0.7116308453419999
ACH-000022,-0.980274191804
ACH-000025,-0.555779893247
ACH-000028,-0.8436663292100001
ACH-000030,-0.377064824848
ACH-000035,-0.436516880214
ACH-000036,-0.399926533688
ACH-000037,-0.9922935516079999
ACH-000039,-0.46053326084299995
ACH-000040,-0.5557865355430001
ACH-000041,-0.7337907099709999
ACH-000042,-1.1238074098200002
ACH-000045,-0.783069772981
ACH-000047,-0.6445462033470001
ACH-000052,-0.532739840008
ACH-000053,-1.0211527235299998
ACH-000054,-0.41057406931
ACH-000055,-0.876805294946
ACH-000060,-0.502361370288
ACH-000067,-0.5115493570709999
ACH-000070,-0.779122312254
ACH-000075,-0.37932401368100005
ACH-000078,-0.602164868246
ACH-000082,-1.20696652073
ACH-000085,-0.296804019137
ACH-000086,-0.450922731459
ACH-000087,-0.589917424878
ACH-000092,-0.725217078112
ACH-000095,-0.818558552266
ACH-000097,-1.18383445576
ACH-000098,-0.603734634032
ACH-000099,-0.575426244005
ACH-000108,-0.6738323927069999
ACH-000113,-0.788181547734
ACH-000115,-1.21426653808
ACH-000116,-0.836660349991
ACH-000118,-0.671242581285
ACH-000120,-0.794702735485
ACH-000123,-0.48998287055
ACH-000127,-0.43202426079899997
ACH-000128,-0.937925300248
ACH-000132,-0.7818149610770001
ACH-000133,-0.629090093446
ACH-000137,-0.571125175858
ACH-000138,-0.46688106972099996
ACH-000142,-0.586331720486
ACH-000143,-0.880868555098
ACH-000146,-0.887415531865
ACH-000148,-0.601842724914
ACH-000150,-0.188148505826
ACH-000152,-0.60082708075
ACH-000153,-0.505144210926
ACH-000159,-0.7617752290459999
ACH-000160,-0.218857837075
ACH-000163,-1.16902883223
ACH-000167,-0.031867856752200004
ACH-000168,-0.603548621853
ACH-000169,-0.61412336276
ACH-000178,-0.788836215537
ACH-000182,-0.7833199749680001
ACH-000183,-0.857344117713
ACH-000188,-0.5219034993680001
ACH-000189,-0.865724700503
ACH-000190,-0.465043611689
ACH-000198,-0.914047942362
ACH-000204,-0.6725984449619999
ACH-000206,-1.3584180540600002
ACH-000207,-0.640699370819
ACH-000211,-0.6068290333640001
ACH-000215,-0.5236515658690001
ACH-000221,-0.6907177556180001
ACH-000222,-0.7320648463420001
ACH-000223,-0.493601702368
ACH-000226,-0.501202364211
ACH-000227,-0.926883282659
ACH-000228,-0.731152026152
ACH-000231,-0.426077282017
ACH-000232,-0.699135447745
ACH-000233,-0.456341201271
ACH-000234,-0.575324648658
ACH-000235,-0.699156125363
ACH-000237,-0.760348537004
ACH-000238,-0.548273237848
ACH-000243,-0.7663450215800001
ACH-000244,-0.566368295406
ACH-000246,-0.47809844390100004
ACH-000248,-0.296472443973
ACH-000250,-0.747994080695
ACH-000251,-0.633182699761
ACH-000253,-0.753302510307
ACH-000255,-0.933285860396
ACH-000256,-0.44652603474
ACH-000257,-0.408574973988
ACH-000258,-0.7782654908200001
ACH-000259,-0.795781680883
ACH-000260,-0.923789492598
ACH-000261,-0.474979794167
ACH-000262,-0.789555407076
ACH-000263,-0.559130962338
ACH-000264,-0.611078859615
ACH-000265,-0.546087079028
ACH-000266,-0.9305239594850001
ACH-000272,-0.540637938653
ACH-000273,-0.594013432309
ACH-000274,-0.762136837079
ACH-000277,-0.8407956713979999
ACH-000278,-0.511608819397
ACH-000279,-0.397649637843
ACH-000280,-0.6895676191619999
ACH-000281,-0.507553087098
ACH-000288,-0.024216785029199998
ACH-000291,-0.8669685669760001
ACH-000293,-0.8542255471439999
ACH-000294,-0.654907227981
ACH-000295,-0.636675224146
ACH-000296,-0.46261368342
ACH-000302,-0.508935460163
ACH-000304,-1.5406444988299999
ACH-000307,-0.858424478121
ACH-000308,-0.48519597833899997
ACH-000310,-0.863628821623
ACH-000311,-0.578350996044
ACH-000312,-0.8394646102940001
ACH-000315,-0.6577686778190001
ACH-000316,-0.935267707808
ACH-000317,-0.46132295258
ACH-000318,-0.492862396333
ACH-000319,-0.256276598434
ACH-000320,-0.39502169232100004
ACH-000322,-0.5261863042670001
ACH-000323,-0.976118424316
ACH-000324,-0.689886120644
ACH-000329,-0.471240076147
ACH-000330,-0.81616329855
ACH-000331,-0.75628300002
ACH-000332,-0.574772744804
ACH-000334,-0.7485788083939999
ACH-000335,-0.509499444921
ACH-000336,-0.40820106401
ACH-000337,-0.953327224921
ACH-000339,-0.742091356624
ACH-000341,-0.879213121242
ACH-000348,-0.765865910372
ACH-000350,-0.739886261373
ACH-000352,-0.933121147528
ACH-000356,-0.33684731045999994
ACH-000361,-0.591917790512
ACH-000362,-0.7237277665459999
ACH-000363,-1.3280132557200002
ACH-000364,-0.8554799269399999
ACH-000365,-0.773533773721
ACH-000366,-0.837096559649
ACH-000368,-0.512343274919
ACH-000374,-0.316905841902
ACH-000375,-0.443318429705
ACH-000376,-0.732213168436
ACH-000381,-0.874762541943
ACH-000383,-0.8863651666419999
ACH-000387,-0.8236349062530001
ACH-000389,-0.359918837709
ACH-000390,-0.8787885899690001
ACH-000393,-0.658702232713
ACH-000395,-0.142211385044
ACH-000397,-0.5506811659149999
ACH-000401,-0.772599787455
ACH-000402,-0.557954293078
ACH-000403,-0.618523998472
ACH-000404,-0.319852389907
ACH-000406,-0.67037688602
ACH-000407,-0.492774272919
ACH-000408,-0.348243470635
ACH-000410,-0.7062298878319999
ACH-000411,-0.699814949752
ACH-000414,-0.6175241590730001
ACH-000415,-0.627585007796
ACH-000416,-0.36086183229900004
ACH-000420,-0.551745397677
ACH-000421,-1.0284783122299999
ACH-000424,-0.805884744569
ACH-000425,-0.5863329011389999
ACH-000426,-1.9309708567800001
ACH-000427,-0.308170860301
ACH-000433,-0.439909719609
ACH-000436,-1.18872635058
ACH-000444,-0.7437868371140001
ACH-000445,-0.450863061951
ACH-000448,-0.7995115735089999
ACH-000450,-0.654637401919
ACH-000452,-0.6698601445310001
ACH-000454,-0.327474283657
ACH-000458,-0.695474790105
ACH-000459,-0.672494969847
ACH-000460,-0.6312850607930001
ACH-000461,-0.715083302693
ACH-000463,-0.45229906674599996
ACH-000464,-0.401566107182
ACH-000466,-0.619847620403
ACH-000467,-0.9784623162989999
ACH-000468,-0.24343771671999997
ACH-000469,-0.543717061905
ACH-000470,-0.7254224943800001
ACH-000471,-0.765148025874
ACH-000472,-0.636901271267
ACH-000473,-0.720257731948
ACH-000475,-0.701677998293
ACH-000476,-0.40342598211400005
ACH-000477,-0.968093514348
ACH-000480,-0.935884595864
ACH-000481,-0.5338770285109999
ACH-000483,-0.6358309503230001
ACH-000484,-1.12635110869
ACH-000485,-0.7233221496179999
ACH-000486,-0.588876094132
ACH-000487,-0.790548321954
ACH-000488,-0.8964092137540001
ACH-000490,-0.72161257881
ACH-000491,-0.621065449192
ACH-000495,-0.8346787405060001
ACH-000496,-0.656198172872
ACH-000499,-0.750430082624
ACH-000500,-0.21088206508000001
ACH-000502,-0.636844702346
ACH-000503,-0.46945486432800004
ACH-000505,-0.591759693066
ACH-000507,-0.891832966156
ACH-000510,-0.639489132328
ACH-000511,-0.497986927567
ACH-000512,-1.2434446803299999
ACH-000516,-0.5841888593729999
ACH-000517,-0.422903785366
ACH-000518,-0.694984551146
ACH-000520,-0.425071290131
ACH-000521,-0.634815340332
ACH-000522,-0.328677391792
ACH-000524,-0.7364165707260001
ACH-000527,-0.7637191504909999
ACH-000528,-0.355225953828
ACH-000537,-0.650104654466
ACH-000541,-0.45818341896799997
ACH-000542,-0.676064543073
ACH-000544,-0.7923556855410001
ACH-000545,-0.445460479636
ACH-000547,-0.441806970599
ACH-000548,-0.587882030867
ACH-000549,-0.734695461485
ACH-000550,-0.38197608538000005
ACH-000552,-0.887320412429
ACH-000556,-0.419043558652
ACH-000557,-1.28434984125
ACH-000570,-0.742183134824
ACH-000571,-0.65218397363
ACH-000573,-0.548125861377
ACH-000576,-0.945629243373
ACH-000580,-0.701247219336
ACH-000584,-0.493941223125
ACH-000585,-0.731256852122
ACH-000588,-0.95586280411
ACH-000589,-0.808643755846
ACH-000591,-0.320415379548
ACH-000593,-1.27335288787
ACH-000600,-0.664012472285
ACH-000601,-0.572522266121
ACH-000604,-0.587713898424
ACH-000605,-0.530877493608
ACH-000606,-0.524378513051
ACH-000608,-0.500419653819
ACH-000614,-0.171577850976
ACH-000616,-0.612525158194
ACH-000618,-0.5312087863399999
ACH-000619,-0.6489434218869999
ACH-000620,-0.996189911531
ACH-000621,-0.8703270251530001
ACH-000622,-1.0061792734000001
ACH-000623,-0.24333940573100002
ACH-000624,-0.638766815663
ACH-000627,-0.23008996208500002
ACH-000630,-0.318190185748
ACH-000632,-0.6775359783600001
ACH-000633,-0.282187401987
ACH-000637,-1.10455661184
ACH-000638,-0.702706677316
ACH-000646,-0.8460988456209999
ACH-000647,-0.45795026051700005
ACH-000648,-0.572777189128
ACH-000649,-0.45026462371299997
ACH-000651,-0.49523028765199995
ACH-000652,-0.813901020844
ACH-000653,-0.925329519068
ACH-000657,-0.466440575304
ACH-000658,-1.2619478182200001
ACH-000661,-0.581838724605
ACH-000662,-0.39397038954700003
ACH-000663,-0.513356188632
ACH-000665,-0.831014822877
ACH-000671,-0.812908434717
ACH-000673,-1.03439314361
ACH-000676,-0.722548429943
ACH-000677,-0.735636733298
ACH-000681,-0.732158848275
ACH-000682,-0.17199432174499998
ACH-000683,-0.7599306198729999
ACH-000684,-0.292920134855
ACH-000688,-0.46753832746600005
ACH-000693,-0.38529510026999997
ACH-000694,-0.350765649459
ACH-000695,-0.695118436002
ACH-000696,-0.5659698076899999
ACH-000697,-0.784866682193
ACH-000699,-0.456988159358
ACH-000701,-1.16895076027
ACH-000706,-0.505235285061
ACH-000711,-0.71178803858
ACH-000713,-0.620746866023
ACH-000714,-0.940104989567
ACH-000718,-0.412610299109
ACH-000720,-0.410081422625
ACH-000721,-0.35496193162699996
ACH-000724,-0.267106934716
ACH-000725,-0.628937195325
ACH-000732,-1.01498466806
ACH-000734,-0.5289157266100001
ACH-000735,-0.50358178784
ACH-000736,-0.541388771202
ACH-000738,-0.781038605722
ACH-000746,-0.8445560816850001
ACH-000747,-0.425493328338
ACH-000748,-0.569321376852
ACH-000753,-0.44613171525300005
ACH-000756,-0.7003411337950001
ACH-000757,-0.238690688977
ACH-000758,-0.8046913600210001
ACH-000760,-0.601636460919
ACH-000763,-1.1968483297799999
ACH-000764,-0.205784991029
ACH-000765,-0.874169748659
ACH-000766,-0.618446270142
ACH-000767,-1.09929891742
ACH-000768,-0.579561701204
ACH-000769,-0.624269392883
ACH-000770,-0.950686274774
ACH-000771,-0.8880895063590001
ACH-000773,-0.524462493623
ACH-000776,-0.50349958077
ACH-000777,-0.7842838940639999
ACH-000778,-0.7523612637389999
ACH-000781,-0.713752522576
ACH-000782,-0.829603039155
ACH-000783,-0.448675945336
ACH-000784,-0.717211468513
ACH-000785,-0.40476304410400005
ACH-000787,-0.41674640833899995
ACH-000788,-0.695948900191
ACH-000791,-0.584976654185
ACH-000792,-0.557740601343
ACH-000794,-0.808260256779
ACH-000796,-0.49117480569
ACH-000799,-0.747699406919
ACH-000800,-0.629390571294
ACH-000802,-0.5155219837039999
ACH-000804,-0.729221416854
ACH-000805,-0.8522359269099999
ACH-000809,-0.667016569006
ACH-000810,-0.905409629085
ACH-000811,-0.793686154269
ACH-000817,-1.18491665878
ACH-000819,-0.749524350759
ACH-000820,-0.525839881512
ACH-000821,-0.9589775707729999
ACH-000822,-0.493166950432
ACH-000823,-0.358918094995
ACH-000824,-0.232325941897
ACH-000827,-0.860274440725
ACH-000829,-0.658110972121
ACH-000831,-0.50314874785
ACH-000832,-0.7174206185870001
ACH-000833,-0.839267392061
ACH-000834,-0.7857421200329999
ACH-000835,-0.5022218240999999
ACH-000836,-0.291250451388
ACH-000837,-0.675172475207
ACH-000838,-0.899668383595
ACH-000839,-0.409607637659
ACH-000840,-0.7044701643699999
ACH-000841,-0.465378328135
ACH-000843,-0.6995077126610001
ACH-000846,-0.870395343056
ACH-000847,-0.37590071326800006
ACH-000848,-0.47439488490099996
ACH-000849,-0.12099121443800001
ACH-000851,-0.316126826333
ACH-000855,-1.00942142794
ACH-000856,-0.603552636332
ACH-000858,-0.437797311764
ACH-000859,-0.356897940327
