,TMEM38B (55151)
ACH-000004,-0.0215253186204
ACH-000007,0.0378040483786
ACH-000009,-0.281293721732
ACH-000011,-0.0978515842747
ACH-000012,-0.08618930532029999
ACH-000013,-0.11446954531400001
ACH-000014,-0.337345000133
ACH-000015,-0.280292436233
ACH-000017,0.00010776334740100001
ACH-000018,-0.237277246644
ACH-000019,-0.261551013038
ACH-000021,-0.320533276396
ACH-000022,-0.198370972689
ACH-000025,-0.0134696132035
ACH-000028,-0.0497337519802
ACH-000030,-0.153861085627
ACH-000035,-0.0855787468115
ACH-000036,-0.227712856676
ACH-000037,-0.25301124711
ACH-000039,-0.228139120532
ACH-000040,-0.244934133554
ACH-000041,-0.044106164137000005
ACH-000042,-0.0630207611951
ACH-000045,-0.259996446439
ACH-000047,-0.18087352369399998
ACH-000052,-0.056199532962999996
ACH-000053,-0.15849259200899998
ACH-000054,-0.322438978527
ACH-000055,-0.15571184358100001
ACH-000060,-0.224039796985
ACH-000067,0.00266142738205
ACH-000070,0.03421124227
ACH-000075,-0.228231156009
ACH-000078,-0.0638116841493
ACH-000082,-0.225193286688
ACH-000085,-0.190839850992
ACH-000086,-0.23019047994000003
ACH-000087,-0.22764641208
ACH-000092,-0.08200272934899999
ACH-000095,-0.145436181337
ACH-000097,-0.0420009776832
ACH-000098,-0.015558418382700001
ACH-000099,-0.209791616918
ACH-000108,-0.267269648077
ACH-000113,-0.199805377073
ACH-000115,-0.0630538411387
ACH-000116,-0.029236891941900003
ACH-000118,-0.40125255710999996
ACH-000120,-0.222170387725
ACH-000123,-0.0124088289804
ACH-000127,-0.334569074636
ACH-000128,0.037129700011300004
ACH-000132,-0.0947002869084
ACH-000133,-0.185851755597
ACH-000137,0.0051429755388
ACH-000138,-0.213348775567
ACH-000142,0.0166104792772
ACH-000143,-0.179626613035
ACH-000146,-0.239657492262
ACH-000148,-0.159043871648
ACH-000150,-0.0244738250129
ACH-000152,-0.047457123430800004
ACH-000153,-0.019240983704900003
ACH-000159,-0.175535622717
ACH-000160,-0.259586418169
ACH-000163,-0.23499139522
ACH-000167,-0.451046273907
ACH-000168,-0.13373663482599998
ACH-000169,-0.0395025740716
ACH-000178,-0.140185580686
ACH-000182,-0.315042897363
ACH-000183,-0.147147329232
ACH-000188,-0.116098087041
ACH-000189,-0.12045814964299999
ACH-000190,-0.587772302436
ACH-000198,-0.030054852357200002
ACH-000204,-0.11082850259000002
ACH-000206,-0.0923676568764
ACH-000207,-0.0426097489059
ACH-000211,-0.09200230923800001
ACH-000215,-0.09085738902139999
ACH-000221,-0.0652038546793
ACH-000222,-0.08507323593810001
ACH-000223,-0.10216930679899999
ACH-000226,-0.257322533257
ACH-000227,-0.159316579573
ACH-000228,-0.055580387442300004
ACH-000231,-0.18798992300099998
ACH-000232,-0.14171830394999999
ACH-000233,-0.128418726869
ACH-000234,-0.0805056090817
ACH-000235,-0.100584173073
ACH-000237,-0.23965424669100002
ACH-000238,-0.0698382325771
ACH-000243,-0.06891947160419999
ACH-000244,-0.167158238254
ACH-000246,-0.007699658823180001
ACH-000248,-0.138418978433
ACH-000250,-0.186787764152
ACH-000251,0.00454640457624
ACH-000253,-0.253011348202
ACH-000255,-0.238739655651
ACH-000256,-0.021174389081
ACH-000257,-0.251379342993
ACH-000258,-0.00983863372085
ACH-000259,-0.115366083313
ACH-000260,-0.07496503556739999
ACH-000261,-0.202176740302
ACH-000262,-0.360588139787
ACH-000263,0.11815556161900001
ACH-000264,-0.0885410193312
ACH-000265,-0.106095294327
ACH-000266,-0.09149637185760001
ACH-000272,-0.270265747675
ACH-000273,-0.142082706936
ACH-000274,-0.199100224374
ACH-000277,0.0723985933619
ACH-000278,-0.15307265837
ACH-000279,0.013148412073500001
ACH-000280,-0.145623062616
ACH-000281,-0.057813671614100004
ACH-000288,-0.0750218818862
ACH-000291,-0.177570838879
ACH-000293,-0.0269333874326
ACH-000294,-0.0946874196417
ACH-000295,-0.015892608203
ACH-000296,-0.162183966872
ACH-000302,-0.178790860092
ACH-000304,-0.160109615244
ACH-000307,-0.041937555365
ACH-000308,-0.1489986454
ACH-000310,-0.256552043103
ACH-000311,-0.13797837512
ACH-000312,-0.0296904278842
ACH-000315,-0.123554819252
ACH-000316,-0.121202800905
ACH-000317,-0.121873212342
ACH-000318,-0.21482007556
ACH-000319,-0.089030636712
ACH-000320,-0.0186948061476
ACH-000322,-0.21053054870299998
ACH-000323,-0.139904885166
ACH-000324,-0.159394678659
ACH-000329,-0.21446113070599998
ACH-000330,0.0139436480391
ACH-000331,-0.217172213095
ACH-000332,-0.0643712648667
ACH-000334,0.060779938284
ACH-000335,-0.188967122282
ACH-000336,0.24474967162099998
ACH-000337,0.0725221845234
ACH-000339,-0.177629413378
ACH-000341,-0.230744042832
ACH-000348,-0.142238787969
ACH-000350,-0.241277273606
ACH-000352,0.08041412940960001
ACH-000356,-0.0851275894672
ACH-000361,-0.212418551625
ACH-000362,-0.169521493351
ACH-000363,-0.19009808577999998
ACH-000364,-0.304266279835
ACH-000365,-0.06514104333330001
ACH-000366,-0.158820235349
ACH-000368,-0.207525835374
ACH-000374,-0.186659808416
ACH-000375,0.0337130787123
ACH-000376,-0.00666420736243
ACH-000381,-0.236066525919
ACH-000383,-0.105583549186
ACH-000387,-0.0949239875225
ACH-000389,-0.41886999846600004
ACH-000390,-0.234834250643
ACH-000393,-0.14154638868
ACH-000395,-0.374337587232
ACH-000397,-0.173928626881
ACH-000401,0.125172047409
ACH-000402,-0.262539238249
ACH-000403,-0.0458385611665
ACH-000404,-0.146162521191
ACH-000406,-0.139830297745
ACH-000407,-0.129683088903
ACH-000408,-0.230919736338
ACH-000410,-0.0870705925915
ACH-000411,0.032024469067199995
ACH-000414,-0.15814666115999998
ACH-000415,-0.169780707962
ACH-000416,-0.20192962838700002
ACH-000420,-0.018406141488599998
ACH-000421,0.060574216294
ACH-000424,-0.0639116778477
ACH-000425,-0.12336440353
ACH-000426,-0.21491644632800003
ACH-000427,-0.275828822096
ACH-000433,0.0359502670089
ACH-000436,-0.25009365499499997
ACH-000444,-0.0594262587519
ACH-000445,-0.26577455715500004
ACH-000448,-0.052250310755199994
ACH-000450,-0.146477367743
ACH-000452,-0.00800076277205
ACH-000454,-0.30918062040800004
ACH-000458,-0.08857466597339998
ACH-000459,-0.005502331251159999
ACH-000460,-0.219543403904
ACH-000461,-0.195273881545
ACH-000463,-0.11821725337899999
ACH-000464,-0.153841237434
ACH-000466,-0.00283597301595
ACH-000467,-0.121651437618
ACH-000468,-0.20437687637200003
ACH-000469,-0.266173700509
ACH-000470,-0.219887774381
ACH-000471,0.0145323833867
ACH-000472,-0.346894261012
ACH-000473,0.22507738754099998
ACH-000475,-0.0521880677824
ACH-000476,-0.010334255839
ACH-000477,-0.27499692482
ACH-000480,-0.18519658614300002
ACH-000481,-0.164563172385
ACH-000483,-0.0546265872261
ACH-000484,-0.0394404323751
ACH-000485,-0.0160565909699
ACH-000486,-0.0053316495096799995
ACH-000487,-0.0715930117998
ACH-000488,-0.23809366875500002
ACH-000490,-0.25242869955499997
ACH-000491,-0.16145135545999997
ACH-000495,-0.194991637246
ACH-000496,-0.0400840767956
ACH-000499,0.112217840032
ACH-000500,-0.0115314861005
ACH-000502,-0.0684165189826
ACH-000503,-0.30610962958500004
ACH-000505,-0.0665094093109
ACH-000507,-0.0912085434162
ACH-000510,-0.08465634812060001
ACH-000511,-0.207315669753
ACH-000512,0.0881734605565
ACH-000516,-0.16977381557799998
ACH-000517,-0.171266432691
ACH-000518,-0.0677480687414
ACH-000520,-0.13024506170800002
ACH-000521,0.0249024289583
ACH-000522,-0.120263631069
ACH-000524,-0.0475951066538
ACH-000527,-0.08816037209830001
ACH-000528,-0.0383300540644
ACH-000537,-0.04574603368750001
ACH-000541,-0.178912269865
ACH-000542,-0.135461235272
ACH-000544,-0.185357323232
ACH-000545,-0.11815950754799999
ACH-000547,0.00894944936094
ACH-000548,-0.024169384937
ACH-000549,-0.228706317168
ACH-000550,-0.206925936134
ACH-000552,0.07193803558339999
ACH-000556,-0.12567313608
ACH-000557,-0.12665261120500002
ACH-000570,-0.23657391922499998
ACH-000571,-0.167206368095
ACH-000573,-0.0419492464312
ACH-000576,0.0628524189386
ACH-000580,0.0135667763732
ACH-000584,-0.20306330500199998
ACH-000585,-0.16544510441
ACH-000588,-0.0814582950153
ACH-000589,-0.0956980795624
ACH-000591,-0.637438230451
ACH-000593,-0.213178922625
ACH-000600,-0.144566813668
ACH-000601,-0.219259542467
ACH-000604,-0.106534331995
ACH-000605,-0.118108507406
ACH-000606,-0.041433420787
ACH-000608,-0.120320216537
ACH-000614,-0.07814635553169999
ACH-000616,0.0799318889519
ACH-000618,-0.0563130727719
ACH-000619,0.038192068081199994
ACH-000620,0.00176883414375
ACH-000621,-0.156822842685
ACH-000622,-0.171264135192
ACH-000623,-0.19934767251899999
ACH-000624,-0.161038559749
ACH-000627,-0.0100035107855
ACH-000630,-0.07724287353869999
ACH-000632,0.0651401459174
ACH-000633,-0.05556866858580001
ACH-000637,-0.17300661629900002
ACH-000638,-0.208189455751
ACH-000646,0.0199512233561
ACH-000647,-0.07993531099710001
ACH-000648,-0.395426142472
ACH-000649,-0.10581880124500001
ACH-000651,-0.11531528630200001
ACH-000652,-0.143986786974
ACH-000653,-0.199936165178
ACH-000657,-0.0538141309187
ACH-000658,-0.19629220441599998
ACH-000661,-0.050953144868400004
ACH-000662,0.09375530398
ACH-000663,-0.127171746203
ACH-000665,-0.088474062964
ACH-000671,-0.168484479593
ACH-000673,-0.035746769611800004
ACH-000676,-0.319438121305
ACH-000677,-0.353316883081
ACH-000681,-0.0933192257419
ACH-000682,-0.022827201032099998
ACH-000683,-0.14965391998299998
ACH-000684,-0.08995155180719999
ACH-000688,-0.243672065246
ACH-000693,-0.10143785581499999
ACH-000694,-0.171443889337
ACH-000695,-0.497936447328
ACH-000696,-0.17814981175
ACH-000697,0.0551645655396
ACH-000699,-0.140217798964
ACH-000701,-0.031707084945400005
ACH-000706,-0.148067898432
ACH-000711,-0.174480612682
ACH-000713,-0.0350318776323
ACH-000714,-0.0359161762683
ACH-000718,-0.116237305647
ACH-000720,-0.111273145508
ACH-000721,-0.151124558019
ACH-000724,0.117064153125
ACH-000725,-0.06482967865
ACH-000732,-0.359211531638
ACH-000734,-0.17298979670200001
ACH-000735,-0.022604420180700004
ACH-000736,-0.141802202846
ACH-000738,-0.254321555312
ACH-000746,0.0385400135777
ACH-000747,-0.154012752185
ACH-000748,-0.140873799571
ACH-000753,-0.17887588046
ACH-000756,-0.14447551326199998
ACH-000757,-0.23892806775800002
ACH-000758,0.027791717353099998
ACH-000760,-0.16271234731200002
ACH-000763,-0.159479995964
ACH-000764,-0.210494157417
ACH-000765,-0.153219673925
ACH-000766,-0.135456443555
ACH-000767,-0.0992573391014
ACH-000768,-0.182460345845
ACH-000769,-0.17362330337200002
ACH-000770,-0.135699516132
ACH-000771,0.0678990367983
ACH-000773,-0.0267475695642
ACH-000776,-0.471953401452
ACH-000777,-0.06817032129959999
ACH-000778,-0.20352669380199997
ACH-000781,-0.118072459127
ACH-000782,-0.254042929719
ACH-000783,-0.0872522572329
ACH-000784,-0.0326725742846
ACH-000785,-0.0810342088168
ACH-000787,0.026852033949199997
ACH-000788,-0.1699490093
ACH-000791,-0.136364164143
ACH-000792,-0.225309912673
ACH-000794,-0.120183368934
ACH-000796,-0.167655901257
ACH-000799,-0.394253935534
ACH-000800,-0.338928998719
ACH-000802,-0.04581889141269999
ACH-000804,-0.165050406642
ACH-000805,-0.23736271580600002
ACH-000809,-0.160989729907
ACH-000810,0.0745344101771
ACH-000811,-0.123267447063
ACH-000817,-0.027490804823599998
ACH-000819,-0.05179953425969999
ACH-000820,-0.11178263583499999
ACH-000821,-0.156432754289
ACH-000822,-0.324598875522
ACH-000823,-0.0676560444644
ACH-000824,-0.24452798635200002
ACH-000827,-0.0609144191158
ACH-000829,-0.00936584849191
ACH-000831,-0.290151854172
ACH-000832,-0.21876452494100002
ACH-000833,-0.0855292113821
ACH-000834,-0.11149074979599999
ACH-000835,-0.18298778504000002
ACH-000836,-0.070242454578
ACH-000837,0.148009482431
ACH-000838,-0.0740217666467
ACH-000839,-0.12430916345200001
ACH-000840,-0.05990204043
ACH-000841,-0.154760090499
ACH-000843,-0.09394926302880001
ACH-000846,-0.0465584513005
ACH-000847,-0.012532381570099999
ACH-000848,-0.08644164413380001
ACH-000849,0.047339594435099996
ACH-000851,-0.106712281169
ACH-000855,-0.115932111489
ACH-000856,-0.0473985633627
ACH-000858,-0.230634614875
ACH-000859,-0.354706020833
ACH-000861,0.034077200569700004
ACH-000862,-0.0838771618346
ACH-000865,-0.137119287277
ACH-000866,-0.131395476031
ACH-000867,-0.0950267608956
ACH-000869,-0.09378729584010001
ACH-000872,-0.254233456062
ACH-000873,-0.0556438080451
ACH-000876,-0.0768375669845
ACH-000878,0.119947119365
ACH-000880,-0.02506824894
ACH-000881,-0.24756270558600002
ACH-000882,-0.111416507573
ACH-000884,-0.131520787137
ACH-000885,0.0686275864321
ACH-000887,-0.074853209362
ACH-000888,-0.264232033194
ACH-000889,-0.13150232744
ACH-000890,-0.215117821459
ACH-000896,-0.210313620852
ACH-000898,-0.292313622506
ACH-000900,-0.123903173082
ACH-000901,-0.131264384328
ACH-000905,-0.126118140254
ACH-000906,-0.123746432069
ACH-000907,-0.210780049192
ACH-000910,-0.15976907129100001
ACH-000911,-0.0756220105025
ACH-000912,-0.181422687622
ACH-000913,-0.29332453471500003
ACH-000915,-0.147006283999
ACH-000916,-0.0689737916087
ACH-000917,-0.013024035088100001
ACH-000921,-0.0230059871269
ACH-000924,-0.0287190835619
ACH-000926,-0.127559106228
ACH-000928,-0.0258682570106
ACH-000929,-0.18733202458700002
ACH-000932,-0.11645528162900001
ACH-000935,-0.122238404526
ACH-000936,-0.116274637063
ACH-000937,-0.088282281043
ACH-000938,-0.0070196888050800006
ACH-000939,-0.0664500195749
ACH-000941,-0.167467630662
ACH-000943,-0.0239482287696
ACH-000946,-0.185619505973
ACH-000947,-0.106221479363
ACH-000948,-0.0319791760139
ACH-000950,-0.149942187857
ACH-000953,-0.048530590536099996
ACH-000957,0.0727493733325
ACH-000958,-0.07821029064450001
ACH-000960,0.117139891699
ACH-000963,-0.250897757138
ACH-000968,-0.17375014169599998
ACH-000969,-0.213514796393
ACH-000973,-0.0842576229236
ACH-000974,-0.24238751468400002
ACH-000975,0.0350704104256
ACH-000976,-0.156807374681
ACH-000978,-0.0688951582841
ACH-000980,-0.131744871996
ACH-000984,-0.0751623786797
ACH-000986,-0.312530452365
ACH-000988,-0.11317122207000001
ACH-000993,-0.00010524928280199999
ACH-000994,-0.24854026846000002
ACH-000996,-0.21175884391199998
ACH-001001,-0.146729893503
ACH-001020,-0.104191795285
ACH-001028,-0.11743405190999999
ACH-001031,-0.100864627074
ACH-001038,-0.16671369545499998
ACH-001048,-0.189121794548
ACH-001050,-0.09765722744550001
