,GLE1 (2733)
ACH-000004,-0.937326117773
ACH-000007,-0.875461255973
ACH-000009,-0.7653373920450001
ACH-000011,-0.8696729116580001
ACH-000012,-0.78008670057
ACH-000013,-0.9525170017319999
ACH-000014,-0.8501849000489999
ACH-000015,-1.10242060698
ACH-000017,-0.85690446646
ACH-000018,-0.7107938478139999
ACH-000019,-0.594988068981
ACH-000021,-1.0185725905
ACH-000022,-0.747781379263
ACH-000025,-0.552440000261
ACH-000028,-0.589217783434
ACH-000030,-0.466203478718
ACH-000035,-0.8183770782199999
ACH-000036,-0.580156384478
ACH-000037,-0.22282114994600002
ACH-000039,-0.60426574345
ACH-000040,-0.607572383337
ACH-000041,-1.01061956928
ACH-000042,-0.8194951429690001
ACH-000045,-0.797219042561
ACH-000047,-0.806522269304
ACH-000052,-0.599932051908
ACH-000053,-0.640881186395
ACH-000054,-0.795282132855
ACH-000055,-1.03858272283
ACH-000060,-0.7261743349709999
ACH-000067,-0.625825960651
ACH-000070,-0.682267551514
ACH-000075,-0.504195715929
ACH-000078,-0.789454207597
ACH-000082,-1.21959069653
ACH-000085,-0.872610575445
ACH-000086,-0.682026209651
ACH-000087,-0.45813688259700003
ACH-000092,-0.633058249976
ACH-000095,-0.913322586542
ACH-000097,-0.7216342668800001
ACH-000098,-0.50633938099
ACH-000099,-0.853605879125
ACH-000108,-1.0618082774600002
ACH-000113,-0.674819589738
ACH-000115,-1.14291082095
ACH-000116,-0.880228138962
ACH-000118,-0.918231338806
ACH-000120,-0.6698688181069999
ACH-000123,-0.835933287273
ACH-000127,-0.596036057138
ACH-000128,-0.7438924879809999
ACH-000132,-1.21816118464
ACH-000133,-0.724740464716
ACH-000137,-0.38691556203500005
ACH-000138,-0.954335001609
ACH-000142,-0.7324927787809999
ACH-000143,-0.8094991277850001
ACH-000146,-0.626580541223
ACH-000148,-0.849710425247
ACH-000150,-0.8102264934129999
ACH-000152,-0.9042720112279999
ACH-000153,-0.773218335846
ACH-000159,-0.9098535386740001
ACH-000160,-0.732833442907
ACH-000163,-0.7526524904719999
ACH-000167,-0.631172045532
ACH-000168,-0.860459039771
ACH-000169,-0.899154730732
ACH-000178,-0.8930485220190001
ACH-000182,-0.965456436199
ACH-000183,-0.902744721993
ACH-000188,-0.636728046804
ACH-000189,-0.578750332126
ACH-000190,-0.9306384468860001
ACH-000198,-0.852896769258
ACH-000204,-0.7008669816509999
ACH-000206,-0.8393353576829999
ACH-000207,-0.724705881671
ACH-000211,-0.582244872867
ACH-000215,-0.8829519229330001
ACH-000221,-1.0301672088
ACH-000222,-1.06093553171
ACH-000223,-0.7498274053849999
ACH-000226,-0.7513940636059999
ACH-000227,-0.740006901211
ACH-000228,-0.869797679684
ACH-000231,-0.6197959955919999
ACH-000232,-0.7062280370909999
ACH-000233,-0.775816911623
ACH-000234,-0.8156379136849999
ACH-000235,-0.966214619258
ACH-000237,-0.8821827765799999
ACH-000238,-0.510275862725
ACH-000243,-0.681338681533
ACH-000244,-0.571549937969
ACH-000246,-0.754916295383
ACH-000248,-0.837315799667
ACH-000250,-0.6309607833690001
ACH-000251,-0.38941896705799994
ACH-000253,-0.73671309628
ACH-000255,-0.7744724713240001
ACH-000256,-1.05564328105
ACH-000257,-0.437015506481
ACH-000258,-0.8739393702339999
ACH-000259,-0.955612600926
ACH-000260,-1.00562308549
ACH-000261,-0.8054357198190001
ACH-000262,-0.44793685236599995
ACH-000263,-0.74645065147
ACH-000264,-0.7117165953069999
ACH-000265,-0.8446351904739999
ACH-000266,-1.12743814639
ACH-000272,-0.749395438487
ACH-000273,-0.7954553008759999
ACH-000274,-0.662371946322
ACH-000277,-0.8583307325890001
ACH-000278,-0.789852510844
ACH-000279,-0.507252397137
ACH-000280,-0.8645525981550001
ACH-000281,-0.7465404517380001
ACH-000288,-0.469427894665
ACH-000291,-0.996875418577
ACH-000293,-1.30964992453
ACH-000294,-0.569085180908
ACH-000295,-0.581605442559
ACH-000296,-0.862704415479
ACH-000302,-1.00145598469
ACH-000304,-0.955650557176
ACH-000307,-0.571625687366
ACH-000308,-1.0762746125
ACH-000310,-0.970099119357
ACH-000311,-0.8742153388959999
ACH-000312,-0.817844340062
ACH-000315,-1.0728706995200001
ACH-000316,-0.752291411354
ACH-000317,-0.603263896341
ACH-000318,-1.2070200071700001
ACH-000319,-0.64164828721
ACH-000320,-0.758832707966
ACH-000322,-0.9900571642479999
ACH-000323,-0.835991685512
ACH-000324,-0.759702091757
ACH-000329,-0.601928421338
ACH-000330,-0.549777863018
ACH-000331,-0.927385586692
ACH-000332,-0.8938580775120001
ACH-000334,-0.513863952636
ACH-000335,-0.369396536342
ACH-000336,-0.43863748449199996
ACH-000337,-1.12707549547
ACH-000339,-0.836845329887
ACH-000341,-0.929246891657
ACH-000348,-0.8905873938750001
ACH-000350,-1.20405423421
ACH-000352,-0.75148732573
ACH-000356,-0.7548721377259999
ACH-000361,-0.614207559742
ACH-000362,-0.77633362824
ACH-000363,-0.882246856144
ACH-000364,-0.828457397412
ACH-000365,-0.7922158025480001
ACH-000366,-0.669860833025
ACH-000368,-0.665794603511
ACH-000374,-0.796306521407
ACH-000375,-0.890681602767
ACH-000376,-0.686588434041
ACH-000381,-0.8798479769390001
ACH-000383,-0.546108820534
ACH-000387,-1.03512376875
ACH-000389,-0.672589274003
ACH-000390,-0.816071935764
ACH-000393,-0.9129057922050001
ACH-000395,-0.668246372226
ACH-000397,-1.14816133058
ACH-000401,-1.00437081735
ACH-000402,-0.7987881104729999
ACH-000403,-0.389801424555
ACH-000404,-0.8411064087219999
ACH-000406,-0.760298091925
ACH-000407,-0.915701886294
ACH-000408,-0.646106325034
ACH-000410,-1.0867756252399998
ACH-000411,-1.0123125526
ACH-000414,-0.937150239279
ACH-000415,-0.408917632203
ACH-000416,-0.888355290829
ACH-000420,-0.793887183322
ACH-000421,-0.9328166121250001
ACH-000424,-0.6661092055860001
ACH-000425,-0.821249825888
ACH-000426,-0.91426883782
ACH-000427,-0.662732809886
ACH-000433,-0.75208725001
ACH-000436,-0.577364996284
ACH-000444,-0.970487017448
ACH-000445,-0.9671587828470001
ACH-000448,-0.8480984711949999
ACH-000450,-0.8523947006460001
ACH-000452,-0.526812143747
ACH-000454,-0.33735900873499997
ACH-000458,-0.9501854111679999
ACH-000459,-0.651136426154
ACH-000460,-0.9288965740880001
ACH-000461,-0.346586052949
ACH-000463,-0.688297768678
ACH-000464,-0.67021851175
ACH-000466,-0.646557820214
ACH-000467,-0.8145224171369999
ACH-000468,-0.496126992312
ACH-000469,-0.6809153655269999
ACH-000470,-0.603961806047
ACH-000471,-0.7638504788079999
ACH-000472,-0.70836583398
ACH-000473,-0.992622613996
ACH-000475,-0.555963541337
ACH-000476,-1.1127203019499998
ACH-000477,-1.03098742453
ACH-000480,-0.792108758723
ACH-000481,-0.791341416694
ACH-000483,-1.52652632836
ACH-000484,-1.0002853527200002
ACH-000485,-0.6847489339280001
ACH-000486,-0.661431330844
ACH-000487,-0.8116848779000001
ACH-000488,-0.822334936956
ACH-000490,-0.512765096768
ACH-000491,-1.1389962822
ACH-000495,-0.848596926549
ACH-000496,-0.676952078565
ACH-000499,-0.5330805451899999
ACH-000500,-0.7876733509620001
ACH-000502,-0.6911155473649999
ACH-000503,-0.550464848333
ACH-000505,-0.870670302037
ACH-000507,-0.5671652537899999
ACH-000510,-0.5222830788
ACH-000511,-0.6522432579940001
ACH-000512,-0.058453754151699996
ACH-000516,-0.961815306352
ACH-000517,-0.7665576299860001
ACH-000518,-0.6845691832520001
ACH-000520,-0.695935927634
ACH-000521,-1.18523646534
ACH-000522,-0.996165784136
ACH-000524,-1.26177837831
ACH-000527,-1.1480459710200002
ACH-000528,-0.7435318928360001
ACH-000537,-0.783118406844
ACH-000541,-0.597742504051
ACH-000542,-0.662177219872
ACH-000544,-0.759122609467
ACH-000545,-0.61702012828
ACH-000547,-0.833710482702
ACH-000548,-0.647845418872
ACH-000549,-0.6421387413399999
ACH-000550,-0.517470922758
ACH-000552,-0.716966237341
ACH-000556,-0.569865044045
ACH-000557,-0.678450207758
ACH-000570,-0.8173535029279999
ACH-000571,-0.593256456431
ACH-000573,-0.716502585713
ACH-000576,-0.787901303565
ACH-000580,-0.807603929501
ACH-000584,-1.2008779003299999
ACH-000585,-0.763205122312
ACH-000588,-0.450761129044
ACH-000589,-1.16790801946
ACH-000591,-0.524130759134
ACH-000593,-0.670997708192
ACH-000600,-0.758535216746
ACH-000601,-0.639915809503
ACH-000604,-1.05170601459
ACH-000605,-0.716012807055
ACH-000606,-0.7320171757800001
ACH-000608,-0.922707637374
ACH-000614,-0.846695897435
ACH-000616,-0.650634119549
ACH-000618,-0.722801598662
ACH-000619,-0.6088812231840001
ACH-000620,-0.8151012744339999
ACH-000621,-0.992243181394
ACH-000622,-1.0561983785100002
ACH-000623,-0.628437379648
ACH-000624,-0.9187131669700002
ACH-000627,-0.419305033696
ACH-000630,-0.631567298899
ACH-000632,-0.676260757686
ACH-000633,-0.602409864576
ACH-000637,-0.85782593814
ACH-000638,-1.02931261739
ACH-000646,-1.0953972463400001
ACH-000647,-0.798843677866
ACH-000648,-0.523944249068
ACH-000649,-0.47382379557
ACH-000651,-0.867516246318
ACH-000652,-0.9924820194499999
ACH-000653,-0.7894095666850001
ACH-000657,-0.8634165513809999
ACH-000658,-0.611958977176
ACH-000661,-1.10504847369
ACH-000662,-0.435342743668
ACH-000663,-1.13648364738
ACH-000665,-0.709651453286
ACH-000671,-0.846156581364
ACH-000673,-0.5173952360899999
ACH-000676,-0.830388822602
ACH-000677,-0.929828815943
ACH-000681,-0.962635687272
ACH-000682,-0.499317555157
ACH-000683,-0.752528750636
ACH-000684,-0.675282060876
ACH-000688,-0.817359903743
ACH-000693,-0.774717710972
ACH-000694,-0.695584929335
ACH-000695,-0.323778356202
ACH-000696,-0.779110022096
ACH-000697,-0.747780720078
ACH-000699,-0.946427954553
ACH-000701,-0.7432044715189999
ACH-000706,-1.09651935965
ACH-000711,-0.7455955535250001
ACH-000713,-0.724390088548
ACH-000714,-0.6016041248080001
ACH-000718,-0.6924158007889999
ACH-000720,-0.573417099381
ACH-000721,-0.594153158558
ACH-000724,-0.474793103323
ACH-000725,-0.982415893834
ACH-000732,-0.837263392113
ACH-000734,-0.6457081921760001
ACH-000735,-0.583954168541
ACH-000736,-0.7859737688130001
ACH-000738,-0.76409220073
ACH-000746,-0.970097888996
ACH-000747,-1.00345399816
ACH-000748,-0.749106062611
ACH-000753,-0.716187919561
ACH-000756,-0.955613909904
ACH-000757,-1.03538497524
ACH-000758,-1.03915219882
ACH-000760,-0.921273256054
ACH-000763,-0.604194009575
ACH-000764,-0.806802134059
ACH-000765,-0.82128940628
ACH-000766,-0.752023509274
ACH-000767,-1.08907275747
ACH-000768,-0.863581760984
ACH-000769,-0.7292789226890001
ACH-000770,-0.633385911364
ACH-000771,-0.877951880007
ACH-000773,-0.532311361104
ACH-000776,-0.724420040957
ACH-000777,-0.643912630154
ACH-000778,-0.83159742026
ACH-000781,-0.806930736169
ACH-000782,-0.8256863766670001
ACH-000783,-0.729054800272
ACH-000784,-0.573081408665
ACH-000785,-0.623404133255
ACH-000787,-0.7911989328489999
ACH-000788,-0.861519850015
ACH-000791,-0.7541959140860001
ACH-000792,-0.655961637188
ACH-000794,-0.34474981353399997
ACH-000796,-0.875371434622
ACH-000799,-0.968888851605
ACH-000800,-0.958465815951
ACH-000802,-0.653164296001
ACH-000804,-0.514851234399
ACH-000805,-0.8404712329430001
ACH-000809,-0.686876612512
ACH-000810,-0.9700894985140001
ACH-000811,-0.649934298609
ACH-000817,-0.5011324963620001
ACH-000819,-0.878557496608
ACH-000820,-0.854213078976
ACH-000821,-0.417620475097
ACH-000822,-0.894352857419
ACH-000823,-0.7818721901219999
ACH-000824,-0.627502799119
ACH-000827,-0.960852938969
ACH-000829,-0.629135784732
ACH-000831,-0.932226551186
ACH-000832,-0.627204915513
ACH-000833,-0.810384214281
ACH-000834,-0.880398576562
ACH-000835,-0.899216939546
ACH-000836,-0.73325524395
ACH-000837,-0.990918110549
ACH-000838,-0.682384294037
ACH-000839,-0.615387092406
ACH-000840,-0.9281684674089999
ACH-000841,-0.8656275234909999
ACH-000843,-0.567907610939
ACH-000846,-0.520604197663
ACH-000847,-0.9178322487970001
ACH-000848,-0.926422429306
ACH-000849,-0.724512752028
ACH-000851,-0.856714170094
ACH-000855,-0.6740444826299999
ACH-000856,-0.8944399713079999
ACH-000858,-1.01598776662
ACH-000859,-0.47126086805600004
ACH-000861,-0.961581807961
ACH-000862,-0.715386717967
ACH-000865,-0.7838391593709999
ACH-000866,-0.697154039413
ACH-000867,-0.853904216765
ACH-000869,-1.40351662074
ACH-000872,-1.25691410905
ACH-000873,-0.603206722623
ACH-000876,-1.00526786949
ACH-000878,-0.624988066588
ACH-000880,-0.799690070656
ACH-000881,-0.731219831446
ACH-000882,-1.11821789746
ACH-000884,-0.757197797077
ACH-000885,-0.884014959751
ACH-000887,-0.825863938918
ACH-000888,-0.723127866275
ACH-000889,-0.455502369036
ACH-000890,-0.52892917945
ACH-000896,-0.8530126197519999
ACH-000898,-0.8193993304389999
ACH-000900,-0.888403621258
ACH-000901,-0.9144242119339999
ACH-000905,-0.574117964101
ACH-000906,-0.615806766998
ACH-000907,-1.0349094514700001
ACH-000910,-0.611384205321
ACH-000911,-0.634394482461
ACH-000912,-0.7640834355859999
ACH-000913,-0.784852839223
ACH-000915,-0.894249134324
ACH-000916,-1.53004155803
ACH-000917,-0.695315319384
ACH-000921,-0.789849473057
ACH-000924,-0.778473957799
ACH-000926,-0.557527761363
ACH-000928,-0.894104641154
ACH-000929,-0.950531145652
ACH-000932,-0.8628248180320001
ACH-000935,-0.677690284697
ACH-000936,-0.50792177179
ACH-000937,-0.6887452390469999
ACH-000938,-0.7886603245010001
ACH-000939,-0.825702457997
ACH-000941,-0.7808254176620001
ACH-000943,-0.461714724418
ACH-000946,-0.878554577017
ACH-000947,-1.00054177899
ACH-000948,-0.970153945249
ACH-000950,-0.901237846524
ACH-000953,-0.601401736474
ACH-000957,-0.885552874263
ACH-000958,-0.7494731510160001
ACH-000960,-0.866849234841
ACH-000963,-1.03250018067
ACH-000968,-0.9470278796449999
ACH-000969,-0.834558992238
ACH-000973,-0.536963648517
ACH-000974,-0.643904243375
ACH-000975,-0.422866849431
ACH-000976,-0.650886701715
ACH-000978,-0.786897504075
ACH-000980,-0.8626236540889999
ACH-000984,-1.00323572878
ACH-000986,-0.655536556429
ACH-000988,-1.3209950965200001
ACH-000993,-1.29700450771
ACH-000994,-0.828654615238
ACH-000996,-0.8331238273029999
ACH-001001,-0.8510405130419999
ACH-001020,-0.587605181612
ACH-001028,-0.770498436108
ACH-001031,-1.04408049586
ACH-001038,-0.7854559084280001
ACH-001048,-0.6086326297510001
ACH-001050,-0.733699382065
ACH-001053,-0.843362737164
ACH-001054,-0.540453637928
ACH-001061,-0.7844625155230001
ACH-001067,-0.884322032829
ACH-001075,-0.7483736929870001
ACH-001096,-0.81287349214
ACH-001128,-0.83662147053
ACH-001134,-0.732447031448
ACH-001151,-0.961695388047
ACH-001163,-0.66040542502
ACH-001164,-1.02138811146
ACH-001173,-0.592965332102
ACH-001183,-0.7937606095440001
ACH-001184,-0.77061519364
ACH-001190,-0.949011414903
ACH-001192,-0.8087462126970001
ACH-001193,-0.7689956292219999
ACH-001196,-0.640053205916
ACH-001197,-0.7413741601459999
ACH-001205,-0.622653841105
ACH-001211,-1.0450797143500001
ACH-001212,-0.781418611922
ACH-001228,-0.57020938788
ACH-001232,-0.628432222818
ACH-001239,-0.671137743246
ACH-001274,-0.72735823787
ACH-001275,-0.895057412054
ACH-001277,-0.759728005292
ACH-001278,-0.86646976769
ACH-001280,-0.7735568902850001
ACH-001283,-0.8381235504060001
ACH-001289,-0.8221528961650001
ACH-001295,-1.1701161123200001
ACH-001300,-0.7191458756620001
ACH-001301,-0.936383017924
ACH-001302,-0.796770815869
ACH-001303,-0.8218348402940001
ACH-001306,-0.49832042414
ACH-001318,-0.9809833010160001
ACH-001322,-0.8353560514139999
ACH-001328,-0.819331146785
ACH-001332,-0.50003816583
ACH-001333,-0.9135235743060001
ACH-001336,-0.589043242206
ACH-001340,-0.757832738597
ACH-001346,-0.7372332592090001
ACH-001353,-0.9649727725799999
ACH-001354,-0.840877581036
ACH-001367,-0.897067259356
ACH-001368,-0.731712518731
ACH-001374,-0.980555861016
ACH-001375,-0.988281954951
ACH-001377,-0.877944289533
ACH-001380,-1.07436632842
ACH-001391,-0.7788802454520001
ACH-001407,-0.44674811281099996
ACH-001408,-0.638818548741
ACH-001413,-0.792704134345
ACH-001430,-0.5383794264230001
ACH-001431,-0.939578485249
ACH-001450,-0.815209192341
ACH-001496,-0.719537248457
ACH-001500,-0.8652727532200001
ACH-001521,-0.7428166712720001
ACH-001523,-0.531570741683
ACH-001532,-0.9413849497419999
ACH-001536,-0.980656473242
ACH-001550,-0.776827728377
ACH-001552,-0.575571873131
ACH-001554,-0.681922382839
ACH-001645,-1.04935327096
ACH-001654,-0.7956683612559999
ACH-001715,-0.6811076698980001
ACH-001735,-0.72385319852
ACH-001736,-0.798382982114
ACH-001737,-0.8275628567829999
ACH-001740,-0.660722314672
ACH-001745,-0.688306850592
ACH-001750,-1.0412634974
ACH-001765,-0.525048734343
ACH-001956,-0.8929656862909999
ACH-001957,-0.855585906866
