,HBQ1 (3049)
ACH-000004,0.311404748024
ACH-000007,-0.000269567838396
ACH-000009,-0.0319984994759
ACH-000011,0.018414354187
ACH-000012,-0.0522883599058
ACH-000013,-0.0688189342817
ACH-000014,-0.0062481928989799995
ACH-000015,0.00191863184144
ACH-000017,-0.0732480247495
ACH-000018,0.0202566500225
ACH-000019,0.196461335713
ACH-000021,-0.0179994643695
ACH-000022,0.0033456230771999997
ACH-000025,-0.029471539909099998
ACH-000028,-0.0242369812168
ACH-000030,0.089578668017
ACH-000035,-0.010755838855700002
ACH-000036,-0.12026522242999999
ACH-000037,-0.227566397237
ACH-000039,-0.0155058976513
ACH-000040,-0.18909791328899997
ACH-000041,-0.0499605525607
ACH-000042,-0.0706595608941
ACH-000045,0.015377300780200002
ACH-000047,-0.166893092146
ACH-000052,-0.144595375991
ACH-000053,-0.0629845554824
ACH-000054,-0.17029398434700002
ACH-000055,-0.0314072801423
ACH-000060,-0.054279150135500005
ACH-000067,-0.0367346033634
ACH-000070,0.0725018991133
ACH-000075,-0.23203841144600001
ACH-000078,-0.208474610606
ACH-000082,0.00957412792719
ACH-000085,0.0688295168475
ACH-000086,0.179345402271
ACH-000087,-0.178769921503
ACH-000092,-0.05596698817480001
ACH-000095,-0.134465153246
ACH-000097,0.021325160509799997
ACH-000098,-0.0089716804065
ACH-000099,-0.0613896025667
ACH-000108,-0.147609352367
ACH-000113,0.15398381705999997
ACH-000115,-0.15024688863
ACH-000116,-0.0916475229452
ACH-000118,-0.024180651222799998
ACH-000120,-0.22369428744800002
ACH-000123,0.0977677122469
ACH-000127,-0.00182133336986
ACH-000128,-0.0691578805364
ACH-000132,-0.23624645515700002
ACH-000133,-0.08660994209169999
ACH-000137,0.0840976832028
ACH-000138,0.0508915799718
ACH-000142,-0.324195385148
ACH-000143,-0.170309201484
ACH-000146,-0.0780743547709
ACH-000148,-0.0334222608927
ACH-000150,-0.0364192777225
ACH-000152,0.08251436847469999
ACH-000153,0.196704635881
ACH-000159,0.0251209927826
ACH-000160,0.0884915964714
ACH-000163,0.232813937616
ACH-000167,-0.34655119327
ACH-000168,-0.13841090644600001
ACH-000169,0.0453137818384
ACH-000178,-0.17404048174400003
ACH-000182,-0.023766101192799996
ACH-000183,0.156158868812
ACH-000188,-0.07411213444569999
ACH-000189,0.14116483957999998
ACH-000190,-0.16366232915599999
ACH-000198,-0.10370329746099999
ACH-000204,0.137559513349
ACH-000206,-0.057307670600800005
ACH-000207,0.188534608794
ACH-000211,-0.0335172587089
ACH-000215,-0.147949999816
ACH-000221,-0.18780740855099998
ACH-000222,0.0645221042037
ACH-000223,0.0669051978707
ACH-000226,0.197682199552
ACH-000227,-0.145732449864
ACH-000228,0.00371576746705
ACH-000231,-0.158384480561
ACH-000232,0.0192874088529
ACH-000233,0.117436812363
ACH-000234,-0.0986873543544
ACH-000235,-0.0310427267238
ACH-000237,-0.07923554521710001
ACH-000238,0.047482080601500005
ACH-000243,0.06702745532940001
ACH-000244,-0.042526596280300005
ACH-000246,-0.045703623827599994
ACH-000248,-0.0688035812366
ACH-000250,-0.114733103288
ACH-000251,-0.03779797720769999
ACH-000253,-0.0775362865275
ACH-000255,0.08909404226539999
ACH-000256,-0.0495269727065
ACH-000257,-0.017322395077
ACH-000258,0.20847487246
ACH-000259,0.0106163194019
ACH-000260,-0.185399355484
ACH-000261,-0.132773487171
ACH-000262,-0.0517997524084
ACH-000263,0.443108620852
ACH-000264,-0.138898018102
ACH-000265,0.07793887286119999
ACH-000266,-0.0906001408679
ACH-000272,-0.0331003747032
ACH-000273,0.05914547386940001
ACH-000274,0.00620573264019
ACH-000277,-0.137639838258
ACH-000278,-0.100908289277
ACH-000279,0.0977619601901
ACH-000280,-0.313569246326
ACH-000281,-0.050005041116500004
ACH-000288,-0.137729232021
ACH-000291,-0.049721360773599996
ACH-000293,-0.0122923012225
ACH-000294,-0.0016738541497799998
ACH-000295,0.08449610793260001
ACH-000296,-0.12962816220999998
ACH-000302,0.0929578435919
ACH-000304,0.186038090385
ACH-000307,0.110481488837
ACH-000308,-0.104597170275
ACH-000310,-0.24181164717300002
ACH-000311,0.00491058934849
ACH-000312,-0.157126402627
ACH-000315,-0.0719244127779
ACH-000316,0.004748837281100001
ACH-000317,0.102645754098
ACH-000318,0.09458641040799999
ACH-000319,-0.40944662085199995
ACH-000320,-0.0162450715507
ACH-000322,-0.144040273946
ACH-000323,0.021282527734599998
ACH-000324,-0.161091791909
ACH-000329,-0.102881678979
ACH-000330,-0.0244781423127
ACH-000331,-0.0801180482961
ACH-000332,-0.0394288482622
ACH-000334,0.415967987407
ACH-000335,0.029494457676499997
ACH-000336,0.145393506117
ACH-000337,-0.162612381162
ACH-000339,0.025810123822900002
ACH-000341,-0.303779284765
ACH-000348,-0.12738084083100001
ACH-000350,-0.24878193541299998
ACH-000352,-0.132934272904
ACH-000356,0.28957023513
ACH-000361,-0.027640415914599998
ACH-000362,0.0516291813595
ACH-000363,-0.046610738266699994
ACH-000364,-0.021735308028000003
ACH-000365,0.110932053182
ACH-000366,-0.11659387550999999
ACH-000368,-0.270178221425
ACH-000374,0.17516813303599998
ACH-000375,-0.182713559283
ACH-000376,-0.0070950862208
ACH-000381,0.017268375001
ACH-000383,0.0069677002852799996
ACH-000387,-0.013040596979
ACH-000389,-0.00441263959674
ACH-000390,0.0287637104755
ACH-000393,-0.119904419662
ACH-000395,0.219153179067
ACH-000397,-0.100191388203
ACH-000401,0.037210792324099996
ACH-000402,0.623267976721
ACH-000403,0.0915181582057
ACH-000404,-0.18221447235399998
ACH-000406,-0.022135644887900003
ACH-000407,-0.178663589425
ACH-000408,0.30219346543000003
ACH-000410,-0.0225725639851
ACH-000411,-0.164097703191
ACH-000414,0.0391523148531
ACH-000415,0.0648204500633
ACH-000416,-0.0682798302914
ACH-000420,-0.145358192769
ACH-000421,0.014279217146
ACH-000424,-0.0186226896407
ACH-000425,-0.0158249434883
ACH-000426,-0.0150434194625
ACH-000427,-0.0586936717226
ACH-000433,0.0415471257709
ACH-000436,-0.00687066188586
ACH-000444,0.0189846373183
ACH-000445,-0.043911244959699995
ACH-000448,0.021720617559599996
ACH-000450,-0.20486240873300002
ACH-000452,-0.08728857313090001
ACH-000454,0.036024776852699995
ACH-000458,-0.026340638049599997
ACH-000459,-0.144350943132
ACH-000460,-0.119872780354
ACH-000461,0.026759616782200003
ACH-000463,-0.0936047066824
ACH-000464,-0.143509759766
ACH-000466,-0.205836618462
ACH-000467,-0.117433749382
ACH-000468,-0.023532745537099997
ACH-000469,0.108703202933
ACH-000470,0.0325060067315
ACH-000471,-0.0959601898243
ACH-000472,0.136228017989
ACH-000473,0.0454176886331
ACH-000475,-0.140831606714
ACH-000476,-0.0181126968703
ACH-000477,-0.05762311882619999
ACH-000480,-0.0151434249171
ACH-000481,-0.0459371962464
ACH-000483,-0.12207198765499999
ACH-000484,-0.0689249759701
ACH-000485,0.150052246504
ACH-000486,0.0570165265945
ACH-000487,-0.112104384559
ACH-000488,-0.0203091974695
ACH-000490,-0.0721586186988
ACH-000491,0.0240693177282
ACH-000495,0.04848824330019999
ACH-000496,-0.0505509683784
ACH-000499,0.152789235302
ACH-000500,-0.0262311189096
ACH-000502,-0.16956772943700002
ACH-000503,0.163274284034
ACH-000505,-0.0359847874659
ACH-000507,-0.0371465618211
ACH-000510,-0.0505247134014
ACH-000511,0.12413664933499999
ACH-000512,0.31309001822
ACH-000516,-0.007369774685430001
ACH-000517,-0.0507427566622
ACH-000518,0.0490882974407
ACH-000520,-0.07090302124180001
ACH-000521,-0.140725862377
ACH-000522,-0.013479471937200001
ACH-000524,-0.0863243414134
ACH-000527,-0.15157988137800002
ACH-000528,-0.0656204699285
ACH-000537,-0.157756226852
ACH-000541,0.150848274034
ACH-000542,0.08820547724899999
ACH-000544,0.0114910539151
ACH-000545,-0.010795343417200001
ACH-000547,-0.29326800407
ACH-000548,0.0329582999057
ACH-000549,-0.125906235969
ACH-000550,-0.282061145564
ACH-000552,0.113351291039
ACH-000556,-0.272759045893
ACH-000557,-0.0432409595395
ACH-000570,-0.039725349941800006
ACH-000571,0.0375889197229
ACH-000573,0.141494560717
ACH-000576,0.13677279023299999
ACH-000580,-0.0265980987698
ACH-000584,-0.018186040880900003
ACH-000585,-0.16741380788
ACH-000588,0.0281781385642
ACH-000589,-0.06502614549499999
ACH-000591,0.031561239721499997
ACH-000593,0.0774614979012
ACH-000600,-0.17830058935600002
ACH-000601,-0.0369334521825
ACH-000604,-0.021578982260099997
ACH-000605,0.177485635131
ACH-000606,-0.0153773116037
ACH-000608,-0.254318145937
ACH-000614,-0.113413507084
ACH-000616,-0.09810938379
ACH-000618,-0.0361268952919
ACH-000619,0.0665803007453
ACH-000620,-0.0518063265671
ACH-000621,-0.143062542081
ACH-000622,0.00441613620749
ACH-000623,-0.04280370622819999
ACH-000624,-0.145007424631
