,MAFF (23764)
ACH-000406,-0.138098006423
ACH-000407,-0.288206202937
ACH-000408,-0.20741898252399998
ACH-000410,-0.042048385184399996
ACH-000411,0.0533340833263
ACH-000414,-0.0827034155985
ACH-000415,-0.168837818894
ACH-000416,-0.153423180022
ACH-000420,-0.31503425475200003
ACH-000421,-0.19186360105099998
ACH-000424,0.0372348211873
ACH-000425,-0.43152176613399995
ACH-000426,-0.14535419763000001
ACH-000427,-0.131680015002
ACH-000433,-0.136914379466
ACH-000436,-0.0366586796618
ACH-000444,0.11217448896299999
ACH-000445,-0.0203198603385
ACH-000448,-0.188017778063
ACH-000450,-0.476993653038
ACH-000452,-0.307509220199
ACH-000454,-0.333542352051
ACH-000458,-0.319019016654
ACH-000459,0.0959188654722
ACH-000460,-0.22737585776500002
ACH-000461,-0.289298624819
ACH-000463,-0.188644667245
ACH-000464,-0.342243292307
ACH-000466,0.235617910753
ACH-000467,-0.158556701155
ACH-000468,-0.381168126706
ACH-000469,-0.162701766994
ACH-000470,-0.39131229624499997
ACH-000471,-0.22065219166299999
ACH-000472,-0.284793154512
ACH-000473,-0.587261281174
ACH-000475,-0.203410862932
ACH-000476,-0.324893268827
ACH-000477,-0.30388458228
ACH-000480,-0.31676940015599997
ACH-000481,-0.385784399847
ACH-000483,-0.363416191804
ACH-000484,-0.232971941371
ACH-000485,-0.253046146168
ACH-000486,-0.18584288330200002
ACH-000487,-0.116263632829
ACH-000488,-0.228192843268
ACH-000490,-0.42523061847099997
ACH-000491,-0.230310732652
ACH-000495,0.0461620964023
ACH-000496,-0.108025942195
ACH-000499,-0.223536625958
ACH-000500,-0.9488005333130001
ACH-000502,-0.283402615239
ACH-000503,0.028163074531799996
ACH-000505,-0.17582092337000002
ACH-000507,-0.472472974877
ACH-000510,-0.200720323757
ACH-000511,-0.37658291841499997
ACH-000512,-0.359545055697
ACH-000516,-0.446670309564
ACH-000517,-0.126716790765
ACH-000518,0.007437307339079999
ACH-000520,-0.252782993933
ACH-000521,-0.0590113420761
ACH-000522,0.00483922507887
ACH-000524,-0.19934415451200002
ACH-000527,-0.26006772329
ACH-000528,-0.245576849063
ACH-000537,-0.317995910456
ACH-000541,-0.352971754291
ACH-000542,-0.340951030014
ACH-000544,-0.158248742291
ACH-000545,-0.325084834698
ACH-000547,-0.1568190056
ACH-000548,-0.36408580088
ACH-000549,-0.310903623071
ACH-000550,-0.30173005088599997
ACH-000552,-0.41821274192599994
ACH-000556,-0.251008976773
ACH-000557,-0.287189417315
ACH-000570,-0.31583985451200003
ACH-000571,-0.21418587487100002
ACH-000573,-0.313772193035
ACH-000576,-0.481663062086
ACH-000580,-0.23190062335499997
ACH-000584,-0.227385631122
ACH-000585,-0.117026313026
ACH-000588,-0.276779303482
ACH-000589,-0.08077840592619999
ACH-000591,-0.49705248266
ACH-000593,-0.18224439476399998
ACH-000600,-0.0633509846517
ACH-000601,-0.20910377816599998
ACH-000604,-0.45730694633999996
ACH-000605,-0.09988892990369999
ACH-000606,-0.18576444070300002
ACH-000608,-0.45060192367299995
ACH-000614,-0.21482526966600002
ACH-000616,-0.191854408012
ACH-000618,-0.039389291165699995
ACH-000619,-0.477198341338
ACH-000620,-0.14950216669299998
ACH-000621,-0.21552566467300002
ACH-000622,-0.188422807864
ACH-000623,-0.528845759856
ACH-000624,-0.192330533404
ACH-000627,-0.0430373982496
ACH-000630,-0.33699601593
ACH-000632,-0.408975436994
ACH-000633,-0.7473850973430001
ACH-000637,-0.12097163609999999
ACH-000638,-0.146739869937
ACH-000646,-0.06163820735830001
ACH-000647,-0.24756687111900003
ACH-000648,-0.22248271246100002
ACH-000649,-0.112624694113
ACH-000651,-0.174680438957
ACH-000652,-0.72625750247
ACH-000653,-0.214622097379
ACH-000657,-0.220932156364
ACH-000658,-0.00742283934686
ACH-000661,-0.49873084181599997
ACH-000662,-0.0534377115273
ACH-000663,-0.24589621480300003
ACH-000665,-0.335363904783
ACH-000671,-0.261690359277
ACH-000673,-0.336807823078
ACH-000676,-0.597198766933
ACH-000677,-0.294419851084
ACH-000681,-0.12110605230499999
ACH-000682,-0.240842971054
ACH-000683,-0.10506561036699999
ACH-000684,0.0796129803857
ACH-000688,-0.18852311809300001
ACH-000693,-0.310372054426
ACH-000694,-0.295540161877
ACH-000695,-0.548455556856
ACH-000696,-0.19066186522599998
ACH-000697,-0.19609550614399998
ACH-000699,-0.17505252902899998
ACH-000701,-0.345184715654
ACH-000706,-0.254562408648
ACH-000711,-0.269710563091
ACH-000713,-0.060569026698900005
ACH-000714,-0.244488907065
ACH-000718,-0.154107339054
ACH-000720,-0.48047978588699997
ACH-000721,-0.16990989093199999
ACH-000724,-0.444832108167
ACH-000725,-0.390586702589
ACH-000732,-0.251818365051
ACH-000734,-0.293217376084
ACH-000735,-0.427865301602
ACH-000736,-0.22536463441799998
ACH-000738,-0.24699980046
ACH-000746,-0.08995093315689999
ACH-000747,-0.200768169117
ACH-000748,-0.307272462486
ACH-000753,-0.254906880317
ACH-000756,-0.216756784746
ACH-000757,-0.265623412487
ACH-000758,-0.13423019749600001
ACH-000760,-0.271328092364
ACH-000763,-0.460097521896
ACH-000764,-0.15447553733
ACH-000765,-0.435989989263
ACH-000766,-0.172675495484
ACH-000767,-0.364314502391
ACH-000768,-0.164683799665
ACH-000769,-0.029647033943500004
ACH-000770,-0.199585957097
ACH-000771,-0.445060514686
ACH-000773,-0.130685257394
ACH-000776,-0.109578859974
ACH-000777,-0.333847068516
ACH-000778,-0.374042446783
ACH-000781,-0.189739109765
ACH-000782,-0.261802228103
ACH-000783,-0.057756091539099996
ACH-000784,-0.150786986921
ACH-000785,0.009572907462920001
ACH-000787,-0.332654417591
ACH-000788,-0.43096652289399995
ACH-000791,-0.248939985971
ACH-000792,-0.0113755430452
ACH-000794,-0.332994524861
ACH-000796,-0.049547246262900003
ACH-000799,-0.420728870487
ACH-000800,0.0334049717101
ACH-000802,-0.20953140139
ACH-000804,0.06779664201129999
ACH-000805,-0.5939537115510001
ACH-000809,-0.25828964939599997
ACH-000810,-0.868019643707
ACH-000811,-0.290974175197
ACH-000817,-0.266784676453
ACH-000819,-0.152123111337
ACH-000820,-0.37462699061
ACH-000821,-0.249340479155
ACH-000822,-0.39937723033699996
ACH-000823,-0.258488487285
ACH-000824,-0.161117725007
ACH-000827,-0.419792135859
ACH-000829,-0.33958314039899995
ACH-000831,-0.268824479689
ACH-000832,-0.426902014523
ACH-000833,-0.125966576329
ACH-000834,-0.30822617141499997
ACH-000835,-0.376924061896
ACH-000836,-0.350744857094
ACH-000837,-0.183536104626
ACH-000838,-0.38022821898500003
ACH-000839,-0.6122883445480001
ACH-000840,-0.526000455793
ACH-000841,-0.209961713194
ACH-000843,-0.29652214282
ACH-000846,-0.244105913187
ACH-000847,-0.0355145341159
ACH-000848,-0.0191946227959
ACH-000849,-0.299294917029
ACH-000851,-0.112629389512
ACH-000855,-0.591955020635
ACH-000856,0.00899575620725
ACH-000858,-0.306860582113
ACH-000859,-0.350569888533
ACH-000861,-0.11825629644000002
ACH-000862,-0.117819976193
ACH-000865,-0.209092916963
ACH-000866,-0.250048903725
ACH-000867,-0.11642571427500001
ACH-000869,-0.162948933433
ACH-000872,-0.381041454135
ACH-000873,-0.209952704443
ACH-000876,-0.278812177783
ACH-000878,-0.522664737759
ACH-000880,-0.0690511367538
ACH-000881,-0.46401159499600003
ACH-000882,-0.254712021591
ACH-000884,-0.66412913167
ACH-000885,-0.345399734178
ACH-000887,-0.159524675351
ACH-000888,-0.23911033851799998
ACH-000889,-0.179112546462
ACH-000890,-0.237172511262
ACH-000896,-0.163126506813
ACH-000898,-0.09358215772089999
ACH-000900,-0.516745429847
ACH-000901,-0.15525120455
ACH-000905,-0.37689727934100004
ACH-000906,-0.21090431130600001
ACH-000907,-0.424078526933
ACH-000910,-0.40854822072999997
ACH-000911,-0.5248778125169999
ACH-000912,-0.188154600601
ACH-000913,-0.217092067656
ACH-000915,-0.318439711259
ACH-000916,-0.255369582837
ACH-000917,-0.23041251435600002
ACH-000921,-0.237306911457
ACH-000924,-0.11599718599000002
ACH-000926,-0.39347326741300004
ACH-000928,-0.0643385311765
ACH-000929,-0.162407061351
ACH-000932,-0.331455100473
ACH-000935,-0.00333406252609
ACH-000936,-0.22365752263
ACH-000937,-0.35918725012100006
ACH-000938,-0.09176989328849999
ACH-000939,-0.21034117504799998
ACH-000941,-0.26154396531999996
ACH-000943,-0.28872621578499996
ACH-000946,-0.322034065938
ACH-000947,-0.113118947925
ACH-000948,-0.39266008837
ACH-000950,-0.0876251307006
ACH-000953,-0.25298516477
ACH-000957,-0.06175963411
ACH-000958,-0.33710241800499996
ACH-000960,-0.247481399577
ACH-000963,-0.197432989413
ACH-000968,-1.065959315
ACH-000969,-0.361420996179
ACH-000973,-0.10453657757899999
ACH-000974,-0.17203068473000002
ACH-000975,-0.134989693902
ACH-000976,-0.39429672759999995
ACH-000978,-0.119472085482
ACH-000980,-0.07785010951639999
ACH-000984,-0.24592767148400002
ACH-000986,-0.329621334937
ACH-000988,-0.143347951256
ACH-000993,-0.24986384939800002
ACH-000994,-0.14946546724
ACH-000996,-0.0410003578708
ACH-001001,-0.17436192964400002
ACH-001020,0.123219877079
ACH-001028,-0.0913523634795
ACH-001031,-0.09994110211930002
ACH-001038,-0.236327656336
ACH-001048,-0.25640944879099997
ACH-001050,-0.133574277999
ACH-001053,-0.38626928199199995
ACH-001054,-0.38854624446099995
ACH-001061,-0.23572423818100002
ACH-001067,-0.286237551104
ACH-001075,-0.31126255739500003
ACH-001096,-0.259311713449
ACH-001128,-0.360716715053
ACH-001134,-0.07830144630639999
ACH-001151,-0.165077663364
ACH-001163,-0.42740513466799995
ACH-001164,-0.47583495498000006
ACH-001173,-0.19031889534000002
ACH-001183,-0.18497273185899998
ACH-001184,-0.271739543231
ACH-001190,-0.753000733628
ACH-001192,-0.353003884233
ACH-001193,-0.347019202382
ACH-001196,-0.307051264223
ACH-001197,-0.21448734243
ACH-001205,-0.12129066899
ACH-001211,-0.237072642112
ACH-001212,-0.363084149861
ACH-001228,-0.610778071932
ACH-001232,-0.224413533774
ACH-001239,-0.456096987589
ACH-001274,-0.15663013897800002
ACH-001275,-0.030694930091499997
ACH-001277,-0.312880623663
ACH-001278,-0.333467838014
ACH-001280,-0.146896310804
ACH-001283,-0.179218813591
ACH-001289,-0.19357295108800002
ACH-001295,-0.390377426497
ACH-001300,-0.19259135026299998
ACH-001301,-0.463655510058
ACH-001302,-0.363412743516
ACH-001303,-0.36807592821699997
ACH-001306,-0.560759202493
ACH-001318,-0.36970098761200004
ACH-001322,-0.0043615690921499995
ACH-001328,-0.280677480007
ACH-001332,-0.35238309041599997
ACH-001333,-0.247778397758
ACH-001336,-0.45422596530599996
ACH-001340,-0.314911595827
ACH-001346,-0.184846457861
ACH-001353,-0.438551747275
ACH-001354,-0.26209998063400003
ACH-001367,-0.320483585348
ACH-001368,-0.132034197923
ACH-001374,-0.6309670956710001
ACH-001375,-0.18821596481400002
ACH-001377,-0.30079020198600004
ACH-001380,-0.044996822355699996
ACH-001391,-0.00180927956362
ACH-001407,-0.539611294073
ACH-001408,-0.126334743154
ACH-001413,-0.23535777744000003
ACH-001430,-0.0234624333211
ACH-001431,-0.367816449531
ACH-001450,-0.334691667864
ACH-001496,-0.267304697946
ACH-001500,-0.293390757787
ACH-001521,-0.24176594546799998
ACH-001523,-0.280124558689
ACH-001532,-0.172650387135
ACH-001536,-0.0756088123115
ACH-001550,-0.23384199335
ACH-001552,-0.21514254644699998
ACH-001554,-0.18641959470199998
ACH-001645,-0.48541941098499997
ACH-001654,-0.294887990029
ACH-001715,-0.299815006362
ACH-001735,-0.248444808531
ACH-001736,-0.04221515697869999
ACH-001737,-0.0684040032401
ACH-001740,-0.255038789006
ACH-001745,-0.35178624255900004
ACH-001750,-0.0804719962368
ACH-001765,-0.28850369100900003
ACH-001956,-0.136792188462
ACH-001957,-0.0116829383987
