,HOXD12 (3238)
ACH-000004,-0.18472496940699998
ACH-000007,-0.128402301273
ACH-000009,0.034785360383500004
ACH-000011,0.025693436814099996
ACH-000012,-0.0425161332606
ACH-000013,-0.105634841865
ACH-000014,-0.328870691304
ACH-000015,0.058333118455600005
ACH-000017,-0.17876849632300001
ACH-000018,-0.462772003035
ACH-000019,0.013790555434
ACH-000021,0.0197663725693
ACH-000022,-0.0323939531513
ACH-000025,-0.17346482382300002
ACH-000028,0.131779928316
ACH-000030,-0.166909359055
ACH-000035,0.0111183494315
ACH-000036,-0.21821197789799998
ACH-000037,-0.241675389214
ACH-000039,-0.0785717025871
ACH-000040,-0.150480186982
ACH-000041,-0.23405208467799998
ACH-000042,-0.193701925786
ACH-000045,-0.037333197196499995
ACH-000047,-0.10958490093
ACH-000052,-0.0461612625739
ACH-000053,0.00487320536874
ACH-000054,-0.300986198731
ACH-000055,0.0670203967107
ACH-000060,-0.370221679011
ACH-000067,-0.231271758261
ACH-000070,-0.504447623619
ACH-000075,-0.20790438011100001
ACH-000078,-0.21997836737100002
ACH-000082,-0.08955831615869998
ACH-000085,-0.381875363861
ACH-000086,-0.0645655308918
ACH-000087,0.115849342094
ACH-000092,-0.45174698415
ACH-000095,-0.24265689464
ACH-000097,-0.0171058790173
ACH-000098,-0.304120425238
ACH-000099,-0.265572289085
ACH-000108,0.09402139776019999
ACH-000113,-0.061348914683900004
ACH-000115,-0.257215529899
ACH-000116,-0.20004115423399998
ACH-000118,-0.0323007499606
ACH-000120,-0.127993944872
ACH-000123,-0.163125757992
ACH-000127,-0.27549139619
ACH-000128,-0.315724517593
ACH-000132,-0.203277867502
ACH-000133,-0.36468266373999997
ACH-000137,-0.283426588221
ACH-000138,0.09614447704910001
ACH-000142,-0.237678488072
ACH-000143,-0.233575483217
ACH-000146,-0.149821283207
ACH-000148,-0.22668963351500002
ACH-000150,-0.0654577414442
ACH-000152,-0.129849684879
ACH-000153,-0.0984022008504
ACH-000159,-0.13457012680400002
ACH-000160,-0.216602806164
ACH-000163,-0.0098531204629
ACH-000167,-0.09169816302030001
ACH-000168,-0.255778606394
ACH-000169,-0.265037886485
ACH-000178,-0.153681848278
ACH-000182,-0.266503519219
ACH-000183,-0.154167563986
ACH-000188,-0.31860352855
ACH-000189,-0.16198250244100001
ACH-000190,-0.127721636429
ACH-000198,-0.123175848381
ACH-000204,-0.301835641285
ACH-000206,-0.325505320115
ACH-000207,0.250570416466
ACH-000211,-0.356373455797
ACH-000215,-0.246347572698
ACH-000221,-0.132018197874
ACH-000222,0.30033361367600003
ACH-000223,-0.300491142948
ACH-000226,-0.07061255091610001
ACH-000227,-0.478321677575
ACH-000228,-0.0969617613698
ACH-000231,-0.284815366001
ACH-000232,-0.186688519676
ACH-000233,-0.0447195344568
ACH-000234,-0.45629678522600003
ACH-000235,0.007520944368800001
ACH-000237,-0.114213983857
ACH-000238,-0.0491792713162
ACH-000243,0.0243324316575
ACH-000244,-0.15058927781
ACH-000246,-0.215700466272
ACH-000248,-0.394764294055
ACH-000250,-0.26986552522199997
ACH-000251,-0.035186942288000005
ACH-000253,-0.299964951237
ACH-000255,-0.033553074382599996
ACH-000256,-0.107139456721
ACH-000257,-0.274442338442
ACH-000258,-0.0111665265238
ACH-000259,-0.0557053918289
ACH-000260,-0.169045609441
ACH-000261,-0.109743953899
ACH-000262,-0.048397627477699996
ACH-000263,-0.311190346053
ACH-000264,-0.244514184012
ACH-000265,-0.108061775523
