,TMX1 (81542)
ACH-000004,0.09713926810080001
ACH-000007,-0.132949971632
ACH-000009,-0.247446590484
ACH-000011,-0.19321122872000002
ACH-000012,-0.24078703334100002
ACH-000013,-0.165795047668
ACH-000014,-0.345196280093
ACH-000015,-0.08846214157309999
ACH-000017,-0.0743865328245
ACH-000018,-0.239014754795
ACH-000019,-0.08373555222199999
ACH-000021,-0.210190251472
ACH-000022,-0.128895564554
ACH-000025,-0.42122684215499995
ACH-000028,-0.160594735391
ACH-000030,-0.165617931299
ACH-000035,-0.33655729582099997
ACH-000036,-0.238075760444
ACH-000037,-0.432331521516
ACH-000039,-0.102327119697
ACH-000040,-0.134992838781
ACH-000041,-0.33820048383900003
ACH-000042,-0.0936091334152
ACH-000045,-0.212842778904
ACH-000047,-0.375613032323
ACH-000052,-0.361202882338
ACH-000053,-0.29043989176
ACH-000054,-0.267095366401
ACH-000055,-0.370087534524
ACH-000060,-0.421744356567
ACH-000067,0.07907488951069999
ACH-000070,-0.570992569408
ACH-000075,-0.5191917060010001
ACH-000078,-0.25608731167300003
ACH-000082,-0.433548107735
ACH-000085,-0.116318994152
ACH-000086,-0.222458817075
ACH-000087,-0.0883074847677
ACH-000092,-0.213698073304
ACH-000095,-0.285845246035
ACH-000097,-0.254566040635
ACH-000098,-0.37336556748899996
ACH-000099,-0.435755314763
ACH-000108,-0.0726493354902
ACH-000113,-0.12032532984300001
ACH-000115,-0.0164284360564
ACH-000116,-0.171543610317
ACH-000118,0.0220731151763
ACH-000120,-0.244246305478
ACH-000123,-0.129064054668
ACH-000127,0.07073701793989999
ACH-000128,-0.24171127356400002
ACH-000132,-0.265067219428
ACH-000133,-0.34325985763899997
ACH-000137,-0.39342114694799996
ACH-000138,-0.23821996844999999
ACH-000142,-0.226454409986
ACH-000143,-0.353845943103
ACH-000146,-0.494359039357
ACH-000148,-0.319628533961
ACH-000150,0.0261388651841
ACH-000152,-0.354962905173
ACH-000153,-0.30046220442
ACH-000159,-0.28138002309300003
ACH-000160,-0.33762642054799996
ACH-000163,-0.1357473789
