,SULT1A1 (6817)
ACH-000356,-0.176729862819
ACH-000361,-0.223219675837
ACH-000362,-0.139436372243
ACH-000363,-0.259752311153
ACH-000364,-0.125146786165
ACH-000365,-0.158031393135
ACH-000366,-0.09369828246060001
ACH-000368,0.0297889463322
ACH-000374,-0.05450686461080001
ACH-000375,-0.391066693519
ACH-000376,-0.18060185583799998
ACH-000381,-0.287363715827
ACH-000383,-0.137738525944
ACH-000387,-0.13990661202500002
ACH-000389,-0.458322539577
ACH-000390,-0.198610198477
ACH-000393,-0.07368012495319999
ACH-000395,-0.149559981021
ACH-000397,-0.200514061415
ACH-000401,0.024108111769999996
ACH-000402,-0.256962763639
ACH-000403,-0.12856294072899999
ACH-000404,0.0557323024311
ACH-000406,-0.240841270315
ACH-000407,-0.122339498228
ACH-000408,-0.176676193441
ACH-000410,-0.209002704732
ACH-000411,-0.174755075782
ACH-000414,-0.0644386621897
ACH-000415,-0.118971356877
ACH-000416,-0.202935345153
ACH-000420,-0.15929297634700001
ACH-000421,-0.147028841687
ACH-000424,-0.12064240469000001
ACH-000425,-0.405753457566
ACH-000426,-0.153857942698
ACH-000427,-0.190546892588
ACH-000433,-0.21522851518199998
ACH-000436,-0.09985814996239999
ACH-000444,-0.185551605726
ACH-000445,-0.27677200073
ACH-000448,-0.253404317595
ACH-000450,-0.240942891797
ACH-000452,-0.171371812997
ACH-000454,-0.162833660151
ACH-000458,-0.164228629158
ACH-000459,-0.369712578296
ACH-000460,-0.10293154676
ACH-000461,-0.010402812247299999
ACH-000463,-0.101480565753
ACH-000464,-0.129517311353
ACH-000466,-0.051910935
ACH-000467,-0.09620531774319999
ACH-000468,-0.151547893015
ACH-000469,-0.114354725054
ACH-000470,-0.244147926506
ACH-000471,-0.292147977484
ACH-000472,-0.400374265363
ACH-000473,-0.075802626076
ACH-000475,-0.147446373175
ACH-000476,-0.123723423804
ACH-000477,0.00888516634217
ACH-000480,-0.0619394852286
ACH-000481,-0.0170470960217
ACH-000483,-0.367491353513
ACH-000484,0.106272991951
ACH-000485,0.042039277746
ACH-000486,-0.13191768800999998
ACH-000487,-0.0615298310081
ACH-000488,-0.0800824270537
ACH-000490,-0.0674505326346
ACH-000491,-0.167701101233
ACH-000495,-0.0314227215321
ACH-000496,-0.139714700718
ACH-000499,-0.407738130809
ACH-000500,0.390631904323
ACH-000502,-0.07077246098130001
ACH-000503,0.0886856406159
ACH-000505,-0.287614246289
ACH-000507,-0.127096377968
ACH-000510,-0.360196413011
ACH-000511,-0.16592381631300002
ACH-000512,-0.114318884916
ACH-000516,-0.367125230475
ACH-000517,-0.104076890809
ACH-000518,-0.229147727347
ACH-000520,-0.268960089181
ACH-000521,-0.11879224933
ACH-000522,-0.0941955781703
ACH-000524,-0.032313101429499995
ACH-000527,-0.0813990065571
ACH-000528,-0.158161392363
ACH-000537,-0.145304965636
ACH-000541,-0.19916404379500002
ACH-000542,-0.136713620665
ACH-000544,0.150569397164
ACH-000545,-0.17903455431499998
ACH-000547,0.11655452631100001
ACH-000548,-0.220122961436
ACH-000549,-0.225714518468
ACH-000550,-0.22463930103799998
ACH-000552,-0.08237308422289999
ACH-000556,0.0189931086586
ACH-000557,-0.242281489524
ACH-000570,-0.123745661861
ACH-000571,-0.158077962629
ACH-000573,-0.14246583904500001
ACH-000576,-0.261242995266
ACH-000580,-0.30473733465999997
ACH-000584,-0.12243847917600001
ACH-000585,-0.283146186717
ACH-000588,-0.193632784947
ACH-000589,-0.264951269323
ACH-000591,-0.248871045306
ACH-000593,-0.029416931553000004
ACH-000600,-0.16012565247500002
ACH-000601,-0.31287900983000005
ACH-000604,-0.292282219893
ACH-000605,-0.112783137881
ACH-000606,-0.10548566048000001
ACH-000608,-0.073326605588
ACH-000614,-0.116002779503
ACH-000616,-0.420122996382
ACH-000618,0.0164430817957
ACH-000619,-0.10596208752800002
ACH-000620,-0.0913259393227
ACH-000621,-0.14093495863299998
ACH-000622,-0.07158670087939999
ACH-000623,-0.172622794272
ACH-000624,-0.289612991606
ACH-000627,-0.00637460735729
ACH-000630,-0.20611275436700002
ACH-000632,-0.07220400437239999
ACH-000633,0.020436277646000003
ACH-000637,-0.155505941773
ACH-000638,-0.0719534121358
ACH-000646,0.128987918903
ACH-000647,-0.143736279903
ACH-000648,-0.45347559040299995
ACH-000649,-0.190844765477
ACH-000651,-0.132120180625
ACH-000652,-0.19407368784200002
ACH-000653,-0.240199246119
ACH-000657,-0.233982201379
ACH-000658,-0.392540963794
ACH-000661,-0.22638323577599997
ACH-000662,0.218475456358
ACH-000663,-0.019374759977099996
ACH-000665,-0.19596643937199998
ACH-000671,-0.263401411169
ACH-000673,-0.114460639955
ACH-000676,-0.20906355036600002
ACH-000677,-0.322858989502
ACH-000681,-0.0970708978507
ACH-000682,-0.038499404932
ACH-000683,-0.052689030917100005
ACH-000684,-0.257155208171
ACH-000688,-0.318756517228
ACH-000693,-0.0827758958785
ACH-000694,-0.13737346870699998
ACH-000695,-0.000756253561477
ACH-000696,-0.183507137762
ACH-000697,-0.127570780623
ACH-000699,-0.10433631448200001
ACH-000701,-0.306435837192
ACH-000706,0.0614279440728
ACH-000711,-0.203824723311
ACH-000713,-0.27675555413499997
ACH-000714,-0.258296206207
ACH-000718,-0.07639161302160001
ACH-000720,-0.0820437958791
ACH-000721,-0.25027364445300004
ACH-000724,-0.140905165258
ACH-000725,-0.291360016753
ACH-000732,-0.318610882361
ACH-000734,-0.06528213951119999
ACH-000735,0.0169292918771
ACH-000736,-0.07425834897260002
ACH-000738,0.004375633892100001
ACH-000746,-0.349421477297
ACH-000747,-0.157973541971
ACH-000748,-0.309357113213
ACH-000753,-0.295235800143
ACH-000756,-0.207527314617
ACH-000757,-0.151620087979
ACH-000758,-0.36294587461800004
ACH-000760,-0.03969654527080001
ACH-000763,-0.22772871724500002
ACH-000764,-0.273093280778
ACH-000765,-0.25961023223
ACH-000766,-0.283347271701
ACH-000767,0.12765169523
ACH-000768,-0.0904760361112
ACH-000769,-0.143370827397
ACH-000770,-0.32032542135000003
ACH-000771,-0.148819483618
ACH-000773,-0.246730661808
ACH-000776,-0.217633917906
ACH-000777,-0.135132479261
ACH-000778,-0.401510497414
ACH-000781,0.07965045142419999
ACH-000782,-0.0429021061669
ACH-000783,-0.106607111341
ACH-000784,-0.188930539921
ACH-000785,-0.0392609275534
ACH-000787,-0.18640091134599998
ACH-000788,-0.233094524527
ACH-000791,-0.297894985163
ACH-000792,-0.249281847106
ACH-000794,-0.140393449897
ACH-000796,-0.11573790678
ACH-000799,-0.0344313784801
ACH-000800,0.112509832783
ACH-000802,-0.286758713866
ACH-000804,-0.180810509988
ACH-000805,-0.142347005015
ACH-000809,-0.189650244955
ACH-000810,-0.213836851927
ACH-000811,-0.0843347268242
ACH-000817,-0.570237606721
ACH-000819,-0.171284545589
ACH-000820,0.292825438773
ACH-000821,-0.103368411535
ACH-000822,-0.0341108901635
ACH-000823,-0.0328721117856
ACH-000824,0.0675519169293
ACH-000827,-0.13266517829399999
ACH-000829,-0.281619638822
ACH-000831,0.05563715667090001
ACH-000832,-0.332280585697
ACH-000833,-0.068670284932
ACH-000834,-0.184879386536
ACH-000835,-0.178489758878
ACH-000836,-0.25609035448
ACH-000837,-0.0884568245316
ACH-000838,-0.241202928224
ACH-000839,0.04425991405
ACH-000840,-0.188793962176
ACH-000841,-0.24319469349599998
ACH-000843,-0.048217417973499994
ACH-000846,-0.25780413926199996
ACH-000847,-0.145559244915
ACH-000848,-0.151851898873
ACH-000849,-0.2295033252
ACH-000851,-0.438179870695
ACH-000855,0.05350419689949999
ACH-000856,-0.281014962577
ACH-000858,-0.0858535863255
ACH-000859,0.0971462031656
ACH-000861,-0.10721325507099999
ACH-000862,-0.212719841355
ACH-000865,-0.006451290814500001
ACH-000866,-0.234817404531
ACH-000867,-0.23363113547800002
ACH-000869,-0.153222957389
ACH-000872,-0.283764986529
ACH-000873,-0.154499634101
ACH-000876,0.109793585409
ACH-000878,-0.221215729663
ACH-000880,-0.207832273135
ACH-000881,-0.270342163651
ACH-000882,-0.264077041325
ACH-000884,-0.337796787031
ACH-000885,-0.342783131999
ACH-000887,0.024616501481300002
ACH-000888,-0.18683469935
ACH-000889,-0.21187605243000002
ACH-000890,-0.343608303316
ACH-000896,-0.15793357805299998
ACH-000898,-0.130014549423
ACH-000900,-0.236393294013
ACH-000901,-0.284348333308
ACH-000905,-0.322912683772
ACH-000906,-0.0758446699937
ACH-000907,-0.283939589991
ACH-000910,-0.167378828418
ACH-000911,-0.3025515766
ACH-000912,-0.212577255638
ACH-000913,-0.230380922388
ACH-000915,-0.0519915742633
ACH-000916,-0.514636961466
ACH-000917,-0.102591497701
ACH-000921,-0.211312684797
ACH-000924,-0.06097443853059999
ACH-000926,-0.381328838808
ACH-000928,-0.0561285829649
ACH-000929,-0.282310253916
ACH-000932,-0.268729114351
ACH-000935,-0.21550546427099998
ACH-000936,-0.175908919394
ACH-000937,0.07758495027630001
ACH-000938,-0.03975706183969999
ACH-000939,-0.177930599841
ACH-000941,-0.23487608680999997
ACH-000943,-0.140210449595
ACH-000946,-0.122354536116
ACH-000947,-0.21366428285
ACH-000948,-0.10858148658
ACH-000950,0.14029176906500002
ACH-000953,-0.235183097927
ACH-000957,-0.0899696554009
ACH-000958,-0.0938078701649
ACH-000960,-0.017394076484
ACH-000963,-0.548993770259
ACH-000968,0.013338749805299999
ACH-000969,-0.0533467353589
ACH-000973,-0.285484845035
ACH-000974,-0.0921190366097
ACH-000975,-0.0650678894713
ACH-000976,-0.162142568482
ACH-000978,-0.0443626499965
ACH-000980,-0.07930837542260001
ACH-000984,-0.169012676236
ACH-000986,-0.309409843119
ACH-000988,-0.234359094771
ACH-000993,-0.129125039916
ACH-000994,-0.292030418388
ACH-000996,-0.141967001744
ACH-001001,-0.232407298061
ACH-001020,-0.186148669486
ACH-001028,-0.0431946431444
ACH-001031,-0.0443656588498
ACH-001038,-0.185839995414
ACH-001048,0.0838116774499
ACH-001050,-0.20434529810899998
ACH-001053,-0.186035320905
ACH-001054,-0.147577383384
ACH-001061,-0.21830839745900002
ACH-001067,-0.156788098568
ACH-001075,-0.05087554103
ACH-001096,-0.375714781916
ACH-001128,-0.42698104216
ACH-001134,-0.10714329049900001
ACH-001151,-0.0996570223459
ACH-001163,-0.00565312848707
ACH-001164,-0.245436196172
ACH-001173,-0.211152345138
ACH-001183,-0.125326247136
ACH-001184,-0.40248096351999996
ACH-001190,-0.135470535815
ACH-001192,0.0651200052506
ACH-001193,-0.025481853160299998
ACH-001196,-0.166699021105
ACH-001197,-0.05259879482890001
ACH-001205,-0.0913673071709
ACH-001211,-0.140811545907
ACH-001212,0.019302565674499998
ACH-001228,0.347889039964
ACH-001232,-0.135545652478
ACH-001239,-0.126571259818
ACH-001274,-0.174225372063
ACH-001275,-0.00794301432215
ACH-001277,-0.197414878637
ACH-001278,-0.18427691209199998
ACH-001280,-0.30223051605
ACH-001283,-0.157902780712
ACH-001289,-0.225816999385
ACH-001295,-0.294515087221
ACH-001300,-0.139036535481
ACH-001301,-0.29691259501600004
ACH-001302,-0.10793602691299999
ACH-001303,-0.031867781666900005
ACH-001306,-0.24354868253000003
ACH-001318,-0.274677887926
ACH-001322,-0.194727619866
ACH-001328,0.0189608786217
ACH-001332,0.020778314896200002
ACH-001333,-0.37130098066
ACH-001336,-0.240732090519
ACH-001340,-0.106002794082
ACH-001346,-0.07207719410670001
ACH-001353,-0.0702322562575
ACH-001354,-0.315779057327
ACH-001367,-0.392181818628
ACH-001368,-0.17827773539099998
ACH-001374,-0.36646204946000005
ACH-001375,-0.0651028881256
ACH-001377,-0.15896894806700002
ACH-001380,-0.07713137310160001
ACH-001391,0.0015500538203099999
ACH-001407,0.023153248566799997
ACH-001408,-0.22762752803800002
ACH-001413,-0.10691515317500001
ACH-001430,-0.26472468483899997
ACH-001431,-0.0692568965363
ACH-001450,0.0020811967769800003
ACH-001496,-0.13929371089099998
ACH-001500,-0.0485007214135
ACH-001521,-0.12378879980900001
ACH-001523,-0.0280382650868
ACH-001532,-0.24273707654399998
ACH-001536,-0.0351362754151
ACH-001550,-0.22509645464000003
ACH-001552,0.134527357323
ACH-001554,-0.114516534026
ACH-001645,-0.18953969870499998
ACH-001654,-0.0574990767036
ACH-001715,-0.350085701328
ACH-001735,-0.0718196434128
ACH-001736,-0.26682592032900004
ACH-001737,-0.267290193138
ACH-001740,-0.345829998226
ACH-001745,-0.253515573094
ACH-001750,-0.236164777147
ACH-001765,0.0690150186933
ACH-001956,-0.270092279005
ACH-001957,-0.355470743746
