,HELZ (9931)
ACH-000169,0.0014341918100199999
ACH-000178,0.00300415597211
ACH-000182,-0.0654530343375
ACH-000183,0.256200896408
ACH-000188,-0.17383326559300002
ACH-000189,-0.30074596816300003
ACH-000190,-0.154750813814
ACH-000198,-0.17861954671500002
ACH-000204,0.43919717174500006
ACH-000206,-0.132311928681
ACH-000207,-0.553630759183
ACH-000211,-0.005554259523579999
ACH-000215,0.144966443968
ACH-000221,-0.00928525924767
ACH-000222,-0.00463897565788
ACH-000223,-0.0364977687698
ACH-000226,-0.133429489928
ACH-000227,-0.11129811746200001
ACH-000228,0.108488626512
ACH-000231,-0.190437700873
ACH-000232,-0.05899631138209999
ACH-000233,-0.05911242097180001
ACH-000234,-0.165748034365
ACH-000235,-0.20918853383400002
ACH-000237,-0.3608656247
ACH-000238,-0.260854261749
ACH-000243,-0.0578863899185
ACH-000244,-0.590762133
ACH-000246,0.19777004272
ACH-000248,-0.284871601197
ACH-000250,-0.20220827466
ACH-000251,-0.356513095611
ACH-000253,-0.20344377252
ACH-000255,-0.00289080991874
ACH-000256,-0.406517537098
ACH-000257,-0.26458887089899996
ACH-000258,-0.32268939289799997
ACH-000259,0.050422060457800004
ACH-000260,-0.021484659843900005
ACH-000261,-0.0876351097363
ACH-000262,-0.13457441977600001
ACH-000263,-0.229583419635
ACH-000264,-0.232837465726
ACH-000265,-0.052391424096099995
ACH-000266,0.0574025491725
ACH-000272,-0.156793887206
ACH-000273,-0.0218451359687
ACH-000274,-0.213053492944
ACH-000277,-0.272641168123
ACH-000278,-0.131572633139
ACH-000279,-0.17843511563499997
ACH-000280,-0.228355976944
ACH-000281,0.263512328339
ACH-000288,-0.0339272431576
ACH-000291,-0.41650225442199995
ACH-000293,-0.0890673818896
ACH-000294,-0.143533868964
ACH-000295,-0.0697946790608
ACH-000296,-0.207462176697
ACH-000302,0.0947449204758
ACH-000304,-0.60291482445
ACH-000307,-0.270122733376
ACH-000308,-0.0631953909173
ACH-000310,-0.335321971763
ACH-000311,-0.150068268532
ACH-000312,-0.153608017157
ACH-000315,0.241858735037
ACH-000316,-0.013748981034600002
ACH-000317,-0.10035449104800001
ACH-000318,-0.235282318211
ACH-000319,-0.0798346220385
ACH-000320,0.196632861692
ACH-000322,0.00411002455935
ACH-000323,-0.09138944879519999
ACH-000324,0.048377126179300005
ACH-000329,-0.45362410239699996
ACH-000330,-0.152426034732
ACH-000331,-0.125668957583
ACH-000332,-0.11872155682
ACH-000334,-0.0828119467755
ACH-000335,-0.268338002826
ACH-000336,-0.526238566337
ACH-000337,0.057736689183
ACH-000339,0.033484488714200004
ACH-000341,0.102963737909
ACH-000348,0.016256423429299997
ACH-000350,-0.243052643668
ACH-000352,-0.262502523826
ACH-000356,-0.25120511463000006
ACH-000361,0.1325813147
ACH-000362,-0.235463710917
ACH-000363,-0.0405475072321
ACH-000364,0.25325118305100003
ACH-000365,0.108329958288
ACH-000366,0.0972697102525
ACH-000368,0.08118974299210001
ACH-000374,-0.0274590570186
ACH-000375,-0.15936469664300001
ACH-000376,-0.0529725213801
ACH-000381,-0.0258260218358
ACH-000383,-0.194811216059
ACH-000387,-0.23892183530799999
ACH-000389,-0.0830584535768
ACH-000390,-0.324285152424
ACH-000393,-0.09641631135680001
ACH-000395,-0.18283672717799998
ACH-000397,0.0009163699883889999
ACH-000401,-0.111243372073
ACH-000402,0.10987154966399999
ACH-000403,-0.08462222525789999
ACH-000404,-0.264611973241
ACH-000406,-0.22556506715900002
ACH-000407,-0.152468805056
ACH-000408,0.12369234018
ACH-000410,-0.311408589114
ACH-000411,-0.329735444091
ACH-000414,-0.215069471422
ACH-000415,-0.18454955841499998
ACH-000416,-0.10565130109200001
ACH-000420,-0.14409092643100002
ACH-000421,-0.238042697998
ACH-000424,-0.191614365187
ACH-000425,-0.34900363125399997
ACH-000426,0.10518106951199999
ACH-000427,-0.0146592890016
ACH-000433,-0.332202488913
ACH-000436,0.129753865274
ACH-000444,-0.09423336534900001
ACH-000445,-0.0336961965334
ACH-000448,-0.33048340979699997
ACH-000450,-0.956663277931
ACH-000452,0.056554946950599996
ACH-000454,-0.144295940944
ACH-000458,-0.13774585940700002
ACH-000459,-0.0698757150241
ACH-000460,0.229417683628
ACH-000461,-0.0762315253365
ACH-000463,-0.0303857427959
ACH-000464,-0.295336129904
ACH-000466,-0.350094125121
ACH-000467,-0.18305693038899998
ACH-000468,0.029991768945400003
ACH-000469,-0.10682497323699999
ACH-000470,-0.116763707741
ACH-000471,0.00811257217637
ACH-000472,-0.17349441962200002
ACH-000473,-0.21655585504099997
ACH-000475,-0.225991796025
ACH-000476,0.302612372792
ACH-000477,-0.243443309822
ACH-000480,-0.0186921051532
ACH-000481,-0.137138998081
ACH-000483,-0.162657248338
ACH-000484,0.10119027632899999
ACH-000485,-0.222070933129
ACH-000486,-0.24077087704
ACH-000487,-0.302214316794
ACH-000488,-0.222868074345
ACH-000490,-0.26990146080899996
ACH-000491,-0.17166141589499997
ACH-000495,-0.270949868043
ACH-000496,-0.062493345776899994
ACH-000499,-0.077070656594
ACH-000500,0.00956042033324
ACH-000502,-0.20963287705800002
ACH-000503,0.144687508344
ACH-000505,-0.0693272207415
ACH-000507,-0.0480843070774
ACH-000510,-0.19535940936299998
ACH-000511,-0.125871227704
ACH-000512,-0.251082282292
ACH-000516,-0.07864316465480001
ACH-000517,-0.08890930971210001
ACH-000518,0.0552836163724
ACH-000520,-0.463261011241
ACH-000521,-0.41572033407
ACH-000522,-0.0122848363968
ACH-000524,-0.170836532993
ACH-000527,-0.0634553617016
ACH-000528,-0.162985678081
ACH-000537,-0.207643568046
ACH-000541,-0.498341367943
ACH-000542,-0.0656365160794
ACH-000544,-0.233432472037
ACH-000545,-0.0680745046202
ACH-000547,-0.582645831803
ACH-000548,-0.273183784723
ACH-000549,0.0915366734985
ACH-000550,-0.274607574716
ACH-000552,-0.219441221745
ACH-000556,-0.09882284377499999
ACH-000557,0.0972906075264
ACH-000570,-0.026415141665799998
ACH-000571,0.020457602701999998
ACH-000573,-0.16465700928899998
ACH-000576,-0.422270494544
ACH-000580,-0.256925700588
ACH-000584,-0.0236182290956
ACH-000585,-0.017335426821299998
ACH-000588,-0.18460650974399997
ACH-000589,-0.14520447874
ACH-000591,-0.0851664805033
ACH-000593,-0.165621549351
ACH-000600,-0.112386938443
ACH-000601,-0.0517708081815
ACH-000604,-0.10313771127999999
ACH-000605,-0.15803293323599998
ACH-000606,-0.305259526241
ACH-000608,-0.125290250439
ACH-000614,-0.48843260677
ACH-000616,-0.188422199524
ACH-000618,-0.0384246873606
ACH-000619,-0.273449403375
ACH-000620,0.00575114383896
ACH-000621,-0.18547430762800002
ACH-000622,-0.0601250919381
ACH-000623,-0.142243424936
ACH-000624,-0.376690699582
ACH-000627,-0.2366140669
ACH-000630,-0.0298190597466
ACH-000632,-0.23949572230500002
ACH-000633,-0.213074194813
ACH-000637,-0.537498063745
ACH-000638,-0.292233058587
ACH-000646,-0.08672142927930002
ACH-000647,-0.27102401763
ACH-000648,-0.0692822031449
ACH-000649,-0.0743848456711
ACH-000651,-0.0624475240587
ACH-000652,0.11733480048
ACH-000653,0.016585453496299998
ACH-000657,-0.251104044634
ACH-000658,-0.0110783123441
ACH-000661,0.018242842739799998
ACH-000662,0.06612381030230001
ACH-000663,-0.333159377083
ACH-000665,-0.044439759320300004
ACH-000671,0.232219057772
ACH-000673,-0.176959972207
ACH-000676,-0.0429551246284
ACH-000677,-0.0681154013581
ACH-000681,0.0371483141533
ACH-000682,-0.141658636949
ACH-000683,-0.119234273143
ACH-000684,0.462883639464
ACH-000688,-0.39096656641599997
ACH-000693,-0.155126955175
ACH-000694,-0.0813176193877
ACH-000695,-0.394038579898
ACH-000696,-0.131659582729
ACH-000697,-0.019402846900900002
ACH-000699,0.060503012931300004
ACH-000701,-0.252766097041
ACH-000706,-0.143884047877
ACH-000711,-0.0880635705304
ACH-000713,-0.172242393079
ACH-000714,0.0537055615473
ACH-000718,-0.23791265900800002
ACH-000720,-0.119956384355
ACH-000721,-0.38534694757
ACH-000724,0.18282823351500002
ACH-000725,-0.281482949574
ACH-000732,-0.25541491141899997
ACH-000734,-0.140511177534
ACH-000735,-0.0661860950017
ACH-000736,-0.017115837757600002
ACH-000738,0.0109032781628
ACH-000746,-0.0297484145221
ACH-000747,0.11854227937999999
ACH-000748,-0.196594732306
ACH-000753,-0.152576602725
ACH-000756,-0.24226541149300002
ACH-000757,-0.160780131687
ACH-000758,0.0149394944404
ACH-000760,-0.170996998121
ACH-000763,-0.121988083888
ACH-000764,-0.0274481825449
ACH-000765,0.11516332389
ACH-000766,-0.45456253816299996
ACH-000767,-0.155492959462
ACH-000768,-0.0435188061639
ACH-000769,-0.446185673084
ACH-000770,-0.24675677033100002
ACH-000771,-0.251959773807
ACH-000773,-0.262879603211
ACH-000776,-0.0720858519993
ACH-000777,-0.355029100462
ACH-000778,0.0867918232051
ACH-000781,-0.260375326117
ACH-000782,0.0820443535972
ACH-000783,-0.48172769567900003
ACH-000784,-0.17522604176800002
ACH-000785,-0.291607891243
ACH-000787,-0.154379524587
ACH-000788,0.0042938804178800005
ACH-000791,-0.108193818434
ACH-000792,-0.021476743187599998
ACH-000794,-0.11364684038100001
ACH-000796,-0.140456452775
ACH-000799,-0.0834711820484
ACH-000800,-0.00173373031757
ACH-000802,0.129911854996
ACH-000804,-0.110906937215
ACH-000805,0.00100865929787
ACH-000809,-0.172905087297
ACH-000810,0.364149463161
ACH-000811,-0.220383313017
ACH-000817,-0.422019760762
ACH-000819,-0.000281044321407
ACH-000820,-0.130017562053
ACH-000821,-0.42601428112899997
ACH-000822,-0.299410014668
ACH-000823,-0.21835907667399998
ACH-000824,0.0391816673656
ACH-000827,-0.14800402020300002
ACH-000829,0.105843935052
ACH-000831,-0.0759788555524
ACH-000832,-0.198379145538
ACH-000833,-0.112956968041
ACH-000834,-0.35280292662199997
ACH-000835,0.0645963161759
ACH-000836,-0.0562088918649
ACH-000837,-0.08618826264599999
ACH-000838,-0.172733291643
ACH-000839,-0.404843448938
ACH-000840,-0.41135489694300004
ACH-000841,-0.04596521023919999
ACH-000843,-0.46206429185599995
ACH-000846,0.052308686613
ACH-000847,-0.153143184178
ACH-000848,0.10759097656500001
ACH-000849,-0.1615507056
ACH-000851,0.20307321795000002
ACH-000855,-0.23115102313900002
ACH-000856,-0.265820560427
ACH-000858,-0.0798889243532
ACH-000859,0.524853526416
ACH-000861,0.041573871809099994
ACH-000862,-0.05930268711469999
ACH-000865,-0.12815239404200002
ACH-000866,-0.0166540706434
ACH-000867,-0.157103777149
ACH-000869,-0.0269908617502
ACH-000872,-0.23118491585
ACH-000873,0.18927570205400002
ACH-000876,-0.4543388264
ACH-000878,0.17278981195
ACH-000880,-0.278130302316
ACH-000881,0.09260436820139999
ACH-000882,-0.256952339201
ACH-000884,0.0236695851995
ACH-000885,-0.110208706496
ACH-000887,-0.0794935889656
ACH-000888,-0.045354363457199995
ACH-000889,0.130707275799
ACH-000890,-0.00269644748707
ACH-000896,0.332907913292
ACH-000898,-0.201431667424
ACH-000900,-0.316740831781
ACH-000901,-0.12105260840999998
ACH-000905,-0.06923166600410001
ACH-000906,-0.208694551857
ACH-000907,-0.0626035379126
ACH-000910,-0.218979433438
ACH-000911,-0.13200808085899998
ACH-000912,-0.283596692321
ACH-000913,-0.0575999462452
ACH-000915,-0.12223530646099999
ACH-000916,0.0101282500637
ACH-000917,-0.0429589760556
ACH-000921,-0.148041534624
ACH-000924,-0.40344223317500005
ACH-000926,-0.0142215044677
ACH-000928,-0.103315634967
ACH-000929,-0.329704016903
ACH-000932,-0.289667787669
ACH-000935,-0.0031404752401500004
ACH-000936,-0.140547234017
ACH-000937,-0.009666487030520001
ACH-000938,0.048727810666199994
ACH-000939,-0.265121042328
ACH-000941,0.122647695461
ACH-000943,-0.0553772492825
ACH-000946,0.12072607774800001
ACH-000947,-0.000159677674201
ACH-000948,-0.11275354706599999
ACH-000950,-0.15590290896
ACH-000953,-0.14633844045999997
ACH-000957,0.17211497902399997
ACH-000958,0.00969972101816
ACH-000960,-0.0700072144441
ACH-000963,-0.12420138179099999
ACH-000968,0.07789305590580001
ACH-000969,-0.20285386270300002
ACH-000973,-0.204742987923
ACH-000974,0.012270158510900001
ACH-000975,-0.163503293435
ACH-000976,-0.0418226654342
ACH-000978,-0.60558476647
ACH-000980,-0.105677453791
ACH-000984,-0.129613660272
ACH-000986,-0.112035210477
ACH-000988,-0.024899238629400005
ACH-000993,0.0107221194474
ACH-000994,-0.06968448858330001
ACH-000996,-0.04370886573919999
ACH-001001,0.037398635863099994
ACH-001020,-0.251669494787
ACH-001028,-0.165687147566
ACH-001031,-0.08400315446539999
ACH-001038,-0.23000560574999998
ACH-001048,-0.10224645143
ACH-001050,-0.217220379052
ACH-001053,-0.248532945665
ACH-001054,-0.356478510907
ACH-001061,-0.0743060151837
ACH-001067,-0.287418202032
ACH-001075,-0.569990756778
ACH-001096,0.0660165735462
ACH-001128,-0.620902166713
ACH-001134,-0.29684696228199997
ACH-001151,-0.092779728962
ACH-001163,-0.41889840677199996
ACH-001164,-0.197304705386
ACH-001173,0.0140429904186
ACH-001183,-0.29785371988000003
ACH-001184,-0.29348135698600003
ACH-001190,-0.310011058811
ACH-001192,-0.010759229678
ACH-001193,-0.019482421766099996
ACH-001196,-0.0641509873316
ACH-001197,-0.106255763189
ACH-001205,0.0379182176362
ACH-001211,-0.38328316958400005
ACH-001212,-0.42874784617
ACH-001228,-0.0432464090784
ACH-001232,-0.0549935843346
ACH-001239,-0.288998242453
ACH-001274,-0.329116512484
ACH-001275,0.21539405000599998
ACH-001277,-0.320017781968
ACH-001278,-0.342988008393
ACH-001280,-0.11478195632000002
ACH-001283,-0.0581507809645
ACH-001289,-0.452288491047
ACH-001295,-0.35721753715099996
ACH-001300,-0.052199748797800004
ACH-001301,0.0563569505291
ACH-001302,0.011895666501100001
ACH-001303,0.0161582183699
ACH-001306,0.121114263311
ACH-001318,-0.184561080208
ACH-001322,-0.0232686128995
ACH-001328,-0.196413708001
ACH-001332,0.167920585458
ACH-001333,0.249512170223
ACH-001336,-0.310410223872
ACH-001340,-0.0515054116064
ACH-001346,0.024923635941900002
ACH-001353,-0.203383815584
ACH-001354,0.0375402247896
ACH-001367,0.162872608793
ACH-001368,-0.241922226944
ACH-001374,-0.338722358768
ACH-001375,0.00280047866701
ACH-001377,-0.120760971585
ACH-001380,-0.08990833108030001
ACH-001391,-0.150304744393
ACH-001407,-0.111792035368
ACH-001408,-0.0359261028649
ACH-001413,-0.075429662076
ACH-001430,0.27140415490200004
ACH-001431,-0.051032830146699994
ACH-001450,0.39098143393299994
ACH-001496,-0.166658527016
ACH-001500,-0.116089270824
ACH-001521,-0.482423803361
ACH-001523,-0.191427686733
ACH-001532,-0.238263208986
ACH-001536,-0.233580252943
ACH-001550,-0.0979415961085
ACH-001552,-0.178461014978
ACH-001554,-0.04289084053330001
ACH-001645,0.12033616045800001
ACH-001654,0.056684829501400004
ACH-001715,0.0993624429813
ACH-001735,0.336335259726
ACH-001736,0.0315159855167
ACH-001737,0.13234357969399999
ACH-001740,0.0055089851023300005
ACH-001745,0.103987166814
ACH-001750,-0.314777004509
ACH-001765,-0.285810703723
ACH-001956,-0.102012113694
ACH-001957,-0.316675738448
