,CFAP20 (29105)
ACH-000004,-0.957298271551
ACH-000007,-0.755125885848
ACH-000009,-0.734698500801
ACH-000011,-1.1258146086299998
ACH-000012,-0.9012632860169999
ACH-000013,-0.7205072948100001
ACH-000014,-0.524068592128
ACH-000015,-0.934037746896
ACH-000017,-0.505059427846
ACH-000018,-0.739238069051
ACH-000019,-0.46947621407300005
ACH-000021,-0.650911558978
ACH-000022,-0.34652017738000007
ACH-000025,-0.9103704557860001
ACH-000028,-0.750044675995
ACH-000030,-0.9938286945799999
ACH-000035,-0.76258207367
ACH-000036,-0.481002068071
ACH-000037,-0.572796062272
ACH-000039,-1.1323422529
ACH-000040,-0.743419939982
ACH-000041,-0.8524431660870001
ACH-000042,-0.8287842248080001
ACH-000045,-0.660992781888
ACH-000047,-0.674777215881
ACH-000052,-0.936567818893
ACH-000053,-0.667546767241
ACH-000054,-0.778733788252
ACH-000055,-1.04928702287
ACH-000060,-0.806125793457
ACH-000067,-0.708128594233
ACH-000070,-0.924066352593
ACH-000075,-0.676309255794
ACH-000078,-0.99548313396
ACH-000082,-0.643725031421
ACH-000085,-0.744969611903
ACH-000086,-0.633231556641
ACH-000087,-0.511493102698
ACH-000092,-0.798681824999
ACH-000095,-0.619839073258
ACH-000097,-0.462648755846
ACH-000098,-0.8570358067389999
ACH-000099,-0.8445984797589999
ACH-000108,-0.804518721167
ACH-000113,-0.712062756409
ACH-000115,-0.475614326351
ACH-000116,-0.721427181785
ACH-000118,-1.0420672193
ACH-000120,-0.7214304982940001
ACH-000123,-0.684370887986
ACH-000127,-0.715777118774
ACH-000128,-0.768931317979
ACH-000132,-0.488791339275
ACH-000133,-1.12746924561
ACH-000137,-0.776384210979
ACH-000138,-0.692122634879
ACH-000142,-0.8882960350519999
ACH-000143,-0.89757880359
ACH-000146,-0.669724190184
ACH-000148,-0.559537113004
ACH-000150,-0.6195830215770001
ACH-000152,-1.0954045051299999
ACH-000153,-0.671214965367
ACH-000159,-0.32004692820700004
ACH-000160,-0.7040431683399999
ACH-000163,-0.862859063538
ACH-000167,-0.813683147914
ACH-000168,-0.0284214194623
ACH-000169,-0.664900814011
ACH-000178,-0.7229284066410001
ACH-000182,-0.7333449361859999
ACH-000183,-0.759415834108
ACH-000188,-0.9750319330220001
ACH-000189,-0.691446853879
ACH-000190,-0.907170855404
ACH-000198,-0.7279108880149999
ACH-000204,-0.5947773744979999
ACH-000206,-0.76743950749
ACH-000207,-0.932339279313
ACH-000211,-0.888933896977
ACH-000215,-0.694283551601
ACH-000221,-0.9629797082070001
ACH-000222,-0.779415716865
ACH-000223,-0.629922358234
ACH-000226,-0.9773530609700001
ACH-000227,-0.672568396877
ACH-000228,-0.82844128722
ACH-000231,-0.859266529409
ACH-000232,-0.356886573505
ACH-000233,-1.16332194245
ACH-000234,-0.299945717177
ACH-000235,-0.678923982297
ACH-000237,-1.25080563549
ACH-000238,-1.21646502001
ACH-000243,-0.676999335975
ACH-000244,-0.553502938702
ACH-000246,-0.663509632538
ACH-000248,-0.7198238650579999
ACH-000250,-0.805690124789
ACH-000251,-0.960584027553
ACH-000253,-0.281785545391
ACH-000255,-0.489455665485
ACH-000256,-0.8300928135439999
ACH-000257,-0.653462948178
ACH-000258,-0.789804986884
ACH-000259,-0.571099080391
ACH-000260,-0.969185880368
ACH-000261,-0.775715634594
ACH-000262,-0.8646063522509999
ACH-000263,-0.46593902847900004
ACH-000264,-0.747176892499
ACH-000265,-0.8859385966359999
ACH-000266,-0.939701981055
ACH-000272,-0.24262570056699997
ACH-000273,-0.737494615442
ACH-000274,-0.185891682102
ACH-000277,-0.55759011753
ACH-000278,-1.5119841668
ACH-000279,-0.9870366233519999
ACH-000280,-0.915608772569
ACH-000281,-1.0322049417299999
ACH-000288,-0.780830228131
ACH-000291,-0.618302666571
ACH-000293,-1.00142258497
ACH-000294,-0.769275971178
ACH-000295,-0.718507908034
ACH-000296,-0.833320134833
ACH-000302,-0.7987499096330001
ACH-000304,-0.038312437816900004
ACH-000307,-0.589950255855
ACH-000308,-0.9315236205299999
ACH-000310,-0.510725462218
ACH-000311,-0.414301524084
ACH-000312,-0.810129742102
ACH-000315,-0.895143369569
ACH-000316,-1.25965760241
ACH-000317,-0.5662882588620001
ACH-000318,-0.776843960266
ACH-000319,-1.01858461439
ACH-000320,-0.8583331927429999
ACH-000322,-0.549372119121
ACH-000323,-0.9574670149600001
ACH-000324,-1.0048646964299999
ACH-000329,-0.572449542641
ACH-000330,-1.12897021098
ACH-000331,-0.7198327910850001
ACH-000332,-0.292814229815
ACH-000334,-0.727808971835
ACH-000335,-0.537158526081
ACH-000336,-0.566971917708
ACH-000337,-0.839641574551
ACH-000339,-1.08662728939
ACH-000341,-0.6675990323100001
ACH-000348,-0.873838209817
ACH-000350,-0.524011135263
ACH-000352,-0.7047507658869999
ACH-000356,-0.713523424401
ACH-000361,-0.520901454886
ACH-000362,-0.43739533016800003
ACH-000363,-0.569384168415
ACH-000364,-0.955205995531
ACH-000365,-1.10172671828
ACH-000366,-0.704403313521
ACH-000368,-0.833261533188
ACH-000374,-1.3621820369600002
ACH-000375,-0.818792282472
ACH-000376,-0.33541769522500003
ACH-000381,-0.418913134547
ACH-000383,-0.676442755238
ACH-000387,-0.836094303192
ACH-000389,-0.685244179745
ACH-000390,-0.725405688769
ACH-000393,-0.858033989939
ACH-000395,-0.36226188799000003
ACH-000397,-1.1758088031
ACH-000401,-0.516539217082
ACH-000402,-0.7997557601299999
ACH-000403,-0.648453173527
ACH-000404,-0.398448350933
ACH-000406,-0.993468739428
ACH-000407,-0.544088645207
ACH-000408,-0.9208159936579999
ACH-000410,-0.8229422555879999
ACH-000411,-0.633353247213
ACH-000414,-0.673924112296
ACH-000415,-1.01368704703
ACH-000416,-0.595339683119
ACH-000420,-0.542940454551
ACH-000421,-0.8206916518780001
ACH-000424,-0.8626768606370001
ACH-000425,-0.391014594069
ACH-000426,-0.367308869377
ACH-000427,-0.6410459090030001
ACH-000433,-0.574782137848
ACH-000436,-0.6858934195640001
ACH-000444,-1.062002407
ACH-000445,-0.958106232378
ACH-000448,-0.7552820376809999
ACH-000450,-0.506862616389
ACH-000452,-0.950924096635
ACH-000454,-1.05801575241
ACH-000458,-0.88020456475
ACH-000459,-0.9492129743909999
ACH-000460,-0.777605054146
ACH-000461,-1.3356866644499998
ACH-000463,-0.6812227621699999
ACH-000464,-0.41015135233800004
ACH-000466,-0.678741517581
ACH-000467,-0.448619578907
ACH-000468,-1.1227424694700001
ACH-000469,-0.352843897136
ACH-000470,-1.2000288184399999
ACH-000471,-0.813962231439
ACH-000472,-1.05912926136
ACH-000473,-0.47189178489600003
ACH-000475,-0.35151459319
ACH-000476,-0.39556606294600005
ACH-000477,-0.551051300588
ACH-000480,-0.77591147788
ACH-000481,-0.559234977788
ACH-000483,-0.356199474378
ACH-000484,-0.545853859297
ACH-000485,-0.42328056706699996
ACH-000486,-0.756565252438
ACH-000487,-0.9733508205060001
ACH-000488,-0.9387524610760001
ACH-000490,-0.65377628635
ACH-000491,-0.9942599496819999
ACH-000495,-0.585827956206
ACH-000496,-0.438807992768
ACH-000499,-0.962495452757
ACH-000500,-0.6223446416439999
ACH-000502,-1.06950831176
ACH-000503,-1.2441870587200001
ACH-000505,-0.526404204929
ACH-000507,-0.655625564184
ACH-000510,-0.7106074824230001
ACH-000511,-0.707059708232
ACH-000512,-0.821508694057
ACH-000516,-0.6517121538840001
ACH-000517,-0.339225530107
ACH-000518,-0.708578922509
ACH-000520,-0.545062558911
ACH-000521,-0.645205228798
ACH-000522,-0.461598884799
ACH-000524,-0.316696948847
ACH-000527,-0.363802505054
ACH-000528,-0.86671324891
ACH-000537,-0.6268274132230001
ACH-000541,-0.809674606595
ACH-000542,-1.01417259951
ACH-000544,-0.591305453929
ACH-000545,-0.676763220474
ACH-000547,-0.851646374092
ACH-000548,-0.760428469489
ACH-000549,-0.707272179802
ACH-000550,-0.5682773992769999
ACH-000552,-0.794108928813
ACH-000556,-0.0773961668094
ACH-000557,-0.318317152547
ACH-000570,-0.59996940519
ACH-000571,-0.44146303075800003
ACH-000573,-1.14138728295
ACH-000576,-0.681399221886
ACH-000580,-0.655326839717
ACH-000584,-0.782560741267
ACH-000585,-1.43888913152
ACH-000588,-0.992271118614
ACH-000589,-0.673591361637
ACH-000591,-0.781346648815
ACH-000593,-0.505932464498
ACH-000600,-0.19128676780200002
ACH-000601,-0.7188141407140001
ACH-000604,-0.473717363869
ACH-000605,-0.500347373213
ACH-000606,-0.7987720589630001
ACH-000608,-0.50626018501
ACH-000614,-0.437502590924
ACH-000616,-1.14085733768
ACH-000618,-0.8176934204649999
ACH-000619,-0.705441877419
ACH-000620,-0.6920550098520001
ACH-000621,-0.6807699941869999
ACH-000622,-0.346590309907
ACH-000623,-0.388368347619
ACH-000624,-0.772335492993
ACH-000627,-0.751139290739
ACH-000630,-0.9008428205689999
ACH-000632,-0.883832774654
ACH-000633,-0.542050282423
ACH-000637,-0.21174494278499997
ACH-000638,-0.894075823944
ACH-000646,-0.420889701013
ACH-000647,-0.432142965727
ACH-000648,-0.833141981998
ACH-000649,-0.694072745232
ACH-000651,-0.909816148911
ACH-000652,-0.7881170627680001
ACH-000653,-0.636116917152
ACH-000657,-0.6022894685710001
ACH-000658,-0.8233230416670001
ACH-000661,-0.706708376473
ACH-000662,-0.502132488258
ACH-000663,-1.0376313356
ACH-000665,-0.867972286445
ACH-000671,-0.452900420156
ACH-000673,-0.7660545845669999
ACH-000676,-0.45411157626000004
ACH-000677,-0.47594692025700003
ACH-000681,-0.503124903121
ACH-000682,-0.556930727618
ACH-000683,-0.6436437457859999
ACH-000684,-1.0857048595899998
ACH-000688,-1.0588914168
ACH-000693,-0.8939327708020001
ACH-000694,-0.749528389234
ACH-000695,-0.566331478671
ACH-000696,-0.736498953554
ACH-000697,-0.7309822132989999
ACH-000699,-0.995352599681
ACH-000701,-0.406696853395
ACH-000706,-0.562348186862
ACH-000711,-0.452452573529
ACH-000713,-0.955862369311
ACH-000714,-0.74295130486
ACH-000718,-0.616348453683
ACH-000720,-0.93620071641
ACH-000721,-0.250928020602
ACH-000724,-0.854918900232
ACH-000725,-0.6424157968699999
ACH-000732,-0.6533969295359999
ACH-000734,-0.535407868219
ACH-000735,-1.12959273521
ACH-000736,-0.60889166867
ACH-000738,-0.565847881152
ACH-000746,-0.373426302307
ACH-000747,-0.674870279358
ACH-000748,-0.628593228358
ACH-000753,-1.14663381889
ACH-000756,-0.346348759859
ACH-000757,-0.36245114458000005
ACH-000758,-0.549739758362
ACH-000760,-0.40061943178599996
ACH-000763,-0.40261064139700004
ACH-000764,-0.946928478309
ACH-000765,-0.8041611290330001
ACH-000766,-0.783991464937
ACH-000767,-0.41398685880099995
ACH-000768,-0.858103415366
ACH-000769,-0.853648655388
ACH-000770,-0.524577774285
ACH-000771,-0.733439886382
ACH-000773,-0.630068139263
ACH-000776,-0.6349225737690001
ACH-000777,-1.25370355763
ACH-000778,-0.68824961469
ACH-000781,-0.250536076862
ACH-000782,-0.60477059033
ACH-000783,-0.795492362375
ACH-000784,-0.623878155513
ACH-000785,-0.753660965241
ACH-000787,-0.7050342213259999
ACH-000788,-0.419395431479
ACH-000791,-0.644525564495
ACH-000792,-0.7309323180239999
ACH-000794,-1.2049724317100001
ACH-000796,-0.054164728956599996
ACH-000799,-0.7291538213750001
ACH-000800,-0.8037869187890001
ACH-000802,-0.8119435188799999
ACH-000804,-0.797199703901
ACH-000805,-0.36056710025100003
ACH-000809,-0.551451741549
ACH-000810,-0.642904072114
ACH-000811,-0.8873317584200001
ACH-000817,-0.9717407113299998
ACH-000819,-0.5690035729730001
ACH-000820,-0.722623903274
ACH-000821,-1.6805867827
ACH-000822,-0.47576149537199997
ACH-000823,-0.595842669544
ACH-000824,-0.42798872564999996
ACH-000827,-0.687008613896
ACH-000829,-0.421039976924
ACH-000831,-0.373198651197
ACH-000832,-0.955489178589
ACH-000833,-0.637369685775
ACH-000834,-1.0463337252399998
ACH-000835,-1.06713401473
ACH-000836,-1.13684769116
ACH-000837,-0.661185770928
ACH-000838,-0.46493568701899995
ACH-000839,-0.9333460857879999
ACH-000840,-0.976020183146
ACH-000841,-0.6713739818340001
ACH-000843,-0.601670942809
ACH-000846,-0.493887170853
ACH-000847,-0.9041817007009999
ACH-000848,-0.8437450677580001
ACH-000849,-0.9018564323489999
ACH-000851,-0.878571768756
ACH-000855,-0.47287525110399997
ACH-000856,-0.6740894955679999
ACH-000858,-0.558244988071
ACH-000859,-0.931453367031
ACH-000861,-0.7974311836319999
ACH-000862,-0.662774607347
ACH-000865,-0.5218994041430001
ACH-000866,-1.3109330571100002
ACH-000867,-0.7054304623350001
ACH-000869,-0.470176073668
ACH-000872,-0.72497529362
ACH-000873,-1.1483947444
ACH-000876,-0.154785391522
ACH-000878,-1.25039903296
ACH-000880,-0.9697139242560001
ACH-000881,-0.294603664429
ACH-000882,-0.8738774185770001
ACH-000884,-0.38842320732100005
ACH-000885,-0.5268754936460001
ACH-000887,-0.592159519936
ACH-000888,-0.32716836491900003
ACH-000889,-0.45657559406099996
ACH-000890,-1.01699861049
ACH-000896,-0.781730145234
ACH-000898,-0.495068020182
ACH-000900,-0.78360730257
ACH-000901,-0.64167818228
ACH-000905,-0.509573087918
ACH-000906,-0.9640464782889999
ACH-000907,-0.796579961149
ACH-000910,-0.782343979796
ACH-000911,-0.6880891224500001
ACH-000912,-1.03570608541
ACH-000913,-0.881110228047
ACH-000915,-0.398185495344
ACH-000916,-0.8100005353380001
ACH-000917,-0.655549473436
ACH-000921,-1.04444316773
ACH-000924,-0.707774009048
ACH-000926,-0.526792771681
ACH-000928,-0.460172147656
ACH-000929,-0.936214081885
ACH-000932,-0.5417208594290001
ACH-000935,-0.8244432494410001
ACH-000936,-0.569875985399
ACH-000937,-0.845448813882
ACH-000938,-0.8373510628990001
ACH-000939,-0.942370294802
ACH-000941,-0.556949282664
ACH-000943,-0.813575561415
ACH-000946,-0.7165527847480001
ACH-000947,-0.21458767006299997
ACH-000948,-0.792735030949
ACH-000950,-0.6694972394250001
ACH-000953,-0.765073938063
ACH-000957,-0.86713520771
ACH-000958,-0.629557831647
ACH-000960,-0.625386787701
ACH-000963,-0.706352198602
ACH-000968,-0.895086647942
ACH-000969,-0.537338568994
ACH-000973,-0.8798036174580001
ACH-000974,-0.793037577395
ACH-000975,-0.392154439819
ACH-000976,-0.9044261358429999
ACH-000978,-1.1014383803399999
ACH-000980,-0.8227444382800001
ACH-000984,-0.955932180541
ACH-000986,-1.0487999623100002
ACH-000988,-0.6735563198010001
ACH-000993,-0.665811070762
ACH-000994,-0.454786750157
ACH-000996,-0.7098538622949999
ACH-001001,-0.846266433977
ACH-001020,-0.686308240765
ACH-001028,-0.464347886439
ACH-001031,-0.661183387438
ACH-001038,-0.799908475194
ACH-001048,-0.812723786384
ACH-001050,-0.377875255549
ACH-001053,-0.558310961153
ACH-001054,-1.0037346793700002
ACH-001061,-0.797959331501
ACH-001067,-0.7345396037090001
ACH-001075,-0.986290335034
ACH-001096,-0.9240576316920001
ACH-001128,-0.7450590115000001
ACH-001134,-0.790754211691
ACH-001151,-0.9602209841700001
ACH-001163,-0.568221418037
ACH-001164,-0.714930268862
ACH-001173,-0.8053962813259999
ACH-001183,-0.8850865397509999
ACH-001184,-0.797158404002
ACH-001190,-0.969813204355
ACH-001192,-1.18137600946
ACH-001193,-0.807180015045
ACH-001196,-0.912856325475
ACH-001197,-0.9121457940659999
ACH-001205,-0.894531091476
ACH-001211,-0.903508651283
ACH-001212,-0.537134181607
ACH-001228,-1.34796489009
ACH-001232,-0.711524622861
ACH-001239,-0.534048466763
ACH-001274,-0.646444864696
ACH-001275,-0.605205174705
ACH-001277,-0.5306201520539999
ACH-001278,-0.496974913284
ACH-001280,-0.5203962954510001
ACH-001283,-1.01324269896
ACH-001289,-0.8703692900740001
ACH-001295,-0.501786268377
ACH-001300,-1.24715877989
ACH-001301,-0.543242232576
