,CR2 (1380)
ACH-000004,-0.223752163759
ACH-000007,-0.178097910746
ACH-000009,0.024570581691
ACH-000011,0.04334370081069999
ACH-000012,0.023941662859799998
ACH-000013,0.0741078967357
ACH-000014,-0.121672374916
ACH-000015,0.0685591378351
ACH-000017,0.0947006922097
ACH-000018,-0.11841542157
ACH-000019,-0.087494932311
ACH-000021,0.056555049133900005
ACH-000022,0.0990434448899
ACH-000025,-0.004916598627340001
ACH-000028,0.190948493392
ACH-000030,0.097798053933
ACH-000035,-0.005437720304479999
ACH-000036,0.064185851451
ACH-000037,-0.0401438730563
ACH-000039,0.09192560167130001
ACH-000040,0.043917274258199995
ACH-000041,-0.024266028224299997
ACH-000042,0.0434958282885
ACH-000045,0.0676862560118
ACH-000047,-0.11565341269400001
ACH-000052,0.131854605923
ACH-000053,-0.0462689383097
ACH-000054,0.101816199418
ACH-000055,-0.152606602456
ACH-000060,-0.0931459046723
ACH-000067,0.150737160053
ACH-000070,-0.175665315584
ACH-000075,0.114636275449
ACH-000078,0.268367406959
ACH-000082,-0.025917350289500003
ACH-000085,0.205439741765
ACH-000086,-0.260550301133
ACH-000087,0.136008262258
ACH-000092,-0.008674263899840001
ACH-000095,0.120829986396
ACH-000097,-0.0366022047879
ACH-000098,0.0397323479464
ACH-000099,0.124941639122
ACH-000108,0.16322734846200002
ACH-000113,-0.274979201334
ACH-000115,0.0501541672342
ACH-000116,0.11499318021199999
ACH-000118,0.060392337363900005
ACH-000120,-0.0585019646772
ACH-000123,0.0791876927971
ACH-000127,-0.044901452620999996
ACH-000128,0.0692052368447
ACH-000132,-0.050976692855400005
ACH-000133,0.10491692543
ACH-000137,0.114714109613
ACH-000138,0.0348715044445
ACH-000142,0.0555697733138
ACH-000143,0.17834719943100003
ACH-000146,0.0696437738303
ACH-000148,0.0699015628832
ACH-000150,-0.12171116788599999
ACH-000152,0.116663291194
ACH-000153,-0.24708209032499998
ACH-000159,-0.00945774248833
ACH-000160,0.0494325634335
ACH-000163,-0.011084308872100001
ACH-000167,0.198494120799
ACH-000168,-0.059629154096300006
ACH-000169,0.0225676004401
ACH-000178,0.07375308272910001
ACH-000182,0.0992892928338
ACH-000183,-0.112154725381
ACH-000188,0.013136994839700001
ACH-000189,-0.258203941864
ACH-000190,-0.00268861402462
