,S1PR4 (8698)
ACH-000004,-0.0231442743024
ACH-000007,-0.22751247772799998
ACH-000009,-0.07237460286660001
ACH-000011,-0.21381832304
ACH-000012,-0.170106220188
ACH-000013,-0.28836494970300003
ACH-000014,-0.116887828753
ACH-000015,-0.22518007871100001
ACH-000017,-0.24537682812
ACH-000018,-0.248889913191
ACH-000019,-0.22256018830899998
ACH-000021,-0.286204935154
ACH-000022,-0.12498341304300001
ACH-000025,-0.216956157906
ACH-000028,-0.191128015519
ACH-000030,-0.224383017389
ACH-000035,-0.215462665218
ACH-000036,-0.316502884421
ACH-000037,-0.126667615969
ACH-000039,-0.19856069875500001
ACH-000040,-0.24936053037099998
ACH-000041,-0.303541174833
ACH-000042,-0.0838291156605
ACH-000045,-0.038194832940099996
ACH-000047,-0.199048012436
ACH-000052,-0.457391240638
ACH-000053,-0.16226778468800002
ACH-000054,-0.278596418016
ACH-000055,-0.323672413843
ACH-000060,-0.200417530052
ACH-000067,-0.312029151432
ACH-000070,-0.23413108991300002
ACH-000075,-0.380546599838
ACH-000078,-0.030727421347400002
ACH-000082,-0.234095117102
ACH-000085,0.0109328352792
ACH-000086,-0.0710718956612
ACH-000087,-0.200435766068
ACH-000092,-0.167503895992
ACH-000095,-0.24789676151599999
ACH-000097,-0.0638033581032
ACH-000098,-0.43377780316500003
ACH-000099,-0.291183829243
ACH-000108,-0.248731454309
ACH-000113,-0.211382200421
ACH-000115,-0.238354757451
ACH-000116,-0.144010808925
ACH-000118,-0.0971854772958
ACH-000120,-0.051234607545499994
ACH-000123,-0.208102623255
ACH-000127,-0.284943438043
ACH-000128,-0.131345563661
ACH-000132,-0.25229909032
ACH-000133,-0.283767672685
ACH-000137,-0.305674843319
ACH-000138,-0.277185518625
ACH-000142,-0.15135711103399999
ACH-000143,-0.284009604488
ACH-000146,-0.0330423693948
ACH-000148,-0.0714272906677
ACH-000150,-0.194774510653
ACH-000152,-0.146534218307
ACH-000153,-0.0620625178267
ACH-000159,-0.25475761297
ACH-000160,-0.029389261608599997
ACH-000163,-0.30606944729400004
ACH-000167,-0.124426143972
ACH-000168,-0.248465522534
ACH-000169,-0.20851418283
ACH-000178,-0.167966714806
ACH-000182,-0.33398415285599997
ACH-000183,-0.28120835946199996
ACH-000188,-0.153377422554
ACH-000189,-0.09045847754450001
ACH-000190,-0.0346745776101
ACH-000198,-0.30307041821499997
ACH-000204,-0.364079775697
ACH-000206,-0.154299259134
ACH-000207,-0.418354599036
ACH-000211,-0.117331072712
ACH-000215,-0.208748403675
ACH-000221,-0.190457298448
ACH-000222,-0.0202354304714
ACH-000223,-0.190412834641
ACH-000226,-0.25809979719799997
ACH-000227,-0.40876473849
ACH-000228,-0.09549944318800001
ACH-000231,-0.19498157663600002
ACH-000232,-0.0680507089675
ACH-000233,-0.21782669186599998
ACH-000234,-0.351707378269
ACH-000235,-0.134983489398
ACH-000237,-0.15942652398499998
ACH-000238,-0.07340306578150001
ACH-000243,-0.07203359911830001
ACH-000244,-0.09692483395839999
ACH-000246,-0.253362836171
ACH-000248,-0.324680646339
ACH-000250,-0.24850339775
ACH-000251,-0.304413690255
ACH-000253,-0.275929282229
ACH-000255,-0.235924292539
ACH-000256,-0.110928646863
ACH-000257,-0.05479382938019999
ACH-000258,-0.0360352939605
ACH-000259,-0.336731178891
ACH-000260,-0.28349156411
ACH-000261,-0.12386943924100001
ACH-000262,-0.100216769318
ACH-000263,-0.337861885707
ACH-000264,-0.191372777791
ACH-000265,-0.09633899658369999
ACH-000266,-0.23294600036
ACH-000272,-0.29062613987
ACH-000273,-0.25202443371399996
ACH-000274,-0.18502399078600001
ACH-000277,-0.107252719107
ACH-000278,-0.226632407634
ACH-000279,-0.256552514346
ACH-000280,-0.178629154895
ACH-000281,-0.108893736661
ACH-000288,-0.108734456032
ACH-000291,-0.241150757605
ACH-000293,-0.251840739428
ACH-000294,-0.508293005065
ACH-000295,-0.18573287279599998
ACH-000296,-0.031058322333499998
ACH-000302,-0.25887479444
ACH-000304,-0.104623230288
ACH-000307,-0.058973953295400006
ACH-000308,-0.143733568636
ACH-000310,-0.0435391712019
ACH-000311,-0.023217950111199998
ACH-000312,-0.239316783679
ACH-000315,-0.18381119795200002
ACH-000316,0.0784999455226
ACH-000317,-0.08770818915889998
ACH-000318,-0.126101872469
ACH-000319,-0.179159008669
ACH-000320,-0.020301840033
ACH-000322,-0.0374059169915
ACH-000323,-0.277986806307
ACH-000324,-0.170619320625
ACH-000329,-0.07002909975510001
ACH-000330,0.0134434325211
ACH-000331,-0.183820121417
ACH-000332,-0.13589371784499998
ACH-000334,-0.28492815249000003
ACH-000335,-0.271960884054
ACH-000336,-0.232097140456
ACH-000337,-0.171021763789
ACH-000339,-0.13910530054
ACH-000341,-0.392443310136
ACH-000348,-0.267750556731
ACH-000350,-0.174165301097
ACH-000352,-0.263433408309
ACH-000356,0.122221270576
ACH-000361,-0.0583482915434
ACH-000362,-0.347847382215
ACH-000363,-0.294573574733
ACH-000364,-0.190204458026
ACH-000365,-0.17293724471500002
ACH-000366,-0.266795050174
ACH-000368,-0.375972597544
ACH-000374,-0.125915477124
ACH-000375,-0.316640797002
ACH-000376,-0.0825582724694
ACH-000381,-0.06054379379099999
ACH-000383,-0.260808817324
ACH-000387,-0.0485862572164
ACH-000389,-0.23320415510499998
ACH-000390,-0.0648542379653
ACH-000393,-0.350972336896
ACH-000395,-0.022663732843299998
ACH-000397,-0.218408617812
ACH-000401,-0.256805020421
ACH-000402,-0.262869907618
ACH-000403,-0.161843059328
ACH-000404,-0.36175517341200003
ACH-000406,-0.20459850296
ACH-000407,-0.22681092909400002
ACH-000408,-0.240182191917
ACH-000410,-0.291110534242
ACH-000411,-0.27481302971500005
ACH-000414,-0.0892788540323
ACH-000415,-0.05746195402340001
ACH-000416,-0.253672697603
ACH-000420,-0.16440570925
ACH-000421,-0.198007577696
ACH-000424,-0.430209177995
ACH-000425,-0.124210145775
ACH-000426,-0.142562962141
ACH-000427,-0.00983684632253
ACH-000433,-0.0964395431859
ACH-000436,-0.22171465745299998
ACH-000444,-0.298257822498
ACH-000445,-0.182731476606
ACH-000448,-0.125364146151
ACH-000450,-0.174979645357
