,OR7A17 (26333)
ACH-000004,-0.770865556585
ACH-000007,-0.40367286488399995
ACH-000009,-0.688983668755
ACH-000011,-0.377426654314
ACH-000012,-0.6156180483020001
ACH-000013,-0.536741792253
ACH-000014,-0.357112074047
ACH-000015,-0.625053894222
ACH-000017,-0.641777369571
ACH-000018,-0.424983464118
ACH-000019,-0.606156574985
ACH-000021,-0.767960769724
ACH-000022,-0.630638590638
ACH-000025,-0.730303342137
ACH-000028,-0.48300751190700003
ACH-000030,-0.70850278156
ACH-000035,-0.7288290885340001
ACH-000036,-0.7458095882189999
ACH-000037,-0.721338546313
ACH-000039,-0.789858116276
ACH-000040,-1.11712575626
ACH-000041,-0.400782295852
ACH-000042,-0.784416852463
ACH-000045,-0.622652691267
ACH-000047,-0.546514918046
ACH-000052,-0.817898150263
ACH-000053,-0.596066392794
ACH-000054,-0.766489914056
ACH-000055,-0.364229116544
ACH-000060,-0.5295262813270001
ACH-000067,-0.48650103330399996
ACH-000070,-0.558346722372
ACH-000075,-0.859408421565
ACH-000078,-0.656532669912
ACH-000082,-0.633548170664
ACH-000085,-0.580823630258
ACH-000086,-0.563831399546
ACH-000087,-0.580433114986
ACH-000092,-0.751873070157
ACH-000095,-0.8627250297579999
ACH-000097,-0.74337748291
ACH-000098,-0.683401747205
ACH-000099,-0.642193037775
ACH-000108,-0.487547115033
ACH-000113,-0.811907366787
ACH-000115,-0.9455226111339999
ACH-000116,-0.646657231853
ACH-000118,-0.6363559019430001
ACH-000120,-0.521717117456
ACH-000123,-0.61624348157
ACH-000127,-0.761177792455
ACH-000128,-0.717314983116
ACH-000132,-0.414389033132
ACH-000133,-0.540111935015
ACH-000137,-0.6603937580129999
ACH-000138,-0.559654953605
ACH-000142,-0.651373857966
ACH-000143,-0.611053554875
ACH-000146,-0.706421441044
ACH-000148,-0.530860323427
ACH-000150,-0.72990121907
ACH-000152,-0.512121497516
ACH-000153,-0.12259917320599999
ACH-000159,-0.742914380827
ACH-000160,-0.763124214737
ACH-000163,-0.642963752326
ACH-000167,-0.6711286801559999
ACH-000168,-0.5082260333690001
ACH-000169,-0.423826262484
ACH-000178,-0.597267361158
ACH-000182,-0.46545437494900005
ACH-000183,-0.38429038243600006
ACH-000188,-0.643972009877
ACH-000189,-0.30456887305999997
ACH-000190,-0.368422082667
ACH-000198,-0.690934038751
ACH-000204,-0.338885649106
ACH-000206,-0.560985867292
ACH-000207,-0.72726416749
ACH-000211,-0.648442361471
ACH-000215,-0.578642863923
ACH-000221,-0.735095451444
ACH-000222,-0.646154662011
ACH-000223,-0.802954687622
ACH-000226,-0.620897532412
ACH-000227,-0.828424918258
ACH-000228,-0.360113987243
ACH-000231,-0.36136733026900003
ACH-000232,-0.78186731758
ACH-000233,-0.599065838302
ACH-000234,-0.612468901113
ACH-000235,-0.6992284826890001
ACH-000237,-0.683847704678
ACH-000238,-0.435409093913
ACH-000243,-0.628107283328
ACH-000244,-0.505799209427
ACH-000246,-0.50831546333
ACH-000248,-0.736751119315
ACH-000250,-0.736346792887
ACH-000251,-0.536550775662
ACH-000253,-0.644805125938
ACH-000255,-0.509859049457
ACH-000256,-0.632781514711
ACH-000257,-0.563989804675
ACH-000258,-0.773235985608
ACH-000259,-0.684598551433
ACH-000260,-0.6648015362740001
ACH-000261,-0.635495867679
ACH-000262,-0.696943691847
ACH-000263,-0.562990217526
ACH-000264,-0.652260225772
ACH-000265,-0.31700680619399996
ACH-000266,-0.649532042778
ACH-000272,-0.80486866317
ACH-000273,-0.623603625503
ACH-000274,-0.6335003083380001
ACH-000277,-0.471403547424
ACH-000278,-0.549671065416
ACH-000279,-0.285714992583
ACH-000280,-0.667904309975
ACH-000281,-0.564337759909
ACH-000288,-0.422658400701
ACH-000291,-0.5260770090300001
ACH-000293,-0.45350949908
ACH-000294,-1.00365019339
ACH-000295,-0.581777243142
ACH-000296,-0.672648554967
ACH-000302,-0.570295640436
ACH-000304,-0.64116596219
ACH-000307,-0.733103960362
ACH-000308,-0.553707468404
ACH-000310,-0.7347702867579999
ACH-000311,-0.697554931714
ACH-000312,-0.612048278705
ACH-000315,-0.5299227149819999
ACH-000316,-0.14878509330700002
ACH-000317,-0.395642087133
ACH-000318,-0.6792261548370001
ACH-000319,-0.704925088432
ACH-000320,-0.673737211822
ACH-000322,-0.460051341773
ACH-000323,-0.688093453296
ACH-000324,-0.548330427499
ACH-000329,-0.6731705162430001
ACH-000330,-0.501964865868
ACH-000331,-0.608628668786
ACH-000332,-0.688841992307
ACH-000334,-0.846209855009
ACH-000335,-0.17148471633200002
ACH-000336,-0.21308830217
ACH-000337,-0.6234639191179999
ACH-000339,-0.861180435447
ACH-000341,-0.7318144079979999
ACH-000348,-0.321382885075
ACH-000350,-0.712285955956
ACH-000352,-0.631575526773
ACH-000356,-0.38429407889399997
ACH-000361,-0.540167770863
ACH-000362,-0.663350541089
ACH-000363,-0.954952867208
ACH-000364,-0.8192313331479999
ACH-000365,-0.682121539821
ACH-000366,-0.677179868956
ACH-000368,-0.904675674163
ACH-000374,-0.398492467475
ACH-000375,-0.442546481607
ACH-000376,-0.438389940115
ACH-000381,-0.62058310256
ACH-000383,-0.49981242331200004
ACH-000387,-0.536852901501
ACH-000389,-0.345112554917
ACH-000390,-0.566526569828
ACH-000393,-0.711445734906
ACH-000395,-0.8920399958859999
ACH-000397,-0.702053001735
ACH-000401,-0.475071254906
ACH-000402,0.0719061708385
ACH-000403,-0.974662208955
ACH-000404,-0.564348195204
ACH-000406,-0.472319879769
ACH-000407,-0.356455600771
ACH-000408,-0.633799216614
ACH-000410,-0.4676094686300001
ACH-000411,-0.439285713132
ACH-000414,-0.582514136784
ACH-000415,-0.517861343999
ACH-000416,-0.714724550658
ACH-000420,-0.62825563979
ACH-000421,-0.685919200264
ACH-000424,-0.537148789795
ACH-000425,-0.436291744658
ACH-000426,-1.0626568220000001
ACH-000427,-0.8865944992370001
ACH-000433,-0.6447479168169999
ACH-000436,-0.7583616943889999
ACH-000444,-0.21989680621999996
ACH-000445,-0.581519269207
ACH-000448,-0.712659313281
ACH-000450,-0.310755551317
ACH-000452,-0.700804628504
ACH-000454,-0.662943094921
ACH-000458,-0.61126564747
ACH-000459,-0.189159011853
ACH-000460,-0.6926996373100001
ACH-000461,-0.66783764686
ACH-000463,-0.34408855858000004
ACH-000464,-0.39993349563600006
ACH-000466,-0.7943282788420001
ACH-000467,-0.684051545364
ACH-000468,-0.6841850319499999
ACH-000469,-0.5416035030749999
ACH-000470,-0.6107362689
ACH-000471,-0.583078779931
ACH-000472,-0.629283412037
ACH-000473,-0.806629340805
ACH-000475,-0.794995174775
ACH-000476,-0.71567302871
ACH-000477,-0.654006101543
ACH-000480,-0.575026933344
ACH-000481,-0.67725833074
ACH-000483,-0.8073119531899999
ACH-000484,-0.559124089675
ACH-000485,-0.8956418570360001
ACH-000486,-0.49193320816200004
ACH-000487,-0.571354503618
ACH-000488,-0.723819530747
ACH-000490,-0.602883357861
ACH-000491,-0.725417985125
ACH-000495,-0.44948423283100003
ACH-000496,-0.507116145957
ACH-000499,-0.473119663613
ACH-000500,-0.699818375025
ACH-000502,-0.720040371325
ACH-000503,-0.5288180393240001
ACH-000505,-0.7366161418289999
ACH-000507,-0.802269761328
ACH-000510,-0.460874497966
ACH-000511,-0.7463516735269999
ACH-000512,-0.797530474916
ACH-000516,-0.669597395983
ACH-000517,-0.770062455678
ACH-000518,-0.567548878806
ACH-000520,-0.539389684962
ACH-000521,-0.60631185931
ACH-000522,-0.716805709024
ACH-000524,-0.498350942101
ACH-000527,-0.588367714869
ACH-000528,-0.585875699784
ACH-000537,-0.373668656205
ACH-000541,-0.6919022293279999
ACH-000542,-0.8050168193739999
ACH-000544,-0.22948492587299998
ACH-000545,-0.697976391666
ACH-000547,-0.359343584989
ACH-000548,-0.61348508037
ACH-000549,-0.768998730474
ACH-000550,-0.538623372014
ACH-000552,-0.793646846445
ACH-000556,-0.6982254758499999
ACH-000557,-0.989482320393
ACH-000570,-0.403752979883
ACH-000571,-0.6543568974239999
ACH-000573,-0.334316570801
ACH-000576,-0.623121252057
ACH-000580,-0.564876294521
ACH-000584,-0.326995203215
ACH-000585,-0.6451508204559999
ACH-000588,-0.497290805887
ACH-000589,-0.455334164694
ACH-000591,-0.270505980609
ACH-000593,-0.47025329424999995
ACH-000600,-0.479109295497
ACH-000601,-0.730830185571
ACH-000604,-0.84184362854
ACH-000605,-0.763594202561
ACH-000606,-0.480559725331
ACH-000608,-0.75105224167
ACH-000614,-0.544893310123
ACH-000616,-0.7149219593230001
ACH-000618,-0.387423563355
ACH-000619,-0.518549629627
ACH-000620,-0.591005256211
ACH-000621,-0.898090712029
ACH-000622,-0.543054469506
ACH-000623,-0.611350009364
ACH-000624,-0.6404852442419999
ACH-000627,-0.670808230999
ACH-000630,-0.5461415742979999
ACH-000632,-0.543436284855
ACH-000633,-0.920283272429
ACH-000637,-0.6959321289929999
ACH-000638,-0.447622411175
ACH-000646,-0.7164947382610001
ACH-000647,-0.632438709159
ACH-000648,-0.540091808171
ACH-000649,-0.7290653574779999
ACH-000651,-0.521983382359
ACH-000652,-0.467291557107
ACH-000653,-0.408299288967
ACH-000657,-0.6718177195980001
ACH-000658,-0.7787540515539999
ACH-000661,-0.461714682239
ACH-000662,-1.07222710862
ACH-000663,-0.47146620029200004
ACH-000665,-0.6345074705879999
ACH-000671,-0.5668630590420001
ACH-000673,-0.7244882365369999
ACH-000676,-0.538849506588
ACH-000677,-0.602739590386
ACH-000681,-0.430979522461
ACH-000682,-0.573929546878
ACH-000683,-0.815725517602
ACH-000684,-0.46238373337800004
ACH-000688,-0.69343636647
ACH-000693,-0.520799132251
ACH-000694,-0.506831149689
ACH-000695,-0.804211320325
ACH-000696,-0.753430014683
ACH-000697,-0.549859276722
ACH-000699,-0.6578832198879999
ACH-000701,-0.96042173707
