,SDHAF2 (54949)
ACH-000324,-0.41913537064499995
ACH-000329,-0.466245867958
ACH-000330,-0.790059988882
ACH-000331,-0.26003495933000004
ACH-000332,-0.612434379002
ACH-000334,-0.703797521637
ACH-000335,-0.687894206509
ACH-000336,-0.46541489662600005
ACH-000337,-0.6105613716839999
ACH-000339,-0.9544475727480001
ACH-000341,-0.7301043445450001
ACH-000348,-0.480996193838
ACH-000350,-0.543081670642
ACH-000352,-0.674952679427
ACH-000356,-0.425841520228
ACH-000361,-0.516920719419
ACH-000362,-0.8700279875810001
ACH-000363,-0.559683431043
ACH-000364,-0.725709669795
ACH-000365,-0.7162662580120001
ACH-000366,-0.751308367139
ACH-000368,-0.7604316478730001
ACH-000374,-0.7655175955619999
ACH-000375,-0.690929889438
ACH-000376,-0.580858487655
ACH-000381,-0.567246044439
ACH-000383,-0.641408486873
ACH-000387,-0.5778001948579999
ACH-000389,-0.330575087921
ACH-000390,-0.505542372776
ACH-000393,-0.686528496892
ACH-000395,-0.757498236652
ACH-000397,-0.645682862654
ACH-000401,-0.7537089979610001
ACH-000402,-0.538668216795
ACH-000403,-0.655677640546
ACH-000404,-0.836564801813
ACH-000406,-0.6999904305239999
ACH-000407,-0.7074494223090001
ACH-000408,-0.554514450944
ACH-000410,-0.570280498277
ACH-000411,-0.787842565096
ACH-000414,-0.801616350174
ACH-000415,-0.9200606842360001
ACH-000416,-0.5675050684399999
ACH-000420,-0.524401047622
ACH-000421,-0.5349030908519999
ACH-000424,-0.484207434906
ACH-000425,-0.5862872507670001
ACH-000426,-0.308832353728
ACH-000427,-0.745756063151
ACH-000433,-0.8625189262399999
ACH-000436,-0.828965434057
ACH-000444,-0.5304669784480001
ACH-000445,-0.714517832808
ACH-000448,-0.7799753886040001
ACH-000450,-0.635226297839
ACH-000452,-0.732384856373
ACH-000454,-0.7742015422499999
ACH-000458,-0.636946404532
ACH-000459,-0.620700092937
ACH-000460,-0.753556244801
ACH-000461,-1.00833854931
ACH-000463,-0.36905648517899997
ACH-000464,-0.574269680276
ACH-000466,-0.82075352781
ACH-000467,-0.935966610061
ACH-000468,-0.7107138872900001
ACH-000469,-0.568939774521
ACH-000470,-0.730931518026
ACH-000471,-0.640700984952
ACH-000472,-0.548511656494
ACH-000473,-0.428893450643
ACH-000475,-0.561213706603
ACH-000476,-0.440976340221
ACH-000477,-0.306385786396
ACH-000480,-0.6951517747820001
ACH-000481,-0.6451278880960001
ACH-000483,-0.727858294389
ACH-000484,-0.842810416655
ACH-000485,-0.6881493248039999
ACH-000486,-0.73293124629
ACH-000487,-0.7286996480069999
ACH-000488,-0.623501578058
ACH-000490,-0.629140837678
ACH-000491,-0.649602108839
ACH-000495,-0.698984598107
ACH-000496,-0.8502475545679999
ACH-000499,-0.578054884448
ACH-000500,-0.847480197989
ACH-000502,-0.7637092291750001
ACH-000503,-0.86050954827
ACH-000505,-0.494066598226
ACH-000507,-0.739851399531
ACH-000510,-0.520807809087
ACH-000511,-0.561573856868
ACH-000512,-0.427864497486
ACH-000516,-0.40970566024800004
ACH-000517,-0.6060866225
ACH-000518,-0.34358902739
ACH-000520,-0.559541417773
ACH-000521,-0.6375229272540001
ACH-000522,-0.6955924968899999
ACH-000524,-0.586280066385
ACH-000527,-0.648102583921
ACH-000528,-0.6040399873269999
ACH-000537,-0.683448828389
ACH-000541,-0.963724048695
ACH-000542,-0.616801589913
ACH-000544,-0.6083033446289999
ACH-000545,-0.734113477429
ACH-000547,-0.7348019617839999
ACH-000548,-0.75796160016
ACH-000549,-0.466109546888
ACH-000550,-0.546909383411
ACH-000552,-0.546967492548
ACH-000556,-0.5558780825490001
ACH-000557,-0.6325157385310001
ACH-000570,-0.532071160261
ACH-000571,-0.643538163785
ACH-000573,-0.461773667329
ACH-000576,-0.529600735497
ACH-000580,-0.685665795541
ACH-000584,-0.541899373286
ACH-000585,-0.781394847691
ACH-000588,-0.489390531519
ACH-000589,-0.559306708416
ACH-000591,-0.738255801474
ACH-000593,-0.528884517383
ACH-000600,-0.477159983628
ACH-000601,-0.883461209303
ACH-000604,-0.570879037382
ACH-000605,-0.605651174205
ACH-000606,-0.674430769562
ACH-000608,-0.748651794667
ACH-000614,-0.9042291491779999
ACH-000616,-0.56042636227
ACH-000618,-0.7919733262340001
ACH-000619,-0.472109380669
ACH-000620,-0.656292901106
ACH-000621,-0.636876604673
ACH-000622,-0.66142191907
ACH-000623,-0.7506763443510001
ACH-000624,-0.670709574992
ACH-000627,-0.577663843448
ACH-000630,-0.532227381499
ACH-000632,-0.571263968082
ACH-000633,-0.755182988735
ACH-000637,-0.626031680131
ACH-000638,-0.884882674976
ACH-000646,-0.5094101849229999
ACH-000647,-0.724435419285
ACH-000648,-0.9198724525309999
ACH-000649,-0.49365806478200003
ACH-000651,-0.695987973814
ACH-000652,-0.7680958472399999
ACH-000653,-0.7049044735179999
ACH-000657,-0.56759402724
ACH-000658,-0.626440756189
ACH-000661,-0.7190824599510001
ACH-000662,-0.906772550494
ACH-000663,-0.449244466514
ACH-000665,-0.71832944045
ACH-000671,-0.485719021936
ACH-000673,-0.495631963992
ACH-000676,-0.639245087027
ACH-000677,-0.529648413658
ACH-000681,-0.5763536773100001
ACH-000682,-0.50548207392
ACH-000683,-0.6685879631399999
ACH-000684,-0.691385499339
ACH-000688,-0.515188754697
ACH-000693,-0.725469505981
ACH-000694,-0.7239823792910001
ACH-000695,-0.534123188841
ACH-000696,-0.446340552217
ACH-000697,-0.720734777687
ACH-000699,-0.686465987711
ACH-000701,-0.626145230917
ACH-000706,-0.414213562098
ACH-000711,-0.617517333293
ACH-000713,-0.635728216167
ACH-000714,-0.563027400932
ACH-000718,-0.656271883783
ACH-000720,-0.579678681156
ACH-000721,-0.470037819159
ACH-000724,-0.9629514027159999
ACH-000725,-0.670674973171
ACH-000732,-0.528511796692
ACH-000734,-0.8938024456020001
ACH-000735,-0.8708263024580001
ACH-000736,-0.8943979656000001
ACH-000738,-0.637048049335
ACH-000746,-0.527735285692
ACH-000747,-0.538036913149
ACH-000748,-0.857691338495
ACH-000753,-0.645405728617
ACH-000756,-0.619145459559
ACH-000757,-0.8165276026360001
ACH-000758,-0.528441558656
ACH-000760,-0.525341393621
ACH-000763,-0.75668418128
ACH-000764,-0.60558581942
ACH-000765,-0.658956590133
ACH-000766,-0.653970991852
ACH-000767,-0.52677913055
ACH-000768,-0.7137075890369999
ACH-000769,-0.550916087281
ACH-000770,-0.914848419094
ACH-000771,-0.6130465131639999
ACH-000773,-0.770045047938
ACH-000776,-0.49098224379699995
ACH-000777,-0.6913085139949999
ACH-000778,-0.600710677183
ACH-000781,-0.724008768538
ACH-000782,-0.615412594534
ACH-000783,-0.750565114926
ACH-000784,-0.258091208122
ACH-000785,-0.7709997107340001
ACH-000787,-0.426585115294
ACH-000788,-0.6696019233030001
ACH-000791,-0.7463183130779999
ACH-000792,-0.533322137512
ACH-000794,-0.9724684535320001
ACH-000796,-0.664604033353
ACH-000799,-1.1128609470200002
ACH-000800,-0.29159289263
ACH-000802,-0.569896017929
ACH-000804,-0.629299009763
ACH-000805,-0.618589787854
ACH-000809,-0.5741922159989999
ACH-000810,-1.11347162438
ACH-000811,-0.4422306603600001
ACH-000817,-0.608900708008
ACH-000819,-0.411267411355
ACH-000820,-0.46908881391900004
ACH-000821,-0.7108729302
ACH-000822,-0.810493383153
ACH-000823,-0.705295228532
ACH-000824,-0.672863035273
ACH-000827,-0.635551629856
ACH-000829,-0.74319043705
ACH-000831,-0.705607886561
ACH-000832,-0.923725532791
ACH-000833,-0.42059636517800003
ACH-000834,-0.62303503227
ACH-000835,-0.551531810749
ACH-000836,-0.626106386255
ACH-000837,-0.713428672611
ACH-000838,-0.657168445867
ACH-000839,-0.729689309963
ACH-000840,-0.599498911988
ACH-000841,-0.613274425508
ACH-000843,-0.81838922983
ACH-000846,-0.518302947797
ACH-000847,-0.451614417119
ACH-000848,-0.300550752828
ACH-000849,-0.40607237981100003
ACH-000851,-0.851869026187
ACH-000855,-0.7059693319320001
ACH-000856,-0.661167120882
ACH-000858,-0.452712274305
ACH-000859,-0.8752280199789999
ACH-000861,-0.681842451489
ACH-000862,-0.42021575368299996
ACH-000865,-0.582831668155
ACH-000866,-0.799208434024
ACH-000867,-0.615130781237
ACH-000869,-0.51183457017
ACH-000872,-0.5724220352530001
ACH-000873,-0.46105403718000004
ACH-000876,-0.522802719708
ACH-000878,-0.23557254429699997
ACH-000880,-0.7711155094329999
ACH-000881,-0.578950317148
ACH-000882,-0.7417802305269999
ACH-000884,-0.8154273506990001
ACH-000885,-0.701578864446
ACH-000887,-0.676182461718
ACH-000888,-0.604624308335
ACH-000889,-0.487051091393
ACH-000890,-0.729939318389
ACH-000896,-0.6719620031319999
ACH-000898,-0.786630481734
ACH-000900,-1.0621751825299999
ACH-000901,-1.0193207721100002
ACH-000905,-0.534067707539
ACH-000906,-0.5372701628909999
ACH-000907,-0.759340536697
ACH-000910,-0.640985041115
ACH-000911,-0.59774784826
ACH-000912,-0.784147505325
ACH-000913,-0.42373292703500004
ACH-000915,-0.9982152028560001
ACH-000916,-0.32681481403
ACH-000917,-0.5287961586
ACH-000921,-0.73749918207
ACH-000924,-0.445973406726
ACH-000926,-0.555443645844
ACH-000928,-0.45292097347300003
ACH-000929,-0.560031572619
ACH-000932,-0.610442484417
ACH-000935,-0.756267297817
ACH-000936,-1.02677356133
ACH-000937,-0.94113857237
ACH-000938,-0.799050391416
ACH-000939,-0.735860013516
ACH-000941,-0.7014212821089999
ACH-000943,-0.719698412085
ACH-000946,-0.6725078478540001
ACH-000947,-0.8383585899410001
ACH-000948,-0.756761044482
ACH-000950,-0.580934165295
ACH-000953,-0.8684720606290001
ACH-000957,-1.10305924098
ACH-000958,-0.732572019305
ACH-000960,-0.9703357855120001
ACH-000963,-1.16084811197
ACH-000968,-0.586381353373
ACH-000969,-0.596389689346
ACH-000973,-0.665019739733
ACH-000974,-0.672937729012
ACH-000975,-0.45145924359399997
ACH-000976,-0.5516956387049999
ACH-000978,-0.786818989417
ACH-000980,-0.7048087059999999
ACH-000984,-0.899133399722
ACH-000986,-0.715168302599
ACH-000988,-0.45360181663800003
ACH-000993,-0.519759968292
ACH-000994,-0.896531925667
ACH-000996,-0.8516234641629999
ACH-001001,-0.612847333022
ACH-001020,-0.294060320138
ACH-001028,-0.6171698689339999
ACH-001031,-0.743436363284
ACH-001038,-0.665348236198
ACH-001048,-0.668350400893
ACH-001050,-0.7252192115070001
ACH-001053,-0.492116641858
ACH-001054,-0.7037997161249999
ACH-001061,-0.7064082405500001
ACH-001067,-0.6133502342399999
ACH-001075,-0.448608134107
ACH-001096,-0.597121162737
ACH-001128,-0.8931772284630001
ACH-001134,-0.712108040089
ACH-001151,-0.520196784921
ACH-001163,-0.6670615040519999
ACH-001164,-0.41774813812
ACH-001173,-0.731586620873
ACH-001183,-0.4982671028399999
ACH-001184,-0.6300132943110001
ACH-001190,-1.0804251247799999
ACH-001192,-0.753853305618
ACH-001193,-0.7505338874099999
ACH-001196,-0.631478317206
ACH-001197,-0.500697893892
ACH-001205,-0.802459580101
ACH-001211,-0.6792930861290001
ACH-001212,-0.626636756188
ACH-001228,-0.863811126068
ACH-001232,-0.5132095599490001
ACH-001239,-0.513388053865
ACH-001274,-0.44865550053099995
ACH-001275,-0.6325325345880001
ACH-001277,-0.7695295329330001
ACH-001278,-0.6959399943529999
ACH-001280,-0.570810044566
ACH-001283,-0.531034240828
ACH-001289,-0.640364253577
ACH-001295,-0.678332578465
ACH-001300,-0.5174897071819999
ACH-001301,-0.55684657753
ACH-001302,-0.314322014862
ACH-001303,-0.380390676394
ACH-001306,-0.769299823735
ACH-001318,-0.44428366107199996
ACH-001322,-0.51343997218
ACH-001328,-0.599334341365
ACH-001332,-0.619593878497
ACH-001333,-0.667915042092
ACH-001336,-0.607818454381
ACH-001340,-0.639562587887
ACH-001346,-0.605379365475
ACH-001353,-0.665253146525
ACH-001354,-0.502591899236
ACH-001367,-0.484699494352
ACH-001368,-0.7554808519230001
ACH-001374,-0.585849601699
ACH-001375,-0.565486263883
ACH-001377,-0.41681672614299997
ACH-001380,-0.604462296608
ACH-001391,-0.737922478271
ACH-001407,-0.531441112259
ACH-001408,-0.592260072611
ACH-001413,-0.854848687851
ACH-001430,-0.49031811986199997
ACH-001431,-0.811169679507
ACH-001450,-0.800665754059
ACH-001496,-0.641441557034
ACH-001500,-0.616828878723
ACH-001521,-0.7497029081100001
ACH-001523,-0.6326238746899999
ACH-001532,-0.601116832187
ACH-001536,-0.681499532816
ACH-001550,-0.8783554359
ACH-001552,-0.511901019866
ACH-001554,-0.779687887373
ACH-001645,-0.913895028952
ACH-001654,-0.54253726436
ACH-001715,-0.46232559244800003
ACH-001735,-0.554080593809
ACH-001736,-0.6946201083069999
ACH-001737,-0.932156320569
ACH-001740,-0.510693085255
ACH-001745,-0.482592697042
ACH-001750,-0.37550205442699996
ACH-001765,-0.688775857252
ACH-001956,-0.5725510233869999
ACH-001957,-0.651665999171
