,TFPI (7035)
ACH-000004,0.0816490339964
ACH-000007,0.201632444137
ACH-000009,-0.0343238433936
ACH-000011,0.318106679588
ACH-000012,0.167984287339
ACH-000013,0.08447212426860001
ACH-000014,0.0673925358426
ACH-000015,0.0669882010035
ACH-000017,0.013001242132299999
ACH-000018,0.214799693535
ACH-000019,0.146750636102
ACH-000021,0.07161187573969999
ACH-000022,0.19893774002300002
ACH-000025,0.21067944002900002
ACH-000028,-0.0238806053937
ACH-000030,0.136111372624
ACH-000035,0.190068041464
ACH-000036,0.140043779063
ACH-000037,-0.103612630419
ACH-000039,-0.09797353859260001
ACH-000040,0.0223742934443
ACH-000041,0.14098644312699998
ACH-000042,0.183787173277
ACH-000045,0.0812090648644
ACH-000047,0.0828534657307
ACH-000052,-0.142559961672
ACH-000053,0.06606410109880001
ACH-000054,0.00498794620988
ACH-000055,0.07598987315360001
ACH-000060,0.12435894482000001
ACH-000067,0.0316292520466
ACH-000070,0.17676861679900002
ACH-000075,-0.0321148557439
ACH-000078,-0.0465049256933
ACH-000082,0.0801434664888
ACH-000085,0.0236458442259
ACH-000086,0.252733434597
ACH-000087,0.162027246358
ACH-000092,0.09855070442060002
ACH-000095,0.07399112620860002
ACH-000097,0.135063586871
ACH-000098,0.15761239114800002
ACH-000099,0.013885424017700002
ACH-000108,0.026305039210900005
ACH-000113,0.12422096628799999
ACH-000115,0.0462603188805
ACH-000116,0.0868105990917
ACH-000118,0.101389367157
ACH-000120,-0.139143716423
ACH-000123,0.0980071964719
ACH-000127,0.06961705144460001
ACH-000128,0.08378603713119999
ACH-000132,-0.0839250261245
ACH-000133,-0.12243671210200001
ACH-000137,0.09424515974889999
ACH-000138,0.216332127077
ACH-000142,0.11493510671900001
ACH-000143,0.07276180358680001
ACH-000146,0.121256904596
ACH-000148,0.127874321442
ACH-000150,0.00282515869173
ACH-000152,0.170804375204
ACH-000153,0.152399007884
ACH-000159,0.121146687741
ACH-000160,0.0825825335025
ACH-000163,-0.029652705133099998
ACH-000167,0.089198711927
ACH-000168,0.137560098224
ACH-000169,-0.0191940508803
ACH-000178,0.056734066597999996
ACH-000182,0.037192393952599996
ACH-000183,0.053579890532999996
ACH-000188,0.214802697992
ACH-000189,0.0150941680896
ACH-000190,0.13376417429
ACH-000198,0.0215280687676
ACH-000204,-0.0600590683775
ACH-000206,0.07783680628610001
ACH-000207,0.217711379093
ACH-000211,-0.0202975028657
ACH-000215,0.16828195642000002
ACH-000221,-0.05922511566599999
ACH-000222,-0.00666639054136
ACH-000223,0.00728366878293
ACH-000226,-0.0643755276312
ACH-000227,-0.0680346737193
ACH-000228,0.117489601549
ACH-000231,0.024854163796200004
ACH-000232,0.170131210367
ACH-000233,0.20635412188900001
ACH-000234,0.29756723833500004
ACH-000235,0.108096958158
ACH-000237,0.061294262140800006
ACH-000238,-0.00780907102246
ACH-000243,0.092235635368
ACH-000244,-0.009687858575499999
ACH-000246,0.09412135335960001
ACH-000248,0.147499342895
ACH-000250,0.0873079118416
ACH-000251,0.0641700599368
ACH-000253,0.164460518546
ACH-000255,0.0745435814771
ACH-000256,0.22208990400800002
