,ENKUR (219670)
ACH-000004,0.11446808449899999
ACH-000007,0.119957121367
ACH-000009,0.10924932083799999
ACH-000011,0.0732145829522
ACH-000012,0.11037802271500001
ACH-000013,0.124862198452
ACH-000014,0.144001564241
ACH-000015,0.105486636759
ACH-000017,0.0845039371171
ACH-000018,0.282129027187
ACH-000019,-0.0325040662611
ACH-000021,0.020140084716299998
ACH-000022,0.201745616661
ACH-000025,0.34755757845299995
ACH-000028,0.151539239489
ACH-000030,0.056799664831
ACH-000035,0.0912333538652
ACH-000036,0.08097169713539999
ACH-000037,-0.22268609038800002
ACH-000039,0.046132174425800004
ACH-000040,0.0898698066025
ACH-000041,0.114419400828
ACH-000042,0.26461313156
ACH-000045,0.150093740962
ACH-000047,0.0526749038445
ACH-000052,0.419226871455
ACH-000053,0.0425565614143
ACH-000054,0.142316670396
ACH-000055,0.220907304336
ACH-000060,0.20608624474399997
ACH-000067,0.101838707856
ACH-000070,0.136501992644
ACH-000075,0.10503424847300001
ACH-000078,0.026994035633200002
ACH-000082,0.194086950848
ACH-000085,0.0716055931737
ACH-000086,0.133258524192
ACH-000087,0.19399316342599998
ACH-000092,0.23574416432599998
ACH-000095,0.0350717854165
ACH-000097,0.015187648685099999
ACH-000098,0.15672603150599998
ACH-000099,0.166839791377
ACH-000108,0.162585618516
ACH-000113,0.211842973283
ACH-000115,0.0844044532845
ACH-000116,0.14213181482999998
ACH-000118,0.0248062437871
ACH-000120,0.237782535612
ACH-000123,0.101881568421
ACH-000127,0.157065327365
ACH-000128,0.11111947898
ACH-000132,0.0392422318277
ACH-000133,0.127490138895
ACH-000137,-0.039966624685
ACH-000138,0.142735668418
ACH-000142,0.127879221057
ACH-000143,0.172274759069
ACH-000146,0.197694361908
ACH-000148,0.0443669492755
ACH-000150,0.156460745766
ACH-000152,0.22330995726300001
ACH-000153,0.20426890687399998
ACH-000159,0.183060658138
ACH-000160,0.0616475610726
ACH-000163,0.0354289071475
ACH-000167,-0.2018695295
ACH-000168,0.029806251974900003
ACH-000169,0.30044390508
ACH-000178,0.08902999704569999
ACH-000182,0.18749828823399997
ACH-000183,0.324139180376
ACH-000188,0.05823878277030001
ACH-000189,0.280220889486
ACH-000190,0.185022108099
ACH-000198,0.14703014615999999
ACH-000204,0.648582951907
ACH-000206,0.121539058638
ACH-000207,-0.0627691991253
ACH-000211,0.190536654182
ACH-000215,0.242605990675
ACH-000221,0.327403004716
ACH-000222,0.194718699336
ACH-000223,0.032930769814400004
ACH-000226,0.054816722669099996
ACH-000227,0.40380700117
ACH-000228,0.0146466787281
ACH-000231,0.14013276295
ACH-000232,0.123479980286
ACH-000233,0.13774175615700002
ACH-000234,0.27397721076299997
ACH-000235,0.11982084909900001
ACH-000237,0.048303011543800005
ACH-000238,0.214536858468
ACH-000243,0.0951059838372
ACH-000244,0.126963857743
ACH-000246,0.211394786415
ACH-000248,-0.0184401570219
ACH-000250,0.223778952147
ACH-000251,0.168094990843
ACH-000253,0.20061656547200002
ACH-000255,0.09422547827639999
ACH-000256,0.0729721277877
ACH-000257,0.115573116806
ACH-000258,0.247083112831
ACH-000259,0.0461895679645
ACH-000260,0.22527528601100003
ACH-000261,0.185033357471
ACH-000262,0.330738413435
ACH-000263,0.128486163937
ACH-000264,0.134178677061
ACH-000265,0.133289225765
ACH-000266,0.055983526084
ACH-000272,0.21909377067
ACH-000273,0.169660922744
ACH-000274,0.0652177615944
ACH-000277,0.307365465942
ACH-000278,0.184161119538
ACH-000279,0.194566195128
ACH-000280,0.0212136929117
ACH-000281,0.216475390121
ACH-000288,0.08030172769489999
ACH-000291,0.13629396276699998
ACH-000293,0.288631025316
ACH-000294,0.141874543746
ACH-000295,0.13699126390799998
ACH-000296,0.100489671027
ACH-000302,0.09227451732280001
ACH-000304,0.123846221635
ACH-000307,-0.0455930465666
ACH-000308,0.122820134993
ACH-000310,-0.0625098848452
ACH-000311,0.061338128363399996
ACH-000312,0.101552724663
ACH-000315,0.6529588324210001
ACH-000316,0.250688326003
ACH-000317,-0.0129179173447
ACH-000318,0.222996455044
ACH-000319,0.240487081525
ACH-000320,0.151519651231
ACH-000322,0.226168765953
ACH-000323,0.121268173112
ACH-000324,0.300230123975
ACH-000329,0.237130535347
ACH-000330,0.10748390014499999
ACH-000331,0.136605858896
ACH-000332,-0.0107655826197
ACH-000334,-0.0275625533825
ACH-000335,0.244422582867
ACH-000336,0.584839100749
ACH-000337,0.22195166505199998
ACH-000339,0.148943150155
ACH-000341,0.5227977628589999
ACH-000348,0.19358802051600002
ACH-000350,-0.008882894768219999
ACH-000352,-0.0038487701213600002
ACH-000356,0.223692387397
ACH-000361,0.236426376868
ACH-000362,0.0948333710413
ACH-000363,0.0677190891689
ACH-000364,0.286620865231
ACH-000365,0.14043606499000003
ACH-000366,0.062575530363
ACH-000368,0.209318207415
ACH-000374,0.230160783811
ACH-000375,0.0925999315123
ACH-000376,0.31220831844
ACH-000381,0.187306803034
ACH-000383,0.13004143335899998
ACH-000387,0.10305386207100001
ACH-000389,0.195998378675
ACH-000390,-0.010965659018899999
ACH-000393,0.0836738663257
ACH-000395,0.19888920642400001
ACH-000397,0.118940387078
ACH-000401,0.419714932862
ACH-000402,0.261851961157
ACH-000403,0.137914936573
ACH-000404,0.15123339531
ACH-000406,0.09148595778060001
ACH-000407,0.170870629196
ACH-000408,0.119304708046
ACH-000410,0.217314565272
ACH-000411,0.190845886679
ACH-000414,0.0837135913302
ACH-000415,0.048991822931900006
ACH-000416,0.0716908094193
ACH-000420,0.239218034044
ACH-000421,0.18020851859900003
ACH-000424,-0.105642810527
ACH-000425,0.127374729332
ACH-000426,0.10146265563899999
ACH-000427,0.277082865072
ACH-000433,0.0731252950225
ACH-000436,0.343722434776
ACH-000444,0.203348696204
ACH-000445,0.0402656662073
ACH-000448,0.271403422377
ACH-000450,0.317808526795
ACH-000452,0.12010201838300001
ACH-000454,0.0914608427723
ACH-000458,0.278611041865
ACH-000459,0.254020805397
ACH-000460,0.133790310621
ACH-000461,0.134989503893
ACH-000463,0.0680044042026
ACH-000464,0.157549437273
ACH-000466,0.120704136314
ACH-000467,0.130580437776
ACH-000468,0.123290872182
ACH-000469,0.08469755208049999
ACH-000470,0.04503200694069999
ACH-000471,0.292296458727
ACH-000472,0.103544279433
ACH-000473,0.07069942422780001
ACH-000475,0.115303097277
ACH-000476,0.262031667404
ACH-000477,0.360810448653
ACH-000480,0.08472142724439999
ACH-000481,0.106942505055
ACH-000483,-0.171447169564
ACH-000484,0.039124942762
ACH-000485,0.27300472363
ACH-000486,0.118954815981
ACH-000487,0.153135700584
ACH-000488,0.19546993401700002
ACH-000490,0.188396621334
ACH-000491,0.047514064374699995
ACH-000495,0.156083213136
ACH-000496,0.023244086833599995
ACH-000499,0.22004011617
