,DGKD (8527)
ACH-000004,-0.155908381731
ACH-000007,-0.249183250345
ACH-000009,0.196522141862
ACH-000011,0.10734770111400001
ACH-000012,0.042114136224999994
ACH-000013,-0.123007896733
ACH-000014,0.23232966242
ACH-000015,-0.0314917760267
ACH-000017,0.07133649451169999
ACH-000018,0.120777670064
ACH-000019,0.32262431496
ACH-000021,0.0547921159939
ACH-000022,-0.131903824646
ACH-000025,-0.0246279559264
ACH-000028,-0.0547640337548
ACH-000030,0.0194236594068
ACH-000035,0.13321480656999998
ACH-000036,-0.38306200080799996
ACH-000037,-0.247903034282
ACH-000039,-0.315096997808
ACH-000040,-0.14031601761499998
ACH-000041,-0.191984300009
ACH-000042,0.0205783526332
ACH-000045,-0.235820899168
ACH-000047,-0.19707279743500003
ACH-000052,-0.024921322223400003
ACH-000053,-0.250678099849
ACH-000054,0.10841058293099999
ACH-000055,0.114129528179
ACH-000060,0.49344450592
ACH-000067,-0.15692849711200002
ACH-000070,-0.0022977773446399997
ACH-000075,-0.442181270693
ACH-000078,0.148942514809
ACH-000082,-0.0132377728666
ACH-000085,-0.135176246358
ACH-000086,0.10090054450300001
ACH-000087,-0.067381453614
ACH-000092,-0.246608821637
ACH-000095,0.0895986018696
ACH-000097,-0.0687975335998
ACH-000098,-0.178617356817
ACH-000099,0.210055137533
ACH-000108,-0.07115273310310001
ACH-000113,0.09686872926330001
ACH-000115,-0.0791992658969
ACH-000116,-0.0137928678911
ACH-000118,-0.0461220673066
ACH-000120,-0.135801675152
ACH-000123,-0.0474187136601
ACH-000127,-0.047209473303300005
ACH-000128,-0.00109452783306
ACH-000132,0.15642575994000002
ACH-000133,-0.24588464868700002
ACH-000137,0.0165565004344
ACH-000138,-0.18198418610199998
ACH-000142,-0.117307057286
ACH-000143,-0.0612207387584
ACH-000146,0.177091892143
ACH-000148,0.188897329718
ACH-000150,-0.0058404034725799995
ACH-000152,0.0308726503948
ACH-000153,0.195266732835
ACH-000159,-0.148396201831
ACH-000160,-0.0059098140606299995
ACH-000163,-0.463536483398
ACH-000167,-0.0919104264257
ACH-000168,-0.200434293817
ACH-000169,-0.208368659597
ACH-000178,-0.0344768887524
ACH-000182,-0.0115047552655
ACH-000183,-0.249821520972
ACH-000188,0.00980451214703
ACH-000189,-0.0514450472136
ACH-000190,-0.245662825895
ACH-000198,-0.260771080787
ACH-000204,0.0061548966609099994
ACH-000206,0.0216102704502
ACH-000207,0.087352047429
ACH-000211,-0.211565153116
ACH-000215,-0.27814848814300003
ACH-000221,0.0489211646381
ACH-000222,-0.13234766259000003
ACH-000223,0.04895611398040001
ACH-000226,-0.029300779538699997
ACH-000227,0.0672173535312
ACH-000228,-0.103648675219
ACH-000231,0.08452228788619999
ACH-000232,0.03990437275869999
ACH-000233,-0.258507601261
ACH-000234,0.022786291258400003
ACH-000235,-0.052268764748
ACH-000237,-0.0272671176393
ACH-000238,0.137141951832
ACH-000243,-0.0458207554105
ACH-000244,0.00130993890547
ACH-000246,-0.0878577650966
ACH-000248,0.12868585171900002
ACH-000250,-0.19904554224100002
ACH-000251,0.0224796170785
ACH-000253,-0.190446444529
ACH-000255,-0.287779322706
ACH-000256,0.120592577367
ACH-000257,-0.223587546857
ACH-000258,-0.23284280355999998
ACH-000259,0.107385989253
ACH-000260,0.21498230955400002
ACH-000261,-0.18075273153299998
ACH-000262,-0.465675369735
ACH-000263,-0.542632296498
ACH-000264,-0.11372648537499999
ACH-000265,-0.0010278547548
ACH-000266,0.21104892103
ACH-000272,-0.134563263282
ACH-000273,-0.027240176270300002
ACH-000274,0.180551313361
ACH-000277,-0.706634580728
ACH-000278,-0.021042534843
ACH-000279,0.048620810315699994
ACH-000280,-0.0675350791064
ACH-000281,0.191094098675
ACH-000288,-0.101207095851
ACH-000291,-0.372572483458
ACH-000293,0.144722379984
ACH-000294,-0.35882425665
ACH-000295,-0.163686474569
ACH-000296,0.0960798336496
ACH-000302,-0.0799420498418
ACH-000304,0.058921592751099996
ACH-000307,-0.137251121221
ACH-000308,-0.180355837216
ACH-000310,-0.0212636456161
ACH-000311,-0.516841856869
ACH-000312,0.254633147023
ACH-000315,-0.17831190636799998
ACH-000316,0.289501957011
ACH-000317,-0.20229176079599998
ACH-000318,0.151863234764
ACH-000319,0.046846678675300006
ACH-000320,-0.030961747466599996
ACH-000322,0.0900281007878
ACH-000323,-0.0464194451435
ACH-000324,0.0320676364147
ACH-000329,-0.259598165575
ACH-000330,-0.303525195588
ACH-000331,0.07005652913760001
ACH-000332,-0.23055976273899997
ACH-000334,0.00811215406109
ACH-000335,-0.0506564891301
ACH-000336,0.09176932213739998
ACH-000337,-0.247382203074
ACH-000339,-0.064758192243
ACH-000341,0.177262944233
ACH-000348,-0.227826440516
ACH-000350,0.13312292705499998
ACH-000352,0.19160961908799998
ACH-000356,-0.104294884555
ACH-000361,-0.0504901653902
ACH-000362,-0.191628250093
ACH-000363,-0.0248917530403
ACH-000364,0.18940900743099998
ACH-000365,0.181963578798
ACH-000366,0.106748022883
ACH-000368,0.0502688977078
ACH-000374,-0.0545869445664
ACH-000375,-0.043952352790199996
ACH-000376,-0.227356541061
ACH-000381,-0.0669623141525
ACH-000383,-0.22656689630899998
ACH-000387,-0.286523199896
ACH-000389,0.029944080164099995
ACH-000390,-0.356773258202
ACH-000393,-0.005841460728899999
ACH-000395,-0.0458080994974
ACH-000397,-0.304364649013
ACH-000401,0.0924050676816
ACH-000402,0.792028108707
ACH-000403,0.0143550556342
ACH-000404,-0.7477863510289999
ACH-000406,0.0370522267999
ACH-000407,-0.109978753273
ACH-000408,-0.0097342138325
ACH-000410,-0.0940783892643
ACH-000411,-0.290437170114
ACH-000414,-0.400802669846
ACH-000415,0.013656215394299998
ACH-000416,0.09551745505930001
ACH-000420,-0.30086432174899996
ACH-000421,0.0029343608489699998
ACH-000424,-0.110354198235
ACH-000425,0.07510592784910002
ACH-000426,0.150004926139
ACH-000427,0.0314821242686
ACH-000433,0.15620453807499998
ACH-000436,-0.044281644322499994
ACH-000444,-0.198256674377
ACH-000445,-0.0229751205246
ACH-000448,-0.18263021524700002
ACH-000450,-0.0498712193301
ACH-000452,-0.0345308233689
ACH-000454,0.0651643606078
ACH-000458,-0.329691204751
ACH-000459,0.19072416530699998
ACH-000460,-0.022714857364
ACH-000461,-0.233594114692
ACH-000463,-0.233879182071
ACH-000464,-0.0838387115844
ACH-000466,-0.221108720378
ACH-000467,-0.0405532667127
ACH-000468,0.0394864619985
ACH-000469,0.03438109449480001
ACH-000470,-0.27548554615299997
ACH-000471,0.0391276933601
ACH-000472,0.028958340272499997
ACH-000473,-0.0649746592886
ACH-000475,0.000980822193678
ACH-000476,-0.057422083555500006
ACH-000477,0.0845791011933
ACH-000480,-0.09103911187210001
ACH-000481,0.00135039210045
ACH-000483,0.15443655621
ACH-000484,-0.0392091392137
ACH-000485,-0.0833399082728
ACH-000486,-0.117465276777
ACH-000487,-0.7798173544149999
ACH-000488,-0.006232723927919999
ACH-000490,-0.0227419448343
ACH-000491,-0.09029581665400001
ACH-000495,-0.09474460377550001
ACH-000496,0.00475140413321
ACH-000499,-0.0318483376084
ACH-000500,-0.0647424180247
ACH-000502,-0.0622748709944
ACH-000503,0.0025419910268800004
ACH-000505,-0.08262291183960001
ACH-000507,-0.36257119583999997
ACH-000510,-0.18227778474599998
ACH-000511,0.0155617228885
ACH-000512,-0.22606116837200002
ACH-000516,-0.410046040235
ACH-000517,-0.5308597784179999
ACH-000518,0.0253400972565
ACH-000520,-0.161692216874
ACH-000521,-0.057754143275300006
ACH-000522,0.10978986043299999
ACH-000524,-0.10534884954399999
ACH-000527,-0.08241370433039999
ACH-000528,-0.081219291533
ACH-000537,0.0169394778113
ACH-000541,0.321190811976
ACH-000542,-0.0563578979757
ACH-000544,-0.15808953416
ACH-000545,-0.115733453327
ACH-000547,-0.109355699649
ACH-000548,-0.011116680032500001
ACH-000549,0.0808853014045
ACH-000550,0.032860793253900004
ACH-000552,0.0623595576315
ACH-000556,-0.0340879769986
ACH-000557,-0.148057643692
ACH-000570,-0.229122561796
ACH-000571,-0.0288349439883
ACH-000573,-0.110056974586
ACH-000576,-0.0333711386519
ACH-000580,-0.0688071573341
ACH-000584,-0.0562630825698
ACH-000585,-0.04593533183950001
ACH-000588,0.00506746120548
ACH-000589,-0.255289539864
ACH-000591,0.0555031309114
ACH-000593,-0.025632283679400004
ACH-000600,-0.09425767867030001
ACH-000601,-0.100434709243
ACH-000604,-0.217942029501
ACH-000605,-0.19730191789700002
ACH-000606,-0.029563055167499998
ACH-000608,-0.19686136842
ACH-000614,0.19071115986099998
ACH-000616,0.059299443649699995
ACH-000618,0.05223880568519999
ACH-000619,-0.06724456880440001
ACH-000620,-0.126157827158
ACH-000621,-0.0124366428983
ACH-000622,-0.258021958413
ACH-000623,-0.080476815406
ACH-000624,-0.263069946355
ACH-000627,-0.0907123154157
ACH-000630,0.128315129183
ACH-000632,0.150841324763
ACH-000633,-0.187937533829
ACH-000637,-0.22012175294599998
ACH-000638,-0.20009087909099998
ACH-000646,-0.326252612685
ACH-000647,-0.136493306545
ACH-000648,-0.356588481232
ACH-000649,-0.10180835498
ACH-000651,-0.0443266752463
ACH-000652,-0.0689471162817
ACH-000653,0.042694073457699995
ACH-000657,-0.0369260305383
ACH-000658,-0.09490711868799999
ACH-000661,0.08478632192
ACH-000662,0.0811315780078
ACH-000663,-0.347328694921
ACH-000665,-0.235519177955
ACH-000671,0.030006015887199998
ACH-000673,-0.242963677015
ACH-000676,-0.0604138172278
ACH-000677,0.025688326066299998
ACH-000681,-0.399192964256
ACH-000682,-0.20062049723900002
ACH-000683,-0.0978401815278
ACH-000684,-0.0368413919017
ACH-000688,-0.0713291097681
ACH-000693,-0.0702513035745
ACH-000694,-0.11039359654999999
ACH-000695,-0.0987576477247
ACH-000696,-0.149598446408
ACH-000697,-0.017715226891
ACH-000699,0.0514779342678
