,IFI44L (10964)
ACH-000547,0.0659445658459
ACH-000548,0.0360509920184
ACH-000549,-0.0412894529417
ACH-000550,-0.413887723319
ACH-000552,-0.109430147338
ACH-000556,-0.17665245170699997
ACH-000557,-0.07089418158250001
ACH-000570,-0.0026637197791300003
ACH-000571,-0.36241227283
ACH-000573,-0.17988839274500001
ACH-000576,-0.147344926766
ACH-000580,0.030247167970699998
ACH-000584,0.000738122842712
ACH-000585,-0.161298486347
ACH-000588,-0.055192463647
ACH-000589,-0.105315194133
ACH-000591,-0.234906318672
ACH-000593,-0.16375217796900002
ACH-000600,-0.145081003597
ACH-000601,-0.14348318011
ACH-000604,-0.05757415223159999
ACH-000605,-0.242735585956
ACH-000606,-0.193384959207
ACH-000608,-0.161490472228
ACH-000614,-0.0757290991345
ACH-000616,-0.056438752966599996
ACH-000618,-0.0738672349395
ACH-000619,-0.0177297676962
ACH-000620,-0.338031663596
ACH-000621,-0.16958800908500002
ACH-000622,-0.18682677042999998
ACH-000623,-0.24858767319299999
ACH-000624,-0.179926656822
ACH-000627,-0.293469992088
ACH-000630,-0.299270735829
ACH-000632,-0.13289140003
ACH-000633,-0.186533094195
ACH-000637,0.026511230502900003
ACH-000638,-0.25330840837499996
ACH-000646,0.0787283395114
ACH-000647,-0.09172722537839999
ACH-000648,-0.113842828959
ACH-000649,-0.108602032477
ACH-000651,-0.210936837552
ACH-000652,-0.119437545492
ACH-000653,-0.0770863690553
ACH-000657,-0.228855166276
ACH-000658,-0.17733875351700001
ACH-000661,0.000495721050392
ACH-000662,-0.08622562091610002
ACH-000663,-0.235242101164
ACH-000665,-0.16377366125999998
ACH-000671,-0.07560384093639999
ACH-000673,-0.207731562369
ACH-000676,-0.034416325116
ACH-000677,-0.411500444664
ACH-000681,-0.217450189894
ACH-000682,-0.205028604908
ACH-000683,-0.273861895973
ACH-000684,-0.0655114532147
ACH-000688,-0.107592251545
ACH-000693,-0.202756295708
ACH-000694,-0.136229184619
ACH-000695,0.0726605985573
ACH-000696,-0.10521369295199999
ACH-000697,-0.361661259727
ACH-000699,-0.18095426048399998
ACH-000701,-0.102156218446
ACH-000706,-0.10440916642999999
ACH-000711,-0.206881611472
ACH-000713,-0.353978399545
ACH-000714,-0.0299888439727
ACH-000718,-0.288035558408
ACH-000720,-0.121573843978
ACH-000721,-0.162207577493
ACH-000724,0.168715742097
ACH-000725,-0.032577350259
ACH-000732,-0.221463433343
ACH-000734,-0.262086546976
ACH-000735,-0.152339358573
ACH-000736,-0.04823609685380001
ACH-000738,-0.038349825896699996
ACH-000746,-0.0582784709805
ACH-000747,-0.15701215494100002
ACH-000748,-0.145035158775
ACH-000753,-0.154284653352
ACH-000756,-0.12137255340299999
ACH-000757,-0.34321708054399996
ACH-000758,-0.16151242871
ACH-000760,-0.148851669991
ACH-000763,-0.213571926244
ACH-000764,-0.139531863021
ACH-000765,-0.250123325243
ACH-000766,-0.155030851922
ACH-000767,-0.135455505244
ACH-000768,-0.11925001451400001
ACH-000769,-0.33351698232
ACH-000770,-0.21651332404399998
ACH-000771,-0.179338682176
ACH-000773,-0.160903199429
ACH-000776,-0.0031207659903699997
ACH-000777,-0.182347047091
ACH-000778,-0.26403647306899997
ACH-000781,-0.156161977521
ACH-000782,-0.17401339346500003
ACH-000783,-0.217226218802
ACH-000784,-0.145089360681
ACH-000785,-0.333656182418
ACH-000787,-0.12219017180299999
ACH-000788,-0.149307139334
ACH-000791,-0.314162708638
ACH-000792,-0.0303713836673
ACH-000794,-0.357688244299
ACH-000796,-0.083392855382
ACH-000799,-0.35296115684
ACH-000800,-0.41966224018700005
ACH-000802,-0.089190256087
ACH-000804,-0.31248048718000004
ACH-000805,0.175072561761
ACH-000809,0.018683964235400002
ACH-000810,-0.257266120172
ACH-000811,-0.148113490852
ACH-000817,-0.167823522799
ACH-000819,-0.0942309765371
ACH-000820,0.0350088548041
ACH-000821,-0.216690995827
ACH-000822,-0.015906294416700002
ACH-000823,-0.0737167260444
ACH-000824,-0.209361018125
ACH-000827,-0.139632976402
ACH-000829,-0.11301317227600001
ACH-000831,-0.163737825064
ACH-000832,-0.159320182759
ACH-000833,-0.142535503791
ACH-000834,-0.14720952181500002
ACH-000835,-0.120937470966
ACH-000836,-0.0859484511751
ACH-000837,-0.343282922204
ACH-000838,-0.358509555495
ACH-000839,-0.0386251454906
ACH-000840,-0.232783698868
ACH-000841,-0.15189740529
ACH-000843,-0.030197353253200002
ACH-000846,-0.245909082932
ACH-000847,-0.237216459864
ACH-000848,-0.163034189207
ACH-000849,-0.153089158421
ACH-000851,-0.507631443774
ACH-000855,-0.308638823068
ACH-000856,-0.175387339083
ACH-000858,-0.253190847797
ACH-000859,-0.17633560393300002
ACH-000861,-0.12844750502399999
ACH-000862,-0.0681896882092
ACH-000865,-0.12006125377999999
ACH-000866,-0.19606131729499998
ACH-000867,-0.11111568741399999
ACH-000869,-0.299846643889
ACH-000872,-0.250466403983
ACH-000873,-0.32467151141899997
ACH-000876,-0.120492506289
ACH-000878,0.036699671634300005
ACH-000880,-0.08820842479149998
ACH-000881,-0.17228610911800002
ACH-000882,-0.167360903814
ACH-000884,-0.168510589839
ACH-000885,-0.152412377919
ACH-000887,-0.20693561792399998
ACH-000888,-0.015713746533500002
ACH-000889,-0.145192227456
ACH-000890,-0.445949575168
ACH-000896,-0.19556722369399998
ACH-000898,-0.287108983296
ACH-000900,-0.09858414561889998
ACH-000901,-0.29645751283000005
ACH-000905,-0.153617933857
ACH-000906,-0.245211818568
ACH-000907,0.005023481282899999
ACH-000910,-0.0738742074158
ACH-000911,-0.19840932639199998
ACH-000912,-0.183314087449
ACH-000913,-0.126888396754
ACH-000915,-0.108905602738
ACH-000916,-0.119159855275
ACH-000917,-0.0992642714461
ACH-000921,-0.240957211862
ACH-000924,-0.312498103842
ACH-000926,-0.195223793334
ACH-000928,-0.024763977689400002
ACH-000929,-0.14331843383600001
ACH-000932,-0.0189332249777
ACH-000935,-0.274631626907
ACH-000936,-0.38638665191699995
ACH-000937,-0.0883252935521
ACH-000938,-0.147625770358
ACH-000939,-0.062482752183499995
ACH-000941,-0.109753999181
ACH-000943,-0.10321791697899999
ACH-000946,-0.10042139377699999
ACH-000947,-0.142432543566
ACH-000948,-0.24574001713799998
ACH-000950,-0.212815242672
ACH-000953,-0.145391505192
ACH-000957,-0.07759190299680001
ACH-000958,-0.0217300742459
ACH-000960,-0.074163753756
ACH-000963,-0.20236672340700002
ACH-000968,-0.157448734562
ACH-000969,-0.282778294912
ACH-000973,-0.140307631883
ACH-000974,-0.084138899048
ACH-000975,-0.290676034229
ACH-000976,-0.16420415743
ACH-000978,-0.331656083207
ACH-000980,-0.0899670020673
ACH-000984,-0.11670530202500001
ACH-000986,-0.191423477126
ACH-000988,-0.040155617300300005
ACH-000993,-0.157410978561
ACH-000994,-0.032085998737
ACH-000996,-0.257236760705
ACH-001001,-0.0372709483236
ACH-001020,-0.21534279113200003
ACH-001028,-0.0997199612977
ACH-001031,-0.105690040436
ACH-001038,-0.12205354765000001
ACH-001048,-0.0279287186762
ACH-001050,-0.223133699075
ACH-001053,0.0644672955275
ACH-001054,-0.08616787434010001
ACH-001061,-0.142540866323
ACH-001067,0.0318314633073
ACH-001075,-0.06053508991780001
ACH-001096,-0.021255851137599997
ACH-001128,0.07365411732860001
ACH-001134,0.0265522976571
ACH-001151,-0.138442073299
ACH-001163,-0.140873489408
ACH-001164,0.227444420935
ACH-001173,-0.04985997662140001
ACH-001183,-0.101938555591
ACH-001184,-0.377045597776
ACH-001190,-0.187766092181
ACH-001192,-0.25935366911400004
ACH-001193,0.25140078988000003
ACH-001196,-0.24525981898600002
ACH-001197,-0.160499127391
ACH-001205,-0.09060044844910001
ACH-001211,-0.0205410941702
ACH-001212,0.036621149025
ACH-001228,-0.0046252231675
ACH-001232,-0.138737008391
ACH-001239,-0.038884244902300004
ACH-001274,-0.166309697889
ACH-001275,-0.0364918191758
ACH-001277,-0.20728872528499998
ACH-001278,0.0612539223329
ACH-001280,0.0769001520994
ACH-001283,-0.0808449025158
ACH-001289,-0.043015292150300005
ACH-001295,-0.08673937308520001
ACH-001300,-0.231248923952
ACH-001301,-0.23067973026299998
ACH-001302,0.109696015989
ACH-001303,-0.347631412504
ACH-001306,-0.0514500571105
ACH-001318,-0.318525597299
ACH-001322,-0.0868856785358
ACH-001328,-0.092534558515
ACH-001332,-0.387635870724
ACH-001333,-0.192026910826
ACH-001336,-0.194567623404
ACH-001340,-0.036014294256300004
ACH-001346,-0.0948717400991
ACH-001353,-0.0966882743145
ACH-001354,-0.0270888910979
ACH-001367,-0.0911716613562
ACH-001368,-0.227798132357
ACH-001374,-0.07729872345639999
ACH-001375,-0.08668567745689999
ACH-001377,-0.114770094364
ACH-001380,-0.18928820721099998
ACH-001391,-0.156427351806
ACH-001407,-0.145589181303
ACH-001408,-0.08467361143619999
ACH-001413,0.0157842642953
ACH-001430,-0.253592786587
ACH-001431,-0.185695117155
ACH-001450,-0.18947387927
ACH-001496,-0.177484348736
ACH-001500,-0.252519500279
ACH-001521,-0.0604419741758
ACH-001523,-0.24238207118799998
ACH-001532,-0.065243773805
ACH-001536,-0.0473069323522
ACH-001550,-0.162234402852
ACH-001552,-0.216399533596
ACH-001554,-0.123645259555
ACH-001645,-0.197361968631
ACH-001654,-0.11486376693499999
ACH-001715,0.00722958005625
ACH-001735,-0.0428643759299
ACH-001736,-0.111473874819
ACH-001737,-0.40031556659999995
ACH-001740,-0.120631802699
ACH-001745,-0.208218727044
ACH-001750,-0.09152781300789999
ACH-001765,-0.0122410704271
ACH-001956,-0.135989779128
ACH-001957,-0.0925617847295
