,TLX1NB (100038246)
ACH-000215,-0.273102219059
ACH-000221,-0.151190530622
ACH-000222,-0.09819438852250001
ACH-000223,-0.24779992922
ACH-000226,-0.0716243461419
ACH-000227,-0.320556974203
ACH-000228,-0.147588463457
ACH-000231,-0.163225451733
ACH-000232,-0.332982777024
ACH-000233,-0.268600248374
ACH-000234,-0.210729920017
ACH-000235,-0.255971275017
ACH-000237,-0.263292966855
ACH-000238,-0.0699389438744
ACH-000243,-0.28251056261
ACH-000244,-0.107129098593
ACH-000246,-0.345990795518
ACH-000248,-0.261192179799
ACH-000250,-0.569912414387
ACH-000251,-0.159570769093
ACH-000253,-0.251458214837
ACH-000255,-0.189587249052
ACH-000256,-0.386219724716
ACH-000257,-0.548606591741
ACH-000258,-0.620132106895
ACH-000259,-0.271337668749
ACH-000260,-0.2774122176
ACH-000261,-0.31259520705
ACH-000262,-0.06976427236010001
ACH-000263,-0.25159547818399997
ACH-000264,-0.22018864017499998
ACH-000265,-0.23858399128000002
ACH-000266,-0.207179905911
ACH-000272,-0.436782172783
ACH-000273,-0.166639413898
ACH-000274,-0.553213386637
ACH-000277,-0.25177783780499996
ACH-000278,-0.27538805177700004
ACH-000279,-0.208800921841
ACH-000280,-0.0857409284942
ACH-000281,-0.172972311816
ACH-000288,-0.271938465855
ACH-000291,-0.127377940978
ACH-000293,-0.43901142155699996
ACH-000294,-0.311270381825
ACH-000295,-0.259503728305
ACH-000296,-0.137626591526
ACH-000302,-0.24405336240800002
ACH-000304,-0.138050367891
ACH-000307,-0.23558922186200001
ACH-000308,-0.330379349651
ACH-000310,-0.447443796972
ACH-000311,-0.349510259735
ACH-000312,-0.27473596799899996
ACH-000315,0.149208443493
ACH-000316,-0.388961485516
ACH-000317,-0.259094134378
ACH-000318,-0.096321432285
ACH-000319,-0.33582916823700004
ACH-000320,-0.500526533851
ACH-000322,-0.11820905483500001
ACH-000323,-0.379895642597
ACH-000324,-0.321512691231
ACH-000329,-0.19732276428399997
ACH-000330,-0.204067534574
ACH-000331,-0.36376661328599996
ACH-000332,-0.259849333549
ACH-000334,-0.234516230549
ACH-000335,-0.46137359826200003
ACH-000336,-0.0649539650612
ACH-000337,-0.184718537679
ACH-000339,-0.23219720834899998
ACH-000341,-0.153748860596
ACH-000348,-0.0810083674207
ACH-000350,-0.278948627214
ACH-000352,-0.0744641280088
ACH-000356,-0.32706567784400004
ACH-000361,-0.634776991373
ACH-000362,-0.282493024445
ACH-000363,-0.317105361784
ACH-000364,-0.415601315933
ACH-000365,-0.309293139334
ACH-000366,-0.209536929866
ACH-000368,-0.41305915450099995
ACH-000374,-0.302110531211
ACH-000375,-0.19722904965500002
ACH-000376,-0.388724868081
ACH-000381,-0.19514031974399998
ACH-000383,-0.245937140692
ACH-000387,-0.26697305647
ACH-000389,-0.305103455999
ACH-000390,-0.32868775668600003
ACH-000393,-0.475535229318
ACH-000395,-0.00690221833158
ACH-000397,-0.31855938890200003
ACH-000401,-0.423511950316
ACH-000402,-0.0446346686506
ACH-000403,-0.435537916946
ACH-000404,-0.310883980367
ACH-000406,-0.211697521976
ACH-000407,-0.326383367163
ACH-000408,-0.09813009451189998
ACH-000410,-0.226526448981
ACH-000411,-0.194950168866
ACH-000414,-0.262685152892
ACH-000415,-0.279328718033
ACH-000416,-0.29001500903099997
ACH-000420,-0.389107174587
ACH-000421,-0.193389569647
ACH-000424,-0.22123648502700002
ACH-000425,-0.38549026501199996
ACH-000426,-0.40953209133900004
ACH-000427,-0.41438364212800005
ACH-000433,-0.36619938014200004
ACH-000436,-0.125883511114
ACH-000444,-0.21422720366099998
ACH-000445,-0.140138000188
ACH-000448,-0.285378942308
ACH-000450,-0.26688530411899997
ACH-000452,-0.21932317221500003
ACH-000454,-0.40749800685800003
ACH-000458,0.0374975807191
ACH-000459,0.166720669808
ACH-000460,-0.231490707076
ACH-000461,-0.0491203141675
ACH-000463,-0.148339440606
ACH-000464,-0.314007354033
ACH-000466,-0.267528444534
ACH-000467,-0.275779193406
ACH-000468,-0.181073338533
ACH-000469,-0.20369248490400002
ACH-000470,-0.27222971056699996
ACH-000471,-0.22300383538600002
ACH-000472,-0.150840301754
ACH-000473,-0.22201892394699999
ACH-000475,-0.31910875218199997
ACH-000476,-0.492006843831
ACH-000477,-0.279169187191
ACH-000480,-0.0378529999579
ACH-000481,-0.455287474004
ACH-000483,-0.147457672092
ACH-000484,-0.10973427204700001
ACH-000485,-0.18645822721799998
ACH-000486,-0.256996744323
ACH-000487,-0.148627450112
ACH-000488,-0.130155646943
ACH-000490,-0.135178883619
ACH-000491,-0.14439872160599998
ACH-000495,-0.38797052973499996
ACH-000496,-0.268557659978
ACH-000499,0.0457681077598
ACH-000500,-0.292364965666
ACH-000502,-0.159281138418
ACH-000503,-0.18501386541099998
ACH-000505,-0.358165052663
ACH-000507,-0.28501983341299997
ACH-000510,-0.220764581382
ACH-000511,-0.139948028708
ACH-000512,-0.132258329188
ACH-000516,-0.305153395185
ACH-000517,-0.426012729941
ACH-000518,-0.198986093788
ACH-000520,-0.28463495473
ACH-000521,-0.31233422389800003
ACH-000522,-0.332177661474
ACH-000524,-0.368776591541
ACH-000527,-0.15757862176100002
ACH-000528,-0.217962067159
ACH-000537,-0.0583457585121
ACH-000541,-0.0206342509358
ACH-000542,-0.262373656932
ACH-000544,-0.225035044899
ACH-000545,-0.38112171162600006
ACH-000547,-0.156366329513
ACH-000548,-0.152697832456
ACH-000549,-0.196041119548
ACH-000550,-0.380847935102
ACH-000552,-0.141187012976
ACH-000556,-0.25196210095
ACH-000557,-0.310175524908
ACH-000570,-0.280844888823
ACH-000571,-0.21974576311000002
ACH-000573,-0.08746757028680001
ACH-000576,-0.377450496872
ACH-000580,-0.24242533773400002
ACH-000584,-0.15655542949999998
ACH-000585,-0.19679188876200002
ACH-000588,0.10321968825200001
ACH-000589,-0.09627417025860001
ACH-000591,-0.23267176927799998
ACH-000593,-0.190694913261
ACH-000600,-0.405649132814
ACH-000601,-0.143799150712
ACH-000604,-0.193956567962
ACH-000605,-0.0379526680859
ACH-000606,-0.201725471482
ACH-000608,-0.296913166369
ACH-000614,-0.33625017007700003
ACH-000616,-0.38285450646700003
ACH-000618,-0.163092980972
ACH-000619,-0.24550073566599998
ACH-000620,-0.22564954953299998
ACH-000621,-0.211755412248
ACH-000622,-0.31177565104800004
ACH-000623,-0.295148217493
ACH-000624,-0.245320274502
ACH-000627,-0.073460995691
ACH-000630,-0.27533885782
ACH-000632,-0.26084510624699997
ACH-000633,-0.17445346822000002
ACH-000637,-0.138038777089
ACH-000638,-0.431783269706
ACH-000646,-0.022282937843200002
ACH-000647,-0.295935083054
ACH-000648,-0.365769618383
ACH-000649,-0.299829624781
ACH-000651,-0.157700729277
ACH-000652,-0.24131394470800002
ACH-000653,-0.225214126095
ACH-000657,-0.301853134901
ACH-000658,-0.0861879360098
ACH-000661,-0.28088879226999997
ACH-000662,-0.422699305378
ACH-000663,-0.0803812476132
ACH-000665,-0.316511781742
ACH-000671,-0.222511674833
ACH-000673,-0.296962705066
ACH-000676,-0.27805372037500004
ACH-000677,-0.205003042339
ACH-000681,-0.144240759592
ACH-000682,-0.19388757544100002
ACH-000683,-0.252742661323
ACH-000684,-0.0642146640969
ACH-000688,-0.394511154485
ACH-000693,-0.115414640265
ACH-000694,-0.102379208733
ACH-000695,-0.431302337598
ACH-000696,-0.281767424401
ACH-000697,-0.148220664065
ACH-000699,-0.24085892210299997
ACH-000701,-0.198600513012
ACH-000706,-0.041844287029
ACH-000711,-0.29733167480300005
ACH-000713,-0.09574235565150001
ACH-000714,-0.551153512382
ACH-000718,-0.330499210394
ACH-000720,-0.303255598038
ACH-000721,-0.145309255106
ACH-000724,-0.21141343602499998
ACH-000725,-0.215260638462
ACH-000732,-0.26273508246
ACH-000734,-0.156813521645
ACH-000735,-0.235150530389
ACH-000736,-0.180476194663
ACH-000738,-0.33760321450900005
ACH-000746,0.00433201590458
ACH-000747,-0.43931232978
ACH-000748,-0.0834938864381
ACH-000753,-0.140206705676
ACH-000756,-0.400901623801
ACH-000757,0.005667698734619999
ACH-000758,-0.276468046038
ACH-000760,-0.297320006285
ACH-000763,-0.464243318628
ACH-000764,-0.19263064709600003
ACH-000765,-0.140590127703
ACH-000766,-0.167505672108
ACH-000767,-0.533449912787
ACH-000768,-0.0881167612255
ACH-000769,-0.29671444584600004
ACH-000770,-0.332688062349
ACH-000771,-0.359962977748
ACH-000773,-0.6791525366750001
ACH-000776,-0.194035595419
ACH-000777,-0.10247674488
ACH-000778,-0.321393251266
ACH-000781,-0.129910361244
ACH-000782,-0.211658811862
ACH-000783,-0.522859400315
ACH-000784,-0.16544273753
ACH-000785,-0.462591273248
ACH-000787,-0.0474532156862
ACH-000788,-0.267806098733
ACH-000791,-0.25544910696600004
ACH-000792,-0.185906362982
ACH-000794,-0.272105600352
ACH-000796,-0.23021504136799997
ACH-000799,-0.40537149956999996
ACH-000800,-0.29314126728
ACH-000802,-0.061013212312699995
ACH-000804,-0.28282041318100004
ACH-000805,-0.260068219436
ACH-000809,-0.299914538748
ACH-000810,-0.351340865488
ACH-000811,-0.26169330675700003
ACH-000817,-0.21138422017099998
ACH-000819,-0.154145101307
ACH-000820,0.126177084394
ACH-000821,-0.375521122787
ACH-000822,-0.267269313769
ACH-000823,-0.230880101756
ACH-000824,-0.439563992387
ACH-000827,-0.325885992936
ACH-000829,-0.210203837299
ACH-000831,-0.315244239486
ACH-000832,-0.268681401663
ACH-000833,-0.47753342496600004
ACH-000834,-0.266261512689
ACH-000835,-0.165410182228
ACH-000836,-0.249997510396
ACH-000837,-0.0302997765467
ACH-000838,-0.536411345129
ACH-000839,-0.408733923188
ACH-000840,-0.210717506488
ACH-000841,-0.295896237135
ACH-000843,-0.10410516228399999
ACH-000846,-0.199835819633
ACH-000847,-0.32680897157
ACH-000848,-0.287793203083
ACH-000849,-0.361812451518
ACH-000851,-0.253679726739
ACH-000855,-0.0110836146043
ACH-000856,-0.191356474729
ACH-000858,-0.22408468994199998
ACH-000859,-0.326437940443
ACH-000861,-0.308703103988
ACH-000862,-0.165677672609
ACH-000865,-0.283197429289
ACH-000866,-0.09996777678789999
ACH-000867,-0.46449311617899997
ACH-000869,-0.236663185664
ACH-000872,-0.155152982332
ACH-000873,-0.118923504867
ACH-000876,-0.387002999317
ACH-000878,-0.0837897625233
ACH-000880,-0.180362062498
ACH-000881,-0.39782043059199995
ACH-000882,-0.266189531606
ACH-000884,-0.420900318403
ACH-000885,-0.2733375465
ACH-000887,-0.257508809184
ACH-000888,-0.295151801307
ACH-000889,-0.411756051676
ACH-000890,-0.20471983717300002
ACH-000896,-0.17686823594099998
ACH-000898,-0.286297491867
ACH-000900,-0.170481015653
ACH-000901,-0.273253420126
ACH-000905,-0.33287202826400003
ACH-000906,-0.137909325082
ACH-000907,-0.423486444068
ACH-000910,-0.322068090378
ACH-000911,-0.254111354793
ACH-000912,-0.255993169227
ACH-000913,-0.047125488886199995
ACH-000915,-0.105759091307
ACH-000916,-0.24765847207
ACH-000917,-0.09779522490119999
ACH-000921,-0.23076332979400002
ACH-000924,-0.250224039917
ACH-000926,-0.342270243318
ACH-000928,-0.0459827851684
ACH-000929,-0.41674469237800005
ACH-000932,-0.428329329832
ACH-000935,-0.230243987166
ACH-000936,-0.281881727199
ACH-000937,-0.297962460685
ACH-000938,-0.236358470236
ACH-000939,0.00404779605261
ACH-000941,-0.30150069493799997
ACH-000943,-0.359166040659
ACH-000946,-0.232640550101
ACH-000947,-0.251079613498
ACH-000948,-0.262477750672
ACH-000950,-0.249983580228
ACH-000953,-0.322403612243
ACH-000957,-0.054576530436699994
ACH-000958,-0.303271461784
ACH-000960,-0.187109631558
ACH-000963,-0.510470024836
ACH-000968,-0.24404209929200002
ACH-000969,-0.21484360954700002
ACH-000973,-0.252804926544
ACH-000974,-0.273180736378
ACH-000975,-0.284344590075
ACH-000976,-0.20837110665300002
ACH-000978,-0.701491171107
ACH-000980,-0.21526110924800002
ACH-000984,-0.414324638478
ACH-000986,-0.190969686681
ACH-000988,-0.232464948957
ACH-000993,-0.335896013774
ACH-000994,-0.195723216756
ACH-000996,-0.46965083572800004
ACH-001001,-0.34795535567
ACH-001020,-0.0532347290178
ACH-001028,-0.383407615823
ACH-001031,-0.148553043326
ACH-001038,-0.308062129584
ACH-001048,-0.243784460434
ACH-001050,-0.112574549013
ACH-001053,-0.35350506935500003
ACH-001054,-0.239206518824
ACH-001061,-0.163498406218
ACH-001067,-0.23455131610899999
ACH-001075,-0.0812884221129
ACH-001096,-0.136700851688
ACH-001128,0.128248570771
ACH-001134,-0.292391060644
ACH-001151,-0.133344086381
ACH-001163,-0.236374407136
ACH-001164,-0.256754340986
ACH-001173,-0.216018324573
ACH-001183,-0.042274796265799996
ACH-001184,-0.322672696235
ACH-001190,-0.24615982578499998
ACH-001192,-0.430900088942
ACH-001193,-0.243786088128
ACH-001196,-0.283118011178
ACH-001197,-0.165828740784
ACH-001205,-0.320774966827
ACH-001211,-0.111172590291
ACH-001212,-0.0971184370751
ACH-001228,-0.352668228742
ACH-001232,-0.35531477979599996
ACH-001239,-0.271868021437
ACH-001274,-0.150176223674
ACH-001275,-0.20467406756200002
ACH-001277,-0.154106716453
ACH-001278,-0.29922226266999996
ACH-001280,-0.167470374698
ACH-001283,-0.0753440255772
ACH-001289,-0.31060278102600003
ACH-001295,-0.453553794116
ACH-001300,-0.178423763167
ACH-001301,-0.252181979092
ACH-001302,-0.110662521141
ACH-001303,-0.0747397315028
ACH-001306,-0.32029543442200004
ACH-001318,-0.22992066703400002
ACH-001322,-0.184934211974
ACH-001328,-0.27812221773
ACH-001332,-0.14678903416
ACH-001333,-0.243731687112
ACH-001336,-0.161633424906
ACH-001340,-0.287037391772
ACH-001346,-0.262046504037
ACH-001353,-0.193779524902
ACH-001354,-0.317656254643
ACH-001367,-0.705254551375
ACH-001368,-0.23044191557100002
ACH-001374,-0.35834033101400004
ACH-001375,-0.13519274160800002
ACH-001377,-0.118248290319
ACH-001380,-0.33444146102600003
ACH-001391,-0.384983934977
ACH-001407,-0.289011617052
ACH-001408,-0.30471686811500004
ACH-001413,-0.276182367273
ACH-001430,-0.40006790344099996
ACH-001431,-0.422612958072
ACH-001450,-0.237241144811
ACH-001496,-0.3532364958
ACH-001500,-0.29097237057500003
ACH-001521,-0.20221293014800001
ACH-001523,-0.14011277258899998
ACH-001532,-0.174818363103
ACH-001536,-0.35704400568800004
ACH-001550,-0.163728287134
ACH-001552,-0.0800753224847
ACH-001554,-0.304759215947
ACH-001645,-0.294303149117
ACH-001654,-0.20258122739599999
ACH-001715,-0.351977328107
ACH-001735,-0.39589853123
ACH-001736,-0.196748793842
ACH-001737,-0.377517922725
ACH-001740,0.0330005912261
ACH-001745,-0.157914355405
ACH-001750,-0.279455346969
ACH-001765,-0.208951116901
ACH-001956,-0.247011115255
ACH-001957,-0.386147471937
