,DBNL (28988)
ACH-000352,0.0234168273366
ACH-000356,-0.310227111098
ACH-000361,0.10126054736
ACH-000362,-0.014056870263499999
ACH-000363,-0.0451784974121
ACH-000364,-0.10940657515999999
ACH-000365,-0.0656542663248
ACH-000366,0.0766269361179
ACH-000368,0.178908507502
ACH-000374,-0.113098810088
ACH-000375,-0.0339212143153
ACH-000376,0.12845911125099999
ACH-000381,-0.094995985551
ACH-000383,-0.094833304708
ACH-000387,0.0116811810323
ACH-000389,-0.173067515697
ACH-000390,0.11980257678799999
ACH-000393,-0.016403633298
ACH-000395,-0.050322794013199994
ACH-000397,0.019940329285500002
ACH-000401,-0.0829768284461
ACH-000402,0.11982616072999999
ACH-000403,-0.08722529307669999
ACH-000404,-0.201424942409
ACH-000406,-0.023814259995800002
ACH-000407,-0.0703829577227
ACH-000408,-0.16878859082000003
ACH-000410,-0.0824557113423
ACH-000411,-0.060167879339300005
ACH-000414,-0.06078142027430001
ACH-000415,-0.059406020979500006
ACH-000416,-0.0359666321549
ACH-000420,-0.023766790928400002
ACH-000421,-0.172440441711
ACH-000424,0.114614440559
ACH-000425,-0.0478736995364
ACH-000426,-0.08975075210719999
ACH-000427,-0.09678183911930001
ACH-000433,-0.0890254927185
ACH-000436,-0.0017408844320799999
ACH-000444,0.24913047148000003
ACH-000445,0.15155765995200002
ACH-000448,0.0327651026576
ACH-000450,-0.090128220673
ACH-000452,-0.142073757247
ACH-000454,-0.16814221285
ACH-000458,-0.16772989005
ACH-000459,0.0769882588322
ACH-000460,-0.00249654176624
ACH-000461,0.014126560370499999
ACH-000463,-0.22990131465100003
ACH-000464,0.07204473104789999
ACH-000466,0.137487020063
ACH-000467,0.0372286674559
ACH-000468,0.0360726397064
ACH-000469,-0.13312257903799998
ACH-000470,-0.0424681847174
ACH-000471,-0.09675022162529999
ACH-000472,0.0173552468095
ACH-000473,0.057941961255800006
ACH-000475,0.011420967079
ACH-000476,-0.208361579824
ACH-000477,0.101237427918
ACH-000480,-0.11647043946699999
ACH-000481,-0.09123750354280001
ACH-000483,0.0752388611997
ACH-000484,0.135857482342
ACH-000485,-0.043814180001099996
ACH-000486,0.0202683811614
ACH-000487,0.0421945553959
ACH-000488,-0.0305192023009
ACH-000490,-0.14921170361400002
ACH-000491,0.115569830161
ACH-000495,-0.0742186668433
ACH-000496,-0.0641087156569
ACH-000499,0.167250126246
ACH-000500,-0.10653415304
ACH-000502,-0.148855202708
ACH-000503,0.0005675393950750001
ACH-000505,-0.0480135627508
ACH-000507,0.014471672744899999
ACH-000510,0.022514050049
ACH-000511,-0.0954327780514
ACH-000512,0.07805192350449999
ACH-000516,-0.07805906389219999
ACH-000517,0.0175066718439
ACH-000518,-0.333938986552
ACH-000520,-0.208578236844
ACH-000521,0.0647747531893
ACH-000522,-0.0797236730029
ACH-000524,-0.104356946741
ACH-000527,-0.051235211141099996
ACH-000528,-0.0782771951815
ACH-000537,0.040876489267699996
ACH-000541,0.0387151856552
ACH-000542,0.0819300192751
ACH-000544,-0.0563521310922
ACH-000545,-0.126126339049
ACH-000547,-0.0832777190945
ACH-000548,0.09612307085880001
ACH-000549,0.007033106430039999
ACH-000550,-0.0974927036629
ACH-000552,-0.0898860999739
ACH-000556,-0.11761511497199999
ACH-000557,0.014737563246899999
ACH-000570,-0.0749386071682
ACH-000571,-0.030242603172299997
ACH-000573,0.08308523271860001
ACH-000576,0.24482142996599998
ACH-000580,-0.0652301478461
ACH-000584,0.047969691784699994
ACH-000585,-0.048697570566
ACH-000588,0.0409911396143
ACH-000589,0.130901950361
ACH-000591,-0.156878858127
ACH-000593,-0.013611381203100001
ACH-000600,0.0823204302728
ACH-000601,0.0190362966255
ACH-000604,-0.0146711021154
ACH-000605,-0.16365957200200001
ACH-000606,-0.0789689863617
ACH-000608,0.047666822718000004
ACH-000614,-0.256357118334
ACH-000616,-0.209391081041
ACH-000618,-0.149153098599
ACH-000619,0.114316060168
ACH-000620,-0.011833438573
ACH-000621,-0.048852116623800006
ACH-000622,-0.0582992080558
ACH-000623,0.0038954264404600005
ACH-000624,-0.069049371126
ACH-000627,0.0918542609794
ACH-000630,0.017480656528900004
ACH-000632,-0.121401880989
ACH-000633,0.04453668679930001
ACH-000637,-0.00944719960002
ACH-000638,0.0327676869468
ACH-000646,0.14146504300899998
ACH-000647,0.0514903209781
ACH-000648,-0.11024181673599999
ACH-000649,-0.0618562799042
ACH-000651,-0.014661188289000001
ACH-000652,-0.0370863883731
ACH-000653,0.040879841995699995
ACH-000657,-0.056351249326999996
ACH-000658,0.0237353172602
ACH-000661,-0.17042617870700003
ACH-000662,-0.0674856495389
ACH-000663,-0.21008935960099998
ACH-000665,0.20759179664799998
ACH-000671,0.12338451126800001
ACH-000673,-0.145856015055
ACH-000676,-0.0658766429165
ACH-000677,-0.049635506161199994
ACH-000681,-0.036336467583
ACH-000682,-0.0486506690038
ACH-000683,0.109480223079
ACH-000684,-0.0389155599308
ACH-000688,-0.130464152947
ACH-000693,0.0257247742777
ACH-000694,-0.034619914927800005
ACH-000695,-0.338245542431
ACH-000696,-0.024407629432900004
ACH-000697,-0.17715810354000003
ACH-000699,-0.08891376903079999
ACH-000701,-0.13580812371099998
ACH-000706,-0.04726727620209999
ACH-000711,0.028446904985000004
ACH-000713,-0.620868848904
ACH-000714,-0.0766666488253
ACH-000718,0.0480683813682
ACH-000720,-0.10189518804600001
ACH-000721,0.07545733550019999
ACH-000724,-0.0628818868617
ACH-000725,0.212800854515
ACH-000732,0.022825365016400003
ACH-000734,-0.0524585712086
ACH-000735,-0.09698325116
ACH-000736,0.0202284140315
ACH-000738,-0.125912877688
ACH-000746,0.0564726854486
ACH-000747,-0.0629278648014
ACH-000748,-0.0788531987119
ACH-000753,-0.0290672629679
ACH-000756,0.21318165257399999
ACH-000757,0.17070160054400002
ACH-000758,0.07957165468119999
ACH-000760,-0.10482920782400001
ACH-000763,-0.08531140304120001
ACH-000764,0.14044924617000001
ACH-000765,-0.0430424263012
ACH-000766,-0.100784303257
ACH-000767,-0.0905175341594
ACH-000768,0.132962733457
ACH-000769,-0.26692942011799997
ACH-000770,-0.0521685279261
ACH-000771,-0.152570400769
ACH-000773,-0.031417121781099996
ACH-000776,-0.0934094563834
ACH-000777,0.013039747017200001
ACH-000778,0.0884119359458
ACH-000781,-0.143252420005
ACH-000782,0.065435414242
ACH-000783,-0.17084741917800003
ACH-000784,-0.008350922169819999
ACH-000785,-0.237464388046
ACH-000787,0.12373398625399999
ACH-000788,-0.04811864333319999
ACH-000791,0.00467524658328
ACH-000792,0.0650824693198
ACH-000794,0.0842797364851
ACH-000796,-0.10698266250800001
ACH-000799,-0.396093810088
ACH-000800,0.0634053584635
ACH-000802,-0.023142353107500003
ACH-000804,-0.0427538331489
ACH-000805,0.0630812707194
ACH-000809,0.114250285592
ACH-000810,-0.28305047824
ACH-000811,-0.21217172016
ACH-000817,-0.0285992520346
ACH-000819,-0.0519447382702
ACH-000820,0.16482555422700002
ACH-000821,-0.124592701997
ACH-000822,0.0146663866885
ACH-000823,-0.055261265588499996
ACH-000824,-0.0893934726884
ACH-000827,-0.0285073726813
ACH-000829,0.0360209627119
ACH-000831,-0.08809931076659999
ACH-000832,-0.201872881635
ACH-000833,-0.11280352035
ACH-000834,-0.0183603456454
ACH-000835,-0.0747147099113
ACH-000836,-0.10950449924000001
ACH-000837,0.035401074872800004
ACH-000838,-0.0053585916214399995
ACH-000839,-0.163512014861
ACH-000840,0.0727932022543
ACH-000841,0.11571065820800001
ACH-000843,-0.15928282279300002
ACH-000846,0.07686675160289999
ACH-000847,-0.12706281036699998
ACH-000848,-0.075996885712
ACH-000849,-0.062710162641
ACH-000851,0.109003050142
ACH-000855,0.27357221046700003
ACH-000856,-0.19390170578899998
ACH-000858,-0.0830416090327
ACH-000859,0.05558668815309999
ACH-000861,-0.04640805445500001
ACH-000862,-0.0770999085893
ACH-000865,0.0418305880958
ACH-000866,0.0223981149694
ACH-000867,-0.124125879146
ACH-000869,-0.07732840143839999
ACH-000872,0.0530517486104
ACH-000873,-0.109453026907
ACH-000876,-0.211672268911
ACH-000878,-0.108263713621
ACH-000880,-0.119835650534
ACH-000881,-0.0634392346133
ACH-000882,0.042742970650399996
ACH-000884,0.055657571597300004
ACH-000885,-0.22013675163199997
ACH-000887,0.0262854841583
ACH-000888,-0.044321446333300006
ACH-000889,-0.19005555709000002
ACH-000890,-0.0572374517334
ACH-000896,-0.10937819231200001
ACH-000898,-0.213917286615
ACH-000900,-0.297656926598
ACH-000901,0.0768187599609
ACH-000905,-0.139629713967
ACH-000906,-0.06379434688350001
ACH-000907,0.120206250205
ACH-000910,-0.00921152053714
ACH-000911,-0.023200887097099995
ACH-000912,-0.048481257131900005
ACH-000913,0.0306107003337
ACH-000915,-0.0224481067832
ACH-000916,0.6365778194089999
ACH-000917,0.08053676788639999
ACH-000921,0.0858964038931
ACH-000924,0.225030232751
ACH-000926,-0.0207140321563
ACH-000928,0.12397560680299999
ACH-000929,-0.08982324045119999
ACH-000932,-0.132158792247
ACH-000935,0.07625427071669999
ACH-000936,0.0317918780124
ACH-000937,-0.027575230244800002
ACH-000938,0.173721631911
ACH-000939,0.0869161473553
ACH-000941,0.0230122510135
ACH-000943,-0.00422451536028
ACH-000946,-0.0925793583127
ACH-000947,-0.08906999221459999
ACH-000948,-0.0922590953738
ACH-000950,0.04889145782959999
ACH-000953,0.0992242451849
ACH-000957,0.028138696762900005
ACH-000958,-0.0491668289597
ACH-000960,-0.0634746784752
ACH-000963,-0.044306047587699994
ACH-000968,0.056531456571000005
ACH-000969,-0.04347775184330001
ACH-000973,-0.22616885952799998
ACH-000974,0.085160068028
ACH-000975,0.17372555265200001
ACH-000976,0.013746347045799998
ACH-000978,0.192119197117
ACH-000980,-0.0446131572804
ACH-000984,-0.12181509852
ACH-000986,0.188833795648
ACH-000988,-0.226028552644
ACH-000993,0.0149340113922
ACH-000994,0.17280061637400002
ACH-000996,0.0031274443935
ACH-001001,0.10947609769300001
ACH-001020,-0.15171924578600002
ACH-001028,-0.0313200042791
ACH-001031,-0.153769746769
ACH-001038,0.0290141349871
ACH-001048,-0.0664669214485
ACH-001050,-0.10176967498400001
ACH-001053,-0.0268767949992
ACH-001054,-0.0997524711895
ACH-001061,-0.05225832737930001
ACH-001067,-0.0922952939536
ACH-001075,-0.0660250679141
ACH-001096,-0.100884570418
ACH-001128,0.10168405332999998
ACH-001134,0.181587434924
ACH-001151,0.117251958894
ACH-001163,-0.00919081477066
ACH-001164,0.160154593186
ACH-001173,0.0119342384526
ACH-001183,-0.12774768896299998
ACH-001184,-0.137214947957
ACH-001190,-0.203723942665
ACH-001192,-0.102193392821
ACH-001193,-0.109161314878
ACH-001196,-0.110231065879
ACH-001197,0.166206058204
ACH-001205,0.0885973581484
ACH-001211,-0.09347773773700001
ACH-001212,-0.0258821167903
ACH-001228,0.134307283945
ACH-001232,-0.0772866466626
ACH-001239,0.0503222729696
ACH-001274,0.201994216671
ACH-001275,0.156219043265
ACH-001277,0.016666652305399998
ACH-001278,0.0455919793785
ACH-001280,-0.11499307359099999
ACH-001283,-0.045058565390499995
ACH-001289,-0.111245286206
ACH-001295,-0.0691917600874
ACH-001300,0.138342662708
ACH-001301,-0.07601751668560001
ACH-001302,-0.112517172545
ACH-001303,-0.061405975702599994
ACH-001306,-0.12005855729699999
ACH-001318,-0.016212925838
ACH-001322,-0.19198552761399998
ACH-001328,0.126960440018
ACH-001332,-0.267007326563
ACH-001333,-0.08649146918719999
ACH-001336,0.0677472285887
ACH-001340,-0.0968790770418
ACH-001346,0.024684404434899998
ACH-001353,0.044297044018800004
ACH-001354,0.0422165508847
ACH-001367,0.17026082296
ACH-001368,-0.0676915748487
ACH-001374,-0.05589331034969999
ACH-001375,-0.08425509058710001
ACH-001377,-0.0359060279226
ACH-001380,-0.0906908502586
ACH-001391,0.0545880772796
ACH-001407,-0.044077373133399995
ACH-001408,-0.0608217706145
ACH-001413,0.0600533084832
ACH-001430,0.0697059057398
ACH-001431,-0.0422145732498
ACH-001450,0.0180127941134
ACH-001496,0.0409772980827
ACH-001500,0.0326437736152
ACH-001521,-0.07325366335439999
ACH-001523,-0.0156238255905
ACH-001532,-0.014043744976600001
ACH-001536,-0.056736565388
ACH-001550,-0.00212099662889
ACH-001552,-0.04767081855000001
ACH-001554,-0.0448090512156
ACH-001645,0.09102621293980001
ACH-001654,0.000874192147537
ACH-001715,-0.32297715681600003
ACH-001735,-0.052729768296099995
ACH-001736,-0.159340830824
ACH-001737,0.0516392587849
ACH-001740,0.0869383160059
ACH-001745,-0.024800761246899998
ACH-001750,-0.029479347700799997
ACH-001765,0.0108045974514
ACH-001956,-0.0819068223975
ACH-001957,-0.280598441915
