,TRPM6 (140803)
ACH-000004,-0.00679132003117
ACH-000007,-0.0286816981725
ACH-000009,-0.157263218148
ACH-000011,-0.051225812011900004
ACH-000012,-0.156143579182
ACH-000013,-0.0192888585188
ACH-000014,-0.114395350644
ACH-000015,-0.31082173966800003
ACH-000017,-0.04781117457550001
ACH-000018,-0.102912536758
ACH-000019,-0.33672287129699996
ACH-000021,-0.18155056344599999
ACH-000022,-0.154177782957
ACH-000025,-0.0518409147446
ACH-000028,-0.0112261621086
ACH-000030,-0.0300617534057
ACH-000035,-0.08510207202919999
ACH-000036,-0.0514558304345
ACH-000037,0.0562263595699
ACH-000039,-0.439165518596
ACH-000040,-0.209036314182
ACH-000041,0.0245950781164
ACH-000042,-0.136286718583
ACH-000045,0.0450889850075
ACH-000047,0.00933343477911
ACH-000052,0.08403060222989998
ACH-000053,-0.0234170577506
ACH-000054,-0.112543101906
ACH-000055,0.0184140605243
ACH-000060,0.0367363771289
ACH-000067,0.12319345394600001
ACH-000070,0.262923924794
ACH-000075,0.024303394377
ACH-000078,-0.194336687097
ACH-000082,0.24486456036899998
ACH-000085,0.195504948668
ACH-000086,0.0164597886756
ACH-000087,0.18353572957400002
ACH-000092,0.0154702578462
ACH-000095,-0.13209434804
ACH-000097,-0.157046774866
ACH-000098,-0.08850357791369999
ACH-000099,-0.102343235403
ACH-000108,-0.111157800983
ACH-000113,-0.0787751840088
ACH-000115,-0.229229932903
ACH-000116,0.0406906884603
ACH-000118,-0.161733921598
ACH-000120,-0.10912874916899999
ACH-000123,-0.017852569726599998
ACH-000127,-0.166801688797
ACH-000128,-0.161897007737
ACH-000132,-0.06255931122819999
ACH-000133,0.08596493556880001
ACH-000137,-0.158462624038
ACH-000138,-0.178467978385
ACH-000142,-0.05701947113480001
ACH-000143,0.12621355162999998
ACH-000146,-0.0254909351833
ACH-000148,-0.0407960537029
ACH-000150,-0.08965418156169999
ACH-000152,-0.124489893294
ACH-000153,-0.0460227947393
