,GSTZ1 (2954)
ACH-000004,0.0757254103058
ACH-000007,0.17902473867
ACH-000009,0.138653524462
ACH-000011,0.322298033221
ACH-000012,0.19390789933400002
ACH-000013,0.0950379066732
ACH-000014,0.133495420289
ACH-000015,0.211820249082
ACH-000017,-0.0238066645403
ACH-000018,0.26494747362300003
ACH-000019,0.292211633974
ACH-000021,0.23150100012299998
ACH-000022,0.32374153910799996
ACH-000025,0.245302354985
ACH-000028,0.227865265173
ACH-000030,0.329386184941
ACH-000035,0.20676849382100002
ACH-000036,0.06936152183680001
ACH-000037,0.200627690422
ACH-000039,0.287606874005
ACH-000040,0.328933240123
ACH-000041,0.09866232615329999
ACH-000042,0.181699111641
ACH-000045,0.183371042002
ACH-000047,0.24059171009
ACH-000052,0.04651745128859999
ACH-000053,0.17899105333
ACH-000054,0.149108455438
ACH-000055,0.383395307241
ACH-000060,-0.121540731977
ACH-000067,0.06039015341569999
ACH-000070,0.22660486933200003
ACH-000075,0.320043528764
ACH-000078,0.180617614844
ACH-000082,0.21942244613
ACH-000085,0.174598528667
ACH-000086,0.261701062951
ACH-000087,0.29773531836899997
ACH-000092,0.0907563048721
ACH-000095,0.109378801854
ACH-000097,0.157333005713
ACH-000098,0.0843889213996
ACH-000099,0.0942482911693
ACH-000108,0.0852931326706
ACH-000113,0.204651973913
ACH-000115,0.332658784484
ACH-000116,0.24955037413800002
ACH-000118,0.141788272824
ACH-000120,0.19031741885899997
ACH-000123,0.24557978991
ACH-000127,0.21089186653099998
ACH-000128,0.1543054059
ACH-000132,0.16825172118
ACH-000133,0.292516469497
ACH-000137,0.0559523239437
ACH-000138,0.217779297368
ACH-000142,-0.124554529078
ACH-000143,0.42355514258
ACH-000146,0.18782828561099998
ACH-000148,0.136497059683
ACH-000150,0.192500316561
ACH-000152,0.140282678143
ACH-000153,0.09636266220079999
ACH-000159,0.151002022036
ACH-000160,0.0709246088547
ACH-000163,0.0786689955556
ACH-000167,-0.00276479826186
ACH-000168,0.121796781489
ACH-000169,0.23762190075999998
ACH-000178,0.221412926251
ACH-000182,0.156917724831
ACH-000183,0.0341681627754
ACH-000188,0.311294295753
ACH-000189,0.367728398012
ACH-000190,0.49997368191299996
ACH-000198,0.26169853306999996
ACH-000204,0.400354073684
ACH-000206,0.47336212936300004
ACH-000207,0.223650747778
ACH-000211,0.20888461261900002
ACH-000215,0.145529738454
ACH-000221,0.35272054527900004
ACH-000222,-0.177772006254
ACH-000223,0.158461932562
ACH-000226,0.11332619862299999
ACH-000227,0.0805900680658
ACH-000228,0.23576786095600002
ACH-000231,0.11522744878699999
ACH-000232,0.08965615580489998
ACH-000233,0.170326915473
ACH-000234,0.104757616976
ACH-000235,0.114679057616
ACH-000237,0.33022764236499996
ACH-000238,0.147672022692
ACH-000243,0.129143153166
ACH-000244,0.289875616373
ACH-000246,0.214938181903
ACH-000248,0.117734411801
ACH-000250,0.127379697106
ACH-000251,0.598534774862
ACH-000253,0.223571545253
ACH-000255,0.34953611424000003
ACH-000256,0.113727965634
ACH-000257,0.193583265477
ACH-000258,0.205344166908
ACH-000259,0.134260730869
ACH-000260,0.179153438624
ACH-000261,0.20224623093
ACH-000262,0.450683712591
ACH-000263,0.42747607266300003
ACH-000264,0.13982782407299998
ACH-000265,0.235484699529
ACH-000266,0.264550226952
ACH-000272,0.25816007738200003
ACH-000273,0.216517252473
ACH-000274,0.216628495177
ACH-000277,0.371288155229
ACH-000278,0.19450169948899998
ACH-000279,0.18952745625999998
ACH-000280,0.10534569436699999
ACH-000281,0.0329809385764
ACH-000288,0.186449239843
ACH-000291,0.106655567735
ACH-000293,0.362979671629
ACH-000294,0.322963006639
ACH-000295,0.0595511110569
ACH-000296,0.180859928314
ACH-000302,0.306854459069
ACH-000304,0.174269673394
ACH-000307,0.40193528119800004
ACH-000308,0.174214143506
ACH-000310,0.0727651414743
ACH-000311,0.018442975303900003
ACH-000312,0.136973216164
ACH-000315,0.15940635372300002
ACH-000316,0.385738408631
ACH-000317,0.151265629274
ACH-000318,0.205777143925
ACH-000319,0.315187101125
ACH-000320,-0.0677517811791
ACH-000322,0.189476687883
ACH-000323,0.166872739576
ACH-000324,0.261425493618
ACH-000329,0.22004587460900002
ACH-000330,0.255689565542
ACH-000331,0.295649131397
ACH-000332,0.212679528957
ACH-000334,-0.049553604040000004
ACH-000335,0.22754019387899999
ACH-000336,0.257801377551
ACH-000337,0.258629836047
ACH-000339,0.24313455283799998
ACH-000341,0.18164324461
ACH-000348,0.20112231178599999
ACH-000350,0.19113487585
ACH-000352,0.19640802093899998
ACH-000356,0.283173794668
ACH-000361,0.282402547285
ACH-000362,0.14830647358100002
ACH-000363,0.21824616195399998
ACH-000364,0.109034146622
ACH-000365,0.14631754710300002
ACH-000366,0.15779810437
ACH-000368,0.196359923713
ACH-000374,0.259496034427
ACH-000375,0.315414466432
ACH-000376,0.258441646963
ACH-000381,0.18924039099599999
ACH-000383,0.154844713562
ACH-000387,0.277550393222
ACH-000389,0.37690974026699997
ACH-000390,0.154368299301
ACH-000393,0.19280977068900002
ACH-000395,0.22695588121500002
ACH-000397,0.173807191576
ACH-000401,0.325029406941
ACH-000402,0.34491724202
ACH-000403,0.178654831716
ACH-000404,0.18298467262200002
ACH-000406,0.0952214155553
ACH-000407,0.17430204554
ACH-000408,0.243120891178
ACH-000410,0.107902684003
ACH-000411,0.11665060726500001
ACH-000414,0.22565576261700002
ACH-000415,0.185292409755
ACH-000416,0.110136644297
ACH-000420,0.028248099862799997
ACH-000421,0.295256823655
ACH-000424,0.353035862261
ACH-000425,0.22011118200899998
ACH-000426,0.162989515247
ACH-000427,0.133883979867
ACH-000433,-0.0219650270324
ACH-000436,0.227945750411
ACH-000444,0.1320540016
ACH-000445,0.128194955924
ACH-000448,0.11098350993799999
ACH-000450,0.14402204547
ACH-000452,0.150390396206
ACH-000454,0.131270958601
ACH-000458,0.188670052972
ACH-000459,0.207675575103
ACH-000460,0.291799662854
ACH-000461,0.0917529764081
ACH-000463,0.19686499920000003
ACH-000464,0.113554879144
ACH-000466,0.200262021358
ACH-000467,0.108593732776
ACH-000468,0.13935679632099998
ACH-000469,0.0112832527792
ACH-000470,0.21576500421999997
ACH-000471,0.13111737588300001
ACH-000472,0.18164638638500002
ACH-000473,0.26709694269
ACH-000475,0.199044284068
ACH-000476,0.26876672059
ACH-000477,0.023091291059300002
ACH-000480,0.15228829373199998
ACH-000481,0.229299889009
ACH-000483,0.11988251645400001
ACH-000484,0.0622231125844
ACH-000485,0.0335132140474
ACH-000486,0.230242022461
ACH-000487,0.236952231785
ACH-000488,0.168588226727
ACH-000490,0.154051516294
ACH-000491,0.0234164705345
ACH-000495,0.11330803514599999
ACH-000496,0.112682394987
ACH-000499,0.17057063197900002
ACH-000500,-0.390504919944
ACH-000502,0.0917009635995
ACH-000503,0.587559297443
ACH-000505,0.272063772409
ACH-000507,0.09147761897230001
ACH-000510,0.22826083955899998
ACH-000511,0.156100033126
ACH-000512,-0.13701389212600001
ACH-000516,0.021497970918099997
ACH-000517,0.14928670161
ACH-000518,0.199721819855
ACH-000520,0.155266165381
ACH-000521,0.149981828549
ACH-000522,0.351824040566
ACH-000524,0.0972747088174
ACH-000527,0.16958011379000001
ACH-000528,0.188083142193
ACH-000537,0.08006544222539999
ACH-000541,0.0557269627772
ACH-000542,0.24759594123300002
ACH-000544,0.060290650119000005
ACH-000545,0.283000434173
ACH-000547,0.0836200873077
ACH-000548,0.21795384389699998
ACH-000549,0.279624464745
ACH-000550,0.046468740861599994
ACH-000552,0.185504789508
ACH-000556,0.0505966920505
ACH-000557,0.230116151657
ACH-000570,0.06330605123869999
ACH-000571,0.0915465923397
ACH-000573,0.12174987482100001
ACH-000576,0.18501972954799997
ACH-000580,0.191610751013
ACH-000584,0.155020758206
ACH-000585,0.17588277297200003
ACH-000588,0.0115887460166
ACH-000589,0.11672103001800001
ACH-000591,0.0850359187886
ACH-000593,0.27307789171999997
ACH-000600,0.294027577148
ACH-000601,0.225147018118
ACH-000604,0.30994851770599996
ACH-000605,0.156673573063
ACH-000606,0.17688288789200002
ACH-000608,0.21220746584300001
ACH-000614,0.38147504411
ACH-000616,0.213370883227
ACH-000618,0.262320643598
ACH-000619,0.0167320432066
ACH-000620,0.193991787887
ACH-000621,0.095985479934
ACH-000622,0.24751955086
ACH-000623,0.29329074185
ACH-000624,0.248094175832
ACH-000627,0.247121422359
ACH-000630,0.258643113857
ACH-000632,0.172231025809
ACH-000633,0.190801843329
ACH-000637,0.105642932323
ACH-000638,0.134330350218
ACH-000646,0.021039039830099995
ACH-000647,0.318260215033
ACH-000648,0.35018124537199996
ACH-000649,0.16738117059399998
ACH-000651,0.22982765887499998
ACH-000652,0.20447415832899998
ACH-000653,0.14782677145300002
ACH-000657,0.28493318008900004
ACH-000658,0.26901285043900003
ACH-000661,0.18800433234000002
ACH-000662,-0.253045105889
ACH-000663,0.199123976565
ACH-000665,0.212502132599
ACH-000671,0.140297209588
ACH-000673,0.09293771802260001
ACH-000676,0.219862018936
ACH-000677,0.277191206099
ACH-000681,0.23141326994300002
ACH-000682,0.237901579091
ACH-000683,0.293557532367
ACH-000684,0.225302085066
ACH-000688,0.291113895713
ACH-000693,0.23053946403099998
ACH-000694,0.146504855127
ACH-000695,-0.06286890381419999
ACH-000696,0.228652044232
ACH-000697,0.17379012782699998
ACH-000699,0.28785897960900003
ACH-000701,0.22726576224599998
ACH-000706,0.129395305657
ACH-000711,0.182389894776
ACH-000713,0.285841697567
ACH-000714,0.190970288983
ACH-000718,-0.0673690870171
ACH-000720,0.137515619652
ACH-000721,0.15456695476500001
ACH-000724,0.267550536788
ACH-000725,0.260939566442
ACH-000732,-0.027465104144599996
ACH-000734,0.218783490084
ACH-000735,0.22094468773200002
ACH-000736,0.169892237292
ACH-000738,0.0589532790607
ACH-000746,0.155689954342
ACH-000747,0.198556805451
ACH-000748,0.255870673299
ACH-000753,0.217887137535
ACH-000756,0.297898198076
ACH-000757,0.0999348338348
ACH-000758,0.29382184994399996
ACH-000760,0.214311010675
ACH-000763,0.221207521662
ACH-000764,0.410558165864
ACH-000765,0.27177427061299997
ACH-000766,0.201574945282
ACH-000767,0.116192316838
ACH-000768,0.20300951184799998
ACH-000769,0.13973997924
ACH-000770,0.265716492889
ACH-000771,0.32189166707600003
ACH-000773,0.128477027222
ACH-000776,0.07085010846789999
ACH-000777,0.131987487719
ACH-000778,0.122748147548
ACH-000781,0.16096781069
ACH-000782,0.22280049593600001
ACH-000783,0.046350085317599994
