,IMPDH2 (3615)
ACH-000800,-0.832154089215
ACH-000802,-0.287337012384
ACH-000804,-1.18276353404
ACH-000805,-0.6855869580060001
ACH-000809,-0.7933946332430001
ACH-000810,-0.303573639672
ACH-000811,-0.625856591392
ACH-000817,-0.4704596511
ACH-000819,-0.552933680049
ACH-000820,-0.549949758002
ACH-000821,-0.588121783307
ACH-000822,-0.9248184168610001
ACH-000823,-1.20124706396
ACH-000824,-0.256061989446
ACH-000827,-0.377599640308
ACH-000829,-0.7944501609710001
ACH-000831,-0.5930612049580001
ACH-000832,-0.865462562641
ACH-000833,-0.819393436962
ACH-000834,-0.289836148596
ACH-000835,-1.14034550767
ACH-000836,-0.604729165023
ACH-000837,-1.21892492611
ACH-000838,-0.532769379139
ACH-000839,-0.511207639488
ACH-000840,-1.17546794212
ACH-000841,-0.7150628349760001
ACH-000843,-1.0377647716
ACH-000846,-0.223686821177
ACH-000847,-0.496284786994
ACH-000848,-0.7930169812890001
ACH-000849,-1.0101968747299999
ACH-000851,-0.864593379885
ACH-000855,-0.454116744274
ACH-000856,-0.9766296413969999
ACH-000858,-0.195358233623
ACH-000859,-1.0627550201
ACH-000861,-0.305483352405
ACH-000862,-0.703937136033
ACH-000865,-0.347959043027
ACH-000866,-0.666810918492
ACH-000867,-0.721622541097
ACH-000869,-0.752357814668
ACH-000872,-1.42550546013
ACH-000873,-0.683846185816
ACH-000876,-0.577497873094
ACH-000878,-0.944563990671
ACH-000880,-0.852857875369
ACH-000881,-0.667471620233
ACH-000882,-0.644770407421
ACH-000884,-0.333341488427
ACH-000885,-0.658642774254
ACH-000887,-0.7933586522409999
ACH-000888,-0.6794472574339999
ACH-000889,-0.9793398940320001
ACH-000890,-0.43928016108900003
ACH-000896,-0.8329269246590001
ACH-000898,-0.891705253494
ACH-000900,-0.66023551499
ACH-000901,-0.422952214138
ACH-000905,-0.601517371102
ACH-000906,-0.492324296984
ACH-000907,-0.46801067635399995
ACH-000910,-0.838369281673
ACH-000911,-0.887272455047
ACH-000912,-0.9617238560200001
ACH-000913,-0.597310389922
ACH-000915,-0.7004111195899999
ACH-000916,-0.939348568442
ACH-000917,-0.9423745681319999
ACH-000921,-1.06951964651
ACH-000924,-0.949667586215
ACH-000926,-0.297065052795
ACH-000928,-0.666307104204
ACH-000929,-0.9328425142290001
ACH-000932,-1.02657799125
ACH-000935,-0.367473719331
ACH-000936,-0.388577514974
ACH-000937,-1.2675867726
ACH-000938,-0.9365960823389999
ACH-000939,-0.482553332688
ACH-000941,-0.532539930181
ACH-000943,-0.222160693385
ACH-000946,-0.324214699895
ACH-000947,-0.31080061895
ACH-000948,-0.7871098839659999
ACH-000950,-0.8467246631919999
ACH-000953,-1.2377796663299998
ACH-000957,-0.6838762151569999
ACH-000958,-0.44094957639
ACH-000960,-1.44049403026
ACH-000963,-1.0949925387100001
ACH-000968,-0.528710898625
ACH-000969,-0.8310352369930001
ACH-000973,-0.582378239152
ACH-000974,-0.6426367554060001
ACH-000975,-0.646088991669
ACH-000976,-0.8818486716889999
ACH-000978,-0.48170042517800005
ACH-000980,-0.547962631414
ACH-000984,-0.266073135999
ACH-000986,-0.9762672215639999
ACH-000988,-0.532461707373
ACH-000993,-0.445840841198
ACH-000994,-0.47445420092699997
ACH-000996,-0.199604044763
ACH-001001,-0.115577486966
ACH-001020,-0.8879921942100001
ACH-001028,-0.617379038341
ACH-001031,-0.9133597577399999
ACH-001038,-0.547949198808
ACH-001048,-0.697997089596
ACH-001050,-0.601614367283
ACH-001053,-0.47652663301299997
ACH-001054,-0.5288696611029999
ACH-001061,-0.994400396295
ACH-001067,-0.623406649418
ACH-001075,-0.9239768643269999
ACH-001096,-0.6746980362080001
ACH-001128,-0.8021892049250001
ACH-001134,-0.766479924085
ACH-001151,-1.16382392652
ACH-001163,-1.17425353207
ACH-001164,-0.575203451565
ACH-001173,-0.509635139298
ACH-001183,-0.182581816636
ACH-001184,-0.793440648909
ACH-001190,-0.432594526073
ACH-001192,-0.41995775577
ACH-001193,-0.5909701452480001
ACH-001196,-0.824570242701
ACH-001197,-0.743650245668
ACH-001205,-0.42046935308
ACH-001211,-1.1424367780700002
ACH-001212,-0.495524508433
ACH-001228,-0.340762866867
ACH-001232,-0.380432570712
ACH-001239,-0.250841501417
ACH-001274,-0.732873635915
ACH-001275,-0.6818889313
ACH-001277,-0.198562606362
ACH-001278,-0.662580019409
ACH-001280,-0.554696571765
ACH-001283,-0.193487846563
ACH-001289,-0.8284397940610001
ACH-001295,-0.144295614973
ACH-001300,-0.517164528782
ACH-001301,-0.26725158431699997
ACH-001302,-0.605558596087
ACH-001303,-0.259542517337
ACH-001306,-0.360583453808
ACH-001318,-0.588113343406
ACH-001322,-0.326794332583
ACH-001328,-0.518192330552
ACH-001332,-0.651180565036
ACH-001333,-0.409832076364
ACH-001336,-0.337631951897
ACH-001340,-0.8650795133700001
ACH-001346,-0.376835601473
ACH-001353,-1.0225333493100002
ACH-001354,-0.702540488452
ACH-001367,-0.550601014271
ACH-001368,-1.0912745133600001
ACH-001374,-0.458382072874
ACH-001375,-0.999235013689
ACH-001377,-0.322513234913
ACH-001380,-0.8326389692280001
ACH-001391,-0.7280155648540001
ACH-001407,-0.791399175599
ACH-001408,-0.29305708930999996
ACH-001413,-0.293887680816
ACH-001430,-0.36811317692100004
ACH-001431,-0.871636476984
ACH-001450,-1.05186434933
ACH-001496,-1.1187543093899999
ACH-001500,-0.6548718222659999
ACH-001521,-0.223742027154
ACH-001523,-0.46269533439099997
ACH-001532,-0.8177971208470001
ACH-001536,-0.440089246796
ACH-001550,-0.607545472773
ACH-001552,-0.18912968821400003
ACH-001554,-0.544275370623
ACH-001645,-0.479755396013
ACH-001654,-0.293762174332
ACH-001715,-0.5654678665380001
ACH-001735,-0.503606742583
ACH-001736,-0.791195209867
ACH-001737,-1.0574754593200002
ACH-001740,-1.19703085773
ACH-001745,-1.11918856564
ACH-001750,-0.165265058039
ACH-001765,-0.760422459892
ACH-001956,-0.423167636559
ACH-001957,-0.495590141633
