,SYCE2 (256126)
ACH-000004,-0.0131706204519
ACH-000007,-0.126677372117
ACH-000009,-0.0278852169472
ACH-000011,-0.08996096633780001
ACH-000012,-0.026984949468
ACH-000013,-0.08698010332419999
ACH-000014,-0.122276449814
ACH-000015,-0.176605141488
ACH-000017,-0.154885089476
ACH-000018,-0.264942225812
ACH-000019,-0.169572315655
ACH-000021,-0.107801642926
ACH-000022,0.0251966536803
ACH-000025,-0.053041117654800005
ACH-000028,-0.23322361106400002
ACH-000030,-0.11353396027799999
ACH-000035,-0.035290461140699995
ACH-000036,0.00922639486018
ACH-000037,-0.0112481325673
ACH-000039,-0.0231213559044
ACH-000040,-0.21032989866000001
ACH-000041,0.027019758338099997
ACH-000042,0.0683685073459
ACH-000045,-0.09515818910869998
ACH-000047,0.0241888264751
ACH-000052,-0.032558503055699996
ACH-000053,-0.06521203397000001
ACH-000054,-0.146319219464
ACH-000055,-0.0934587373373
ACH-000060,-0.0373414224178
ACH-000067,-0.118984040237
ACH-000070,-0.380584811061
ACH-000075,-0.05373133502000001
ACH-000078,0.00473144980694
ACH-000082,-0.0972709567688
ACH-000085,-0.21731527657900002
ACH-000086,-0.0842997127022
ACH-000087,0.00931528617985
ACH-000092,-0.162131699039
ACH-000095,-0.11030028746500001
ACH-000097,-0.102521035011
ACH-000098,-0.250905400876
ACH-000099,-0.00741357883564
ACH-000108,-0.061818053364300005
ACH-000113,-0.0269171585874
ACH-000115,-0.241711878568
ACH-000116,-0.18370968221200001
ACH-000118,-0.0910294799213
ACH-000120,0.0592212352897
ACH-000123,-0.0226989428943
ACH-000127,-0.09167676796499999
ACH-000128,-0.283932438425
ACH-000132,0.0657008525139
ACH-000133,-0.0741536054273
ACH-000137,-0.301118633904
ACH-000138,-0.045462376435699996
ACH-000142,-0.0788597606111
ACH-000143,-0.11768977160800001
ACH-000146,-0.0776884967112
ACH-000148,-0.202989638618
ACH-000150,-0.0224796275315
ACH-000152,-0.226781504745
