,PSMD2 (5708)
ACH-000004,-1.04092330448
ACH-000007,-1.21979934474
ACH-000009,-1.19191268835
ACH-000011,-1.00079318959
ACH-000012,-0.8289415674869999
ACH-000013,-1.0638317109
ACH-000014,-1.2784088764200001
ACH-000015,-0.9088702292949999
ACH-000017,-1.1589780016
ACH-000018,-0.9228087488950001
ACH-000019,-1.1043138616500001
ACH-000021,-1.23326693065
ACH-000022,-1.05620829513
ACH-000025,-0.842127676119
ACH-000028,-0.9667840033
ACH-000030,-1.10362425101
ACH-000035,-0.89727555365
ACH-000036,-1.06714053486
ACH-000037,-0.6342648958
ACH-000039,-1.14147275569
ACH-000040,-1.00324532744
ACH-000041,-1.1034537313
ACH-000042,-0.9583296767560001
ACH-000045,-1.226132791
ACH-000047,-1.1440316847399998
ACH-000052,-0.910193827149
ACH-000053,-1.1522569036
ACH-000054,-1.07995568369
ACH-000055,-1.45024175169
ACH-000060,-1.1223464608
ACH-000067,-0.525961496906
ACH-000070,-0.854927055169
ACH-000075,-1.5508653345399999
ACH-000078,-1.2740450194
ACH-000082,-1.47473434508
ACH-000085,-0.975124334215
ACH-000086,-0.919944228166
ACH-000087,-0.808633891485
ACH-000092,-0.8237555464149999
ACH-000095,-1.4203063484600003
ACH-000097,-1.21746830274
ACH-000098,-0.86741487425
ACH-000099,-1.53018987176
ACH-000108,-0.765625009717
ACH-000113,-1.0631438785
ACH-000115,-1.3322351527299998
ACH-000116,-1.1087063055700002
ACH-000118,-0.975596252176
ACH-000120,-0.9715372993529999
ACH-000123,-1.12506533296
ACH-000127,-1.35841351855
ACH-000128,-1.28420266419
ACH-000132,-1.0912445891299998
ACH-000133,-0.8107255339820001
ACH-000137,-0.7184400575130001
ACH-000138,-0.959575461312
ACH-000142,-1.16396179333
ACH-000143,-1.01439284002
ACH-000146,-1.3635478100100002
ACH-000148,-0.89513956719
ACH-000150,-0.9229134291850001
ACH-000152,-1.19433419582
ACH-000153,-1.14319483014
ACH-000159,-1.2248583522399998
ACH-000160,-1.2920472628
ACH-000163,-1.03912384933
ACH-000167,-0.09885587906889999
ACH-000168,-1.07555314146
ACH-000169,-1.18790669879
ACH-000178,-1.0627504757700001
ACH-000182,-1.24569100946
ACH-000183,-1.15143846199
ACH-000188,-0.9719854772959999
ACH-000189,-0.8341712086699999
ACH-000190,-1.15198349609
ACH-000198,-1.62546779325
ACH-000204,-1.19098865302
ACH-000206,-1.2074777484700001
ACH-000207,-1.1882033724799999
ACH-000211,-1.06689738936
ACH-000215,-1.11495449757
ACH-000221,-1.1606568038299998
ACH-000222,-1.02378886011
ACH-000223,-1.12444245884
ACH-000226,-1.0816318850700002
ACH-000227,-1.6729574015900002
ACH-000228,-0.910673114365
ACH-000231,-1.09412156934
ACH-000232,-1.20647413504
ACH-000233,-1.27019872266
ACH-000234,-1.36897711002
ACH-000235,-1.23269674534
ACH-000237,-0.994941101685
