,PPP1CC (5501)
ACH-000477,-0.164056068695
ACH-000480,-0.22640226959000004
ACH-000481,-0.40169108413500004
ACH-000483,-0.242170762863
ACH-000484,-0.166827808957
ACH-000485,0.0335786369475
ACH-000486,-0.169083482767
ACH-000487,-0.133538261455
ACH-000488,-0.240507648406
ACH-000490,-0.22331082579300002
ACH-000491,-0.174345452644
ACH-000495,-0.320784756597
ACH-000496,-0.280847657307
ACH-000499,-0.616920221043
ACH-000500,-0.060946224726999995
ACH-000502,-0.22537477460299998
ACH-000503,-0.26870158492699997
ACH-000505,-0.206336508023
ACH-000507,-0.189605130829
ACH-000510,-0.507416159955
ACH-000511,-0.576985829505
ACH-000512,-0.296312068656
ACH-000516,-0.18954656774999998
ACH-000517,-0.786895090559
ACH-000518,-0.719379914792
ACH-000520,-0.367773446157
ACH-000521,-0.138795385232
ACH-000522,-0.22323079787099998
ACH-000524,-0.20575426067400002
ACH-000527,-0.308347774536
ACH-000528,-0.188368604765
ACH-000537,-0.11613684366900001
ACH-000541,-0.112428479057
ACH-000542,-0.7985494786470001
ACH-000544,-0.00709766547788
ACH-000545,-0.286383852273
ACH-000547,-0.31440171402899997
ACH-000548,-0.254672293876
ACH-000549,-0.328256355086
ACH-000550,-0.389237827807
ACH-000552,-0.188880596207
ACH-000556,-0.157543348107
ACH-000557,-0.11892705283
ACH-000570,-0.358263889005
ACH-000571,-0.19961715752099998
ACH-000573,-0.0949741059303
ACH-000576,-0.105886549276
ACH-000580,-0.009279024266969998
ACH-000584,-0.196169650454
ACH-000585,-0.23814158851599998
ACH-000588,-0.108375915426
ACH-000589,-0.122515767607
ACH-000591,-0.47134614968500005
ACH-000593,-0.40096764480700003
ACH-000600,0.010764823275799999
ACH-000601,-0.177878220001
ACH-000604,-0.282509572614
ACH-000605,-0.22408547224300002
ACH-000606,-0.208658709852
ACH-000608,-0.263616907935
ACH-000614,-0.362091633041
ACH-000616,-0.374925113842
ACH-000618,-0.150632106736
ACH-000619,-0.19220672318100002
ACH-000620,-0.0143220406085
ACH-000621,-0.33888415213399997
ACH-000622,-0.394587704179
ACH-000623,-0.35181031875299995
ACH-000624,-0.24126711971200002
ACH-000627,-0.214556547823
ACH-000630,-0.227235272441
ACH-000632,-0.276425277759
ACH-000633,-0.11314264675499999
ACH-000637,-0.191587856503
ACH-000638,-0.23566683715
ACH-000646,-0.0172919055798
ACH-000647,-0.21407665630199998
ACH-000648,-0.50713111378
ACH-000649,-0.43548793093800003
ACH-000651,-0.230556226591
ACH-000652,-0.38005935565399995
ACH-000653,-0.245031184671
ACH-000657,-0.638680522353
ACH-000658,0.0294589864261
ACH-000661,-0.33724347060500004
ACH-000662,-0.798320694868
ACH-000663,-0.41865011867799995
ACH-000665,-0.08132806523910001
ACH-000671,-0.5185242667000001
ACH-000673,-0.38071255045900004
ACH-000676,-0.0580997417932
ACH-000677,-0.277038790652
ACH-000681,-0.162298525793
ACH-000682,-0.141580913382
ACH-000683,-0.518380919398
ACH-000684,-0.268848276276
ACH-000688,-0.531451193501
ACH-000693,-0.227000145023
ACH-000694,-0.184160018856
ACH-000695,-0.2539888606
ACH-000696,-0.38961541598399996
ACH-000697,-0.40335601106799995
ACH-000699,-0.12489530976
ACH-000701,-0.300694510491
ACH-000706,-0.161571407356
ACH-000711,-0.20584685148899998
ACH-000713,-0.197295129305
ACH-000714,-0.481556112547
ACH-000718,-0.474722964075
ACH-000720,-0.462815922552
ACH-000721,-0.214505095911
ACH-000724,-0.169038922951
ACH-000725,-0.111213437326
ACH-000732,-0.266713546021
ACH-000734,-0.387362898811
ACH-000735,-0.200940500625
ACH-000736,-0.178140431903
ACH-000738,-0.186822715291
ACH-000746,0.0368581015571
ACH-000747,-0.18319820974599998
ACH-000748,-0.155397514798
ACH-000753,-0.344234775919
ACH-000756,-0.104046298846
ACH-000757,-0.102187905775
ACH-000758,-0.160714101182
ACH-000760,-0.10922401044800001
ACH-000763,-0.21222299186299998
ACH-000764,-0.19021912891800002
ACH-000765,-0.17182663832199999
ACH-000766,-0.589447576772
ACH-000767,-0.23547859938299998
ACH-000768,-0.547231697205
ACH-000769,-0.085993464494
ACH-000770,-0.235941579168
ACH-000771,-0.969521198021
ACH-000773,-0.0558198669541
ACH-000776,-0.443751398219
ACH-000777,-0.7623122803219999
ACH-000778,-0.167627687251
ACH-000781,-0.136804238953
ACH-000782,-0.343972393342
ACH-000783,-0.40422358883000004
ACH-000784,-0.193209018171
ACH-000785,-0.157113202229
ACH-000787,-0.374643546923
ACH-000788,-0.192801009749
ACH-000791,-0.28007254769400003
ACH-000792,-0.289411513183
ACH-000794,-0.0806023057296
ACH-000796,-0.21912449591699998
ACH-000799,-0.319707552603
ACH-000800,-0.156426377458
ACH-000802,-0.283772743508
ACH-000804,-0.156332031073
ACH-000805,-0.353073058024
ACH-000809,-0.35097175941
ACH-000810,-0.155160892162
ACH-000811,-0.437215086573
ACH-000817,-0.39382122144299997
ACH-000819,-0.297892442727
ACH-000820,-0.0620465183754
ACH-000821,-0.105472429531
ACH-000822,-0.352499626
ACH-000823,0.0328572050573
ACH-000824,-0.30047014253800003
ACH-000827,-0.493750267931
ACH-000829,-0.41503129552
ACH-000831,-0.12941258273
ACH-000832,-0.238926000448
ACH-000833,-0.0931962529368
ACH-000834,-0.149970204961
ACH-000835,-0.190292069626
ACH-000836,0.00924382962376
ACH-000837,-0.073839617078
ACH-000838,-0.30292512941
ACH-000839,-0.274392294604
ACH-000840,-0.37670264871799997
ACH-000841,-0.329877875248
ACH-000843,-0.105179640498
ACH-000846,-0.00749590422449
ACH-000847,-0.37601645529
ACH-000848,-0.29860933326
ACH-000849,-0.17834598136
ACH-000851,-0.23005005769
ACH-000855,-0.350951375964
ACH-000856,-0.21633431404599998
ACH-000858,-0.122299799636
ACH-000859,-0.36017843817199996
ACH-000861,-0.29312221355
ACH-000862,-0.0647084109511
ACH-000865,-0.165067914604
ACH-000866,-0.225140458602
ACH-000867,-0.134484625001
ACH-000869,-0.14773359406
ACH-000872,-0.349052749094
ACH-000873,-0.320241337629
ACH-000876,-0.138721709102
ACH-000878,-0.578185276509
ACH-000880,0.0616336992503
ACH-000881,-0.042189053253699996
ACH-000882,-0.271385076912
ACH-000884,-0.11737569452999999
ACH-000885,0.020466286719599998
ACH-000887,-0.363292250362
ACH-000888,-0.303575611006
ACH-000889,-0.470768573546
ACH-000890,-0.18740104189100001
ACH-000896,-0.398785592957
ACH-000898,-0.0278310956904
ACH-000900,-0.28213295575999997
ACH-000901,-0.324390378842
ACH-000905,-0.221663084897
ACH-000906,-0.9647515651530001
ACH-000907,-0.06716095275589999
ACH-000910,-0.17596265953600002
ACH-000911,-0.278872318261
ACH-000912,-0.318180673074
ACH-000913,-0.760504645877
ACH-000915,-0.203039267146
ACH-000916,-0.225348390769
ACH-000917,-0.0826282279755
ACH-000921,-0.6019495875299999
ACH-000924,-0.2749648557
ACH-000926,-0.263878438988
ACH-000928,-0.104498685737
ACH-000929,-0.00817046401815
ACH-000932,-0.192312228469
ACH-000935,-0.153260278493
ACH-000936,-0.17606626156
ACH-000937,-0.116300743391
ACH-000938,-0.0966276147095
ACH-000939,0.32436421640700003
ACH-000941,-0.154479436996
ACH-000943,-0.398547742466
ACH-000946,-0.118659814489
ACH-000947,-0.0723362383365
ACH-000948,-0.327412366717
ACH-000950,-0.341123544203
ACH-000953,-0.161394113041
ACH-000957,-0.292907536827
ACH-000958,-0.320006991084
ACH-000960,-0.16385748876800002
ACH-000963,-0.145403850442
ACH-000968,-0.21949456320900002
ACH-000969,-0.164461981579
ACH-000973,-0.262781946395
ACH-000974,-0.233378048169
ACH-000975,-0.240992946132
ACH-000976,-0.10284326564200001
ACH-000978,0.00295894174505
ACH-000980,-0.215767629875
ACH-000984,-0.224962030605
ACH-000986,-0.421920489748
ACH-000988,-0.17768484040100002
ACH-000993,-0.273585698869
ACH-000994,-0.1603395074
ACH-000996,-0.254933754974
ACH-001001,-0.220262667092
ACH-001020,-0.0788737245946
ACH-001028,-0.235102752502
ACH-001031,-0.461040522834
ACH-001038,-0.433721217786
ACH-001048,-0.28558360481199996
ACH-001050,-0.355659432973
ACH-001053,-0.027496725108099997
ACH-001054,-0.332074331606
ACH-001061,-0.559986830047
ACH-001067,-0.702002822439
ACH-001075,-0.202795027289
ACH-001096,-0.20352009300999999
ACH-001128,0.658373886719
ACH-001134,-0.0717609422664
ACH-001151,-0.225897622705
ACH-001163,-0.337238382878
ACH-001164,-0.2752147446
ACH-001173,-0.38453369471999993
ACH-001183,-0.426143487399
ACH-001184,-0.259448123189
ACH-001190,-0.292248726425
ACH-001192,-0.472290050789
ACH-001193,-0.513097730985
ACH-001196,-0.08601866277069999
ACH-001197,-0.30376903506499997
ACH-001205,-0.6036037052359999
ACH-001211,-0.480651544684
ACH-001212,-0.22177668550000001
ACH-001228,-0.239767938471
ACH-001232,-0.416217290179
ACH-001239,-0.250086824632
ACH-001274,-0.7818761513860001
ACH-001275,-0.203756116244
ACH-001277,-0.16808454603
ACH-001278,-0.649338645273
ACH-001280,-0.40489543467699995
ACH-001283,-0.213448190728
ACH-001289,-0.41275175686800003
ACH-001295,-0.244693524729
ACH-001300,-0.35400653679099997
ACH-001301,-0.06181170985809999
ACH-001302,0.044327201410999995
ACH-001303,-0.34378323127
ACH-001306,-0.31345916893599995
ACH-001318,-0.296197778604
ACH-001322,-0.579488826966
ACH-001328,-0.313044704725
ACH-001332,-0.320955271774
ACH-001333,-0.26789949030099997
ACH-001336,-0.363321108126
ACH-001340,-0.152709052875
ACH-001346,-0.145719810363
ACH-001353,-0.439727330885
ACH-001354,-0.35093252663900004
ACH-001367,-0.365009586324
ACH-001368,-0.14422704003599998
ACH-001374,-0.431543399176
ACH-001375,-0.13966326497
ACH-001377,-0.13869310442
ACH-001380,-0.560855761232
ACH-001391,-0.229274921303
ACH-001407,-0.2160318315
ACH-001408,-0.21832516256200002
ACH-001413,-0.291855688457
ACH-001430,-0.8190126190889999
ACH-001431,-0.451672827524
ACH-001450,-0.0591891437799
ACH-001496,-0.204126793246
ACH-001500,-0.43858271797
ACH-001521,-0.45876106006899997
ACH-001523,-0.27228167991999996
ACH-001532,-0.0029954476363299996
ACH-001536,-0.207669097552
ACH-001550,0.053630632308400004
ACH-001552,-0.44428831242399996
ACH-001554,-0.136319321251
ACH-001645,-0.309017934749
ACH-001654,-0.38682700222800004
ACH-001715,-0.648103270889
ACH-001735,-0.271628660901
ACH-001736,-0.08196716117060002
ACH-001737,-0.168445282988
ACH-001740,-0.241464007043
ACH-001745,-0.156823496943
ACH-001750,-0.14399948524599998
ACH-001765,-0.277740140199
ACH-001956,-0.128474684037
ACH-001957,-0.259232294286
