,SS18L2 (51188)
ACH-000273,-1.6169745254799999
ACH-000274,-1.7706023148099999
ACH-000277,-0.7813151873190001
ACH-000278,-1.9354586523299997
ACH-000279,-2.13546957924
ACH-000280,-2.0907813018400003
ACH-000281,-1.8873584283200002
ACH-000288,-2.0326539462
ACH-000291,-2.15053769444
ACH-000293,-2.19032526427
ACH-000294,-2.67363414526
ACH-000295,-2.0698543145099997
ACH-000296,-2.11964274982
ACH-000302,-2.26007463144
ACH-000304,-2.2174631486200003
ACH-000307,-1.93626452682
ACH-000308,-1.61600448989
ACH-000310,-1.62928025838
ACH-000311,-2.13499629741
ACH-000312,-1.7992433319999999
ACH-000315,-2.10167462045
ACH-000316,-2.11540081833
ACH-000317,-2.2633341118200003
ACH-000318,-1.19577500988
ACH-000319,-1.9636208869999998
ACH-000320,-2.11848808328
ACH-000322,-1.76930667145
ACH-000323,-1.90620911692
ACH-000324,-2.1832880436
ACH-000329,-2.31944119683
ACH-000330,-2.0331472207
ACH-000331,-1.81547268376
ACH-000332,-2.17104727996
ACH-000334,-1.0229008392799999
ACH-000335,-1.95219412042
ACH-000336,-2.19392085523
ACH-000337,-2.30918983643
ACH-000339,-2.02496643439
ACH-000341,-2.36242659441
ACH-000348,-2.26895823545
ACH-000350,-2.19816424711
ACH-000352,-2.10639772031
ACH-000356,-1.8268839157099999
ACH-000361,-1.6750951373299998
ACH-000362,-2.3955267231999997
ACH-000363,-1.8680361633400002
ACH-000364,-1.6511529978400001
ACH-000365,-2.16493110941
ACH-000366,-2.38986071738
ACH-000368,-1.96814728811
ACH-000374,-2.05793098572
ACH-000375,-2.43388390743
ACH-000376,-1.75659876843
ACH-000381,-1.955211106
ACH-000383,-2.08604161856
ACH-000387,-2.4753143229599996
ACH-000389,-1.9119979284
ACH-000390,-2.34334069432
ACH-000393,-1.7246460807700001
ACH-000395,-2.0090743355200003
ACH-000397,-2.39033347409
ACH-000401,-2.5471173018
ACH-000402,-1.5796984471899997
ACH-000403,-1.9783332961200002
ACH-000404,-2.45453376627
ACH-000406,-2.2613928410499997
ACH-000407,-1.9922624138099998
ACH-000408,-1.9044196934900002
ACH-000410,-1.6529181680200002
ACH-000411,-2.11711103249
ACH-000414,-2.11118918287
ACH-000415,-2.18026184244
ACH-000416,-1.64595545301
ACH-000420,-1.30227764792
ACH-000421,-1.88602020215
ACH-000424,-1.7052013495700002
ACH-000425,-2.00307524462
ACH-000426,-1.13644199767
ACH-000427,-2.04337840643
ACH-000433,-2.1083383343
ACH-000436,-1.87084393306
ACH-000444,-1.71021247825
ACH-000445,-1.69670986764
ACH-000448,-1.9679873995099997
ACH-000450,-2.2801697151599996
ACH-000452,-1.94216063713
ACH-000454,-1.7715258896000001
ACH-000458,-1.9257477786300001
ACH-000459,-2.3061932036900004
ACH-000460,-1.91149918527
ACH-000461,-2.04841490717
ACH-000463,-1.85185488279
ACH-000464,-1.8797060604900002
ACH-000466,-2.5961068268000003
ACH-000467,-2.1575774718400003
ACH-000468,-2.11391412306
ACH-000469,-2.1538527690500002
ACH-000470,-2.1848479477000002
ACH-000471,-1.94472639943
ACH-000472,-2.0599478373099998
ACH-000473,-2.31735656158
ACH-000475,-2.06495226306
ACH-000476,-1.73290313773
ACH-000477,-2.14145675467
ACH-000480,-1.89354728
ACH-000481,-2.37257953001
ACH-000483,-2.4531566551900004
ACH-000484,-0.758168948478
ACH-000485,-2.13703787029
ACH-000486,-2.0497931231999997
ACH-000487,-2.2003455494999997
ACH-000488,-2.0522957854599997
ACH-000490,-2.03076327209
ACH-000491,-2.10728919699
ACH-000495,-1.96304788117
ACH-000496,-2.1156732158000002
ACH-000499,-2.00748466222
ACH-000500,-1.71899314243
ACH-000502,-1.94592131991
ACH-000503,-2.01007073497
ACH-000505,-2.0913100248
ACH-000507,-2.04057206488
ACH-000510,-1.4385753499399998
ACH-000511,-1.71019262311
ACH-000512,-1.78382685165
ACH-000516,-2.3058051120400003
ACH-000517,-1.9767577216699999
ACH-000518,-2.10151511372
ACH-000520,-1.8865508918
ACH-000521,-1.4551695899500001
ACH-000522,-1.9172407770599997
ACH-000524,-1.7239610179700002
ACH-000527,-1.1710655086
ACH-000528,-1.78608402634
ACH-000537,-1.7931114128299999
ACH-000541,-1.77733602162
ACH-000542,-1.80300854416
ACH-000544,-1.8674402402099999
ACH-000545,-1.7248555694
ACH-000547,-2.06813637582
ACH-000548,-1.7336799857299998
ACH-000549,-2.05411767463
ACH-000550,-2.11159800152
ACH-000552,-2.1487764874
ACH-000556,-2.10098531628
ACH-000557,-2.59528969856
ACH-000570,-2.02370123095
ACH-000571,-3.0089573266400005
ACH-000573,-2.1005704007099997
ACH-000576,-2.10878805067
ACH-000580,-2.2046506683500002
ACH-000584,-2.1611988346
ACH-000585,-2.19187238797
ACH-000588,-2.12496694825
ACH-000589,-2.1662735998800002
ACH-000591,-2.2010694251599996
ACH-000593,-2.15333392412
ACH-000600,-2.1268917926700004
ACH-000601,-2.0011372822699998
ACH-000604,-2.03127137318
ACH-000605,-2.2222612961
ACH-000606,-2.00879825633
ACH-000608,-2.1794487417900004
ACH-000614,-1.9720194240900002
ACH-000616,-1.8348512839700002
ACH-000618,-2.08283211057
ACH-000619,-1.9955597944099999
ACH-000620,-2.01449766435
ACH-000621,-2.30157995252
ACH-000622,-1.99965765275
ACH-000623,-1.7260834611700002
ACH-000624,-1.7428354595
ACH-000627,-1.93716241156
ACH-000630,-1.8471394710599998
ACH-000632,-2.23937679877
ACH-000633,-1.7558341152099999
ACH-000637,-2.12078553898
ACH-000638,-2.0163766919
ACH-000646,-2.49304402846
ACH-000647,-1.66708139797
ACH-000648,-2.14878447596
ACH-000649,-2.06455976677
ACH-000651,-1.83005233711
ACH-000652,-1.7567869194599999
ACH-000653,-1.5961195373
ACH-000657,-2.08537818984
ACH-000658,-2.0344200781599997
ACH-000661,-2.1202132654
ACH-000662,-1.84057894907
ACH-000663,-1.7672229545299998
ACH-000665,-2.1013330215
ACH-000671,-1.99875975378
ACH-000673,-1.64407197921
ACH-000676,-1.97651256258
ACH-000677,-2.43899293776
ACH-000681,-2.2387292793799998
ACH-000682,-1.87829432932
ACH-000683,-1.8531468588
ACH-000684,-2.10002320929
ACH-000688,-2.07125737029
ACH-000693,-1.9706542591499998
ACH-000694,-1.7389736345299998
ACH-000695,-1.8408392359799999
ACH-000696,-1.71018277651
ACH-000697,-2.09163658023
ACH-000699,-1.87329132318
ACH-000701,-2.15761729565
ACH-000706,-1.9937032391900003
ACH-000711,-1.94964470355
ACH-000713,-1.83236029945
ACH-000714,-1.9530814129900003
ACH-000718,-2.13062975432
ACH-000720,-2.09116500938
ACH-000721,-1.9111784058599999
ACH-000724,-1.9191175117500001
ACH-000725,-2.43368631843
ACH-000732,-1.9150894540799999
ACH-000734,-1.94962979292
ACH-000735,-2.00050197944
ACH-000736,-2.12493156122
ACH-000738,-1.8494486044799998
ACH-000746,-2.4104228254700004
ACH-000747,-2.02390850461
ACH-000748,-1.74588436153
ACH-000753,-2.08551491492
ACH-000756,-2.10927100213
ACH-000757,-1.9173365032599998
ACH-000758,-2.00988847378
ACH-000760,-1.8147208701900002
ACH-000763,-1.9965177598099997
ACH-000764,-1.80670303199
ACH-000765,-2.341482103
ACH-000766,-2.13619417836
ACH-000767,-1.88039584854
ACH-000768,-1.6999642229299998
ACH-000769,-2.06650919402
ACH-000770,-1.9555020428999998
ACH-000771,-1.98289568574
ACH-000773,-2.07536362149
ACH-000776,-1.8678509332099997
ACH-000777,-2.15260931446
ACH-000778,-1.7133121564200002
ACH-000781,-2.15399787357
ACH-000782,-2.14265371848
ACH-000783,-1.81362036896
ACH-000784,-1.9676434022599998
ACH-000785,-2.58216057995
ACH-000787,-1.90553462602
ACH-000788,-1.9524620840400002
ACH-000791,-2.13501226287
ACH-000792,-2.19161929701
ACH-000794,-2.0404659898400004
ACH-000796,-1.5208180597299998
ACH-000799,-1.66808249971
ACH-000800,-2.0390205924
ACH-000802,-2.1951786570299996
ACH-000804,-2.20318307444
ACH-000805,-1.9033178682599998
ACH-000809,-1.7517967105599999
ACH-000810,-1.64998763366
ACH-000811,-1.8533595302099999
ACH-000817,-1.9075209335099998
ACH-000819,-1.8639777561700002
ACH-000820,-1.84395325884
ACH-000821,-2.7622848715400004
ACH-000822,-1.94503389288
ACH-000823,-1.89064741944
ACH-000824,-2.30890328533
ACH-000827,-1.72458709866
ACH-000829,-2.13298281629
ACH-000831,-1.95590165622
ACH-000832,-1.9724796148800001
ACH-000833,-2.7063466875200004
ACH-000834,-2.1945106889400003
ACH-000835,-1.8114046691299999
ACH-000836,-2.33805926928
ACH-000837,-2.14047623667
ACH-000838,-2.35583035812
ACH-000839,-1.7195865658900003
ACH-000840,-2.1242470511000002
ACH-000841,-1.9725056832099999
ACH-000843,-1.7005323022799999
ACH-000846,-2.02711331892
ACH-000847,-1.85609089965
ACH-000848,-1.8306990386700002
ACH-000849,-1.8120633946200002
ACH-000851,-1.8000280378599998
ACH-000855,-2.01486244127
ACH-000856,-2.1731897400299998
ACH-000858,-2.00757279988
ACH-000859,-1.8775998331400001
ACH-000861,-2.30842183028
ACH-000862,-2.163593744
ACH-000865,-1.9950438522799998
ACH-000866,-2.0017221317200002
ACH-000867,-1.85683850539
ACH-000869,-2.26576154193
ACH-000872,-1.73098812573
ACH-000873,-1.66841851859
ACH-000876,-1.7139878747200001
ACH-000878,-1.6627977336000002
ACH-000880,-1.9502279206400002
ACH-000881,-2.13537850012
ACH-000882,-2.19582610464
ACH-000884,-1.7386544346500001
ACH-000885,-1.98026035938
ACH-000887,-1.89509596542
ACH-000888,-2.01308497613
ACH-000889,-2.03158090136
ACH-000890,-1.74229651137
ACH-000896,-1.99677679713
ACH-000898,-1.94818225625
ACH-000900,-1.9886544628999998
ACH-000901,-1.76373797253
ACH-000905,-2.14243244405
ACH-000906,-2.06779276875
ACH-000907,-1.67615148151
ACH-000910,-1.9551846743
ACH-000911,-1.9740223608099996
ACH-000912,-1.99058249057
ACH-000913,-2.09952890463
ACH-000915,-1.95342626553
ACH-000916,-1.82727441966
ACH-000917,-1.74548941941
ACH-000921,-1.8374765192400002
ACH-000924,-1.7599347235299998
ACH-000926,-2.13806126425
ACH-000928,-1.8898193656
ACH-000929,-1.94873330401
ACH-000932,-1.7323402129700003
ACH-000935,-1.8688009780700001
ACH-000936,-2.2887995113599997
ACH-000937,-1.44519348171
ACH-000938,-2.0180558953
ACH-000939,-2.2186931635900002
ACH-000941,-2.3334974561400004
ACH-000943,-2.21640613762
ACH-000946,-1.9763845071900001
ACH-000947,-2.01003349503
ACH-000948,-1.9955078606299999
ACH-000950,-2.24108266142
ACH-000953,-2.07350550967
ACH-000957,-1.8768224014500001
ACH-000958,-2.04158066062
ACH-000960,-2.21786475906
ACH-000963,-2.46820453117
ACH-000968,-2.07461880127
ACH-000969,-1.7853426882199999
ACH-000973,-1.82766797518
ACH-000974,-1.93711776815
ACH-000975,-1.9741975148099997
ACH-000976,-2.08611181366
ACH-000978,-2.51807077856
ACH-000980,-1.8363533716799998
ACH-000984,-2.2328127482199998
ACH-000986,-1.83744031039
ACH-000988,-2.29829076075
ACH-000993,-1.83536670438
ACH-000994,-2.30104544378
ACH-000996,-1.81816983553
ACH-001001,-1.73618859012
ACH-001020,-1.9742990754299998
ACH-001028,-1.9389460126700002
ACH-001031,-2.06341872944
ACH-001038,-2.0870413125200002
ACH-001048,-1.9387082711599999
ACH-001050,-1.89325372472
ACH-001053,-1.7291729901400004
ACH-001054,-2.01536988708
ACH-001061,-1.90374728637
ACH-001067,-1.8937777320200002
ACH-001075,-1.77929016907
ACH-001096,-2.10995698031
ACH-001128,-2.2945357249400002
ACH-001134,-1.69484639164
ACH-001151,-1.95349877375
ACH-001163,-1.6571126072
ACH-001164,-2.24663400718
ACH-001173,-1.79209331784
ACH-001183,-2.06421547618
ACH-001184,-1.9363213777900001
ACH-001190,-1.41364336641
ACH-001192,-2.0981104672599997
ACH-001193,-1.8953643610900002
ACH-001196,-2.2432432761700003
ACH-001197,-2.47017581917
ACH-001205,-1.69317623055
ACH-001211,-1.61947752296
ACH-001212,-1.67728429558
ACH-001228,-2.2999082991499997
ACH-001232,-1.49593542607
ACH-001239,-1.91469766851
ACH-001274,-1.9686314314900002
ACH-001275,-1.9995921025099999
ACH-001277,-2.11561485026
ACH-001278,-2.3731974143
ACH-001280,-2.22977774463
ACH-001283,-1.89881649292
ACH-001289,-2.12374616605
ACH-001295,-2.0686935315599997
ACH-001300,-2.00474085858
ACH-001301,-1.5842001067700002
ACH-001302,-1.63862422541
ACH-001303,-1.88163937275
ACH-001306,-1.83449004324
ACH-001318,-1.99984245167
ACH-001322,-1.57280723587
ACH-001328,-1.89340213031
ACH-001332,-1.69510139958
ACH-001333,-2.29446243035
ACH-001336,-1.8823414006099999
ACH-001340,-1.79057595565
ACH-001346,-2.02283845019
ACH-001353,-1.94230107534
ACH-001354,-1.7659183179900002
ACH-001367,-1.81115011813
ACH-001368,-1.7400462929099998
ACH-001374,-2.40803032384
ACH-001375,-2.20713150778
ACH-001377,-1.7669132585299998
ACH-001380,-1.86351537934
ACH-001391,-2.27516842502
ACH-001407,-2.0486301037
ACH-001408,-2.00487538873
ACH-001413,-1.57803726242
ACH-001430,-2.01284127059
ACH-001431,-2.0272224243
ACH-001450,-1.7929295650200001
ACH-001496,-2.24795345165
ACH-001500,-1.86266343026
ACH-001521,-2.63906194204
ACH-001523,-2.22883751403
ACH-001532,-1.8075118548599998
ACH-001536,-1.8621543142599999
ACH-001550,-2.26595367923
ACH-001552,-1.92831275648
ACH-001554,-2.23236846744
ACH-001645,-2.03711471503
ACH-001654,-2.27286627564
ACH-001715,-2.09947688406
ACH-001735,-2.0988271481
ACH-001736,-1.97173605591
ACH-001737,-1.82474341095
ACH-001740,-2.3512433564
ACH-001745,-2.05547866897
ACH-001750,-1.8356394347099998
ACH-001765,-1.9412591084400002
ACH-001956,-2.24364567257
ACH-001957,-1.87554006991
