,HBS1L (10767)
ACH-000547,-0.490554367987
ACH-000548,-0.307376623859
ACH-000549,-0.25459667784400003
ACH-000550,-0.25880487421
ACH-000552,-0.105148492964
ACH-000556,-0.172305078536
ACH-000557,-0.0181897754535
ACH-000570,-0.0213190073613
ACH-000571,-0.0363553072994
ACH-000573,-0.294795948348
ACH-000576,-0.163598504664
ACH-000580,-0.0424718003575
ACH-000584,-0.324920203771
ACH-000585,-0.0499250678066
ACH-000588,0.129007021577
ACH-000589,-0.503430153506
ACH-000591,-0.291245531268
ACH-000593,0.021823046589599996
ACH-000600,0.129834899648
ACH-000601,-0.362521280318
ACH-000604,-0.299198039721
ACH-000605,-0.32911944094900003
ACH-000606,-0.28756360022300004
ACH-000608,-0.042230185887400004
ACH-000614,-0.151778800767
ACH-000616,0.0662460664509
ACH-000618,-0.16565729457599998
ACH-000619,-0.0644436441039
ACH-000620,-0.352172454011
ACH-000621,-0.271844320228
ACH-000622,-0.143020176049
ACH-000623,-0.0657810342098
ACH-000624,-0.252053768456
ACH-000627,-0.106201287544
ACH-000630,-0.0988232614928
ACH-000632,0.02469099583
ACH-000633,0.193606238175
ACH-000637,-0.124495130642
ACH-000638,-0.015563980189399999
ACH-000646,0.0108006810987
ACH-000647,-0.312272086358
ACH-000648,0.13659835393
ACH-000649,-0.19598651759799998
ACH-000651,0.022806436338200002
ACH-000652,0.167492728468
ACH-000653,-0.0784499438787
ACH-000657,-0.198878672128
ACH-000658,0.029103048262400004
ACH-000661,-0.10430385304999999
ACH-000662,0.0894615115391
ACH-000663,-0.29879705556999997
ACH-000665,-0.25652585676899997
ACH-000671,-0.203056730304
ACH-000673,-0.154897916304
ACH-000676,-0.27994639903
ACH-000677,0.08390727728189999
ACH-000681,-0.0469579463661
ACH-000682,-0.105976500823
ACH-000683,-0.0401554270544
ACH-000684,-0.196162192603
ACH-000688,0.0380208771632
ACH-000693,-0.244197555905
ACH-000694,-0.259797092801
ACH-000695,-0.19957790328299999
ACH-000696,-0.07738532067630001
ACH-000697,-0.00979113725448
ACH-000699,-0.242270586064
ACH-000701,-0.26648815131
ACH-000706,-0.21767784114100003
ACH-000711,-0.024879113864199998
ACH-000713,-0.37572231844000004
ACH-000714,0.00623201893099
ACH-000718,-0.0713847406193
ACH-000720,-0.11742586319599999
ACH-000721,-0.0178093195084
ACH-000724,-0.08826178967949999
ACH-000725,-1.03711383998
ACH-000732,-0.39788659913900004
ACH-000734,-0.10483964613199999
ACH-000735,-0.0247137905173
ACH-000736,0.039794702833
ACH-000738,-0.693878412877
ACH-000746,0.176031230702
ACH-000747,0.138222003323
ACH-000748,-0.326534328537
ACH-000753,-0.23073945662099998
ACH-000756,-0.013529902103799998
ACH-000757,-0.483600937703
ACH-000758,-0.0780973816464
ACH-000760,-0.20641677118500001
ACH-000763,-0.319063167765
ACH-000764,0.090636390737
ACH-000765,-0.143378969825
ACH-000766,0.259308606432
ACH-000767,0.0518803611076
ACH-000768,-0.515719880906
ACH-000769,-0.149252078229
ACH-000770,-0.12684981472100001
ACH-000771,-0.17132797687600002
ACH-000773,0.142552602937
ACH-000776,0.104048325942
ACH-000777,-0.152092369375
ACH-000778,-0.260503547149
ACH-000781,-0.20575241082100001
ACH-000782,-0.0804112110444
ACH-000783,-0.16033921001499998
ACH-000784,-0.116354692335
ACH-000785,-0.429791584714
ACH-000787,-0.158237308111
ACH-000788,-0.147256546854
ACH-000791,-0.299862339731
ACH-000792,-0.0459849169404
ACH-000794,-0.0760100404203
ACH-000796,-0.0207209173469
ACH-000799,-0.431876712205
ACH-000800,-0.155619917798
ACH-000802,-0.191304709078
ACH-000804,0.0009185242718350001
ACH-000805,-0.375560119134
ACH-000809,-0.261268576982
ACH-000810,-0.399609020406
ACH-000811,-0.110315457034
ACH-000817,-0.125212100616
ACH-000819,-0.466336490304
ACH-000820,-0.36735410250600004
ACH-000821,0.151065201189
ACH-000822,-0.014768681197500001
ACH-000823,-0.06417636241090001
ACH-000824,0.261064822212
ACH-000827,-0.15211579784600002
ACH-000829,-0.03575670864180001
ACH-000831,-0.0283802669562
ACH-000832,-0.09945157165549999
ACH-000833,0.126347038671
ACH-000834,-0.0761955826092
ACH-000835,-0.24967387608600003
ACH-000836,-0.149916816951
ACH-000837,-0.508216996105
ACH-000838,0.175715582417
ACH-000839,0.0456043216639
ACH-000840,-0.234554516895
ACH-000841,-0.35201036097599997
ACH-000843,-0.18901830132
ACH-000846,-0.38913674104400003
ACH-000847,-0.276903349463
ACH-000848,-0.144331583787
ACH-000849,-0.0880415428459
ACH-000851,-0.0126781555141
ACH-000855,-0.0471418142966
ACH-000856,-0.067264756105
ACH-000858,0.00128147889365
ACH-000859,0.25117888474800004
ACH-000861,-0.50887391844
ACH-000862,-0.0993252826856
ACH-000865,-0.033092560561199996
ACH-000866,-0.0332132951613
ACH-000867,-0.32393506735
ACH-000869,0.20007387369899998
ACH-000872,-0.149737069059
ACH-000873,-0.37462874737400004
ACH-000876,-0.116016034851
ACH-000878,0.190628641661
ACH-000880,-0.063545853425
ACH-000881,-0.113024541474
ACH-000882,-0.04964898785619999
ACH-000884,-0.239808153475
ACH-000885,-0.43423413559600005
ACH-000887,-0.284258615424
ACH-000888,-0.057714139720199994
ACH-000889,0.181419715086
ACH-000890,-0.12012170695999999
ACH-000896,0.018046625876499998
ACH-000898,0.012352767168100002
ACH-000900,-0.295970378634
ACH-000901,-0.124873169814
ACH-000905,-0.059145979886
ACH-000906,-0.24729321245900002
ACH-000907,-0.238830018593
ACH-000910,-0.308247570301
ACH-000911,0.046465801452
ACH-000912,-0.45189185822300004
ACH-000913,-0.09289126435280001
ACH-000915,-0.0197169520157
ACH-000916,0.187151084561
ACH-000917,-0.34940307572800006
ACH-000921,-0.08297413805380001
ACH-000924,-0.140800411132
ACH-000926,-0.214404544812
ACH-000928,0.0689188573961
ACH-000929,-0.401767933086
ACH-000932,-0.38170301293700004
ACH-000935,-0.118711087145
ACH-000936,0.14855837214
ACH-000937,-0.294793287664
ACH-000938,-0.429787584785
ACH-000939,-0.190009776562
ACH-000941,-0.516202421796
ACH-000943,-0.256532753932
ACH-000946,-0.115123160645
ACH-000947,-0.374970533331
ACH-000948,-0.22105850351300002
ACH-000950,-0.395304474639
ACH-000953,0.069282324026
ACH-000957,-0.274125135274
ACH-000958,-0.347586159593
ACH-000960,-0.249370608427
ACH-000963,-0.37003485871299996
ACH-000968,-0.393638626449
ACH-000969,-0.336562741418
ACH-000973,0.126875690845
ACH-000974,-0.216007387132
ACH-000975,-0.11560453363600001
ACH-000976,-0.1906939423
ACH-000978,-0.027735486975599997
ACH-000980,-0.34678713339199996
ACH-000984,-0.848480207243
ACH-000986,-0.170844181283
ACH-000988,-0.6314698627650001
ACH-000993,-0.563324836304
ACH-000994,-0.587024550225
ACH-000996,0.0316697785518
ACH-001001,0.0667911551083
ACH-001020,-0.191734321906
ACH-001028,-0.0262599702697
ACH-001031,0.0734306325551
ACH-001038,-0.103092980954
ACH-001048,-0.0508013816407
ACH-001050,-0.12203693804099999
ACH-001053,-0.133075311475
ACH-001054,0.026406212150500003
ACH-001061,-0.332949358366
ACH-001067,0.11663069164899999
ACH-001075,-0.155994851784
ACH-001096,-0.119303668455
ACH-001128,0.0902628911992
ACH-001134,-0.44229535718699997
ACH-001151,-0.15923290854
ACH-001163,-0.058711148855
ACH-001164,-0.16540305792999999
ACH-001173,0.08961416982619999
ACH-001183,-0.11599081731899999
ACH-001184,0.025246584348
ACH-001190,-0.0947063086305
ACH-001192,-0.313140602995
ACH-001193,-0.259291095247
ACH-001196,-0.012148680891499999
ACH-001197,-0.22644670476999998
ACH-001205,-0.125707047884
ACH-001211,-0.15413901336
ACH-001212,-0.185679670924
ACH-001228,-0.130509295956
ACH-001232,0.0842307044314
ACH-001239,-0.392168316786
ACH-001274,-0.07972930805
ACH-001275,-0.320000952515
ACH-001277,-0.0502800697457
ACH-001278,-0.34360282303
ACH-001280,-0.0991767470651
ACH-001283,0.115781012114
ACH-001289,-0.0728978831466
ACH-001295,-0.29564882680300003
ACH-001300,-0.229403264074
ACH-001301,0.08700812496339999
ACH-001302,-0.196694541838
ACH-001303,-0.360539751385
ACH-001306,-0.0536634904438
ACH-001318,-0.00264349719705
ACH-001322,-0.23362519696800002
ACH-001328,0.0681368411595
ACH-001332,-0.44638536196500006
ACH-001333,-0.290702376938
ACH-001336,-0.280369874497
ACH-001340,-0.12036695860200002
ACH-001346,-0.34781466626699997
ACH-001353,-0.137641675171
ACH-001354,-0.235378721351
ACH-001367,0.0837105555447
ACH-001368,0.028275347182
ACH-001374,-0.18623663197299997
ACH-001375,-0.09677749424000001
ACH-001377,-0.420231009588
ACH-001380,-0.294878094381
ACH-001391,-0.7643863445569999
ACH-001407,0.019724371228499998
ACH-001408,-0.0691365535977
ACH-001413,-0.307983220713
ACH-001430,-0.16849934313499998
ACH-001431,-0.11475236547
ACH-001450,-0.530157607428
ACH-001496,-0.0831257084815
ACH-001500,-0.0652890635737
ACH-001521,-0.103689442748
ACH-001523,-0.160438367412
ACH-001532,-0.0423401893718
ACH-001536,-0.331561238451
ACH-001550,-0.3766535166800001
ACH-001552,-0.236445544357
ACH-001554,-0.28304775735300003
ACH-001645,-0.22017513897500002
ACH-001654,-0.513779054647
ACH-001715,-0.17156587522999997
ACH-001735,-0.271614106452
ACH-001736,-0.161717010911
ACH-001737,-0.30175609957800004
ACH-001740,-0.173804240533
ACH-001745,-0.25657848424699997
ACH-001750,-0.13840707327
ACH-001765,0.0411763712834
ACH-001956,-0.51553356261
ACH-001957,-0.099953601062
