,CAMK2N2 (94032)
ACH-000004,0.19218104333500002
ACH-000007,0.22695190257800002
ACH-000009,0.240646990742
ACH-000011,0.117925914495
ACH-000012,0.18293789878400002
ACH-000013,0.0396220507328
ACH-000014,0.038741474460900004
ACH-000015,0.152438322127
ACH-000017,-0.0424138357962
ACH-000018,-0.102671627567
ACH-000019,0.129385427044
ACH-000021,0.153362834318
ACH-000022,0.08833695683360002
ACH-000025,0.219550033049
ACH-000028,0.133118504277
ACH-000030,0.15876833402499999
ACH-000035,0.103398866196
ACH-000036,0.052890102337
ACH-000037,0.161817368568
ACH-000039,-0.009032230395190001
ACH-000040,0.176205760029
ACH-000041,0.0107523452344
ACH-000042,0.152855094432
ACH-000045,0.09905199654239999
ACH-000047,0.0807055018474
ACH-000052,-0.008902067686950002
ACH-000053,0.122100015449
ACH-000054,0.0468367632429
ACH-000055,0.16758644866900002
ACH-000060,-0.148120781015
ACH-000067,0.08767801009080001
ACH-000070,0.365658041031
ACH-000075,0.279521065347
ACH-000078,0.026986535826500003
ACH-000082,0.027796960686499998
ACH-000085,0.10518836264699999
ACH-000086,0.170990313077
ACH-000087,-0.0346023995718
ACH-000092,0.0648211236946
ACH-000095,0.0605272027609
ACH-000097,0.024080570005999998
ACH-000098,0.077099009078
ACH-000099,0.022177865542900004
ACH-000108,-0.0766620885762
ACH-000113,0.0845124157009
ACH-000115,-0.0574113315056
ACH-000116,-0.0465595205686
ACH-000118,0.0542332228467
ACH-000120,0.0545364348491
ACH-000123,0.190226441268
ACH-000127,0.07654874713700001
ACH-000128,-0.0106483585389
ACH-000132,-0.0605752877587
ACH-000133,-0.0277040850105
ACH-000137,0.220792511395
ACH-000138,0.0475517167057
ACH-000142,-0.07117570681810001
ACH-000143,0.121396567738
ACH-000146,0.053840436513599994
ACH-000148,0.206739390417
ACH-000150,-0.044132796341300004
ACH-000152,0.0210064148717
ACH-000153,0.40522465798
ACH-000159,0.22140304428500002
ACH-000160,0.0602557992081
ACH-000163,-0.0726098053466
ACH-000167,0.24732111977600002
ACH-000168,0.15186928751599998
ACH-000169,0.20034836115600002
ACH-000178,0.010773659101200001
ACH-000182,0.0613628986711
ACH-000183,0.09444311741419999
ACH-000188,0.033938795350700005
ACH-000189,-0.16381769486300002
ACH-000190,0.011932960954799999
ACH-000198,0.05995309310909999
ACH-000204,0.0696026014909
ACH-000206,-0.031750982154799996
ACH-000207,0.236584084786
ACH-000211,0.119724251195
ACH-000215,0.15977964724899998
ACH-000221,0.0588583418459
ACH-000222,0.11360529032099999
ACH-000223,0.206427355813
ACH-000226,0.20232211211599999
ACH-000227,0.15296429263800002
ACH-000228,0.051322970709699996
ACH-000231,0.17437505898400002
ACH-000232,0.11449884716299999
ACH-000233,0.177021893821
ACH-000234,-0.23037674096500002
ACH-000235,0.0346450718981
ACH-000237,0.120064472511
ACH-000238,0.008901021586040002
ACH-000243,0.0743672167808
ACH-000244,0.15425110966299999
ACH-000246,0.275348857026
ACH-000248,0.210337916979
ACH-000250,0.14167160742
ACH-000251,-0.126520129672
ACH-000253,0.112127307969
ACH-000255,0.19250357806200002
ACH-000256,0.0919118052683
ACH-000257,0.13928081759299998
ACH-000258,0.05632060903009999
ACH-000259,-0.0709242736037
ACH-000260,0.017050158133799998
ACH-000261,0.11800835127499999
ACH-000262,0.201733762197
ACH-000263,-0.043926749265199995
ACH-000264,0.09727723930849999
ACH-000265,0.212393393155
ACH-000266,0.0304748822243
ACH-000272,0.127720734034
ACH-000273,0.0675289907427
ACH-000274,0.0639698252069
ACH-000277,0.0952187426441
ACH-000278,0.17133836359000001
ACH-000279,0.124845259744
ACH-000280,-0.005671211033739999
ACH-000281,0.08851309957089999
ACH-000288,0.0332254568902
ACH-000291,0.137371864363
ACH-000293,0.116448441591
ACH-000294,-0.0238505609663
ACH-000295,0.208936088741
ACH-000296,-0.158708848214
ACH-000302,0.0813270255687
ACH-000304,-0.024371715917000002
ACH-000307,0.0339273771146
ACH-000308,0.160201847685
ACH-000310,-0.147856088322
ACH-000311,0.164998476271
ACH-000312,-0.0479965361662
ACH-000315,0.0381037720242
ACH-000316,0.10073321785599999
ACH-000317,0.181683185512
ACH-000318,0.0753343355984
ACH-000319,0.181941293583
ACH-000320,0.14559941589199998
ACH-000322,0.0971103214322
ACH-000323,0.155904292955
ACH-000324,0.199455886791
ACH-000329,-0.0650217957139
ACH-000330,0.455305159515
ACH-000331,0.169829927275
ACH-000332,0.0675172930211
ACH-000334,0.271827614194
ACH-000335,0.09072084203119998
ACH-000336,0.24611671137899999
ACH-000337,0.236778052382
ACH-000339,0.126599710803
ACH-000341,0.102612833862
ACH-000348,0.098458130506
ACH-000350,-0.058835237984800004
ACH-000352,0.07917659861739999
ACH-000356,0.358918979653
ACH-000361,0.339570726408
ACH-000362,0.146204577304
ACH-000363,0.07351307520139999
ACH-000364,-0.0602577576412
ACH-000365,0.188631379329
ACH-000366,0.00826799191253
ACH-000368,0.17344424936099997
ACH-000374,0.347361042584
ACH-000375,-0.0627438564678
ACH-000376,0.10760948611099999
ACH-000381,-0.020133787123700002
ACH-000383,-0.007068644341729999
ACH-000387,0.0758910993854
ACH-000389,0.122713709933
ACH-000390,0.0813279319418
ACH-000393,0.0213536741309
ACH-000395,0.129842701512
ACH-000397,0.029303256338400002
ACH-000401,-0.017333845928900003
ACH-000402,-0.045632003015099995
ACH-000403,0.0472688848741
ACH-000404,0.474947311363
ACH-000406,0.112906533051
ACH-000407,0.07248106594119999
ACH-000408,-0.0522403019618
ACH-000410,0.0709658840975
ACH-000411,0.104894211027
ACH-000414,0.153830762988
ACH-000415,0.11495650573100001
ACH-000416,0.108576671461
ACH-000420,0.260263150459
ACH-000421,0.14052556601500002
ACH-000424,0.376264368263
ACH-000425,0.113785153109
ACH-000426,0.2014154818
ACH-000427,0.0896631781103
ACH-000433,0.22114789442699997
ACH-000436,0.15864777701
ACH-000444,0.182406011844
ACH-000445,-0.019776928338799998
ACH-000448,0.0902847691958
ACH-000450,0.0678249334552
ACH-000452,0.06657763945209999
ACH-000454,-0.0605653508569
ACH-000458,-0.08130297995860002
ACH-000459,0.132385169497
ACH-000460,-0.0027834464865400003
ACH-000461,0.236738169081
ACH-000463,0.144628579268
ACH-000464,0.028916025204400002
ACH-000466,0.38483336295299997
ACH-000467,-0.147157807175
ACH-000468,0.233031013072
ACH-000469,0.130601037422
ACH-000470,0.038201804254
ACH-000471,0.125891065023
ACH-000472,0.08548707922240001
ACH-000473,0.0772606843972
ACH-000475,0.0833581285567
ACH-000476,0.124030218232
ACH-000477,0.075174414651
ACH-000480,0.0127825778037
ACH-000481,0.0625732965838
ACH-000483,0.00453994134031
ACH-000484,-0.122779606862
ACH-000485,-0.037170577132099994
ACH-000486,0.21467062363400002
ACH-000487,0.249331062919
ACH-000488,0.101775414001
ACH-000490,0.129066933479
ACH-000491,0.08802981204060001
ACH-000495,0.119706557193
ACH-000496,0.00842814417761
ACH-000499,0.022143606694700002
ACH-000500,0.279419110425
ACH-000502,0.0757216136453
ACH-000503,0.10177733416200001
ACH-000505,0.21492998879900002
ACH-000507,0.142625263875
ACH-000510,0.08334588759219999
ACH-000511,0.156187267839
ACH-000512,0.329199049532
ACH-000516,0.141591042887
ACH-000517,-0.0259745688251
ACH-000518,-0.0204208388752
ACH-000520,0.172366625342
ACH-000521,-0.020678051740099998
ACH-000522,0.21444943011599998
ACH-000524,0.0815172870213
ACH-000527,0.131036612226
ACH-000528,0.010663266816300001
ACH-000537,0.163943728107
ACH-000541,0.08756765205219999
ACH-000542,0.26546551321
ACH-000544,0.24540434156399998
ACH-000545,0.0964452431802
ACH-000547,0.09785570277139999
ACH-000548,-0.082634335158
ACH-000549,0.101517849606
ACH-000550,0.051337858813300004
ACH-000552,0.102342566947
ACH-000556,0.148626282625
ACH-000557,0.14215346215299998
ACH-000570,0.0883400688836
ACH-000571,0.040091998324599996
ACH-000573,0.129002183459
ACH-000576,-0.183414694958
ACH-000580,0.20225254118500002
ACH-000584,-0.016566166936
ACH-000585,0.08761013049489999
ACH-000588,-0.0328932289924
ACH-000589,0.106656507993
ACH-000591,0.165573522155
ACH-000593,-0.0032142455582299997
ACH-000600,0.133444756938
ACH-000601,0.132556806111
ACH-000604,0.376885002284
ACH-000605,0.0244129204422
ACH-000606,0.0774832134172
ACH-000608,0.0684407319234
ACH-000614,0.18032433978
ACH-000616,0.11500501978599999
ACH-000618,-0.05052560832380001
ACH-000619,0.123308044879
ACH-000620,0.022823368703799998
ACH-000621,0.016844223661200003
ACH-000622,-0.10511043910199999
ACH-000623,0.245588179636
ACH-000624,0.225367804047
ACH-000627,0.17387029513900001
ACH-000630,0.155783190973
ACH-000632,0.184830383661
ACH-000633,-0.239358899204
ACH-000637,0.124656462843
ACH-000638,0.100516336412
ACH-000646,0.00148256031278
ACH-000647,0.0757373717113
ACH-000648,0.0546495751155
ACH-000649,0.0629470507647
ACH-000651,0.187290113061
ACH-000652,0.441385610682
ACH-000653,0.148258429848
ACH-000657,0.08376113354510001
ACH-000658,0.062486873982699996
ACH-000661,0.09064255051280001
ACH-000662,0.123668790072
ACH-000663,0.08139037990739999
ACH-000665,0.17635659524099997
ACH-000671,0.168824517516
ACH-000673,0.0351151583288
ACH-000676,0.20663578991300002
ACH-000677,0.18534523074099998
ACH-000681,0.17099757713199998
ACH-000682,0.11558397964299999
ACH-000683,0.0789802847665
ACH-000684,0.214328591455
ACH-000688,0.302301774385
ACH-000693,0.10326610373600001
ACH-000694,0.147308068941
ACH-000695,0.10717630421
ACH-000696,0.10643683389
ACH-000697,0.232297743163
ACH-000699,0.044326869433199995
ACH-000701,0.0475759191242
ACH-000706,-0.0960599386368
ACH-000711,0.08087209448089999
ACH-000713,0.11525496210200001
ACH-000714,0.14141071550200002
ACH-000718,0.0008855791790730001
ACH-000720,0.142944983971
ACH-000721,0.25463879973700004
ACH-000724,0.28715308606400003
ACH-000725,0.105167942256
ACH-000732,0.205682592689
ACH-000734,0.17455519183600002
ACH-000735,0.0579949120051
ACH-000736,-0.030172446118400004
ACH-000738,0.162185902957
ACH-000746,0.34499901020199997
ACH-000747,0.07505062779919999
ACH-000748,0.08883769606789998
ACH-000753,0.143778694584
ACH-000756,0.0841108164504
ACH-000757,-0.11258259997600001
ACH-000758,0.0324174389384
ACH-000760,0.19943251058699998
ACH-000763,-0.10012956277599999
ACH-000764,0.0454151616968
ACH-000765,0.09713744100680001
ACH-000766,0.22193560687199998
ACH-000767,0.0583419853364
ACH-000768,0.07151676845339999
ACH-000769,0.228480042062
ACH-000770,0.022758568797299997
ACH-000771,0.0667610368308
ACH-000773,0.0922211513139
ACH-000776,0.0310373240319
ACH-000777,-0.0479710585772
ACH-000778,-0.013270756839399999
ACH-000781,0.106063101697
ACH-000782,0.021527502243400002
ACH-000783,0.146567354795
ACH-000784,-0.147059444514
ACH-000785,0.184868602209
ACH-000787,0.011664463029
ACH-000788,0.172548133939
ACH-000791,0.0666123468079
ACH-000792,0.0446162468822
ACH-000794,0.0032456575668300004
ACH-000796,0.141224585375
ACH-000799,0.135468306448
ACH-000800,0.019257228679900002
ACH-000802,0.08839070442619999
ACH-000804,-0.0994422701495
ACH-000805,-0.178795133497
ACH-000809,0.0577484362956
ACH-000810,0.06955083752560001
ACH-000811,0.0732990223856
ACH-000817,-0.0771869748989
ACH-000819,0.207716882949
ACH-000820,0.23940393362
ACH-000821,0.259779973394
ACH-000822,0.138207110024
ACH-000823,0.22495053761999997
ACH-000824,0.137357299552
ACH-000827,0.031105254500799998
ACH-000829,0.010782744152
ACH-000831,-0.00712109240396
ACH-000832,0.219438247322
ACH-000833,-0.06664411263190001
ACH-000834,0.3225741554
ACH-000835,0.195235360016
ACH-000836,0.0597219047102
ACH-000837,0.08620000055989999
ACH-000838,0.449449537839
