,MARCH9 (92979)
ACH-000004,-0.22270093277699998
ACH-000007,-0.435493695208
ACH-000009,-0.295766789353
ACH-000011,-0.522368236745
ACH-000012,-0.286161977828
ACH-000013,-0.251467843157
ACH-000014,-0.26250913112
ACH-000015,-0.36862648943899995
ACH-000017,-0.42265332392
ACH-000018,-0.380862599445
ACH-000019,-0.331023434986
ACH-000021,-0.476664919969
ACH-000022,-0.280845632372
ACH-000025,-0.558195179404
ACH-000028,-0.368521741315
ACH-000030,-0.369651117589
ACH-000035,-0.226512368316
ACH-000036,-0.39945454740900005
ACH-000037,-0.593372737871
ACH-000039,-0.42232929820799997
ACH-000040,-0.410043803373
ACH-000041,-0.564735087824
ACH-000042,-0.35131135410899994
ACH-000045,-0.47024069723800005
ACH-000047,-0.404030720167
ACH-000052,-0.493928305322
ACH-000053,-0.28921054468
ACH-000054,-0.362926160591
ACH-000055,-0.271552092369
ACH-000060,-0.30093987960499996
ACH-000067,-0.48919972237099996
ACH-000070,-0.302576146187
ACH-000075,-0.499229845022
ACH-000078,-0.408479833098
ACH-000082,-1.2720902309200002
ACH-000085,-0.534838303585
ACH-000086,-0.687850130755
ACH-000087,-0.27463694700999997
ACH-000092,-0.39844860072
ACH-000095,-0.349612592917
ACH-000097,-0.46409803860699994
ACH-000098,-0.14346742292099998
ACH-000099,-0.435443059715
ACH-000108,-0.18667854993000002
ACH-000113,-0.29983033179699997
ACH-000115,-0.350146557852
ACH-000116,-0.22764731129500002
ACH-000118,-0.42950141967200006
ACH-000120,-0.306205333757
ACH-000123,-0.299255013475
ACH-000127,-0.29958427061299997
ACH-000128,-0.556026197871
ACH-000132,-0.160370590102
ACH-000133,-0.544464818886
ACH-000137,-0.541223422633
ACH-000138,-0.42165899797
ACH-000142,-0.538837192848
ACH-000143,-0.269001663935
ACH-000146,-0.36547901844999997
ACH-000148,-0.371011648935
ACH-000150,-0.565960350533
ACH-000152,-0.40294559804200003
ACH-000153,-0.349932099389
ACH-000159,-0.40087015559199995
ACH-000160,-0.539129283653
ACH-000163,-0.721929743788
ACH-000167,-0.512271033365
ACH-000168,-0.44318470517499997
ACH-000169,-0.38606802132600004
ACH-000178,-0.57741819232
ACH-000182,-0.414351964832
ACH-000183,-0.30771568821600004
ACH-000188,-0.316798442946
ACH-000189,-0.34798861385200003
ACH-000190,-0.261335265673
ACH-000198,-0.19131795204100002
ACH-000204,-0.457041914006
ACH-000206,-0.324667462546
ACH-000207,-0.134038264343
ACH-000211,-0.501669229178
ACH-000215,-0.467936517757
ACH-000221,-0.18882951341200002
ACH-000222,-0.381785196254
ACH-000223,-0.400026329929
ACH-000226,-0.48049799634400003
ACH-000227,-0.297621555612
ACH-000228,-0.295302720988
ACH-000231,-0.430990865069
ACH-000232,-0.331995077709
ACH-000233,-0.48461317627800005
ACH-000234,-0.816981128669
ACH-000235,-0.5030652985949999
ACH-000237,-0.378148296012
ACH-000238,-0.37966123499399995
ACH-000243,-0.36013216769
ACH-000244,-0.296888412116
ACH-000246,-0.49418684347099995
ACH-000248,-0.200041966692
ACH-000250,-0.237732246741
ACH-000251,-0.792234787503
ACH-000253,-0.366097131084
ACH-000255,-0.23693132415800003
ACH-000256,-0.318320564993
ACH-000257,-0.123513854323
ACH-000258,-0.0016709464896199997
ACH-000259,-0.41934512275200003
ACH-000260,-0.24588096732700002
ACH-000261,-0.433174336226
ACH-000262,-0.0725963232379
ACH-000263,-0.414092494577
ACH-000264,-0.440621262077
ACH-000265,-0.36041208905999994
ACH-000266,-0.44480932986500005
ACH-000272,-0.23236223710599999
ACH-000273,-0.41919828359800004
ACH-000274,-0.48952744405599996
ACH-000277,-0.5249882105179999
ACH-000278,-0.573644105297
ACH-000279,-0.37940735440300005
ACH-000280,-0.416207477349
ACH-000281,-0.210219783772
ACH-000288,-0.39098602524000003
ACH-000291,-0.38489933190700004
ACH-000293,-0.345155873244
ACH-000294,-0.443398765822
ACH-000295,-0.122613162217
ACH-000296,-0.636352338812
ACH-000302,-0.313134110305
ACH-000304,-0.233927430865
ACH-000307,-0.49051109705799995
ACH-000308,-0.32436796015700003
ACH-000310,-0.409737010262
ACH-000311,-0.541974614306
ACH-000312,-0.279760146521
ACH-000315,-0.444307881901
ACH-000316,-0.38919930691200005
ACH-000317,-0.218288101159
ACH-000318,-0.461320967585
ACH-000319,-0.502552059356
ACH-000320,-0.348167324722
ACH-000322,-0.8188903615049999
ACH-000323,-0.023365103141799997
ACH-000324,-0.26060231156
ACH-000329,-0.411026597159
ACH-000330,0.0273329195068
ACH-000331,-0.45618741256399997
ACH-000332,-0.35548778165100003
ACH-000334,-0.334017009666
ACH-000335,-0.584009868742
ACH-000336,-0.5358870995130001
ACH-000337,-0.41175987891599997
ACH-000339,-0.45509393923
ACH-000341,-0.497881520312
ACH-000348,-0.56183974243
ACH-000350,-0.427714055132
ACH-000352,-0.361213466273
ACH-000356,-0.493561420361
ACH-000361,-0.262732990698
ACH-000362,-0.39237610992
ACH-000363,-0.334793028162
ACH-000364,-0.390936895695
ACH-000365,-0.492999950143
ACH-000366,-0.470417640664
ACH-000368,-0.602100151298
ACH-000374,-0.37744346582599997
ACH-000375,-0.163789551673
ACH-000376,-0.185653203175
ACH-000381,-0.16283195197699998
ACH-000383,-0.19020126169100002
ACH-000387,-0.301025924854
ACH-000389,-0.24668173511799998
ACH-000390,-0.321173384707
ACH-000393,-0.224373092099
ACH-000395,-0.38420346930699995
ACH-000397,-0.404702493135
ACH-000401,-0.31043194223299997
ACH-000402,-0.11721548499000002
ACH-000403,-0.375625192615
ACH-000404,-0.49152205318400005
ACH-000406,-0.316398509753
ACH-000407,-0.331300466926
ACH-000408,-0.14355448450799999
ACH-000410,-0.233366285585
ACH-000411,-0.48748896949299997
ACH-000414,-0.439103229077
ACH-000415,-0.21739974292599998
ACH-000416,-0.43048781388499996
ACH-000420,-0.509576432599
ACH-000421,-0.436649206472
ACH-000424,-0.6291929585029999
ACH-000425,-0.336086934651
ACH-000426,-0.329537287424
ACH-000427,-0.269088510672
ACH-000433,-0.47660111809699995
ACH-000436,-0.202496087894
ACH-000444,-0.384813265369
ACH-000445,-0.236950800515
ACH-000448,-0.43633782545
ACH-000450,-0.18517464237
ACH-000452,-0.5274090162699999
ACH-000454,-0.304978398343
ACH-000458,-0.333341930978
ACH-000459,-0.467978689537
ACH-000460,-0.33493915187
ACH-000461,-0.6122967336999999
ACH-000463,-0.533424407936
ACH-000464,-0.553134765157
ACH-000466,-0.121747455719
ACH-000467,-0.32669554096700004
ACH-000468,-0.278647369831
ACH-000469,-0.411808401466
ACH-000470,-0.251219829339
ACH-000471,-0.34010814311399995
ACH-000472,-0.413743010769
ACH-000473,-0.321381793094
ACH-000475,-0.443724057752
ACH-000476,-0.475648155865
ACH-000477,-0.30139534810199997
ACH-000480,-0.286935612855
ACH-000481,-0.552326013293
ACH-000483,-0.40555843631099997
ACH-000484,-0.754170423847
ACH-000485,-0.612670119659
ACH-000486,-0.373973633527
ACH-000487,-0.18811433304400002
ACH-000488,-0.21294079575599997
ACH-000490,-0.259425762413
ACH-000491,-0.532886374869
ACH-000495,-0.12144929095799999
ACH-000496,-1.01401413694
ACH-000499,-0.612900189789
ACH-000500,0.051230986771400006
ACH-000502,-0.42327579115
ACH-000503,-0.5936859703
ACH-000505,-0.198445299268
ACH-000507,-0.11160197001199999
ACH-000510,-0.318816110396
ACH-000511,-0.230494838628
ACH-000512,-0.313759358762
ACH-000516,-0.252980525387
ACH-000517,-0.25403468119899997
ACH-000518,-0.106086958919
ACH-000520,-0.5509554589679999
ACH-000521,-0.367038076465
ACH-000522,-0.28069881052400003
ACH-000524,-0.455528888722
ACH-000527,-0.29337129116599997
ACH-000528,-0.321602069291
ACH-000537,-0.483079087548
ACH-000541,-0.420285817052
ACH-000542,-0.394630599624
ACH-000544,-0.22582155623599998
ACH-000545,-0.36981531203100004
ACH-000547,-0.316256765735
ACH-000548,-0.33737880297
ACH-000549,-0.499550140367
ACH-000550,-0.621301727881
ACH-000552,-0.418476986717
ACH-000556,-0.43448072493600004
ACH-000557,-0.244932407544
ACH-000570,-0.36357881746299997
ACH-000571,-0.30508277058899996
ACH-000573,-0.266460113244
ACH-000576,-0.330828159808
ACH-000580,-0.358106570342
ACH-000584,-0.272074619399
ACH-000585,-0.344458359503
ACH-000588,-0.305996612271
ACH-000589,-0.42729528086999996
ACH-000591,-0.394956019791
ACH-000593,-0.40465879989500003
ACH-000600,-0.46866528030500004
ACH-000601,-0.36861323045199995
ACH-000604,-0.09326227571739999
ACH-000605,-0.262935507979
ACH-000606,-0.419969259994
ACH-000608,-0.518819133136
ACH-000614,-0.644960187588
ACH-000616,-0.49933140834899997
ACH-000618,-0.342829524766
ACH-000619,-0.189207696309
ACH-000620,-0.253235572487
ACH-000621,-0.356680554644
ACH-000622,-0.32706697894000003
ACH-000623,-0.492152360035
ACH-000624,-0.36654494587700004
ACH-000627,-0.276029823071
ACH-000630,-0.380727871342
ACH-000632,-0.41651799870800005
ACH-000633,-0.37128567774800003
ACH-000637,-0.41291675449799997
ACH-000638,-0.497129356483
ACH-000646,-0.297221232781
ACH-000647,-0.595478487835
ACH-000648,-0.221894120206
ACH-000649,-0.35466695839
ACH-000651,-0.404900979403
ACH-000652,-0.137204215528
ACH-000653,-0.324072367872
ACH-000657,-0.33000136666700003
ACH-000658,-0.26244669952599997
ACH-000661,-0.441259016
ACH-000662,-0.0536275164351
ACH-000663,-0.283076005402
ACH-000665,-0.5718084157850001
ACH-000671,-0.2723534696
ACH-000673,-0.40507321606700003
ACH-000676,-0.444098729327
ACH-000677,-0.5756377393600001
ACH-000681,-0.365582152927
ACH-000682,-0.302135373413
ACH-000683,-0.273984789549
ACH-000684,-0.48463989059199997
ACH-000688,-0.3948809161
ACH-000693,-0.313952060647
ACH-000694,-0.508848487429
ACH-000695,-0.1857406656
ACH-000696,-0.526672053641
ACH-000697,-0.356533394264
ACH-000699,-0.27415436656500003
ACH-000701,-0.33743557879600006
ACH-000706,-0.38335971107600003
ACH-000711,-0.404313245167
ACH-000713,-0.058058731765300006
ACH-000714,-0.383717863974
ACH-000718,-0.386670774101
ACH-000720,-0.388140438613
ACH-000721,-0.273057779813
ACH-000724,-0.213204229823
ACH-000725,-0.158652027423
ACH-000732,-0.183399070374
ACH-000734,-0.360902983073
ACH-000735,-0.39939359015799997
ACH-000736,-0.370066314399
ACH-000738,-0.473752397351
ACH-000746,-0.156141063384
ACH-000747,-0.307633240902
ACH-000748,-0.368556289762
ACH-000753,-0.511534083862
ACH-000756,-0.6752746448289999
ACH-000757,-0.40545580148000004
ACH-000758,-0.19095440056899998
ACH-000760,-0.711361686284
ACH-000763,-0.54975320503
ACH-000764,-0.521331604382
ACH-000765,-0.42744706039700003
ACH-000766,-0.42817327656900006
ACH-000767,-0.305351061944
ACH-000768,-0.422198034579
ACH-000769,-0.227467688595
ACH-000770,-0.402068400189
ACH-000771,-0.319462507324
ACH-000773,-0.502873399731
ACH-000776,-0.319937407995
ACH-000777,-0.41579232177599995
ACH-000778,-0.11155423574300001
ACH-000781,-0.2676654015
ACH-000782,-0.369972191461
ACH-000783,-0.71612557233
ACH-000784,-0.35354348977
ACH-000785,-0.366390058512
ACH-000787,-0.252333264732
