,ATXN2L (11273)
ACH-000004,-0.49259156155100003
ACH-000007,-0.31704959599
ACH-000009,-0.252864467333
ACH-000011,0.034744276738699995
ACH-000012,-0.45767963538999995
ACH-000013,-0.291012144109
ACH-000014,-0.0850119482529
ACH-000015,-0.248958782942
ACH-000017,-0.307235274464
ACH-000018,-0.234160113763
ACH-000019,-0.208003216087
ACH-000021,-0.11026838837000001
ACH-000022,-0.17801007440000002
ACH-000025,0.10570010668299999
ACH-000028,-0.049486050542000004
ACH-000030,0.347557237227
ACH-000035,-0.07428414653689999
ACH-000036,-0.47435742300800005
ACH-000037,-0.00120821074026
ACH-000039,-0.210354655919
ACH-000040,0.014756922137700001
ACH-000041,0.22367927260499998
ACH-000042,-0.0886204282402
ACH-000045,-0.463378429999
ACH-000047,-0.13197315030600001
ACH-000052,-0.029197727371400004
ACH-000053,-0.28555905310400004
ACH-000054,0.111148029902
ACH-000055,0.0142236981423
ACH-000060,-0.135923815964
ACH-000067,-0.262291400561
ACH-000070,-0.152388605794
ACH-000075,-0.284606906795
ACH-000078,0.0454151421595
ACH-000082,-0.26826791187
ACH-000085,0.0776703953132
ACH-000086,0.36272467263700003
ACH-000087,0.0531765363428
ACH-000092,-0.0931936947318
ACH-000095,-0.172843853471
ACH-000097,0.0214035164647
ACH-000098,-0.184572915096
ACH-000099,-0.0690770419735
ACH-000108,-0.0489440096148
ACH-000113,-0.0779299341428
ACH-000115,-0.38476583736599995
ACH-000116,-0.227463460979
ACH-000118,-0.0849682235434
ACH-000120,-0.195740120523
ACH-000123,-0.017513944679499998
ACH-000127,-0.198688696828
ACH-000128,-0.011469571922899999
ACH-000132,0.097348058539
ACH-000133,0.0856620256945
ACH-000137,-0.106362087282
ACH-000138,0.292213365373
ACH-000142,-0.175159505978
ACH-000143,-0.480721215559
ACH-000146,-0.188832127735
ACH-000148,-0.17219801416400002
ACH-000150,0.161287105672
ACH-000152,-0.0537498781109
ACH-000153,-0.199810264131
ACH-000159,-0.0745205988604
ACH-000160,-0.042064647373199995
ACH-000163,-0.422984405446
ACH-000167,-0.5282401133910001
ACH-000168,-0.296820776125
ACH-000169,-0.272376938828
ACH-000178,-0.291233021951
ACH-000182,0.0258881289827
ACH-000183,-0.35084336498
ACH-000188,0.19700944893199998
ACH-000189,-0.132679698513
ACH-000190,-0.00921101396723
ACH-000198,-0.479802519783
ACH-000204,0.0020031727395
ACH-000206,-0.0559207411934
ACH-000207,-0.0577808914566
ACH-000211,-0.25984847615400003
ACH-000215,-0.192691166404
ACH-000221,-0.0652140529108
ACH-000222,-0.101318451719
ACH-000223,-0.00020404284463799999
ACH-000226,-0.19553073279199998
ACH-000227,-0.205912998864
ACH-000228,-0.12094387202199999
ACH-000231,-0.166789861822
ACH-000232,0.10678138601500001
ACH-000233,-0.0698156602252
ACH-000234,0.11464648484300001
ACH-000235,-0.19809152828600002
ACH-000237,-0.0828491727258
ACH-000238,0.407842248799
ACH-000243,-0.30081584991
ACH-000244,0.121450706186
ACH-000246,-0.144028282347
ACH-000248,-0.27246973868200003
ACH-000250,-0.00869331172019
ACH-000251,-0.103968120986
ACH-000253,0.00291967586902
ACH-000255,0.0440258252013
ACH-000256,-0.0805774272308
ACH-000257,0.0265769089708
ACH-000258,0.0730796788315
ACH-000259,-0.0567323492685
ACH-000260,0.168280306302
ACH-000261,0.34350775658699995
ACH-000262,0.011324313671899998
ACH-000263,-0.35341408188900003
ACH-000264,-0.121076972915
ACH-000265,-0.305459346365
ACH-000266,-0.278901433044
ACH-000272,-0.053491760321399996
ACH-000273,0.0332149918553
ACH-000274,0.09227110829299999
ACH-000277,-0.283387629672
ACH-000278,-0.128411107427
ACH-000279,-0.015750883859
ACH-000280,0.134642792834
ACH-000281,0.272618684602
ACH-000288,0.0352708844615
ACH-000291,-0.174752718285
ACH-000293,0.00218971800084
ACH-000294,-0.153794485074
ACH-000295,-0.170100611206
ACH-000296,0.0546322871211
ACH-000302,-0.204547718804
ACH-000304,0.08058882421189999
ACH-000307,-0.00503984005461
ACH-000308,0.280098868847
ACH-000310,-0.158924072853
ACH-000311,0.137849990747
ACH-000312,-0.0682349201333
ACH-000315,-0.543406974589
ACH-000316,-0.502652198731
ACH-000317,0.147961112522
ACH-000318,0.118370278465
ACH-000319,-0.043950738075900005
ACH-000320,-0.217131498332
ACH-000322,-0.357051717172
ACH-000323,-0.31153369227899996
ACH-000324,-0.08325577500350001
ACH-000329,0.10725950194700001
ACH-000330,-0.48697760130900003
ACH-000331,-0.0537188399487
ACH-000332,-0.446760353165
ACH-000334,-0.146484873969
ACH-000335,0.09395421660690001
ACH-000336,0.544053643623
ACH-000337,-0.14487969739
ACH-000339,-0.180285177847
ACH-000341,0.133199959421
ACH-000348,-0.0363305710206
ACH-000350,-0.219048825487
ACH-000352,-0.09694054021389999
ACH-000356,-0.0396546216876
ACH-000361,-0.33694330259800004
ACH-000362,-0.507105425331
ACH-000363,-0.304295673074
ACH-000364,0.253912178583
ACH-000365,-0.488751243886
ACH-000366,-0.17822458339400002
ACH-000368,-0.316486572059
ACH-000374,-0.179346801309
ACH-000375,-0.108428523048
ACH-000376,0.0047632093134499995
ACH-000381,-0.345930193515
ACH-000383,-0.155119162302
ACH-000387,-0.0540760570359
ACH-000389,-0.113644743392
ACH-000390,-0.086345555748
ACH-000393,0.0364140756252
ACH-000395,0.132069996189
ACH-000397,-0.033823836546400005
ACH-000401,-0.025860977924299998
ACH-000402,-0.31844021667399997
ACH-000403,-0.304211163085
ACH-000404,-0.482024367104
ACH-000406,0.026349104779099998
ACH-000407,0.0414171231882
ACH-000408,-0.068226557422
ACH-000410,-0.148764788113
ACH-000411,-0.11025420396800001
ACH-000414,-0.100394905282
ACH-000415,-0.19312232182999997
ACH-000416,-0.216552083425
ACH-000420,-0.21452940294599998
ACH-000421,-0.335790262637
ACH-000424,-0.0200128528963
ACH-000425,-0.11936153288899999
