,RPL36 (25873)
ACH-000004,-1.06769593932
ACH-000007,-0.995079335509
ACH-000009,-1.11768531375
ACH-000011,-1.34928320533
ACH-000012,-1.12104225231
ACH-000013,-1.15766430094
ACH-000014,-1.10956815374
ACH-000015,-1.2557825712100001
ACH-000017,-0.8821004572750001
ACH-000018,-1.12846876516
ACH-000019,-1.5518332403100001
ACH-000021,-1.09878019956
ACH-000022,-1.42226341674
ACH-000025,-1.06648570569
ACH-000028,-1.19464149802
ACH-000030,-1.27400760889
ACH-000035,-1.0075144381
ACH-000036,-1.5546513426800002
ACH-000037,-1.44849941343
ACH-000039,-0.9026055251189999
ACH-000040,-1.05977632161
ACH-000041,-1.21562619613
ACH-000042,-1.11324749052
ACH-000045,-1.3136006600299999
ACH-000047,-1.27122943621
ACH-000052,-1.0715314507
ACH-000053,-1.06880207458
ACH-000054,-1.24753711154
ACH-000055,-1.1609757709100001
ACH-000060,-0.9801027483529999
ACH-000067,-1.28846330191
ACH-000070,-1.4370196750400002
ACH-000075,-1.27986895588
ACH-000078,-1.2874039291500001
ACH-000082,-1.20262076126
ACH-000085,-1.32383666144
ACH-000086,-1.32549744742
ACH-000087,-1.1481844297
ACH-000092,-1.1784929681899998
ACH-000095,-1.0684138222600001
ACH-000097,-1.22554235424
ACH-000098,-1.08378714974
ACH-000099,-1.30485718119
ACH-000108,-1.20703053546
ACH-000113,-1.19623763528
ACH-000115,-0.901638910236
ACH-000116,-1.2390561746100002
ACH-000118,-1.05956058517
ACH-000120,-1.1401581487399999
ACH-000123,-1.1714355186299998
ACH-000127,-1.13302847595
ACH-000128,-1.20469022203
ACH-000132,-1.0039810176700001
ACH-000133,-1.33914987404
ACH-000137,-1.13907890849
ACH-000138,-1.21210690384
ACH-000142,-1.20110804191
ACH-000143,-0.9141945682420001
ACH-000146,-1.2601745616700002
ACH-000148,-1.22542577299
ACH-000150,-1.22531558998
ACH-000152,-1.19550189162
ACH-000153,-0.977853106138
ACH-000159,-1.25200740989
ACH-000160,-1.11425526567
ACH-000163,-1.5402118995899998
ACH-000167,0.545688117711
ACH-000168,-1.03257691442
ACH-000169,-1.44198787792
ACH-000178,-1.18666080951
ACH-000182,-1.17176481148
ACH-000183,-0.9757704702969999
ACH-000188,-1.4991325395200001
ACH-000189,-1.13365142889
ACH-000190,-1.22839099645
ACH-000198,-1.25384800377
ACH-000204,-1.5238696795700002
ACH-000206,-1.28136428668
ACH-000207,-1.7633062221200002
ACH-000211,-1.2569971112799998
ACH-000215,-1.14863421524
ACH-000221,-1.11446570443
ACH-000222,-0.7744441200550001
ACH-000223,-1.00221508753
ACH-000226,-1.1343607340000001
ACH-000227,-0.690316284067
ACH-000228,-1.07560236063
ACH-000231,-1.0061668107500001
ACH-000232,-1.06001527731
ACH-000233,-1.25831499566
ACH-000234,-1.4044308733200002
ACH-000235,-1.0566511359
ACH-000237,-1.3833438695700002
ACH-000238,-1.24185965673
ACH-000243,-1.00987206267
ACH-000244,-1.30676984127
ACH-000246,-1.39211222753
ACH-000248,-1.11042310149
ACH-000250,-1.32457527683
ACH-000251,-1.17201929615
ACH-000253,-1.42158512041
ACH-000255,-0.967967744781
ACH-000256,-1.18031045565
ACH-000257,-1.0063493958399998
