,ZBTB7A (51341)
ACH-000190,-0.7192984279979999
ACH-000198,-0.75383268537
ACH-000204,-0.460342484106
ACH-000206,-0.936821191483
ACH-000207,-0.6192771523699999
ACH-000211,-0.151972539155
ACH-000215,-0.509457180314
ACH-000221,-0.5222310712100001
ACH-000222,-0.9811906093970001
ACH-000223,-0.32934512573
ACH-000226,-0.514515668189
ACH-000227,-0.221148143144
ACH-000228,-0.384891710524
ACH-000231,-0.0835629064132
ACH-000232,-0.674546529043
ACH-000233,-0.320235037635
ACH-000234,-0.37732443560900003
ACH-000235,-0.596006846971
ACH-000237,-0.701573476838
ACH-000238,0.0331173512361
ACH-000243,-0.38782739263899996
ACH-000244,-0.835150064642
ACH-000246,-0.568248934289
ACH-000248,-0.605852753195
ACH-000250,-0.542902282759
ACH-000251,-0.7057826444490001
ACH-000253,-0.581564974524
ACH-000255,-0.525656080633
ACH-000256,-0.328631212899
ACH-000257,-0.270960134377
ACH-000258,-0.649291268593
ACH-000259,-0.35420157698399996
ACH-000260,-0.366979020965
ACH-000261,-0.581987811013
ACH-000262,-0.7061772335400001
ACH-000263,-0.523920689161
ACH-000264,-0.30887831341999994
ACH-000265,-0.358333930117
ACH-000266,-0.669893911924
ACH-000272,-0.79134586122
ACH-000273,-0.49487283598000004
ACH-000274,-0.829009338079
ACH-000277,-0.432292771563
ACH-000278,-0.222332644754
ACH-000279,-0.370185065898
ACH-000280,-0.260251585257
ACH-000281,-1.15639455848
ACH-000288,-0.45147825001999997
ACH-000291,-0.41779332099600003
ACH-000293,-0.453948056693
ACH-000294,-0.441599092615
ACH-000295,-0.450928592335
ACH-000296,-0.471911924868
ACH-000302,-0.120543446864
ACH-000304,-0.500442240835
ACH-000307,-0.506550997814
ACH-000308,-0.377888185463
ACH-000310,-0.35513223430699997
ACH-000311,-0.518242801587
ACH-000312,-0.37646361914800003
ACH-000315,-0.864519702333
ACH-000316,-0.684376016905
ACH-000317,-0.388908965833
ACH-000318,-0.230690683431
ACH-000319,-0.402378541136
ACH-000320,-0.602525380434
ACH-000322,-0.328443277647
ACH-000323,-0.850097618415
ACH-000324,-0.452872294611
ACH-000329,-0.480545592706
ACH-000330,-0.830929604271
ACH-000331,-0.820593392147
ACH-000332,-0.432495032701
ACH-000334,-1.0186177629000002
ACH-000335,-0.140650424675
ACH-000336,0.0970854107395
ACH-000337,-0.764281300886
ACH-000339,-0.045159234867699995
ACH-000341,-0.7025310707469999
ACH-000348,-0.596061133636
ACH-000350,-0.292186732101
ACH-000352,-0.495123958762
ACH-000356,-0.15360570356
ACH-000361,-0.854025415476
ACH-000362,-0.40122061516
ACH-000363,-0.530631801131
ACH-000364,-0.36738086136299997
ACH-000365,-0.525181209812
ACH-000366,-0.34663282670100004
ACH-000368,-0.603497564771
ACH-000374,-0.734391906975
ACH-000375,-0.870887871685
ACH-000376,-0.0273029202538
ACH-000381,-0.395519255687
ACH-000383,-0.610865099391
ACH-000387,-0.517960448376
ACH-000389,-0.391588168094
ACH-000390,-0.674651535904
ACH-000393,-0.6559276645090001
ACH-000395,-0.721260394144
ACH-000397,-0.40314209038800003
ACH-000401,-0.7868904919769999
ACH-000402,-0.31854191458500003
ACH-000403,-0.601327692744
ACH-000404,-0.5589100178899999
ACH-000406,-0.431349552448
ACH-000407,-0.192331890599
ACH-000408,-0.21750416974
ACH-000410,-0.590296469891
ACH-000411,-0.33174601302900003
ACH-000414,-0.475988076526
ACH-000415,-0.185477194982
ACH-000416,-0.616222329365
ACH-000420,-0.534342134148
ACH-000421,-0.8668275015510001
ACH-000424,-0.482649430286
ACH-000425,-0.14046287015999998
ACH-000426,-0.411256718799
ACH-000427,-0.664866563046
ACH-000433,-0.7217913180859999
ACH-000436,-0.401978825412
ACH-000444,-0.290749893468
ACH-000445,-0.820978054319
ACH-000448,-0.340092651258
ACH-000450,-0.495622163662
ACH-000452,-0.630446629264
ACH-000454,-0.35716941844800004
ACH-000458,-0.512346578465
ACH-000459,-0.403564353087
ACH-000460,-0.481694426719
ACH-000461,-0.5053289830259999
ACH-000463,-0.34984450889799995
ACH-000464,-0.898203790641
ACH-000466,-0.545606330615
ACH-000467,-0.751734481473
ACH-000468,-0.606137606903
ACH-000469,-0.565345880018
ACH-000470,0.0278089177717
ACH-000471,-0.5407737590730001
ACH-000472,0.14161705461899998
ACH-000473,-0.260623597871
ACH-000475,-0.509514481642
ACH-000476,-0.696094001275
ACH-000477,-0.45018721302599995
ACH-000480,-0.552282044587
ACH-000481,-0.379770478696
ACH-000483,-0.25465606181
ACH-000484,-0.725113557035
ACH-000485,-0.8314943897399999
ACH-000486,-0.6934577172740001
ACH-000487,-0.1603756766
ACH-000488,-0.362505678534
ACH-000490,-0.6722230973450001
ACH-000491,-0.43551844551299995
ACH-000495,-0.478603730485
ACH-000496,-0.31843586858600004
ACH-000499,-0.605482348579
ACH-000500,-0.183282349894
ACH-000502,-0.701158900002
ACH-000503,-0.675460381565
ACH-000505,-0.361414415903
ACH-000507,-0.654860603135
ACH-000510,-0.386916324355
ACH-000511,-0.640510840287
ACH-000512,-0.58647200061
ACH-000516,-0.6813570233230001
ACH-000517,-0.816756047939
ACH-000518,-0.35422771841899997
ACH-000520,-0.6538304025630001
ACH-000521,-0.14082867112199998
ACH-000522,-0.417181047739
ACH-000524,-0.205088547621
ACH-000527,-0.300445665623
ACH-000528,-0.280026289571
ACH-000537,-0.8358097522050001
ACH-000541,-0.528806499911
ACH-000542,-0.128289873369
ACH-000544,-0.748684465165
ACH-000545,-0.49561022676100003
ACH-000547,-0.42144742680799996
ACH-000548,-0.283478450409
ACH-000549,-0.497189061789
ACH-000550,-0.5950770888069999
ACH-000552,-1.1210198237200002
ACH-000556,-0.349088315353
ACH-000557,0.123580875687
ACH-000570,-0.45716667227799995
ACH-000571,-0.6505022915690001
ACH-000573,-0.46753873966000004
ACH-000576,-0.41181892355899996
ACH-000580,-0.803189189691
ACH-000584,-0.515189935787
ACH-000585,-0.573039276078
ACH-000588,-0.332555525872
ACH-000589,-0.278963746054
ACH-000591,-0.522809879911
ACH-000593,-0.343784008605
ACH-000600,-0.41970274036399996
ACH-000601,-0.805404186126
ACH-000604,-0.4774130485
ACH-000605,-0.372281065269
ACH-000606,-0.0189437840452
ACH-000608,-0.671205725275
ACH-000614,-0.222922243276
ACH-000616,-0.882139974842
ACH-000618,-0.5428942453310001
ACH-000619,-0.518651283456
ACH-000620,-0.488400912804
ACH-000621,-0.293909414316
ACH-000622,-0.541236355784
ACH-000623,-0.450517624715
ACH-000624,-0.503412879223
ACH-000627,-0.552741776662
ACH-000630,-0.295753624126
ACH-000632,-0.568611931316
ACH-000633,-0.411933591165
ACH-000637,-0.5807386048100001
ACH-000638,-0.29632312631200003
ACH-000646,-0.43890457856000004
ACH-000647,-0.244991490271
ACH-000648,-0.578139006718
ACH-000649,-0.5725440759570001
ACH-000651,-0.450375285937
ACH-000652,-0.7387929727429999
ACH-000653,-0.08790376754619998
ACH-000657,-0.425247429565
ACH-000658,-0.155843659301
ACH-000661,-0.485970764591
ACH-000662,-0.8110905238420001
ACH-000663,-0.435988566822
ACH-000665,-0.634497735286
ACH-000671,-0.439491207346
ACH-000673,-0.648743678806
ACH-000676,-0.420698312115
ACH-000677,-0.511285896019
ACH-000681,-0.533251459284
ACH-000682,-0.35773073759
ACH-000683,-0.352038360436
ACH-000684,-0.501804292561
ACH-000688,-0.8170834685510001
ACH-000693,-0.46121378226899995
ACH-000694,-0.44925627667400003
ACH-000695,-0.192610397086
ACH-000696,-0.48310458181500004
ACH-000697,-0.513201911285
ACH-000699,-0.43664170716399997
ACH-000701,-0.391249781827
ACH-000706,-0.700736191787
ACH-000711,-0.5635583746280001
ACH-000713,-0.654312512345
ACH-000714,-0.639229240035
ACH-000718,-0.328681686283
ACH-000720,-0.0952694568626
ACH-000721,-0.394657519304
ACH-000724,-0.6399638081019999
ACH-000725,-0.286712139157
ACH-000732,-0.5703057741650001
ACH-000734,-0.7308683149580001
ACH-000735,-0.289556772865
ACH-000736,-0.545475741174
ACH-000738,-0.743597153713
ACH-000746,-0.771758046429
ACH-000747,-0.524376892794
ACH-000748,-0.26427106105
ACH-000753,-0.31025465795699997
ACH-000756,-0.7743899242360001
ACH-000757,-0.836038508795
ACH-000758,-0.580901404177
ACH-000760,-0.872640063159
ACH-000763,-0.017285020288
ACH-000764,-0.9207697702809999
ACH-000765,-0.378268485761
ACH-000766,-0.702394319207
ACH-000767,-0.30219182323800003
ACH-000768,-0.5812285948789999
ACH-000769,-0.188930513109
ACH-000770,-0.191339177833
ACH-000771,-0.312736384463
ACH-000773,-0.404196974391
ACH-000776,-0.467847104877
ACH-000777,-0.46258567507200005
ACH-000778,-0.34055650980700003
ACH-000781,-0.536602262468
ACH-000782,-0.801859402515
ACH-000783,-0.347825853741
ACH-000784,-0.291452771864
ACH-000785,-0.171241657552
ACH-000787,-0.5502225628399999
ACH-000788,-0.279484894956
ACH-000791,-0.517887192081
ACH-000792,-0.558354112162
ACH-000794,-0.8090321473790001
ACH-000796,0.16982927057500002
ACH-000799,-0.322365330276
ACH-000800,-0.263098582698
ACH-000802,-0.0974286758814
ACH-000804,-0.456507703067
ACH-000805,-0.566995229933
ACH-000809,-0.770220846372
ACH-000810,-0.0969353469059
ACH-000811,-0.45627077275300004
ACH-000817,-0.273350091773
ACH-000819,-0.407779306501
ACH-000820,-0.6487215834660001
ACH-000821,-0.660631792396
ACH-000822,-0.321632743865
ACH-000823,-0.21267686143300002
ACH-000824,-0.49157889507700003
ACH-000827,-0.774883141459
ACH-000829,-0.7331165899079999
ACH-000831,-0.820425211349
ACH-000832,-0.479627316242
ACH-000833,-0.479040008118
ACH-000834,-0.222787924534
ACH-000835,-0.389395499525
ACH-000836,-0.8760336854359999
ACH-000837,-0.181183085775
ACH-000838,-0.240824223053
ACH-000839,-0.403059097489
ACH-000840,-0.600609556543
ACH-000841,-0.45640708802900004
ACH-000843,-0.260148101628
ACH-000846,-0.23849974780000002
ACH-000847,-0.526178445459
ACH-000848,-0.724212311962
ACH-000849,-0.325856015685
ACH-000851,-0.708467575107
ACH-000855,-0.487496386022
ACH-000856,-0.590035582118
ACH-000858,-0.372306638395
ACH-000859,-0.115207714903
ACH-000861,-0.492311070756
ACH-000862,-0.51436104521
ACH-000865,-0.572273679737
ACH-000866,-0.221635404225
ACH-000867,-0.289257426263
ACH-000869,-0.50593261819
ACH-000872,-0.534825547274
ACH-000873,-0.502865906743
ACH-000876,-0.288956593857
ACH-000878,-0.41297942820600003
ACH-000880,-0.216454831821
ACH-000881,-0.392160214734
ACH-000882,-0.575030923504
ACH-000884,-0.697320257657
ACH-000885,-0.30600037511399997
ACH-000887,-0.246677307356
ACH-000888,-0.485257286751
ACH-000889,-0.247929068016
ACH-000890,-0.8893265142669999
ACH-000896,-0.5502046270300001
ACH-000898,-0.662476320508
ACH-000900,-0.630638176303
ACH-000901,-0.5967515866800001
ACH-000905,-0.6768453123720001
ACH-000906,-0.390839390908
ACH-000907,-0.768915755155
ACH-000910,-0.691505117499
ACH-000911,-0.272533755696
ACH-000912,-0.879722447209
ACH-000913,-0.5968755778670001
ACH-000915,-0.40418403494499994
ACH-000916,-0.734189865607
ACH-000917,-0.413377330107
ACH-000921,-0.317068818609
ACH-000924,-0.660165914031
ACH-000926,-1.04040384642
ACH-000928,-0.48177431191299996
ACH-000929,-0.6899636070180001
ACH-000932,-0.627261554254
ACH-000935,-0.641250131244
ACH-000936,-0.398499268139
ACH-000937,-0.31392044631099997
ACH-000938,-0.304849787351
ACH-000939,-0.386503930497
ACH-000941,-0.355522237801
ACH-000943,-0.48551192119900005
ACH-000946,-0.507214545406
ACH-000947,-0.491905491183
ACH-000948,-0.477833556605
ACH-000950,-0.374086149045
ACH-000953,-0.348319662082
ACH-000957,-0.729352026384
ACH-000958,-0.520732013485
ACH-000960,-0.37310951932400005
ACH-000963,-0.432528868014
ACH-000968,-0.569425124228
ACH-000969,-0.536327123697
ACH-000973,-0.322125952367
ACH-000974,-0.272511541869
ACH-000975,-0.286411807163
ACH-000976,-0.285598213836
ACH-000978,-0.47301589068899996
ACH-000980,-0.34107207611
ACH-000984,-0.49527620795500005
ACH-000986,-1.00345969184
ACH-000988,-0.180621731195
ACH-000993,-0.617078946649
ACH-000994,-0.567918621238
ACH-000996,-0.315648390755
ACH-001001,-0.0784878669156
ACH-001020,-0.6266219442059999
ACH-001028,-0.418789119794
ACH-001031,-0.266651229951
ACH-001038,-0.248684234413
ACH-001048,-0.41499900715800003
ACH-001050,-0.91024124552
ACH-001053,-0.915517113484
ACH-001054,-0.558658025272
ACH-001061,-0.46500435277900004
ACH-001067,-0.686194671507
ACH-001075,-0.20139598569400002
ACH-001096,-0.537892014722
ACH-001128,-1.0047701899600001
ACH-001134,-0.712979199411
ACH-001151,-0.00625609936324
ACH-001163,-0.148301822134
ACH-001164,-0.325758576405
ACH-001173,-0.341056027379
ACH-001183,-0.325658627948
ACH-001184,-0.8456291699959999
ACH-001190,-0.6919471216699999
ACH-001192,-0.399628581667
ACH-001193,-0.688538175696
ACH-001196,-0.29865199877099996
ACH-001197,-0.9577681118279999
ACH-001205,-0.5356907551110001
ACH-001211,-0.182866779507
ACH-001212,-0.839005238523
ACH-001228,-0.558240602243
ACH-001232,-0.261868268151
ACH-001239,-0.735340846241
ACH-001274,-0.8225950273170001
ACH-001275,-0.424085290686
ACH-001277,-0.24489495129099997
ACH-001278,-0.6548960717450001
ACH-001280,-0.292589302997
ACH-001283,-0.319139074992
ACH-001289,-0.5787583110100001
ACH-001295,-0.29481584843
ACH-001300,-0.247892077453
ACH-001301,-0.23690567394
ACH-001302,-0.334399148624
ACH-001303,-0.033269484440900006
ACH-001306,-0.603007819658
ACH-001318,-0.560896050774
ACH-001322,-0.747600063589
ACH-001328,-0.46198709374799996
ACH-001332,-0.498672007754
ACH-001333,-0.753272879465
ACH-001336,-0.27701047486499997
ACH-001340,-0.376182318517
ACH-001346,-0.424146417418
ACH-001353,-0.6771889424840001
ACH-001354,-0.360214237634
ACH-001367,-0.632393335959
ACH-001368,-0.5217927881009999
ACH-001374,-0.416782295633
ACH-001375,-0.27653377471900004
ACH-001377,-0.30017242048099996
ACH-001380,-0.7097110731999999
ACH-001391,-0.919572740239
ACH-001407,-1.07625511592
ACH-001408,-0.297329394158
ACH-001413,-0.7142199637569999
ACH-001430,-0.240561227498
ACH-001431,-0.740457453062
ACH-001450,0.025083374682400003
ACH-001496,-0.378384135828
ACH-001500,-0.724115612964
ACH-001521,-0.343624301219
ACH-001523,-0.602555025
ACH-001532,-0.540801706607
ACH-001536,-0.22643621635699998
ACH-001550,-0.326885878482
ACH-001552,-0.145128599039
ACH-001554,-0.450408890132
ACH-001645,-0.648108506714
ACH-001654,-0.7795206888770001
ACH-001715,-0.533533289816
ACH-001735,-0.5485739011330001
ACH-001736,-0.550909057898
ACH-001737,-0.0495673749909
ACH-001740,-0.631611974617
ACH-001745,-0.836419783646
ACH-001750,-0.34694736049099995
ACH-001765,-0.704355479611
ACH-001956,-0.799393790262
ACH-001957,-0.417940857023
